#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_01_0 , BASE1 , 2000-01-01 , 21:50 , AIR1 , 2000-01-02 , 00:32
LEG_01_1 , AIR2 , 2000-01-01 , 23:25 , BASE1 , 2000-01-02 , 02:27
LEG_01_2 , AIR2 , 2000-01-01 , 17:45 , BASE1 , 2000-01-01 , 20:47
LEG_01_3 , BASE1 , 2000-01-01 , 18:14 , AIR3 , 2000-01-01 , 20:41
LEG_01_5 , AIR5 , 2000-01-01 , 19:55 , BASE1 , 2000-01-01 , 21:06
LEG_01_6 , BASE1 , 2000-01-01 , 22:22 , AIR4 , 2000-01-02 , 02:11
LEG_01_7 , AIR6 , 2000-01-01 , 19:35 , BASE1 , 2000-01-01 , 22:49
LEG_01_9 , BASE1 , 2000-01-01 , 15:45 , AIR6 , 2000-01-01 , 19:27
LEG_01_11 , BASE2 , 2000-01-01 , 20:55 , AIR8 , 2000-01-01 , 22:09
LEG_01_12 , BASE1 , 2000-01-01 , 14:11 , AIR9 , 2000-01-01 , 17:55
LEG_01_14 , BASE1 , 2000-01-01 , 16:37 , AIR9 , 2000-01-01 , 20:25
LEG_01_15 , BASE1 , 2000-01-01 , 20:08 , AIR10 , 2000-01-01 , 22:23
LEG_01_17 , BASE1 , 2000-01-01 , 22:31 , AIR9 , 2000-01-02 , 02:19
LEG_01_18 , AIR9 , 2000-01-01 , 19:05 , BASE1 , 2000-01-01 , 22:37
LEG_01_19 , AIR11 , 2000-01-01 , 21:05 , BASE1 , 2000-01-02 , 00:21
LEG_01_20 , AIR9 , 2000-01-01 , 22:35 , BASE1 , 2000-01-02 , 02:05
LEG_01_22 , BASE1 , 2000-01-01 , 14:05 , AIR13 , 2000-01-01 , 18:11
LEG_01_23 , AIR13 , 2000-01-01 , 19:15 , BASE1 , 2000-01-01 , 22:55
LEG_01_24 , AIR14 , 2000-01-01 , 19:20 , BASE1 , 2000-01-01 , 21:04
LEG_01_25 , BASE1 , 2000-01-01 , 22:23 , AIR13 , 2000-01-02 , 02:25
LEG_01_27 , AIR14 , 2000-01-01 , 23:15 , BASE1 , 2000-01-02 , 01:03
LEG_01_28 , AIR13 , 2000-01-01 , 22:35 , BASE1 , 2000-01-02 , 02:12
LEG_01_29 , BASE2 , 2000-01-01 , 23:10 , AIR4 , 2000-01-02 , 04:02
LEG_01_30 , AIR15 , 2000-01-01 , 20:10 , BASE2 , 2000-01-01 , 21:58
LEG_01_32 , BASE2 , 2000-01-01 , 16:17 , AIR13 , 2000-01-01 , 21:22
LEG_01_34 , BASE2 , 2000-01-01 , 21:07 , AIR14 , 2000-01-01 , 22:11
LEG_01_35 , BASE1 , 2000-01-01 , 12:18 , AIR17 , 2000-01-01 , 13:47
LEG_01_36 , AIR14 , 2000-01-01 , 20:45 , BASE2 , 2000-01-01 , 21:53
LEG_01_37 , BASE2 , 2000-01-01 , 22:58 , AIR10 , 2000-01-02 , 00:26
LEG_01_38 , BASE2 , 2000-01-01 , 17:31 , AIR14 , 2000-01-01 , 18:38
LEG_01_40 , BASE2 , 2000-01-01 , 11:00 , AIR18 , 2000-01-01 , 13:56
LEG_01_41 , AIR18 , 2000-01-01 , 15:15 , BASE2 , 2000-01-01 , 18:18
LEG_01_42 , AIR16 , 2000-01-01 , 16:00 , BASE2 , 2000-01-01 , 17:57
LEG_01_43 , BASE2 , 2000-01-01 , 19:41 , AIR2 , 2000-01-02 , 00:02
LEG_01_44 , BASE2 , 2000-01-01 , 16:26 , AIR2 , 2000-01-01 , 20:45
LEG_01_45 , AIR19 , 2000-01-01 , 21:05 , BASE3 , 2000-01-02 , 01:01
LEG_01_46 , BASE3 , 2000-01-01 , 14:00 , AIR19 , 2000-01-01 , 18:29
LEG_01_47 , BASE2 , 2000-01-01 , 14:30 , AIR20 , 2000-01-01 , 15:43
LEG_01_49 , BASE2 , 2000-01-01 , 19:15 , AIR9 , 2000-01-02 , 00:02
LEG_01_50 , AIR9 , 2000-01-01 , 19:40 , BASE2 , 2000-01-02 , 00:02
LEG_01_51 , BASE2 , 2000-01-01 , 12:55 , AIR9 , 2000-01-01 , 17:39
LEG_01_52 , BASE2 , 2000-01-01 , 23:17 , AIR9 , 2000-01-02 , 04:07
LEG_01_53 , AIR21 , 2000-01-01 , 21:00 , BASE2 , 2000-01-01 , 21:59
LEG_01_55 , BASE1 , 2000-01-01 , 12:02 , AIR12 , 2000-01-01 , 13:16
LEG_01_57 , BASE1 , 2000-01-01 , 18:42 , AIR23 , 2000-01-01 , 21:09
LEG_01_58 , AIR22 , 2000-01-01 , 17:15 , BASE1 , 2000-01-01 , 20:39
LEG_01_59 , BASE1 , 2000-01-01 , 23:49 , AIR23 , 2000-01-02 , 02:17
LEG_01_60 , AIR22 , 2000-01-01 , 19:05 , BASE1 , 2000-01-01 , 22:38
LEG_01_61 , BASE1 , 2000-01-01 , 15:50 , AIR22 , 2000-01-01 , 19:48
LEG_01_62 , BASE1 , 2000-01-01 , 12:25 , AIR10 , 2000-01-01 , 14:42
LEG_01_63 , AIR22 , 2000-01-01 , 22:40 , BASE2 , 2000-01-02 , 03:11
LEG_01_64 , AIR10 , 2000-01-01 , 20:10 , BASE1 , 2000-01-01 , 22:53
LEG_01_65 , BASE2 , 2000-01-01 , 11:00 , AIR22 , 2000-01-01 , 15:54
LEG_01_66 , BASE1 , 2000-01-01 , 23:40 , AIR10 , 2000-01-02 , 01:59
LEG_01_67 , BASE2 , 2000-01-01 , 19:40 , AIR22 , 2000-01-02 , 00:37
LEG_01_68 , AIR23 , 2000-01-01 , 16:05 , BASE2 , 2000-01-01 , 18:05
LEG_01_69 , AIR24 , 2000-01-01 , 23:55 , BASE2 , 2000-01-02 , 01:59
LEG_01_70 , AIR24 , 2000-01-01 , 13:20 , BASE2 , 2000-01-01 , 15:18
LEG_01_72 , BASE2 , 2000-01-01 , 16:25 , AIR19 , 2000-01-01 , 21:36
LEG_01_73 , AIR19 , 2000-01-01 , 19:25 , BASE1 , 2000-01-01 , 23:00
LEG_01_74 , AIR20 , 2000-01-01 , 16:50 , BASE2 , 2000-01-01 , 18:07
LEG_01_75 , BASE2 , 2000-01-01 , 19:42 , AIR19 , 2000-01-02 , 00:47
LEG_01_76 , AIR19 , 2000-01-01 , 22:45 , BASE1 , 2000-01-02 , 02:18
LEG_01_77 , BASE1 , 2000-01-01 , 15:15 , AIR19 , 2000-01-01 , 19:16
LEG_01_78 , BASE2 , 2000-01-01 , 10:41 , AIR24 , 2000-01-01 , 12:22
LEG_01_79 , AIR25 , 2000-01-01 , 14:17 , BASE1 , 2000-01-01 , 15:41
LEG_01_80 , BASE1 , 2000-01-01 , 20:24 , AIR26 , 2000-01-01 , 22:11
LEG_01_83 , BASE1 , 2000-01-01 , 14:16 , AIR27 , 2000-01-01 , 18:02
LEG_01_84 , BASE1 , 2000-01-01 , 17:45 , AIR25 , 2000-01-01 , 19:04
LEG_01_86 , AIR27 , 2000-01-01 , 19:15 , BASE1 , 2000-01-01 , 22:40
LEG_01_87 , BASE1 , 2000-01-01 , 23:53 , AIR12 , 2000-01-02 , 01:14
LEG_01_88 , AIR15 , 2000-01-01 , 21:40 , BASE1 , 2000-01-02 , 00:40
LEG_01_90 , AIR28 , 2000-01-01 , 21:20 , BASE1 , 2000-01-02 , 00:40
LEG_01_91 , AIR28 , 2000-01-01 , 17:50 , BASE1 , 2000-01-01 , 21:10
LEG_01_92 , BASE1 , 2000-01-01 , 22:30 , AIR27 , 2000-01-02 , 02:21
LEG_01_94 , BASE2 , 2000-01-01 , 14:22 , AIR28 , 2000-01-01 , 16:56
LEG_01_96 , AIR8 , 2000-01-01 , 23:00 , BASE2 , 2000-01-02 , 00:17
LEG_01_97 , BASE1 , 2000-01-01 , 18:51 , AIR1 , 2000-01-01 , 21:32
LEG_01_98 , AIR1 , 2000-01-01 , 21:05 , BASE1 , 2000-01-02 , 00:19
LEG_01_99 , AIR1 , 2000-01-01 , 23:05 , BASE1 , 2000-01-02 , 02:20
LEG_01_100 , AIR25 , 2000-01-01 , 12:15 , BASE2 , 2000-01-01 , 13:25
LEG_01_101 , BASE2 , 2000-01-01 , 14:12 , AIR1 , 2000-01-01 , 15:55
LEG_01_102 , BASE2 , 2000-01-01 , 17:40 , AIR1 , 2000-01-01 , 19:26
LEG_01_103 , AIR22 , 2000-01-01 , 21:15 , BASE3 , 2000-01-02 , 00:52
LEG_01_104 , BASE3 , 2000-01-01 , 14:05 , AIR22 , 2000-01-01 , 18:08
LEG_01_107 , AIR22 , 2000-01-01 , 17:40 , BASE3 , 2000-01-01 , 21:18
LEG_01_108 , BASE3 , 2000-01-01 , 22:25 , AIR1 , 2000-01-02 , 01:07
LEG_01_109 , BASE3 , 2000-01-01 , 22:30 , AIR22 , 2000-01-02 , 02:30
LEG_01_110 , BASE1 , 2000-01-01 , 12:10 , AIR29 , 2000-01-01 , 14:11
