#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_29_0 , AIR2 , 2000-01-29 , 18:50 , BASE1 , 2000-01-29 , 21:55
LEG_29_1 , AIR2 , 2000-01-29 , 00:30 , BASE1 , 2000-01-29 , 03:24
LEG_29_2 , AIR10 , 2000-01-29 , 16:50 , BASE1 , 2000-01-29 , 19:30
LEG_29_3 , BASE1 , 2000-01-29 , 20:18 , AIR2 , 2000-01-29 , 23:33
LEG_29_4 , BASE1 , 2000-01-29 , 23:22 , AIR4 , 2000-01-30 , 03:16
LEG_29_5 , BASE1 , 2000-01-29 , 01:04 , AIR1 , 2000-01-29 , 03:44
LEG_29_6 , AIR4 , 2000-01-29 , 20:05 , BASE1 , 2000-01-29 , 23:42
LEG_29_7 , AIR12 , 2000-01-29 , 12:40 , BASE1 , 2000-01-29 , 14:09
LEG_29_8 , BASE1 , 2000-01-29 , 15:12 , AIR4 , 2000-01-29 , 18:58
LEG_29_9 , AIR6 , 2000-01-29 , 20:35 , BASE1 , 2000-01-29 , 23:54
LEG_29_10 , BASE1 , 2000-01-29 , 16:41 , AIR6 , 2000-01-29 , 20:28
LEG_29_11 , AIR22 , 2000-01-29 , 22:15 , BASE3 , 2000-01-30 , 01:46
LEG_29_12 , AIR5 , 2000-01-29 , 12:20 , BASE3 , 2000-01-29 , 14:10
LEG_29_13 , BASE3 , 2000-01-29 , 15:00 , AIR22 , 2000-01-29 , 19:08
LEG_29_14 , BASE3 , 2000-01-29 , 23:25 , AIR1 , 2000-01-30 , 01:54
LEG_29_15 , AIR22 , 2000-01-29 , 18:35 , BASE3 , 2000-01-29 , 22:08
LEG_29_16 , BASE3 , 2000-01-29 , 03:20 , AIR22 , 2000-01-29 , 07:33
LEG_29_17 , BASE1 , 2000-01-29 , 00:49 , AIR23 , 2000-01-29 , 03:13
LEG_29_18 , AIR9 , 2000-01-29 , 19:55 , BASE1 , 2000-01-29 , 23:35
LEG_29_19 , BASE1 , 2000-01-29 , 21:08 , AIR10 , 2000-01-29 , 23:25
LEG_29_20 , AIR9 , 2000-01-29 , 16:45 , BASE1 , 2000-01-29 , 20:16
LEG_29_21 , AIR23 , 2000-01-29 , 13:45 , BASE1 , 2000-01-29 , 16:33
LEG_29_22 , BASE1 , 2000-01-29 , 17:37 , AIR9 , 2000-01-29 , 21:25
LEG_29_23 , AIR9 , 2000-01-29 , 23:35 , BASE1 , 2000-01-30 , 03:09
LEG_29_24 , AIR1 , 2000-01-29 , 11:20 , BASE1 , 2000-01-29 , 14:19
LEG_29_25 , BASE1 , 2000-01-29 , 15:17 , AIR9 , 2000-01-29 , 19:03
LEG_29_26 , BASE1 , 2000-01-29 , 03:09 , AIR9 , 2000-01-29 , 06:53
LEG_29_27 , BASE1 , 2000-01-29 , 02:54 , AIR13 , 2000-01-29 , 07:00
LEG_29_28 , AIR24 , 2000-01-29 , 22:45 , BASE1 , 2000-01-30 , 01:49
LEG_29_29 , AIR13 , 2000-01-29 , 23:35 , BASE1 , 2000-01-30 , 03:16
LEG_29_30 , AIR26 , 2000-01-29 , 12:20 , BASE1 , 2000-01-29 , 14:19
LEG_29_31 , BASE1 , 2000-01-29 , 15:09 , AIR13 , 2000-01-29 , 19:12
LEG_29_32 , AIR16 , 2000-01-29 , 14:05 , BASE2 , 2000-01-29 , 16:06
LEG_29_33 , BASE2 , 2000-01-29 , 17:15 , AIR13 , 2000-01-29 , 22:20
LEG_29_34 , BASE2 , 2000-01-29 , 02:00 , AIR10 , 2000-01-29 , 03:26
