#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_08_0 , BASE1 , 2000-01-08 , 21:50 , AIR1 , 2000-01-09 , 00:32
LEG_08_1 , AIR2 , 2000-01-08 , 23:25 , BASE1 , 2000-01-09 , 02:27
LEG_08_2 , BASE1 , 2000-01-08 , 03:18 , AIR39 , 2000-01-08 , 04:15
LEG_08_3 , AIR2 , 2000-01-08 , 17:45 , BASE1 , 2000-01-08 , 20:47
LEG_08_4 , BASE1 , 2000-01-08 , 18:14 , AIR3 , 2000-01-08 , 20:41
LEG_08_5 , AIR4 , 2000-01-08 , 13:45 , BASE1 , 2000-01-08 , 17:25
LEG_08_6 , AIR5 , 2000-01-08 , 19:55 , BASE1 , 2000-01-08 , 21:06
LEG_08_7 , BASE1 , 2000-01-08 , 22:22 , AIR4 , 2000-01-09 , 02:11
LEG_08_8 , AIR6 , 2000-01-08 , 19:35 , BASE1 , 2000-01-08 , 22:49
LEG_08_9 , BASE1 , 2000-01-08 , 00:13 , AIR15 , 2000-01-08 , 02:44
LEG_08_10 , AIR6 , 2000-01-08 , 08:00 , BASE1 , 2000-01-08 , 11:03
LEG_08_11 , BASE1 , 2000-01-08 , 15:45 , AIR6 , 2000-01-08 , 19:27
LEG_08_12 , AIR7 , 2000-01-08 , 13:15 , BASE1 , 2000-01-08 , 14:14
LEG_08_13 , BASE2 , 2000-01-08 , 20:55 , AIR8 , 2000-01-08 , 22:09
LEG_08_14 , BASE2 , 2000-01-08 , 01:10 , AIR8 , 2000-01-08 , 02:26
LEG_08_15 , AIR24 , 2000-01-08 , 10:20 , BASE1 , 2000-01-08 , 13:12
LEG_08_16 , BASE1 , 2000-01-08 , 14:11 , AIR9 , 2000-01-08 , 17:55
LEG_08_17 , AIR9 , 2000-01-08 , 13:30 , BASE1 , 2000-01-08 , 17:02
LEG_08_18 , AIR23 , 2000-01-08 , 12:45 , BASE1 , 2000-01-08 , 15:23
LEG_08_19 , BASE1 , 2000-01-08 , 16:37 , AIR9 , 2000-01-08 , 20:25
LEG_08_20 , BASE1 , 2000-01-08 , 20:08 , AIR10 , 2000-01-08 , 22:23
LEG_08_21 , AIR9 , 2000-01-08 , 15:45 , BASE1 , 2000-01-08 , 19:18
LEG_08_22 , BASE1 , 2000-01-08 , 22:31 , AIR9 , 2000-01-09 , 02:19
LEG_08_23 , AIR9 , 2000-01-08 , 19:05 , BASE1 , 2000-01-08 , 22:37
LEG_08_24 , AIR11 , 2000-01-08 , 21:05 , BASE1 , 2000-01-09 , 00:21
LEG_08_25 , BASE1 , 2000-01-08 , 02:10 , AIR9 , 2000-01-08 , 05:52
LEG_08_26 , AIR9 , 2000-01-08 , 22:35 , BASE1 , 2000-01-09 , 02:05
LEG_08_27 , AIR12 , 2000-01-08 , 11:40 , BASE1 , 2000-01-08 , 13:07
LEG_08_28 , BASE1 , 2000-01-08 , 14:05 , AIR13 , 2000-01-08 , 18:11
LEG_08_29 , BASE1 , 2000-01-08 , 00:15 , AIR21 , 2000-01-08 , 02:14
LEG_08_30 , AIR13 , 2000-01-08 , 19:15 , BASE1 , 2000-01-08 , 22:55
LEG_08_31 , AIR14 , 2000-01-08 , 19:20 , BASE1 , 2000-01-08 , 21:04
LEG_08_32 , BASE1 , 2000-01-08 , 22:23 , AIR13 , 2000-01-09 , 02:25
LEG_08_33 , AIR13 , 2000-01-08 , 13:35 , BASE1 , 2000-01-08 , 17:14
LEG_08_34 , BASE1 , 2000-01-08 , 01:54 , AIR13 , 2000-01-08 , 05:50
LEG_08_35 , AIR14 , 2000-01-08 , 23:15 , BASE1 , 2000-01-09 , 01:03
LEG_08_36 , BASE1 , 2000-01-08 , 03:02 , AIR45 , 2000-01-08 , 04:04
LEG_08_37 , AIR13 , 2000-01-08 , 22:35 , BASE1 , 2000-01-09 , 02:12
LEG_08_38 , BASE2 , 2000-01-08 , 23:10 , AIR4 , 2000-01-09 , 04:02
LEG_08_39 , AIR15 , 2000-01-08 , 20:10 , BASE2 , 2000-01-08 , 21:58
LEG_08_40 , AIR13 , 2000-01-08 , 05:20 , BASE2 , 2000-01-08 , 09:52
LEG_08_41 , AIR16 , 2000-01-08 , 13:05 , BASE2 , 2000-01-08 , 15:03
LEG_08_42 , BASE2 , 2000-01-08 , 16:17 , AIR13 , 2000-01-08 , 21:22
LEG_08_43 , AIR4 , 2000-01-08 , 15:30 , BASE2 , 2000-01-08 , 19:50
LEG_08_44 , BASE2 , 2000-01-08 , 21:07 , AIR14 , 2000-01-08 , 22:11
LEG_08_45 , BASE1 , 2000-01-08 , 12:18 , AIR17 , 2000-01-08 , 13:47
LEG_08_46 , AIR14 , 2000-01-08 , 20:45 , BASE2 , 2000-01-08 , 21:53
LEG_08_47 , BASE2 , 2000-01-08 , 22:58 , AIR10 , 2000-01-09 , 00:26
LEG_08_48 , BASE2 , 2000-01-08 , 01:00 , AIR10 , 2000-01-08 , 02:25
LEG_08_49 , BASE2 , 2000-01-08 , 00:58 , AIR18 , 2000-01-08 , 03:50
LEG_08_50 , BASE2 , 2000-01-08 , 17:31 , AIR14 , 2000-01-08 , 18:38
LEG_08_51 , AIR18 , 2000-01-08 , 13:40 , BASE2 , 2000-01-08 , 16:39
LEG_08_52 , BASE2 , 2000-01-08 , 11:00 , AIR18 , 2000-01-08 , 13:56
LEG_08_53 , AIR18 , 2000-01-08 , 15:15 , BASE2 , 2000-01-08 , 18:18
LEG_08_54 , AIR16 , 2000-01-08 , 16:00 , BASE2 , 2000-01-08 , 17:57
LEG_08_55 , BASE2 , 2000-01-08 , 19:41 , AIR2 , 2000-01-09 , 00:02
LEG_08_56 , AIR2 , 2000-01-08 , 06:00 , BASE2 , 2000-01-08 , 09:38
LEG_08_57 , BASE2 , 2000-01-08 , 16:26 , AIR2 , 2000-01-08 , 20:45
LEG_08_58 , AIR19 , 2000-01-08 , 21:05 , BASE3 , 2000-01-09 , 01:01
LEG_08_59 , BASE3 , 2000-01-08 , 02:05 , AIR10 , 2000-01-08 , 03:59
LEG_08_60 , BASE3 , 2000-01-08 , 14:00 , AIR19 , 2000-01-08 , 18:29
LEG_08_61 , BASE2 , 2000-01-08 , 14:30 , AIR20 , 2000-01-08 , 15:43
LEG_08_62 , AIR39 , 2000-01-08 , 12:20 , BASE2 , 2000-01-08 , 13:33
LEG_08_63 , AIR9 , 2000-01-08 , 05:15 , BASE2 , 2000-01-08 , 09:44
LEG_08_64 , AIR9 , 2000-01-08 , 15:30 , BASE2 , 2000-01-08 , 19:54
LEG_08_65 , BASE2 , 2000-01-08 , 19:15 , AIR9 , 2000-01-09 , 00:02
LEG_08_66 , AIR9 , 2000-01-08 , 19:40 , BASE2 , 2000-01-09 , 00:02
LEG_08_67 , BASE2 , 2000-01-08 , 12:55 , AIR9 , 2000-01-08 , 17:39
