#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_11_0 , BASE1 , 2000-01-11 , 21:50 , AIR1 , 2000-01-12 , 00:32
LEG_11_1 , AIR2 , 2000-01-11 , 23:25 , BASE1 , 2000-01-12 , 02:27
LEG_11_2 , BASE1 , 2000-01-11 , 03:18 , AIR39 , 2000-01-11 , 04:15
LEG_11_3 , AIR2 , 2000-01-11 , 17:45 , BASE1 , 2000-01-11 , 20:47
LEG_11_4 , BASE1 , 2000-01-11 , 18:14 , AIR3 , 2000-01-11 , 20:41
LEG_11_5 , AIR4 , 2000-01-11 , 13:45 , BASE1 , 2000-01-11 , 17:25
LEG_11_6 , AIR5 , 2000-01-11 , 19:55 , BASE1 , 2000-01-11 , 21:06
LEG_11_7 , BASE1 , 2000-01-11 , 22:22 , AIR4 , 2000-01-12 , 02:11
LEG_11_8 , AIR6 , 2000-01-11 , 19:35 , BASE1 , 2000-01-11 , 22:49
LEG_11_9 , BASE1 , 2000-01-11 , 00:13 , AIR15 , 2000-01-11 , 02:44
LEG_11_10 , AIR6 , 2000-01-11 , 08:00 , BASE1 , 2000-01-11 , 11:03
LEG_11_11 , BASE1 , 2000-01-11 , 15:45 , AIR6 , 2000-01-11 , 19:27
LEG_11_12 , AIR7 , 2000-01-11 , 13:15 , BASE1 , 2000-01-11 , 14:14
LEG_11_13 , BASE2 , 2000-01-11 , 20:55 , AIR8 , 2000-01-11 , 22:09
LEG_11_14 , BASE2 , 2000-01-11 , 01:10 , AIR8 , 2000-01-11 , 02:26
LEG_11_15 , AIR24 , 2000-01-11 , 10:20 , BASE1 , 2000-01-11 , 13:12
LEG_11_16 , BASE1 , 2000-01-11 , 14:11 , AIR9 , 2000-01-11 , 17:55
LEG_11_17 , AIR9 , 2000-01-11 , 13:30 , BASE1 , 2000-01-11 , 17:02
LEG_11_18 , AIR23 , 2000-01-11 , 12:45 , BASE1 , 2000-01-11 , 15:23
LEG_11_19 , BASE1 , 2000-01-11 , 16:37 , AIR9 , 2000-01-11 , 20:25
LEG_11_20 , BASE1 , 2000-01-11 , 20:08 , AIR10 , 2000-01-11 , 22:23
LEG_11_21 , AIR9 , 2000-01-11 , 15:45 , BASE1 , 2000-01-11 , 19:18
LEG_11_22 , BASE1 , 2000-01-11 , 22:31 , AIR9 , 2000-01-12 , 02:19
LEG_11_23 , AIR9 , 2000-01-11 , 19:05 , BASE1 , 2000-01-11 , 22:37
LEG_11_24 , AIR11 , 2000-01-11 , 21:05 , BASE1 , 2000-01-12 , 00:21
LEG_11_25 , BASE1 , 2000-01-11 , 02:10 , AIR9 , 2000-01-11 , 05:52
LEG_11_26 , AIR9 , 2000-01-11 , 22:35 , BASE1 , 2000-01-12 , 02:05
LEG_11_27 , AIR12 , 2000-01-11 , 11:40 , BASE1 , 2000-01-11 , 13:07
LEG_11_28 , BASE1 , 2000-01-11 , 14:05 , AIR13 , 2000-01-11 , 18:11
