#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_04_0 , BASE1 , 2000-01-04 , 21:50 , AIR1 , 2000-01-05 , 00:32
LEG_04_1 , AIR2 , 2000-01-04 , 23:25 , BASE1 , 2000-01-05 , 02:27
LEG_04_2 , BASE1 , 2000-01-04 , 03:18 , AIR39 , 2000-01-04 , 04:15
LEG_04_3 , AIR2 , 2000-01-04 , 17:45 , BASE1 , 2000-01-04 , 20:47
LEG_04_4 , BASE1 , 2000-01-04 , 18:14 , AIR3 , 2000-01-04 , 20:41
LEG_04_5 , AIR4 , 2000-01-04 , 13:45 , BASE1 , 2000-01-04 , 17:25
LEG_04_6 , AIR5 , 2000-01-04 , 19:55 , BASE1 , 2000-01-04 , 21:06
LEG_04_7 , BASE1 , 2000-01-04 , 22:22 , AIR4 , 2000-01-05 , 02:11
LEG_04_8 , AIR6 , 2000-01-04 , 19:35 , BASE1 , 2000-01-04 , 22:49
LEG_04_9 , BASE1 , 2000-01-04 , 00:13 , AIR15 , 2000-01-04 , 02:44
LEG_04_10 , AIR6 , 2000-01-04 , 08:00 , BASE1 , 2000-01-04 , 11:03
LEG_04_11 , BASE1 , 2000-01-04 , 15:45 , AIR6 , 2000-01-04 , 19:27
LEG_04_12 , AIR7 , 2000-01-04 , 13:15 , BASE1 , 2000-01-04 , 14:14
LEG_04_13 , BASE2 , 2000-01-04 , 20:55 , AIR8 , 2000-01-04 , 22:09
LEG_04_14 , BASE2 , 2000-01-04 , 01:10 , AIR8 , 2000-01-04 , 02:26
LEG_04_15 , AIR24 , 2000-01-04 , 10:20 , BASE1 , 2000-01-04 , 13:12
LEG_04_16 , BASE1 , 2000-01-04 , 14:11 , AIR9 , 2000-01-04 , 17:55
LEG_04_17 , AIR9 , 2000-01-04 , 13:30 , BASE1 , 2000-01-04 , 17:02
LEG_04_18 , AIR23 , 2000-01-04 , 12:45 , BASE1 , 2000-01-04 , 15:23
LEG_04_19 , BASE1 , 2000-01-04 , 16:37 , AIR9 , 2000-01-04 , 20:25
LEG_04_20 , BASE1 , 2000-01-04 , 20:08 , AIR10 , 2000-01-04 , 22:23
LEG_04_21 , AIR9 , 2000-01-04 , 15:45 , BASE1 , 2000-01-04 , 19:18
LEG_04_22 , BASE1 , 2000-01-04 , 22:31 , AIR9 , 2000-01-05 , 02:19
LEG_04_23 , AIR9 , 2000-01-04 , 19:05 , BASE1 , 2000-01-04 , 22:37
LEG_04_24 , AIR11 , 2000-01-04 , 21:05 , BASE1 , 2000-01-05 , 00:21
LEG_04_25 , BASE1 , 2000-01-04 , 02:10 , AIR9 , 2000-01-04 , 05:52
LEG_04_26 , AIR9 , 2000-01-04 , 22:35 , BASE1 , 2000-01-05 , 02:05
LEG_04_27 , AIR12 , 2000-01-04 , 11:40 , BASE1 , 2000-01-04 , 13:07
LEG_04_28 , BASE1 , 2000-01-04 , 14:05 , AIR13 , 2000-01-04 , 18:11
LEG_04_29 , BASE1 , 2000-01-04 , 00:15 , AIR21 , 2000-01-04 , 02:14
LEG_04_30 , AIR13 , 2000-01-04 , 19:15 , BASE1 , 2000-01-04 , 22:55
LEG_04_31 , AIR14 , 2000-01-04 , 19:20 , BASE1 , 2000-01-04 , 21:04
LEG_04_32 , BASE1 , 2000-01-04 , 22:23 , AIR13 , 2000-01-05 , 02:25
LEG_04_33 , AIR13 , 2000-01-04 , 13:35 , BASE1 , 2000-01-04 , 17:14
LEG_04_34 , BASE1 , 2000-01-04 , 01:54 , AIR13 , 2000-01-04 , 05:50
LEG_04_35 , AIR14 , 2000-01-04 , 23:15 , BASE1 , 2000-01-05 , 01:03
LEG_04_36 , BASE1 , 2000-01-04 , 03:02 , AIR45 , 2000-01-04 , 04:04
LEG_04_37 , AIR13 , 2000-01-04 , 22:35 , BASE1 , 2000-01-05 , 02:12
LEG_04_38 , BASE2 , 2000-01-04 , 23:10 , AIR4 , 2000-01-05 , 04:02
LEG_04_39 , AIR15 , 2000-01-04 , 20:10 , BASE2 , 2000-01-04 , 21:58
LEG_04_40 , AIR13 , 2000-01-04 , 05:20 , BASE2 , 2000-01-04 , 09:52
LEG_04_41 , AIR16 , 2000-01-04 , 13:05 , BASE2 , 2000-01-04 , 15:03
LEG_04_42 , BASE2 , 2000-01-04 , 16:17 , AIR13 , 2000-01-04 , 21:22
LEG_04_43 , AIR4 , 2000-01-04 , 15:30 , BASE2 , 2000-01-04 , 19:50
LEG_04_44 , BASE2 , 2000-01-04 , 21:07 , AIR14 , 2000-01-04 , 22:11
LEG_04_45 , BASE1 , 2000-01-04 , 12:18 , AIR17 , 2000-01-04 , 13:47
LEG_04_46 , AIR14 , 2000-01-04 , 20:45 , BASE2 , 2000-01-04 , 21:53
LEG_04_47 , BASE2 , 2000-01-04 , 22:58 , AIR10 , 2000-01-05 , 00:26
LEG_04_48 , BASE2 , 2000-01-04 , 01:00 , AIR10 , 2000-01-04 , 02:25
LEG_04_49 , BASE2 , 2000-01-04 , 00:58 , AIR18 , 2000-01-04 , 03:50
