#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_15_0 , BASE1 , 2000-01-15 , 21:50 , AIR1 , 2000-01-16 , 00:32
LEG_15_1 , AIR2 , 2000-01-15 , 23:25 , BASE1 , 2000-01-16 , 02:27
LEG_15_2 , BASE1 , 2000-01-15 , 03:18 , AIR39 , 2000-01-15 , 04:15
LEG_15_3 , AIR2 , 2000-01-15 , 17:45 , BASE1 , 2000-01-15 , 20:47
LEG_15_4 , BASE1 , 2000-01-15 , 18:14 , AIR3 , 2000-01-15 , 20:41
LEG_15_5 , AIR4 , 2000-01-15 , 13:45 , BASE1 , 2000-01-15 , 17:25
LEG_15_6 , AIR5 , 2000-01-15 , 19:55 , BASE1 , 2000-01-15 , 21:06
LEG_15_7 , BASE1 , 2000-01-15 , 22:22 , AIR4 , 2000-01-16 , 02:11
LEG_15_8 , AIR6 , 2000-01-15 , 19:35 , BASE1 , 2000-01-15 , 22:49
LEG_15_9 , BASE1 , 2000-01-15 , 00:13 , AIR15 , 2000-01-15 , 02:44
LEG_15_10 , AIR6 , 2000-01-15 , 08:00 , BASE1 , 2000-01-15 , 11:03
LEG_15_11 , BASE1 , 2000-01-15 , 15:45 , AIR6 , 2000-01-15 , 19:27
LEG_15_12 , AIR7 , 2000-01-15 , 13:15 , BASE1 , 2000-01-15 , 14:14
LEG_15_13 , BASE2 , 2000-01-15 , 01:10 , AIR8 , 2000-01-15 , 02:26
LEG_15_14 , AIR24 , 2000-01-15 , 10:20 , BASE1 , 2000-01-15 , 13:12
LEG_15_15 , BASE1 , 2000-01-15 , 14:11 , AIR9 , 2000-01-15 , 17:55
LEG_15_16 , AIR9 , 2000-01-15 , 13:30 , BASE1 , 2000-01-15 , 17:02
LEG_15_17 , AIR23 , 2000-01-15 , 12:45 , BASE1 , 2000-01-15 , 15:23
LEG_15_18 , BASE1 , 2000-01-15 , 16:37 , AIR9 , 2000-01-15 , 20:25
LEG_15_19 , BASE1 , 2000-01-15 , 20:08 , AIR10 , 2000-01-15 , 22:23
LEG_15_20 , AIR9 , 2000-01-15 , 15:45 , BASE1 , 2000-01-15 , 19:18
LEG_15_21 , BASE1 , 2000-01-15 , 22:31 , AIR9 , 2000-01-16 , 02:19
LEG_15_22 , AIR9 , 2000-01-15 , 19:05 , BASE1 , 2000-01-15 , 22:37
LEG_15_23 , AIR11 , 2000-01-15 , 21:05 , BASE1 , 2000-01-16 , 00:21
LEG_15_24 , BASE1 , 2000-01-15 , 02:10 , AIR9 , 2000-01-15 , 05:52
LEG_15_25 , AIR9 , 2000-01-15 , 22:35 , BASE1 , 2000-01-16 , 02:05
LEG_15_26 , AIR12 , 2000-01-15 , 11:40 , BASE1 , 2000-01-15 , 13:07
LEG_15_27 , BASE1 , 2000-01-15 , 14:05 , AIR13 , 2000-01-15 , 18:11
LEG_15_28 , BASE1 , 2000-01-15 , 00:15 , AIR21 , 2000-01-15 , 02:14
LEG_15_29 , AIR13 , 2000-01-15 , 19:15 , BASE1 , 2000-01-15 , 22:55
LEG_15_30 , AIR14 , 2000-01-15 , 19:20 , BASE1 , 2000-01-15 , 21:04
LEG_15_31 , BASE1 , 2000-01-15 , 22:23 , AIR13 , 2000-01-16 , 02:25
LEG_15_32 , AIR13 , 2000-01-15 , 13:35 , BASE1 , 2000-01-15 , 17:14
LEG_15_33 , BASE1 , 2000-01-15 , 01:54 , AIR13 , 2000-01-15 , 05:50
LEG_15_34 , AIR14 , 2000-01-15 , 23:15 , BASE1 , 2000-01-16 , 01:03
LEG_15_35 , BASE1 , 2000-01-15 , 03:02 , AIR45 , 2000-01-15 , 04:04
LEG_15_36 , AIR13 , 2000-01-15 , 22:35 , BASE1 , 2000-01-16 , 02:12
LEG_15_37 , BASE2 , 2000-01-15 , 23:10 , AIR4 , 2000-01-16 , 04:02
LEG_15_38 , AIR15 , 2000-01-15 , 20:10 , BASE2 , 2000-01-15 , 21:58
LEG_15_39 , AIR13 , 2000-01-15 , 05:20 , BASE2 , 2000-01-15 , 09:52
LEG_15_40 , AIR16 , 2000-01-15 , 13:05 , BASE2 , 2000-01-15 , 15:03
LEG_15_41 , BASE2 , 2000-01-15 , 16:17 , AIR13 , 2000-01-15 , 21:22
LEG_15_42 , AIR4 , 2000-01-15 , 15:30 , BASE2 , 2000-01-15 , 19:50
LEG_15_43 , BASE2 , 2000-01-15 , 21:07 , AIR14 , 2000-01-15 , 22:11
LEG_15_44 , BASE1 , 2000-01-15 , 12:18 , AIR17 , 2000-01-15 , 13:47
LEG_15_45 , AIR14 , 2000-01-15 , 20:45 , BASE2 , 2000-01-15 , 21:53
LEG_15_46 , BASE2 , 2000-01-15 , 22:58 , AIR10 , 2000-01-16 , 00:26
LEG_15_47 , BASE2 , 2000-01-15 , 01:00 , AIR10 , 2000-01-15 , 02:25
LEG_15_48 , BASE2 , 2000-01-15 , 00:58 , AIR18 , 2000-01-15 , 03:50
LEG_15_49 , BASE2 , 2000-01-15 , 17:31 , AIR14 , 2000-01-15 , 18:38
LEG_15_50 , AIR18 , 2000-01-15 , 13:40 , BASE2 , 2000-01-15 , 16:39
LEG_15_51 , BASE2 , 2000-01-15 , 11:00 , AIR18 , 2000-01-15 , 13:56
LEG_15_52 , AIR18 , 2000-01-15 , 15:15 , BASE2 , 2000-01-15 , 18:18
LEG_15_53 , AIR16 , 2000-01-15 , 16:00 , BASE2 , 2000-01-15 , 17:57
LEG_15_54 , BASE2 , 2000-01-15 , 19:41 , AIR2 , 2000-01-16 , 00:02
LEG_15_55 , AIR2 , 2000-01-15 , 06:00 , BASE2 , 2000-01-15 , 09:38
LEG_15_56 , BASE2 , 2000-01-15 , 16:26 , AIR2 , 2000-01-15 , 20:45
LEG_15_57 , AIR19 , 2000-01-15 , 21:05 , BASE3 , 2000-01-16 , 01:01
LEG_15_58 , BASE3 , 2000-01-15 , 02:05 , AIR10 , 2000-01-15 , 03:59
LEG_15_59 , BASE3 , 2000-01-15 , 14:00 , AIR19 , 2000-01-15 , 18:29
LEG_15_60 , BASE2 , 2000-01-15 , 14:30 , AIR20 , 2000-01-15 , 15:43
LEG_15_61 , AIR39 , 2000-01-15 , 12:20 , BASE2 , 2000-01-15 , 13:33
LEG_15_62 , AIR9 , 2000-01-15 , 05:15 , BASE2 , 2000-01-15 , 09:44
LEG_15_63 , BASE2 , 2000-01-15 , 21:19 , AIR41 , 2000-01-15 , 23:04
LEG_15_64 , AIR9 , 2000-01-15 , 15:30 , BASE2 , 2000-01-15 , 19:54
LEG_15_65 , BASE2 , 2000-01-15 , 19:15 , AIR9 , 2000-01-16 , 00:02
LEG_15_66 , AIR9 , 2000-01-15 , 19:40 , BASE2 , 2000-01-16 , 00:02
LEG_15_67 , BASE2 , 2000-01-15 , 12:55 , AIR9 , 2000-01-15 , 17:39
LEG_15_68 , BASE2 , 2000-01-15 , 23:17 , AIR9 , 2000-01-16 , 04:07
LEG_15_69 , AIR21 , 2000-01-15 , 21:00 , BASE2 , 2000-01-15 , 21:59
LEG_15_70 , AIR22 , 2000-01-15 , 07:35 , BASE1 , 2000-01-15 , 11:02
LEG_15_71 , BASE1 , 2000-01-15 , 12:02 , AIR12 , 2000-01-15 , 13:16
LEG_15_72 , AIR22 , 2000-01-15 , 13:55 , BASE1 , 2000-01-15 , 17:24
LEG_15_73 , BASE1 , 2000-01-15 , 18:42 , AIR23 , 2000-01-15 , 21:09
LEG_15_74 , BASE1 , 2000-01-15 , 00:05 , AIR22 , 2000-01-15 , 04:15
LEG_15_75 , BASE1 , 2000-01-15 , 23:49 , AIR23 , 2000-01-16 , 02:17
LEG_15_76 , AIR22 , 2000-01-15 , 19:05 , BASE1 , 2000-01-15 , 22:38
LEG_15_77 , BASE1 , 2000-01-15 , 15:50 , AIR22 , 2000-01-15 , 19:48
LEG_15_78 , BASE1 , 2000-01-15 , 12:25 , AIR10 , 2000-01-15 , 14:42
LEG_15_79 , AIR22 , 2000-01-15 , 22:40 , BASE2 , 2000-01-16 , 03:11
LEG_15_80 , BASE2 , 2000-01-15 , 11:00 , AIR22 , 2000-01-15 , 15:54
LEG_15_81 , BASE1 , 2000-01-15 , 23:40 , AIR10 , 2000-01-16 , 01:59
LEG_15_82 , BASE2 , 2000-01-15 , 19:40 , AIR22 , 2000-01-16 , 00:37
LEG_15_83 , AIR23 , 2000-01-15 , 16:05 , BASE2 , 2000-01-15 , 18:05
LEG_15_84 , AIR24 , 2000-01-15 , 23:55 , BASE2 , 2000-01-16 , 01:59
LEG_15_85 , AIR19 , 2000-01-15 , 07:50 , BASE1 , 2000-01-15 , 11:15
LEG_15_86 , BASE2 , 2000-01-15 , 16:25 , AIR19 , 2000-01-15 , 21:36
LEG_15_87 , BASE1 , 2000-01-15 , 00:03 , AIR14 , 2000-01-15 , 01:42
LEG_15_88 , AIR19 , 2000-01-15 , 19:25 , BASE1 , 2000-01-15 , 23:00
LEG_15_89 , AIR20 , 2000-01-15 , 16:50 , BASE2 , 2000-01-15 , 18:07
LEG_15_90 , BASE2 , 2000-01-15 , 19:42 , AIR19 , 2000-01-16 , 00:47
LEG_15_91 , AIR19 , 2000-01-15 , 22:45 , BASE1 , 2000-01-16 , 02:18
LEG_15_92 , BASE1 , 2000-01-15 , 15:15 , AIR19 , 2000-01-15 , 19:16
LEG_15_93 , BASE1 , 2000-01-15 , 20:24 , AIR26 , 2000-01-15 , 22:11
LEG_15_94 , AIR27 , 2000-01-15 , 16:05 , BASE1 , 2000-01-15 , 19:26
LEG_15_95 , AIR10 , 2000-01-15 , 10:43 , BASE1 , 2000-01-15 , 13:20
LEG_15_96 , BASE1 , 2000-01-15 , 14:16 , AIR27 , 2000-01-15 , 18:02
LEG_15_97 , BASE1 , 2000-01-15 , 17:45 , AIR25 , 2000-01-15 , 19:04
LEG_15_98 , AIR27 , 2000-01-15 , 13:30 , BASE1 , 2000-01-15 , 16:52
LEG_15_99 , AIR27 , 2000-01-15 , 19:15 , BASE1 , 2000-01-15 , 22:40
LEG_15_100 , BASE1 , 2000-01-15 , 23:53 , AIR12 , 2000-01-16 , 01:14
LEG_15_101 , BASE1 , 2000-01-15 , 02:14 , AIR27 , 2000-01-15 , 05:55
LEG_15_102 , AIR15 , 2000-01-15 , 21:40 , BASE1 , 2000-01-16 , 00:40
LEG_15_103 , AIR5 , 2000-01-15 , 11:00 , BASE2 , 2000-01-15 , 12:06
LEG_15_104 , AIR28 , 2000-01-15 , 21:20 , BASE1 , 2000-01-16 , 00:40
LEG_15_105 , BASE1 , 2000-01-15 , 01:56 , AIR33 , 2000-01-15 , 04:27
LEG_15_106 , AIR28 , 2000-01-15 , 17:50 , BASE1 , 2000-01-15 , 21:10
LEG_15_107 , BASE1 , 2000-01-15 , 22:30 , AIR27 , 2000-01-16 , 02:21
LEG_15_108 , AIR11 , 2000-01-15 , 11:10 , BASE2 , 2000-01-15 , 13:19
LEG_15_109 , BASE2 , 2000-01-15 , 14:22 , AIR28 , 2000-01-15 , 16:56
LEG_15_110 , AIR28 , 2000-01-15 , 12:05 , BASE2 , 2000-01-15 , 14:41
LEG_15_111 , AIR8 , 2000-01-15 , 23:00 , BASE2 , 2000-01-16 , 00:17
LEG_15_112 , BASE2 , 2000-01-15 , 01:13 , AIR28 , 2000-01-15 , 03:47
LEG_15_113 , BASE1 , 2000-01-15 , 18:51 , AIR1 , 2000-01-15 , 21:32
LEG_15_114 , AIR1 , 2000-01-15 , 21:05 , BASE1 , 2000-01-16 , 00:19
LEG_15_115 , BASE1 , 2000-01-15 , 03:17 , AIR7 , 2000-01-15 , 04:16
LEG_15_116 , AIR1 , 2000-01-15 , 23:05 , BASE1 , 2000-01-16 , 02:20
LEG_15_117 , AIR25 , 2000-01-15 , 12:15 , BASE2 , 2000-01-15 , 13:25
LEG_15_118 , BASE2 , 2000-01-15 , 14:12 , AIR1 , 2000-01-15 , 15:55
LEG_15_119 , BASE2 , 2000-01-15 , 17:40 , AIR1 , 2000-01-15 , 19:26
LEG_15_120 , AIR22 , 2000-01-15 , 21:15 , BASE3 , 2000-01-16 , 00:52
LEG_15_121 , BASE3 , 2000-01-15 , 02:15 , AIR22 , 2000-01-15 , 06:16
LEG_15_122 , AIR22 , 2000-01-15 , 13:25 , BASE3 , 2000-01-15 , 16:59
LEG_15_123 , BASE3 , 2000-01-15 , 14:05 , AIR22 , 2000-01-15 , 18:08
LEG_15_124 , AIR1 , 2000-01-15 , 10:00 , BASE3 , 2000-01-15 , 12:46
LEG_15_125 , AIR22 , 2000-01-15 , 08:40 , BASE3 , 2000-01-15 , 12:15
LEG_15_126 , AIR22 , 2000-01-15 , 17:40 , BASE3 , 2000-01-15 , 21:18
LEG_15_127 , BASE3 , 2000-01-15 , 22:25 , AIR1 , 2000-01-16 , 01:07
LEG_15_128 , BASE3 , 2000-01-15 , 22:30 , AIR22 , 2000-01-16 , 02:30
LEG_15_129 , BASE1 , 2000-01-15 , 12:10 , AIR29 , 2000-01-15 , 14:11
LEG_15_130 , BASE1 , 2000-01-15 , 14:06 , AIR29 , 2000-01-15 , 16:06
LEG_15_131 , AIR29 , 2000-01-15 , 00:35 , BASE1 , 2000-01-15 , 02:29
LEG_15_132 , BASE1 , 2000-01-15 , 21:45 , AIR29 , 2000-01-15 , 23:38
LEG_15_133 , AIR29 , 2000-01-15 , 16:55 , BASE1 , 2000-01-15 , 18:47
LEG_15_134 , AIR29 , 2000-01-15 , 15:10 , BASE1 , 2000-01-15 , 17:00
LEG_15_135 , AIR29 , 2000-01-15 , 20:25 , BASE1 , 2000-01-15 , 22:18
LEG_15_136 , BASE1 , 2000-01-15 , 16:20 , AIR29 , 2000-01-15 , 18:26
LEG_15_137 , AIR12 , 2000-01-15 , 14:00 , BASE1 , 2000-01-15 , 15:29
LEG_15_138 , BASE1 , 2000-01-15 , 12:15 , AIR30 , 2000-01-15 , 15:48
LEG_15_139 , AIR30 , 2000-01-15 , 16:50 , BASE1 , 2000-01-15 , 20:29
LEG_15_140 , AIR29 , 2000-01-15 , 17:35 , BASE1 , 2000-01-15 , 19:27
LEG_15_141 , BASE1 , 2000-01-15 , 20:43 , AIR30 , 2000-01-16 , 00:17
LEG_15_142 , BASE1 , 2000-01-15 , 19:42 , AIR6 , 2000-01-15 , 23:14
LEG_15_143 , AIR30 , 2000-01-15 , 14:30 , BASE1 , 2000-01-15 , 18:11
LEG_15_144 , BASE1 , 2000-01-15 , 15:20 , AIR31 , 2000-01-15 , 18:25
LEG_15_145 , BASE1 , 2000-01-15 , 18:25 , AIR31 , 2000-01-15 , 21:34
LEG_15_146 , BASE1 , 2000-01-15 , 00:06 , AIR31 , 2000-01-15 , 03:19
LEG_15_147 , AIR32 , 2000-01-15 , 20:10 , BASE1 , 2000-01-15 , 23:00
LEG_15_148 , AIR31 , 2000-01-15 , 21:10 , BASE1 , 2000-01-16 , 00:30
LEG_15_149 , AIR31 , 2000-01-15 , 23:00 , BASE1 , 2000-01-16 , 02:23
LEG_15_150 , BASE1 , 2000-01-15 , 03:08 , AIR36 , 2000-01-15 , 03:53
LEG_15_151 , BASE1 , 2000-01-15 , 18:13 , AIR21 , 2000-01-15 , 20:05
LEG_15_152 , BASE1 , 2000-01-15 , 16:16 , AIR32 , 2000-01-15 , 19:17
LEG_15_153 , AIR15 , 2000-01-15 , 12:20 , BASE1 , 2000-01-15 , 15:16
LEG_15_154 , AIR32 , 2000-01-15 , 14:00 , BASE1 , 2000-01-15 , 16:48
LEG_15_155 , BASE1 , 2000-01-15 , 18:02 , AIR15 , 2000-01-15 , 20:39
LEG_15_156 , AIR23 , 2000-01-15 , 22:15 , BASE1 , 2000-01-16 , 00:54
LEG_15_157 , BASE1 , 2000-01-15 , 02:05 , AIR32 , 2000-01-15 , 05:05
LEG_15_158 , AIR21 , 2000-01-15 , 11:15 , BASE1 , 2000-01-15 , 13:17
LEG_15_159 , BASE1 , 2000-01-15 , 20:22 , AIR25 , 2000-01-15 , 21:56
LEG_15_160 , AIR32 , 2000-01-15 , 16:25 , BASE1 , 2000-01-15 , 19:14
LEG_15_161 , AIR33 , 2000-01-15 , 14:35 , BASE1 , 2000-01-15 , 17:01
LEG_15_162 , BASE1 , 2000-01-15 , 18:00 , AIR24 , 2000-01-15 , 20:45
LEG_15_163 , AIR10 , 2000-01-15 , 12:40 , BASE1 , 2000-01-15 , 15:19
LEG_15_164 , BASE1 , 2000-01-15 , 16:31 , AIR33 , 2000-01-15 , 19:06
LEG_15_165 , AIR33 , 2000-01-15 , 20:10 , BASE1 , 2000-01-15 , 22:42
LEG_15_166 , BASE1 , 2000-01-15 , 00:01 , AIR24 , 2000-01-15 , 02:47
LEG_15_167 , BASE2 , 2000-01-15 , 17:53 , AIR11 , 2000-01-15 , 19:45
LEG_15_168 , AIR17 , 2000-01-15 , 14:55 , BASE2 , 2000-01-15 , 16:47
LEG_15_169 , BASE1 , 2000-01-15 , 12:45 , AIR34 , 2000-01-15 , 16:02
LEG_15_170 , AIR34 , 2000-01-15 , 17:15 , BASE1 , 2000-01-15 , 21:00
LEG_15_171 , BASE1 , 2000-01-15 , 21:46 , AIR5 , 2000-01-15 , 22:47
LEG_15_172 , AIR8 , 2000-01-15 , 12:00 , BASE1 , 2000-01-15 , 13:24
LEG_15_173 , BASE1 , 2000-01-15 , 14:32 , AIR35 , 2000-01-15 , 17:22
LEG_15_174 , AIR35 , 2000-01-15 , 12:00 , BASE1 , 2000-01-15 , 14:31
LEG_15_175 , AIR26 , 2000-01-15 , 22:55 , BASE1 , 2000-01-16 , 00:54
LEG_15_176 , BASE1 , 2000-01-15 , 02:02 , AIR35 , 2000-01-15 , 04:43
LEG_15_177 , BASE1 , 2000-01-15 , 23:00 , AIR8 , 2000-01-16 , 00:20
LEG_15_178 , AIR35 , 2000-01-15 , 19:45 , BASE1 , 2000-01-15 , 22:08
LEG_15_179 , AIR38 , 2000-01-15 , 14:00 , BASE1 , 2000-01-15 , 17:02
LEG_15_180 , BASE1 , 2000-01-15 , 17:58 , AIR5 , 2000-01-15 , 19:00
LEG_15_181 , BASE1 , 2000-01-15 , 22:08 , AIR11 , 2000-01-16 , 00:51
LEG_15_182 , BASE1 , 2000-01-15 , 12:22 , AIR23 , 2000-01-15 , 14:49
LEG_15_183 , AIR36 , 2000-01-15 , 11:50 , BASE1 , 2000-01-15 , 12:36
LEG_15_184 , BASE1 , 2000-01-15 , 13:45 , BASE2 , 2000-01-15 , 15:22
LEG_15_185 , AIR24 , 2000-01-15 , 21:45 , BASE1 , 2000-01-16 , 00:53
LEG_15_186 , AIR10 , 2000-01-15 , 10:30 , BASE2 , 2000-01-15 , 12:08
LEG_15_187 , BASE2 , 2000-01-15 , 13:07 , AIR37 , 2000-01-15 , 17:59
LEG_15_188 , BASE2 , 2000-01-15 , 21:15 , AIR16 , 2000-01-15 , 22:58
LEG_15_189 , AIR37 , 2000-01-15 , 15:30 , BASE2 , 2000-01-15 , 19:43
LEG_15_190 , AIR37 , 2000-01-15 , 19:35 , BASE2 , 2000-01-15 , 23:50
LEG_15_191 , BASE2 , 2000-01-15 , 01:12 , AIR1 , 2000-01-15 , 02:49
LEG_15_192 , AIR10 , 2000-01-15 , 20:30 , BASE2 , 2000-01-15 , 22:08
LEG_15_193 , BASE2 , 2000-01-15 , 23:02 , AIR37 , 2000-01-16 , 03:52
LEG_15_194 , AIR10 , 2000-01-15 , 14:35 , BASE3 , 2000-01-15 , 16:43
LEG_15_195 , BASE3 , 2000-01-15 , 17:40 , AIR10 , 2000-01-15 , 19:40
LEG_15_196 , AIR10 , 2000-01-15 , 23:20 , BASE3 , 2000-01-16 , 01:37
LEG_15_197 , BASE3 , 2000-01-15 , 18:00 , AIR28 , 2000-01-15 , 19:48
