#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_18_0 , BASE1 , 2000-01-18 , 21:50 , AIR1 , 2000-01-19 , 00:32
LEG_18_1 , AIR2 , 2000-01-18 , 23:25 , BASE1 , 2000-01-19 , 02:27
LEG_18_2 , BASE1 , 2000-01-18 , 03:18 , AIR39 , 2000-01-18 , 04:15
LEG_18_3 , AIR2 , 2000-01-18 , 17:45 , BASE1 , 2000-01-18 , 20:47
LEG_18_4 , BASE1 , 2000-01-18 , 18:14 , AIR3 , 2000-01-18 , 20:41
LEG_18_5 , AIR4 , 2000-01-18 , 13:45 , BASE1 , 2000-01-18 , 17:25
LEG_18_6 , AIR5 , 2000-01-18 , 19:55 , BASE1 , 2000-01-18 , 21:06
LEG_18_7 , BASE1 , 2000-01-18 , 22:22 , AIR4 , 2000-01-19 , 02:11
LEG_18_8 , AIR6 , 2000-01-18 , 19:35 , BASE1 , 2000-01-18 , 22:49
LEG_18_9 , BASE1 , 2000-01-18 , 00:13 , AIR15 , 2000-01-18 , 02:44
LEG_18_10 , AIR6 , 2000-01-18 , 08:00 , BASE1 , 2000-01-18 , 11:03
LEG_18_11 , BASE1 , 2000-01-18 , 15:45 , AIR6 , 2000-01-18 , 19:27
LEG_18_12 , AIR7 , 2000-01-18 , 13:15 , BASE1 , 2000-01-18 , 14:14
LEG_18_13 , BASE2 , 2000-01-18 , 01:10 , AIR8 , 2000-01-18 , 02:26
LEG_18_14 , AIR24 , 2000-01-18 , 10:20 , BASE1 , 2000-01-18 , 13:12
LEG_18_15 , BASE1 , 2000-01-18 , 14:11 , AIR9 , 2000-01-18 , 17:55
LEG_18_16 , AIR9 , 2000-01-18 , 13:30 , BASE1 , 2000-01-18 , 17:02
LEG_18_17 , AIR23 , 2000-01-18 , 12:45 , BASE1 , 2000-01-18 , 15:23
LEG_18_18 , BASE1 , 2000-01-18 , 16:37 , AIR9 , 2000-01-18 , 20:25
LEG_18_19 , BASE1 , 2000-01-18 , 20:08 , AIR10 , 2000-01-18 , 22:23
LEG_18_20 , AIR9 , 2000-01-18 , 15:45 , BASE1 , 2000-01-18 , 19:18
LEG_18_21 , BASE1 , 2000-01-18 , 22:31 , AIR9 , 2000-01-19 , 02:19
LEG_18_22 , AIR9 , 2000-01-18 , 19:05 , BASE1 , 2000-01-18 , 22:37
LEG_18_23 , AIR11 , 2000-01-18 , 21:05 , BASE1 , 2000-01-19 , 00:21
LEG_18_24 , BASE1 , 2000-01-18 , 02:10 , AIR9 , 2000-01-18 , 05:52
LEG_18_25 , AIR9 , 2000-01-18 , 22:35 , BASE1 , 2000-01-19 , 02:05
LEG_18_26 , AIR12 , 2000-01-18 , 11:40 , BASE1 , 2000-01-18 , 13:07
LEG_18_27 , BASE1 , 2000-01-18 , 14:05 , AIR13 , 2000-01-18 , 18:11
LEG_18_28 , BASE1 , 2000-01-18 , 00:15 , AIR21 , 2000-01-18 , 02:14
LEG_18_29 , AIR13 , 2000-01-18 , 19:15 , BASE1 , 2000-01-18 , 22:55
LEG_18_30 , AIR14 , 2000-01-18 , 19:20 , BASE1 , 2000-01-18 , 21:04
LEG_18_31 , BASE1 , 2000-01-18 , 22:23 , AIR13 , 2000-01-19 , 02:25
LEG_18_32 , AIR13 , 2000-01-18 , 13:35 , BASE1 , 2000-01-18 , 17:14
LEG_18_33 , BASE1 , 2000-01-18 , 01:54 , AIR13 , 2000-01-18 , 05:50
LEG_18_34 , AIR14 , 2000-01-18 , 23:15 , BASE1 , 2000-01-19 , 01:03
LEG_18_35 , BASE1 , 2000-01-18 , 03:02 , AIR45 , 2000-01-18 , 04:04
LEG_18_36 , AIR13 , 2000-01-18 , 22:35 , BASE1 , 2000-01-19 , 02:12
