#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_10_0 , BASE1 , 2000-01-10 , 21:50 , AIR1 , 2000-01-11 , 00:32
LEG_10_1 , AIR2 , 2000-01-10 , 23:25 , BASE1 , 2000-01-11 , 02:27
LEG_10_2 , BASE1 , 2000-01-10 , 03:18 , AIR39 , 2000-01-10 , 04:15
LEG_10_3 , AIR2 , 2000-01-10 , 17:45 , BASE1 , 2000-01-10 , 20:47
LEG_10_4 , BASE1 , 2000-01-10 , 18:14 , AIR3 , 2000-01-10 , 20:41
LEG_10_5 , AIR4 , 2000-01-10 , 13:45 , BASE1 , 2000-01-10 , 17:25
LEG_10_6 , AIR5 , 2000-01-10 , 19:55 , BASE1 , 2000-01-10 , 21:06
LEG_10_7 , BASE1 , 2000-01-10 , 22:22 , AIR4 , 2000-01-11 , 02:11
LEG_10_8 , AIR6 , 2000-01-10 , 19:35 , BASE1 , 2000-01-10 , 22:49
LEG_10_9 , BASE1 , 2000-01-10 , 00:13 , AIR15 , 2000-01-10 , 02:44
LEG_10_10 , AIR6 , 2000-01-10 , 08:00 , BASE1 , 2000-01-10 , 11:03
LEG_10_11 , BASE1 , 2000-01-10 , 15:45 , AIR6 , 2000-01-10 , 19:27
LEG_10_12 , AIR7 , 2000-01-10 , 13:15 , BASE1 , 2000-01-10 , 14:14
LEG_10_13 , BASE2 , 2000-01-10 , 20:55 , AIR8 , 2000-01-10 , 22:09
LEG_10_14 , BASE2 , 2000-01-10 , 01:10 , AIR8 , 2000-01-10 , 02:26
LEG_10_15 , AIR24 , 2000-01-10 , 10:20 , BASE1 , 2000-01-10 , 13:12
LEG_10_16 , BASE1 , 2000-01-10 , 14:11 , AIR9 , 2000-01-10 , 17:55
LEG_10_17 , AIR9 , 2000-01-10 , 13:30 , BASE1 , 2000-01-10 , 17:02
LEG_10_18 , AIR23 , 2000-01-10 , 12:45 , BASE1 , 2000-01-10 , 15:23
LEG_10_19 , BASE1 , 2000-01-10 , 16:37 , AIR9 , 2000-01-10 , 20:25
LEG_10_20 , BASE1 , 2000-01-10 , 20:08 , AIR10 , 2000-01-10 , 22:23
LEG_10_21 , AIR9 , 2000-01-10 , 15:45 , BASE1 , 2000-01-10 , 19:18
LEG_10_22 , BASE1 , 2000-01-10 , 22:31 , AIR9 , 2000-01-11 , 02:19
LEG_10_23 , AIR9 , 2000-01-10 , 19:05 , BASE1 , 2000-01-10 , 22:37
LEG_10_24 , AIR11 , 2000-01-10 , 21:05 , BASE1 , 2000-01-11 , 00:21
LEG_10_25 , BASE1 , 2000-01-10 , 02:10 , AIR9 , 2000-01-10 , 05:52
LEG_10_26 , AIR9 , 2000-01-10 , 22:35 , BASE1 , 2000-01-11 , 02:05
LEG_10_27 , AIR12 , 2000-01-10 , 11:40 , BASE1 , 2000-01-10 , 13:07
LEG_10_28 , BASE1 , 2000-01-10 , 14:05 , AIR13 , 2000-01-10 , 18:11
LEG_10_29 , BASE1 , 2000-01-10 , 00:15 , AIR21 , 2000-01-10 , 02:14
LEG_10_30 , AIR13 , 2000-01-10 , 19:15 , BASE1 , 2000-01-10 , 22:55
LEG_10_31 , AIR14 , 2000-01-10 , 19:20 , BASE1 , 2000-01-10 , 21:04
LEG_10_32 , BASE1 , 2000-01-10 , 22:23 , AIR13 , 2000-01-11 , 02:25
LEG_10_33 , AIR13 , 2000-01-10 , 13:35 , BASE1 , 2000-01-10 , 17:14
LEG_10_34 , BASE1 , 2000-01-10 , 01:54 , AIR13 , 2000-01-10 , 05:50
LEG_10_35 , AIR14 , 2000-01-10 , 23:15 , BASE1 , 2000-01-11 , 01:03
LEG_10_36 , BASE1 , 2000-01-10 , 03:02 , AIR45 , 2000-01-10 , 04:04
LEG_10_37 , AIR13 , 2000-01-10 , 22:35 , BASE1 , 2000-01-11 , 02:12
LEG_10_38 , BASE2 , 2000-01-10 , 23:10 , AIR4 , 2000-01-11 , 04:02
LEG_10_39 , AIR15 , 2000-01-10 , 20:10 , BASE2 , 2000-01-10 , 21:58
LEG_10_40 , AIR13 , 2000-01-10 , 05:20 , BASE2 , 2000-01-10 , 09:52
LEG_10_41 , AIR16 , 2000-01-10 , 13:05 , BASE2 , 2000-01-10 , 15:03
LEG_10_42 , BASE2 , 2000-01-10 , 16:17 , AIR13 , 2000-01-10 , 21:22
LEG_10_43 , AIR4 , 2000-01-10 , 15:30 , BASE2 , 2000-01-10 , 19:50
LEG_10_44 , BASE2 , 2000-01-10 , 21:07 , AIR14 , 2000-01-10 , 22:11
LEG_10_45 , BASE1 , 2000-01-10 , 12:18 , AIR17 , 2000-01-10 , 13:47
LEG_10_46 , AIR14 , 2000-01-10 , 20:45 , BASE2 , 2000-01-10 , 21:53
LEG_10_47 , BASE2 , 2000-01-10 , 22:58 , AIR10 , 2000-01-11 , 00:26
LEG_10_48 , BASE2 , 2000-01-10 , 01:00 , AIR10 , 2000-01-10 , 02:25
LEG_10_49 , BASE2 , 2000-01-10 , 00:58 , AIR18 , 2000-01-10 , 03:50
LEG_10_50 , BASE2 , 2000-01-10 , 17:31 , AIR14 , 2000-01-10 , 18:38
LEG_10_51 , AIR18 , 2000-01-10 , 13:40 , BASE2 , 2000-01-10 , 16:39
LEG_10_52 , BASE2 , 2000-01-10 , 11:00 , AIR18 , 2000-01-10 , 13:56
LEG_10_53 , AIR18 , 2000-01-10 , 15:15 , BASE2 , 2000-01-10 , 18:18
LEG_10_54 , AIR16 , 2000-01-10 , 16:00 , BASE2 , 2000-01-10 , 17:57
LEG_10_55 , BASE2 , 2000-01-10 , 19:41 , AIR2 , 2000-01-11 , 00:02
LEG_10_56 , AIR2 , 2000-01-10 , 06:00 , BASE2 , 2000-01-10 , 09:38
LEG_10_57 , BASE2 , 2000-01-10 , 16:26 , AIR2 , 2000-01-10 , 20:45
LEG_10_58 , AIR19 , 2000-01-10 , 21:05 , BASE3 , 2000-01-11 , 01:01
LEG_10_59 , BASE3 , 2000-01-10 , 02:05 , AIR10 , 2000-01-10 , 03:59
LEG_10_60 , BASE3 , 2000-01-10 , 14:00 , AIR19 , 2000-01-10 , 18:29
LEG_10_61 , BASE2 , 2000-01-10 , 14:30 , AIR20 , 2000-01-10 , 15:43
LEG_10_62 , AIR39 , 2000-01-10 , 12:20 , BASE2 , 2000-01-10 , 13:33
LEG_10_63 , AIR9 , 2000-01-10 , 05:15 , BASE2 , 2000-01-10 , 09:44
LEG_10_64 , AIR9 , 2000-01-10 , 15:30 , BASE2 , 2000-01-10 , 19:54
LEG_10_65 , BASE2 , 2000-01-10 , 19:15 , AIR9 , 2000-01-11 , 00:02
LEG_10_66 , AIR9 , 2000-01-10 , 19:40 , BASE2 , 2000-01-11 , 00:02
LEG_10_67 , BASE2 , 2000-01-10 , 12:55 , AIR9 , 2000-01-10 , 17:39
LEG_10_68 , BASE2 , 2000-01-10 , 23:17 , AIR9 , 2000-01-11 , 04:07
LEG_10_69 , AIR21 , 2000-01-10 , 21:00 , BASE2 , 2000-01-10 , 21:59
LEG_10_70 , BASE1 , 2000-01-10 , 12:02 , AIR12 , 2000-01-10 , 13:16
LEG_10_71 , AIR22 , 2000-01-10 , 13:55 , BASE1 , 2000-01-10 , 17:24
LEG_10_72 , BASE1 , 2000-01-10 , 18:42 , AIR23 , 2000-01-10 , 21:09
LEG_10_73 , BASE1 , 2000-01-10 , 23:49 , AIR23 , 2000-01-11 , 02:17
LEG_10_74 , AIR22 , 2000-01-10 , 19:05 , BASE1 , 2000-01-10 , 22:38
LEG_10_75 , BASE1 , 2000-01-10 , 15:50 , AIR22 , 2000-01-10 , 19:48
LEG_10_76 , BASE1 , 2000-01-10 , 12:25 , AIR10 , 2000-01-10 , 14:42
LEG_10_77 , AIR22 , 2000-01-10 , 22:40 , BASE2 , 2000-01-11 , 03:11
LEG_10_78 , AIR10 , 2000-01-10 , 20:10 , BASE1 , 2000-01-10 , 22:53
LEG_10_79 , BASE2 , 2000-01-10 , 11:00 , AIR22 , 2000-01-10 , 15:54
LEG_10_80 , BASE1 , 2000-01-10 , 23:40 , AIR10 , 2000-01-11 , 01:59
LEG_10_81 , BASE2 , 2000-01-10 , 19:40 , AIR22 , 2000-01-11 , 00:37
LEG_10_82 , AIR23 , 2000-01-10 , 16:05 , BASE2 , 2000-01-10 , 18:05
LEG_10_83 , AIR24 , 2000-01-10 , 23:55 , BASE2 , 2000-01-11 , 01:59
LEG_10_84 , AIR19 , 2000-01-10 , 07:50 , BASE1 , 2000-01-10 , 11:15
LEG_10_85 , BASE2 , 2000-01-10 , 16:25 , AIR19 , 2000-01-10 , 21:36
LEG_10_86 , BASE1 , 2000-01-10 , 00:03 , AIR14 , 2000-01-10 , 01:42
LEG_10_87 , AIR19 , 2000-01-10 , 19:25 , BASE1 , 2000-01-10 , 23:00
LEG_10_88 , AIR20 , 2000-01-10 , 16:50 , BASE2 , 2000-01-10 , 18:07
LEG_10_89 , BASE2 , 2000-01-10 , 19:42 , AIR19 , 2000-01-11 , 00:47
LEG_10_90 , AIR19 , 2000-01-10 , 22:45 , BASE1 , 2000-01-11 , 02:18
LEG_10_91 , BASE1 , 2000-01-10 , 15:15 , AIR19 , 2000-01-10 , 19:16
LEG_10_92 , BASE1 , 2000-01-10 , 20:24 , AIR26 , 2000-01-10 , 22:11
LEG_10_93 , AIR27 , 2000-01-10 , 16:05 , BASE1 , 2000-01-10 , 19:26
LEG_10_94 , AIR10 , 2000-01-10 , 10:43 , BASE1 , 2000-01-10 , 13:20
LEG_10_95 , BASE1 , 2000-01-10 , 14:16 , AIR27 , 2000-01-10 , 18:02
LEG_10_96 , BASE1 , 2000-01-10 , 17:45 , AIR25 , 2000-01-10 , 19:04
LEG_10_97 , AIR27 , 2000-01-10 , 13:30 , BASE1 , 2000-01-10 , 16:52
LEG_10_98 , AIR27 , 2000-01-10 , 19:15 , BASE1 , 2000-01-10 , 22:40
LEG_10_99 , BASE1 , 2000-01-10 , 23:53 , AIR12 , 2000-01-11 , 01:14
LEG_10_100 , BASE1 , 2000-01-10 , 02:14 , AIR27 , 2000-01-10 , 05:55
LEG_10_101 , AIR15 , 2000-01-10 , 21:40 , BASE1 , 2000-01-11 , 00:40
LEG_10_102 , AIR5 , 2000-01-10 , 11:00 , BASE2 , 2000-01-10 , 12:06
LEG_10_103 , AIR28 , 2000-01-10 , 21:20 , BASE1 , 2000-01-11 , 00:40
LEG_10_104 , BASE1 , 2000-01-10 , 01:56 , AIR33 , 2000-01-10 , 04:27
LEG_10_105 , AIR28 , 2000-01-10 , 17:50 , BASE1 , 2000-01-10 , 21:10
LEG_10_106 , BASE1 , 2000-01-10 , 22:30 , AIR27 , 2000-01-11 , 02:21
LEG_10_107 , AIR11 , 2000-01-10 , 11:10 , BASE2 , 2000-01-10 , 13:19
LEG_10_108 , BASE2 , 2000-01-10 , 14:22 , AIR28 , 2000-01-10 , 16:56
LEG_10_109 , AIR28 , 2000-01-10 , 12:05 , BASE2 , 2000-01-10 , 14:41
LEG_10_110 , AIR8 , 2000-01-10 , 23:00 , BASE2 , 2000-01-11 , 00:17
LEG_10_111 , BASE2 , 2000-01-10 , 01:13 , AIR28 , 2000-01-10 , 03:47
LEG_10_112 , BASE1 , 2000-01-10 , 18:51 , AIR1 , 2000-01-10 , 21:32
LEG_10_113 , AIR1 , 2000-01-10 , 21:05 , BASE1 , 2000-01-11 , 00:19
LEG_10_114 , BASE1 , 2000-01-10 , 03:17 , AIR7 , 2000-01-10 , 04:16
LEG_10_115 , AIR1 , 2000-01-10 , 23:05 , BASE1 , 2000-01-11 , 02:20
LEG_10_116 , AIR25 , 2000-01-10 , 12:15 , BASE2 , 2000-01-10 , 13:25
LEG_10_117 , BASE2 , 2000-01-10 , 14:12 , AIR1 , 2000-01-10 , 15:55
LEG_10_118 , BASE2 , 2000-01-10 , 17:40 , AIR1 , 2000-01-10 , 19:26
LEG_10_119 , AIR22 , 2000-01-10 , 21:15 , BASE3 , 2000-01-11 , 00:52
LEG_10_120 , BASE3 , 2000-01-10 , 02:15 , AIR22 , 2000-01-10 , 06:16
LEG_10_121 , AIR22 , 2000-01-10 , 13:25 , BASE3 , 2000-01-10 , 16:59
LEG_10_122 , BASE3 , 2000-01-10 , 14:05 , AIR22 , 2000-01-10 , 18:08
LEG_10_123 , AIR1 , 2000-01-10 , 10:00 , BASE3 , 2000-01-10 , 12:46
LEG_10_124 , AIR22 , 2000-01-10 , 08:40 , BASE3 , 2000-01-10 , 12:15
LEG_10_125 , AIR22 , 2000-01-10 , 17:40 , BASE3 , 2000-01-10 , 21:18
LEG_10_126 , BASE3 , 2000-01-10 , 22:25 , AIR1 , 2000-01-11 , 01:07
LEG_10_127 , BASE3 , 2000-01-10 , 22:30 , AIR22 , 2000-01-11 , 02:30
LEG_10_128 , BASE1 , 2000-01-10 , 12:10 , AIR29 , 2000-01-10 , 14:11
LEG_10_129 , BASE1 , 2000-01-10 , 14:06 , AIR29 , 2000-01-10 , 16:06
LEG_10_130 , AIR29 , 2000-01-10 , 00:35 , BASE1 , 2000-01-10 , 02:29
