#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_26_0 , BASE1 , 2000-01-26 , 14:31 , AIR2 , 2000-01-26 , 17:52
LEG_26_1 , AIR2 , 2000-01-26 , 23:25 , BASE1 , 2000-01-27 , 02:27
LEG_26_2 , BASE1 , 2000-01-26 , 03:18 , AIR39 , 2000-01-26 , 04:15
LEG_26_3 , AIR2 , 2000-01-26 , 17:45 , BASE1 , 2000-01-26 , 20:47
LEG_26_4 , BASE1 , 2000-01-26 , 18:14 , AIR3 , 2000-01-26 , 20:41
LEG_26_5 , AIR4 , 2000-01-26 , 13:45 , BASE1 , 2000-01-26 , 17:25
LEG_26_6 , AIR5 , 2000-01-26 , 19:55 , BASE1 , 2000-01-26 , 21:06
LEG_26_7 , AIR6 , 2000-01-26 , 19:35 , BASE1 , 2000-01-26 , 22:49
LEG_26_8 , BASE1 , 2000-01-26 , 00:13 , AIR15 , 2000-01-26 , 02:44
LEG_26_9 , AIR6 , 2000-01-26 , 08:00 , BASE1 , 2000-01-26 , 11:03
LEG_26_10 , BASE1 , 2000-01-26 , 15:45 , AIR6 , 2000-01-26 , 19:27
LEG_26_11 , AIR7 , 2000-01-26 , 13:15 , BASE1 , 2000-01-26 , 14:14
LEG_26_12 , BASE2 , 2000-01-26 , 01:10 , AIR8 , 2000-01-26 , 02:26
LEG_26_13 , AIR24 , 2000-01-26 , 10:20 , BASE1 , 2000-01-26 , 13:12
LEG_26_14 , BASE1 , 2000-01-26 , 14:11 , AIR9 , 2000-01-26 , 17:55
LEG_26_15 , AIR9 , 2000-01-26 , 13:30 , BASE1 , 2000-01-26 , 17:02
LEG_26_16 , BASE1 , 2000-01-26 , 16:37 , AIR9 , 2000-01-26 , 20:25
LEG_26_17 , BASE1 , 2000-01-26 , 20:08 , AIR10 , 2000-01-26 , 22:23
LEG_26_18 , AIR9 , 2000-01-26 , 15:45 , BASE1 , 2000-01-26 , 19:18
LEG_26_19 , BASE1 , 2000-01-26 , 22:31 , AIR9 , 2000-01-27 , 02:19
LEG_26_20 , AIR9 , 2000-01-26 , 19:05 , BASE1 , 2000-01-26 , 22:37
LEG_26_21 , BASE1 , 2000-01-26 , 02:10 , AIR9 , 2000-01-26 , 05:52
LEG_26_22 , AIR9 , 2000-01-26 , 22:35 , BASE1 , 2000-01-27 , 02:05
LEG_26_23 , AIR12 , 2000-01-26 , 11:40 , BASE1 , 2000-01-26 , 13:07
LEG_26_24 , BASE1 , 2000-01-26 , 14:05 , AIR13 , 2000-01-26 , 18:11
LEG_26_25 , BASE1 , 2000-01-26 , 00:15 , AIR21 , 2000-01-26 , 02:14
LEG_26_26 , AIR13 , 2000-01-26 , 19:15 , BASE1 , 2000-01-26 , 22:55
LEG_26_27 , AIR14 , 2000-01-26 , 19:20 , BASE1 , 2000-01-26 , 21:04
LEG_26_28 , BASE1 , 2000-01-26 , 22:23 , AIR13 , 2000-01-27 , 02:25
LEG_26_29 , AIR13 , 2000-01-26 , 13:35 , BASE1 , 2000-01-26 , 17:14
LEG_26_30 , BASE1 , 2000-01-26 , 01:54 , AIR13 , 2000-01-26 , 05:50
LEG_26_31 , BASE1 , 2000-01-26 , 03:02 , AIR45 , 2000-01-26 , 04:04
LEG_26_32 , BASE2 , 2000-01-26 , 23:09 , AIR13 , 2000-01-27 , 04:19
LEG_26_33 , BASE2 , 2000-01-26 , 23:10 , AIR4 , 2000-01-27 , 04:02
LEG_26_34 , AIR15 , 2000-01-26 , 20:10 , BASE2 , 2000-01-26 , 21:58
LEG_26_35 , AIR13 , 2000-01-26 , 05:20 , BASE2 , 2000-01-26 , 09:52
LEG_26_36 , AIR16 , 2000-01-26 , 13:05 , BASE2 , 2000-01-26 , 15:03
LEG_26_37 , AIR4 , 2000-01-26 , 15:30 , BASE2 , 2000-01-26 , 19:50
LEG_26_38 , BASE1 , 2000-01-26 , 16:18 , AIR17 , 2000-01-26 , 17:39
LEG_26_39 , AIR14 , 2000-01-26 , 20:45 , BASE2 , 2000-01-26 , 21:53
LEG_26_40 , BASE2 , 2000-01-26 , 01:00 , AIR10 , 2000-01-26 , 02:25
LEG_26_41 , BASE2 , 2000-01-26 , 00:58 , AIR18 , 2000-01-26 , 03:50
LEG_26_42 , BASE2 , 2000-01-26 , 17:31 , AIR14 , 2000-01-26 , 18:38
LEG_26_43 , AIR18 , 2000-01-26 , 13:40 , BASE2 , 2000-01-26 , 16:39
LEG_26_44 , BASE2 , 2000-01-26 , 11:00 , AIR18 , 2000-01-26 , 13:56
LEG_26_45 , AIR18 , 2000-01-26 , 15:15 , BASE2 , 2000-01-26 , 18:18
LEG_26_46 , AIR2 , 2000-01-26 , 20:05 , BASE2 , 2000-01-26 , 23:55
LEG_26_47 , AIR16 , 2000-01-26 , 16:00 , BASE2 , 2000-01-26 , 17:57
LEG_26_48 , BASE2 , 2000-01-26 , 19:41 , AIR2 , 2000-01-27 , 00:02
LEG_26_49 , AIR2 , 2000-01-26 , 06:00 , BASE2 , 2000-01-26 , 09:38
LEG_26_50 , BASE2 , 2000-01-26 , 16:26 , AIR2 , 2000-01-26 , 20:45
LEG_26_51 , AIR19 , 2000-01-26 , 21:05 , BASE3 , 2000-01-27 , 01:01
LEG_26_52 , BASE3 , 2000-01-26 , 02:05 , AIR10 , 2000-01-26 , 03:59
LEG_26_53 , BASE3 , 2000-01-26 , 14:00 , AIR19 , 2000-01-26 , 18:29
LEG_26_54 , BASE2 , 2000-01-26 , 14:30 , AIR20 , 2000-01-26 , 15:43
LEG_26_55 , AIR39 , 2000-01-26 , 12:20 , BASE2 , 2000-01-26 , 13:33
LEG_26_56 , AIR9 , 2000-01-26 , 05:15 , BASE2 , 2000-01-26 , 09:44
LEG_26_57 , BASE2 , 2000-01-26 , 21:19 , AIR41 , 2000-01-26 , 23:04
LEG_26_58 , AIR9 , 2000-01-26 , 15:30 , BASE2 , 2000-01-26 , 19:54
LEG_26_59 , BASE2 , 2000-01-26 , 19:15 , AIR9 , 2000-01-27 , 00:02
LEG_26_60 , AIR9 , 2000-01-26 , 19:40 , BASE2 , 2000-01-27 , 00:02
LEG_26_61 , BASE2 , 2000-01-26 , 12:55 , AIR9 , 2000-01-26 , 17:39
LEG_26_62 , BASE2 , 2000-01-26 , 23:17 , AIR9 , 2000-01-27 , 04:07
LEG_26_63 , AIR21 , 2000-01-26 , 21:00 , BASE2 , 2000-01-26 , 21:59
LEG_26_64 , BASE1 , 2000-01-26 , 12:02 , AIR12 , 2000-01-26 , 13:16
LEG_26_65 , AIR22 , 2000-01-26 , 13:55 , BASE1 , 2000-01-26 , 17:24
LEG_26_66 , BASE1 , 2000-01-26 , 18:42 , AIR23 , 2000-01-26 , 21:09
LEG_26_67 , BASE1 , 2000-01-26 , 00:05 , AIR22 , 2000-01-26 , 04:15
LEG_26_68 , BASE1 , 2000-01-26 , 23:49 , AIR23 , 2000-01-27 , 02:17
LEG_26_69 , BASE1 , 2000-01-26 , 12:25 , AIR10 , 2000-01-26 , 14:42
LEG_26_70 , AIR22 , 2000-01-26 , 22:40 , BASE2 , 2000-01-27 , 03:11
