#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_14_0 , AIR2 , 2000-01-14 , 13:55 , BASE1 , 2000-01-14 , 16:57
LEG_14_1 , BASE1 , 2000-01-14 , 21:50 , AIR1 , 2000-01-15 , 00:32
LEG_14_2 , AIR2 , 2000-01-14 , 23:25 , BASE1 , 2000-01-15 , 02:27
LEG_14_3 , BASE1 , 2000-01-14 , 03:18 , AIR39 , 2000-01-14 , 04:15
LEG_14_4 , AIR2 , 2000-01-14 , 17:45 , BASE1 , 2000-01-14 , 20:47
LEG_14_5 , BASE1 , 2000-01-14 , 18:14 , AIR3 , 2000-01-14 , 20:41
LEG_14_6 , AIR4 , 2000-01-14 , 13:45 , BASE1 , 2000-01-14 , 17:25
LEG_14_7 , AIR5 , 2000-01-14 , 19:55 , BASE1 , 2000-01-14 , 21:06
LEG_14_8 , BASE1 , 2000-01-14 , 22:22 , AIR4 , 2000-01-15 , 02:11
LEG_14_9 , AIR6 , 2000-01-14 , 19:35 , BASE1 , 2000-01-14 , 22:49
LEG_14_10 , BASE1 , 2000-01-14 , 00:13 , AIR15 , 2000-01-14 , 02:44
LEG_14_11 , AIR6 , 2000-01-14 , 08:00 , BASE1 , 2000-01-14 , 11:03
LEG_14_12 , BASE1 , 2000-01-14 , 15:45 , AIR6 , 2000-01-14 , 19:27
LEG_14_13 , AIR7 , 2000-01-14 , 13:15 , BASE1 , 2000-01-14 , 14:14
LEG_14_14 , BASE2 , 2000-01-14 , 20:55 , AIR8 , 2000-01-14 , 22:09
LEG_14_15 , BASE2 , 2000-01-14 , 01:10 , AIR8 , 2000-01-14 , 02:26
LEG_14_16 , AIR24 , 2000-01-14 , 10:20 , BASE1 , 2000-01-14 , 13:12
LEG_14_17 , BASE1 , 2000-01-14 , 14:11 , AIR9 , 2000-01-14 , 17:55
LEG_14_18 , AIR9 , 2000-01-14 , 13:30 , BASE1 , 2000-01-14 , 17:02
LEG_14_19 , AIR23 , 2000-01-14 , 12:45 , BASE1 , 2000-01-14 , 15:23
LEG_14_20 , BASE1 , 2000-01-14 , 16:37 , AIR9 , 2000-01-14 , 20:25
LEG_14_21 , BASE1 , 2000-01-14 , 20:08 , AIR10 , 2000-01-14 , 22:23
LEG_14_22 , AIR9 , 2000-01-14 , 15:45 , BASE1 , 2000-01-14 , 19:18
LEG_14_23 , BASE1 , 2000-01-14 , 22:31 , AIR9 , 2000-01-15 , 02:19
LEG_14_24 , AIR9 , 2000-01-14 , 19:05 , BASE1 , 2000-01-14 , 22:37
LEG_14_25 , AIR11 , 2000-01-14 , 21:05 , BASE1 , 2000-01-15 , 00:21
LEG_14_26 , BASE1 , 2000-01-14 , 02:10 , AIR9 , 2000-01-14 , 05:52
LEG_14_27 , AIR9 , 2000-01-14 , 22:35 , BASE1 , 2000-01-15 , 02:05
LEG_14_28 , AIR12 , 2000-01-14 , 11:40 , BASE1 , 2000-01-14 , 13:07
LEG_14_29 , BASE1 , 2000-01-14 , 14:05 , AIR13 , 2000-01-14 , 18:11
LEG_14_30 , BASE1 , 2000-01-14 , 00:15 , AIR21 , 2000-01-14 , 02:14
LEG_14_31 , AIR13 , 2000-01-14 , 19:15 , BASE1 , 2000-01-14 , 22:55
LEG_14_32 , AIR14 , 2000-01-14 , 19:20 , BASE1 , 2000-01-14 , 21:04
LEG_14_33 , BASE1 , 2000-01-14 , 22:23 , AIR13 , 2000-01-15 , 02:25
LEG_14_34 , AIR13 , 2000-01-14 , 13:35 , BASE1 , 2000-01-14 , 17:14
LEG_14_35 , BASE1 , 2000-01-14 , 01:54 , AIR13 , 2000-01-14 , 05:50
LEG_14_36 , BASE1 , 2000-01-14 , 03:02 , AIR45 , 2000-01-14 , 04:04
LEG_14_37 , AIR13 , 2000-01-14 , 22:35 , BASE1 , 2000-01-15 , 02:12
LEG_14_38 , BASE2 , 2000-01-14 , 23:10 , AIR4 , 2000-01-15 , 04:02
LEG_14_39 , AIR15 , 2000-01-14 , 20:10 , BASE2 , 2000-01-14 , 21:58
LEG_14_40 , AIR13 , 2000-01-14 , 05:20 , BASE2 , 2000-01-14 , 09:52
LEG_14_41 , AIR16 , 2000-01-14 , 13:05 , BASE2 , 2000-01-14 , 15:03
LEG_14_42 , BASE2 , 2000-01-14 , 16:17 , AIR13 , 2000-01-14 , 21:22
LEG_14_43 , AIR4 , 2000-01-14 , 15:30 , BASE2 , 2000-01-14 , 19:50
LEG_14_44 , BASE1 , 2000-01-14 , 12:18 , AIR17 , 2000-01-14 , 13:47
LEG_14_45 , AIR14 , 2000-01-14 , 20:45 , BASE2 , 2000-01-14 , 21:53
LEG_14_46 , BASE2 , 2000-01-14 , 22:58 , AIR10 , 2000-01-15 , 00:26
LEG_14_47 , BASE2 , 2000-01-14 , 01:00 , AIR10 , 2000-01-14 , 02:25
LEG_14_48 , BASE2 , 2000-01-14 , 00:58 , AIR18 , 2000-01-14 , 03:50
LEG_14_49 , BASE2 , 2000-01-14 , 17:31 , AIR14 , 2000-01-14 , 18:38
LEG_14_50 , AIR18 , 2000-01-14 , 13:40 , BASE2 , 2000-01-14 , 16:39
LEG_14_51 , BASE2 , 2000-01-14 , 11:00 , AIR18 , 2000-01-14 , 13:56
LEG_14_52 , AIR18 , 2000-01-14 , 15:15 , BASE2 , 2000-01-14 , 18:18
LEG_14_53 , AIR16 , 2000-01-14 , 16:00 , BASE2 , 2000-01-14 , 17:57
LEG_14_54 , BASE2 , 2000-01-14 , 19:41 , AIR2 , 2000-01-15 , 00:02
LEG_14_55 , AIR2 , 2000-01-14 , 06:00 , BASE2 , 2000-01-14 , 09:38
LEG_14_56 , BASE2 , 2000-01-14 , 16:26 , AIR2 , 2000-01-14 , 20:45
LEG_14_57 , AIR19 , 2000-01-14 , 21:05 , BASE3 , 2000-01-15 , 01:01
LEG_14_58 , BASE3 , 2000-01-14 , 02:05 , AIR10 , 2000-01-14 , 03:59
LEG_14_59 , BASE3 , 2000-01-14 , 14:00 , AIR19 , 2000-01-14 , 18:29
LEG_14_60 , BASE2 , 2000-01-14 , 14:30 , AIR20 , 2000-01-14 , 15:43
LEG_14_61 , AIR39 , 2000-01-14 , 12:20 , BASE2 , 2000-01-14 , 13:33
LEG_14_62 , AIR9 , 2000-01-14 , 05:15 , BASE2 , 2000-01-14 , 09:44
LEG_14_63 , AIR9 , 2000-01-14 , 15:30 , BASE2 , 2000-01-14 , 19:54
LEG_14_64 , BASE2 , 2000-01-14 , 19:15 , AIR9 , 2000-01-15 , 00:02
LEG_14_65 , AIR9 , 2000-01-14 , 19:40 , BASE2 , 2000-01-15 , 00:02
LEG_14_66 , BASE2 , 2000-01-14 , 12:55 , AIR9 , 2000-01-14 , 17:39
LEG_14_67 , BASE2 , 2000-01-14 , 23:17 , AIR9 , 2000-01-15 , 04:07
LEG_14_68 , AIR21 , 2000-01-14 , 21:00 , BASE2 , 2000-01-14 , 21:59
LEG_14_69 , BASE3 , 2000-01-14 , 02:10 , BASE2 , 2000-01-14 , 03:59
LEG_14_70 , AIR22 , 2000-01-14 , 07:35 , BASE1 , 2000-01-14 , 11:02
LEG_14_71 , BASE1 , 2000-01-14 , 12:02 , AIR12 , 2000-01-14 , 13:16
LEG_14_72 , AIR22 , 2000-01-14 , 13:55 , BASE1 , 2000-01-14 , 17:24
LEG_14_73 , BASE1 , 2000-01-14 , 18:42 , AIR23 , 2000-01-14 , 21:09
LEG_14_74 , BASE1 , 2000-01-14 , 00:05 , AIR22 , 2000-01-14 , 04:15
LEG_14_75 , BASE1 , 2000-01-14 , 23:49 , AIR23 , 2000-01-15 , 02:17
LEG_14_76 , AIR22 , 2000-01-14 , 19:05 , BASE1 , 2000-01-14 , 22:38
LEG_14_77 , BASE1 , 2000-01-14 , 15:50 , AIR22 , 2000-01-14 , 19:48
LEG_14_78 , BASE1 , 2000-01-14 , 12:25 , AIR10 , 2000-01-14 , 14:42
LEG_14_79 , AIR22 , 2000-01-14 , 22:40 , BASE2 , 2000-01-15 , 03:11
LEG_14_80 , AIR10 , 2000-01-14 , 20:10 , BASE1 , 2000-01-14 , 22:53
LEG_14_81 , BASE2 , 2000-01-14 , 11:00 , AIR22 , 2000-01-14 , 15:54
LEG_14_82 , BASE1 , 2000-01-14 , 23:40 , AIR10 , 2000-01-15 , 01:59
LEG_14_83 , BASE2 , 2000-01-14 , 19:40 , AIR22 , 2000-01-15 , 00:37
LEG_14_84 , AIR23 , 2000-01-14 , 16:05 , BASE2 , 2000-01-14 , 18:05
LEG_14_85 , AIR24 , 2000-01-14 , 23:55 , BASE2 , 2000-01-15 , 01:59
LEG_14_86 , AIR19 , 2000-01-14 , 07:50 , BASE1 , 2000-01-14 , 11:15
LEG_14_87 , BASE1 , 2000-01-14 , 00:03 , AIR14 , 2000-01-14 , 01:42
LEG_14_88 , AIR19 , 2000-01-14 , 19:25 , BASE1 , 2000-01-14 , 23:00
LEG_14_89 , AIR20 , 2000-01-14 , 16:50 , BASE2 , 2000-01-14 , 18:07
LEG_14_90 , BASE2 , 2000-01-14 , 19:42 , AIR19 , 2000-01-15 , 00:47
LEG_14_91 , BASE1 , 2000-01-14 , 15:15 , AIR19 , 2000-01-14 , 19:16
LEG_14_92 , BASE1 , 2000-01-14 , 20:24 , AIR26 , 2000-01-14 , 22:11
LEG_14_93 , AIR27 , 2000-01-14 , 16:05 , BASE1 , 2000-01-14 , 19:26
LEG_14_94 , AIR10 , 2000-01-14 , 10:43 , BASE1 , 2000-01-14 , 13:20
LEG_14_95 , BASE1 , 2000-01-14 , 14:16 , AIR27 , 2000-01-14 , 18:02
LEG_14_96 , BASE1 , 2000-01-14 , 17:45 , AIR25 , 2000-01-14 , 19:04
LEG_14_97 , AIR27 , 2000-01-14 , 13:30 , BASE1 , 2000-01-14 , 16:52
LEG_14_98 , AIR27 , 2000-01-14 , 19:15 , BASE1 , 2000-01-14 , 22:40
LEG_14_99 , BASE1 , 2000-01-14 , 23:53 , AIR12 , 2000-01-15 , 01:14
LEG_14_100 , BASE1 , 2000-01-14 , 02:14 , AIR27 , 2000-01-14 , 05:55
LEG_14_101 , AIR15 , 2000-01-14 , 21:40 , BASE1 , 2000-01-15 , 00:40
LEG_14_102 , AIR5 , 2000-01-14 , 11:00 , BASE2 , 2000-01-14 , 12:06
LEG_14_103 , BASE2 , 2000-01-14 , 21:19 , AIR41 , 2000-01-14 , 23:04
LEG_14_104 , AIR28 , 2000-01-14 , 21:20 , BASE1 , 2000-01-15 , 00:40
LEG_14_105 , BASE1 , 2000-01-14 , 01:56 , AIR33 , 2000-01-14 , 04:27
LEG_14_106 , AIR28 , 2000-01-14 , 17:50 , BASE1 , 2000-01-14 , 21:10
LEG_14_107 , BASE1 , 2000-01-14 , 22:30 , AIR27 , 2000-01-15 , 02:21
LEG_14_108 , AIR11 , 2000-01-14 , 11:10 , BASE2 , 2000-01-14 , 13:19
LEG_14_109 , BASE2 , 2000-01-14 , 14:22 , AIR28 , 2000-01-14 , 16:56
LEG_14_110 , AIR28 , 2000-01-14 , 12:05 , BASE2 , 2000-01-14 , 14:41
LEG_14_111 , AIR8 , 2000-01-14 , 23:00 , BASE2 , 2000-01-15 , 00:17
LEG_14_112 , BASE2 , 2000-01-14 , 01:13 , AIR28 , 2000-01-14 , 03:47
LEG_14_113 , BASE1 , 2000-01-14 , 18:51 , AIR1 , 2000-01-14 , 21:32
LEG_14_114 , AIR1 , 2000-01-14 , 21:05 , BASE1 , 2000-01-15 , 00:19
LEG_14_115 , BASE1 , 2000-01-14 , 03:17 , AIR7 , 2000-01-14 , 04:16
LEG_14_116 , AIR1 , 2000-01-14 , 23:05 , BASE1 , 2000-01-15 , 02:20
LEG_14_117 , AIR25 , 2000-01-14 , 12:15 , BASE2 , 2000-01-14 , 13:25
LEG_14_118 , BASE2 , 2000-01-14 , 14:12 , AIR1 , 2000-01-14 , 15:55
LEG_14_119 , BASE2 , 2000-01-14 , 17:40 , AIR1 , 2000-01-14 , 19:26
LEG_14_120 , AIR22 , 2000-01-14 , 21:15 , BASE3 , 2000-01-15 , 00:52
LEG_14_121 , BASE3 , 2000-01-14 , 02:15 , AIR22 , 2000-01-14 , 06:16
LEG_14_122 , AIR22 , 2000-01-14 , 13:25 , BASE3 , 2000-01-14 , 16:59
LEG_14_123 , BASE3 , 2000-01-14 , 14:05 , AIR22 , 2000-01-14 , 18:08
LEG_14_124 , AIR1 , 2000-01-14 , 10:00 , BASE3 , 2000-01-14 , 12:46
LEG_14_125 , AIR22 , 2000-01-14 , 08:40 , BASE3 , 2000-01-14 , 12:15
LEG_14_126 , AIR22 , 2000-01-14 , 17:40 , BASE3 , 2000-01-14 , 21:18
LEG_14_127 , BASE3 , 2000-01-14 , 22:25 , AIR1 , 2000-01-15 , 01:07
LEG_14_128 , BASE3 , 2000-01-14 , 22:30 , AIR22 , 2000-01-15 , 02:30
LEG_14_129 , BASE1 , 2000-01-14 , 14:06 , AIR29 , 2000-01-14 , 16:06
LEG_14_130 , AIR29 , 2000-01-14 , 00:35 , BASE1 , 2000-01-14 , 02:29
LEG_14_131 , BASE1 , 2000-01-14 , 21:45 , AIR29 , 2000-01-14 , 23:38
LEG_14_132 , AIR29 , 2000-01-14 , 16:55 , BASE1 , 2000-01-14 , 18:47
