#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_22_0 , BASE1 , 2000-01-22 , 21:50 , AIR1 , 2000-01-23 , 00:32
LEG_22_1 , AIR2 , 2000-01-22 , 23:25 , BASE1 , 2000-01-23 , 02:27
LEG_22_2 , BASE1 , 2000-01-22 , 03:18 , AIR39 , 2000-01-22 , 04:15
LEG_22_3 , AIR2 , 2000-01-22 , 17:45 , BASE1 , 2000-01-22 , 20:47
LEG_22_4 , BASE1 , 2000-01-22 , 18:14 , AIR3 , 2000-01-22 , 20:41
LEG_22_5 , AIR4 , 2000-01-22 , 13:45 , BASE1 , 2000-01-22 , 17:25
LEG_22_6 , AIR5 , 2000-01-22 , 19:55 , BASE1 , 2000-01-22 , 21:06
LEG_22_7 , BASE1 , 2000-01-22 , 22:22 , AIR4 , 2000-01-23 , 02:11
LEG_22_8 , AIR6 , 2000-01-22 , 19:35 , BASE1 , 2000-01-22 , 22:49
LEG_22_9 , BASE1 , 2000-01-22 , 00:13 , AIR15 , 2000-01-22 , 02:44
LEG_22_10 , AIR6 , 2000-01-22 , 08:00 , BASE1 , 2000-01-22 , 11:03
LEG_22_11 , BASE1 , 2000-01-22 , 15:45 , AIR6 , 2000-01-22 , 19:27
LEG_22_12 , AIR7 , 2000-01-22 , 13:15 , BASE1 , 2000-01-22 , 14:14
LEG_22_13 , BASE2 , 2000-01-22 , 01:10 , AIR8 , 2000-01-22 , 02:26
LEG_22_14 , AIR24 , 2000-01-22 , 10:20 , BASE1 , 2000-01-22 , 13:12
LEG_22_15 , BASE1 , 2000-01-22 , 14:11 , AIR9 , 2000-01-22 , 17:55
LEG_22_16 , AIR9 , 2000-01-22 , 13:30 , BASE1 , 2000-01-22 , 17:02
LEG_22_17 , AIR23 , 2000-01-22 , 12:45 , BASE1 , 2000-01-22 , 15:23
LEG_22_18 , BASE1 , 2000-01-22 , 16:37 , AIR9 , 2000-01-22 , 20:25
LEG_22_19 , BASE1 , 2000-01-22 , 20:08 , AIR10 , 2000-01-22 , 22:23
LEG_22_20 , AIR9 , 2000-01-22 , 15:45 , BASE1 , 2000-01-22 , 19:18
LEG_22_21 , BASE1 , 2000-01-22 , 22:31 , AIR9 , 2000-01-23 , 02:19
LEG_22_22 , AIR9 , 2000-01-22 , 19:05 , BASE1 , 2000-01-22 , 22:37
LEG_22_23 , AIR11 , 2000-01-22 , 21:05 , BASE1 , 2000-01-23 , 00:21
LEG_22_24 , BASE1 , 2000-01-22 , 02:10 , AIR9 , 2000-01-22 , 05:52
LEG_22_25 , AIR9 , 2000-01-22 , 22:35 , BASE1 , 2000-01-23 , 02:05
