#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_07_0 , BASE1 , 2000-01-07 , 21:50 , AIR1 , 2000-01-08 , 00:32
LEG_07_1 , AIR2 , 2000-01-07 , 23:25 , BASE1 , 2000-01-08 , 02:27
LEG_07_2 , BASE1 , 2000-01-07 , 03:18 , AIR39 , 2000-01-07 , 04:15
LEG_07_3 , AIR2 , 2000-01-07 , 17:45 , BASE1 , 2000-01-07 , 20:47
LEG_07_4 , BASE1 , 2000-01-07 , 18:14 , AIR3 , 2000-01-07 , 20:41
LEG_07_5 , AIR4 , 2000-01-07 , 13:45 , BASE1 , 2000-01-07 , 17:25
LEG_07_6 , AIR5 , 2000-01-07 , 19:55 , BASE1 , 2000-01-07 , 21:06
LEG_07_7 , BASE1 , 2000-01-07 , 22:22 , AIR4 , 2000-01-08 , 02:11
LEG_07_8 , AIR6 , 2000-01-07 , 19:35 , BASE1 , 2000-01-07 , 22:49
LEG_07_9 , BASE1 , 2000-01-07 , 00:13 , AIR15 , 2000-01-07 , 02:44
LEG_07_10 , AIR6 , 2000-01-07 , 08:00 , BASE1 , 2000-01-07 , 11:03
LEG_07_11 , BASE1 , 2000-01-07 , 15:45 , AIR6 , 2000-01-07 , 19:27
LEG_07_12 , AIR7 , 2000-01-07 , 13:15 , BASE1 , 2000-01-07 , 14:14
LEG_07_13 , BASE2 , 2000-01-07 , 20:55 , AIR8 , 2000-01-07 , 22:09
LEG_07_14 , BASE2 , 2000-01-07 , 01:10 , AIR8 , 2000-01-07 , 02:26
LEG_07_15 , AIR24 , 2000-01-07 , 10:20 , BASE1 , 2000-01-07 , 13:12
LEG_07_16 , BASE1 , 2000-01-07 , 14:11 , AIR9 , 2000-01-07 , 17:55
LEG_07_17 , AIR9 , 2000-01-07 , 13:30 , BASE1 , 2000-01-07 , 17:02
LEG_07_18 , AIR23 , 2000-01-07 , 12:45 , BASE1 , 2000-01-07 , 15:23
LEG_07_19 , BASE1 , 2000-01-07 , 16:37 , AIR9 , 2000-01-07 , 20:25
LEG_07_20 , BASE1 , 2000-01-07 , 20:08 , AIR10 , 2000-01-07 , 22:23
LEG_07_21 , AIR9 , 2000-01-07 , 15:45 , BASE1 , 2000-01-07 , 19:18
LEG_07_22 , BASE1 , 2000-01-07 , 22:31 , AIR9 , 2000-01-08 , 02:19
LEG_07_23 , AIR9 , 2000-01-07 , 19:05 , BASE1 , 2000-01-07 , 22:37
LEG_07_24 , AIR11 , 2000-01-07 , 21:05 , BASE1 , 2000-01-08 , 00:21
LEG_07_25 , BASE1 , 2000-01-07 , 02:10 , AIR9 , 2000-01-07 , 05:52
LEG_07_26 , AIR9 , 2000-01-07 , 22:35 , BASE1 , 2000-01-08 , 02:05
LEG_07_27 , AIR12 , 2000-01-07 , 11:40 , BASE1 , 2000-01-07 , 13:07
LEG_07_28 , BASE1 , 2000-01-07 , 14:05 , AIR13 , 2000-01-07 , 18:11
LEG_07_29 , BASE1 , 2000-01-07 , 00:15 , AIR21 , 2000-01-07 , 02:14
LEG_07_30 , AIR13 , 2000-01-07 , 19:15 , BASE1 , 2000-01-07 , 22:55
LEG_07_31 , AIR14 , 2000-01-07 , 19:20 , BASE1 , 2000-01-07 , 21:04
LEG_07_32 , BASE1 , 2000-01-07 , 22:23 , AIR13 , 2000-01-08 , 02:25
LEG_07_33 , AIR13 , 2000-01-07 , 13:35 , BASE1 , 2000-01-07 , 17:14
LEG_07_34 , BASE1 , 2000-01-07 , 01:54 , AIR13 , 2000-01-07 , 05:50
LEG_07_35 , AIR14 , 2000-01-07 , 23:15 , BASE1 , 2000-01-08 , 01:03
LEG_07_36 , BASE1 , 2000-01-07 , 03:02 , AIR45 , 2000-01-07 , 04:04
LEG_07_37 , AIR13 , 2000-01-07 , 22:35 , BASE1 , 2000-01-08 , 02:12
LEG_07_38 , BASE2 , 2000-01-07 , 23:10 , AIR4 , 2000-01-08 , 04:02
LEG_07_39 , AIR15 , 2000-01-07 , 20:10 , BASE2 , 2000-01-07 , 21:58
LEG_07_40 , AIR13 , 2000-01-07 , 05:20 , BASE2 , 2000-01-07 , 09:52
LEG_07_41 , AIR16 , 2000-01-07 , 13:05 , BASE2 , 2000-01-07 , 15:03
LEG_07_42 , BASE2 , 2000-01-07 , 16:17 , AIR13 , 2000-01-07 , 21:22
LEG_07_43 , AIR4 , 2000-01-07 , 15:30 , BASE2 , 2000-01-07 , 19:50
LEG_07_44 , BASE2 , 2000-01-07 , 21:07 , AIR14 , 2000-01-07 , 22:11
LEG_07_45 , BASE1 , 2000-01-07 , 12:18 , AIR17 , 2000-01-07 , 13:47
LEG_07_46 , AIR14 , 2000-01-07 , 20:45 , BASE2 , 2000-01-07 , 21:53
LEG_07_47 , BASE2 , 2000-01-07 , 22:58 , AIR10 , 2000-01-08 , 00:26
LEG_07_48 , BASE2 , 2000-01-07 , 01:00 , AIR10 , 2000-01-07 , 02:25
LEG_07_49 , BASE2 , 2000-01-07 , 00:58 , AIR18 , 2000-01-07 , 03:50
LEG_07_50 , BASE2 , 2000-01-07 , 17:31 , AIR14 , 2000-01-07 , 18:38
LEG_07_51 , AIR18 , 2000-01-07 , 13:40 , BASE2 , 2000-01-07 , 16:39
LEG_07_52 , BASE2 , 2000-01-07 , 11:00 , AIR18 , 2000-01-07 , 13:56
LEG_07_53 , AIR18 , 2000-01-07 , 15:15 , BASE2 , 2000-01-07 , 18:18
LEG_07_54 , AIR16 , 2000-01-07 , 16:00 , BASE2 , 2000-01-07 , 17:57
LEG_07_55 , BASE2 , 2000-01-07 , 19:41 , AIR2 , 2000-01-08 , 00:02
LEG_07_56 , AIR2 , 2000-01-07 , 06:00 , BASE2 , 2000-01-07 , 09:38
LEG_07_57 , BASE2 , 2000-01-07 , 16:26 , AIR2 , 2000-01-07 , 20:45
LEG_07_58 , AIR19 , 2000-01-07 , 21:05 , BASE3 , 2000-01-08 , 01:01
LEG_07_59 , BASE3 , 2000-01-07 , 02:05 , AIR10 , 2000-01-07 , 03:59
LEG_07_60 , BASE3 , 2000-01-07 , 14:00 , AIR19 , 2000-01-07 , 18:29
LEG_07_61 , BASE2 , 2000-01-07 , 14:30 , AIR20 , 2000-01-07 , 15:43
LEG_07_62 , AIR39 , 2000-01-07 , 12:20 , BASE2 , 2000-01-07 , 13:33
LEG_07_63 , AIR9 , 2000-01-07 , 15:30 , BASE2 , 2000-01-07 , 19:54
LEG_07_64 , BASE2 , 2000-01-07 , 19:15 , AIR9 , 2000-01-08 , 00:02
LEG_07_65 , AIR9 , 2000-01-07 , 19:40 , BASE2 , 2000-01-08 , 00:02
LEG_07_66 , BASE2 , 2000-01-07 , 12:55 , AIR9 , 2000-01-07 , 17:39
LEG_07_67 , BASE2 , 2000-01-07 , 23:17 , AIR9 , 2000-01-08 , 04:07
LEG_07_68 , AIR21 , 2000-01-07 , 21:00 , BASE2 , 2000-01-07 , 21:59
LEG_07_69 , BASE3 , 2000-01-07 , 02:10 , BASE2 , 2000-01-07 , 03:59
LEG_07_70 , AIR22 , 2000-01-07 , 07:35 , BASE1 , 2000-01-07 , 11:02
LEG_07_71 , BASE1 , 2000-01-07 , 12:02 , AIR12 , 2000-01-07 , 13:16
LEG_07_72 , AIR22 , 2000-01-07 , 13:55 , BASE1 , 2000-01-07 , 17:24
LEG_07_73 , BASE1 , 2000-01-07 , 18:42 , AIR23 , 2000-01-07 , 21:09
LEG_07_74 , BASE1 , 2000-01-07 , 00:05 , AIR22 , 2000-01-07 , 04:15
LEG_07_75 , BASE1 , 2000-01-07 , 23:49 , AIR23 , 2000-01-08 , 02:17
LEG_07_76 , AIR22 , 2000-01-07 , 19:05 , BASE1 , 2000-01-07 , 22:38
LEG_07_77 , BASE1 , 2000-01-07 , 15:50 , AIR22 , 2000-01-07 , 19:48
LEG_07_78 , BASE1 , 2000-01-07 , 12:25 , AIR10 , 2000-01-07 , 14:42
LEG_07_79 , AIR22 , 2000-01-07 , 22:40 , BASE2 , 2000-01-08 , 03:11
LEG_07_80 , AIR10 , 2000-01-07 , 20:10 , BASE1 , 2000-01-07 , 22:53
LEG_07_81 , BASE2 , 2000-01-07 , 11:00 , AIR22 , 2000-01-07 , 15:54
LEG_07_82 , BASE1 , 2000-01-07 , 23:40 , AIR10 , 2000-01-08 , 01:59
LEG_07_83 , BASE2 , 2000-01-07 , 19:40 , AIR22 , 2000-01-08 , 00:37
LEG_07_84 , AIR23 , 2000-01-07 , 16:05 , BASE2 , 2000-01-07 , 18:05
LEG_07_85 , AIR24 , 2000-01-07 , 23:55 , BASE2 , 2000-01-08 , 01:59
LEG_07_86 , AIR19 , 2000-01-07 , 07:50 , BASE1 , 2000-01-07 , 11:15
LEG_07_87 , BASE2 , 2000-01-07 , 16:25 , AIR19 , 2000-01-07 , 21:36
LEG_07_88 , BASE1 , 2000-01-07 , 00:03 , AIR14 , 2000-01-07 , 01:42
LEG_07_89 , AIR19 , 2000-01-07 , 19:25 , BASE1 , 2000-01-07 , 23:00
LEG_07_90 , AIR20 , 2000-01-07 , 16:50 , BASE2 , 2000-01-07 , 18:07
LEG_07_91 , BASE2 , 2000-01-07 , 19:42 , AIR19 , 2000-01-08 , 00:47
LEG_07_92 , AIR19 , 2000-01-07 , 22:45 , BASE1 , 2000-01-08 , 02:18
LEG_07_93 , BASE1 , 2000-01-07 , 15:15 , AIR19 , 2000-01-07 , 19:16
LEG_07_94 , BASE1 , 2000-01-07 , 20:24 , AIR26 , 2000-01-07 , 22:11
LEG_07_95 , AIR27 , 2000-01-07 , 16:05 , BASE1 , 2000-01-07 , 19:26
LEG_07_96 , AIR10 , 2000-01-07 , 10:43 , BASE1 , 2000-01-07 , 13:20
