#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_24_0 , BASE1 , 2000-01-24 , 21:50 , AIR1 , 2000-01-25 , 00:32
LEG_24_1 , AIR2 , 2000-01-24 , 23:25 , BASE1 , 2000-01-25 , 02:27
LEG_24_2 , BASE1 , 2000-01-24 , 03:18 , AIR39 , 2000-01-24 , 04:15
LEG_24_3 , AIR2 , 2000-01-24 , 17:45 , BASE1 , 2000-01-24 , 20:47
LEG_24_4 , BASE1 , 2000-01-24 , 18:14 , AIR3 , 2000-01-24 , 20:41
LEG_24_5 , AIR4 , 2000-01-24 , 13:45 , BASE1 , 2000-01-24 , 17:25
LEG_24_6 , AIR5 , 2000-01-24 , 19:55 , BASE1 , 2000-01-24 , 21:06
LEG_24_7 , BASE1 , 2000-01-24 , 22:22 , AIR4 , 2000-01-25 , 02:11
LEG_24_8 , AIR6 , 2000-01-24 , 19:35 , BASE1 , 2000-01-24 , 22:49
LEG_24_9 , BASE1 , 2000-01-24 , 00:13 , AIR15 , 2000-01-24 , 02:44
LEG_24_10 , AIR6 , 2000-01-24 , 08:00 , BASE1 , 2000-01-24 , 11:03
LEG_24_11 , BASE1 , 2000-01-24 , 15:45 , AIR6 , 2000-01-24 , 19:27
LEG_24_12 , AIR7 , 2000-01-24 , 13:15 , BASE1 , 2000-01-24 , 14:14
LEG_24_13 , BASE2 , 2000-01-24 , 01:10 , AIR8 , 2000-01-24 , 02:26
LEG_24_14 , AIR24 , 2000-01-24 , 10:20 , BASE1 , 2000-01-24 , 13:12
LEG_24_15 , BASE1 , 2000-01-24 , 14:11 , AIR9 , 2000-01-24 , 17:55
LEG_24_16 , AIR9 , 2000-01-24 , 13:30 , BASE1 , 2000-01-24 , 17:02
LEG_24_17 , AIR23 , 2000-01-24 , 12:45 , BASE1 , 2000-01-24 , 15:23
LEG_24_18 , BASE1 , 2000-01-24 , 16:37 , AIR9 , 2000-01-24 , 20:25
LEG_24_19 , BASE1 , 2000-01-24 , 20:08 , AIR10 , 2000-01-24 , 22:23
LEG_24_20 , AIR9 , 2000-01-24 , 15:45 , BASE1 , 2000-01-24 , 19:18
LEG_24_21 , BASE1 , 2000-01-24 , 22:31 , AIR9 , 2000-01-25 , 02:19
LEG_24_22 , AIR9 , 2000-01-24 , 19:05 , BASE1 , 2000-01-24 , 22:37
LEG_24_23 , AIR11 , 2000-01-24 , 21:05 , BASE1 , 2000-01-25 , 00:21
LEG_24_24 , BASE1 , 2000-01-24 , 02:10 , AIR9 , 2000-01-24 , 05:52
LEG_24_25 , AIR9 , 2000-01-24 , 22:35 , BASE1 , 2000-01-25 , 02:05
LEG_24_26 , AIR12 , 2000-01-24 , 11:40 , BASE1 , 2000-01-24 , 13:07
LEG_24_27 , BASE1 , 2000-01-24 , 14:05 , AIR13 , 2000-01-24 , 18:11
LEG_24_28 , BASE1 , 2000-01-24 , 00:15 , AIR21 , 2000-01-24 , 02:14
LEG_24_29 , AIR13 , 2000-01-24 , 19:15 , BASE1 , 2000-01-24 , 22:55
LEG_24_30 , AIR14 , 2000-01-24 , 19:20 , BASE1 , 2000-01-24 , 21:04
LEG_24_31 , BASE1 , 2000-01-24 , 22:23 , AIR13 , 2000-01-25 , 02:25
LEG_24_32 , AIR13 , 2000-01-24 , 13:35 , BASE1 , 2000-01-24 , 17:14
LEG_24_33 , BASE1 , 2000-01-24 , 01:54 , AIR13 , 2000-01-24 , 05:50
LEG_24_34 , AIR14 , 2000-01-24 , 23:15 , BASE1 , 2000-01-25 , 01:03
LEG_24_35 , BASE1 , 2000-01-24 , 03:02 , AIR45 , 2000-01-24 , 04:04
LEG_24_36 , AIR13 , 2000-01-24 , 22:35 , BASE1 , 2000-01-25 , 02:12
LEG_24_37 , BASE2 , 2000-01-24 , 23:10 , AIR4 , 2000-01-25 , 04:02
LEG_24_38 , AIR15 , 2000-01-24 , 20:10 , BASE2 , 2000-01-24 , 21:58
LEG_24_39 , AIR13 , 2000-01-24 , 05:20 , BASE2 , 2000-01-24 , 09:52
LEG_24_40 , AIR16 , 2000-01-24 , 13:05 , BASE2 , 2000-01-24 , 15:03
LEG_24_41 , BASE2 , 2000-01-24 , 16:17 , AIR13 , 2000-01-24 , 21:22
LEG_24_42 , AIR4 , 2000-01-24 , 15:30 , BASE2 , 2000-01-24 , 19:50
LEG_24_43 , BASE2 , 2000-01-24 , 21:07 , AIR14 , 2000-01-24 , 22:11
LEG_24_44 , BASE1 , 2000-01-24 , 12:18 , AIR17 , 2000-01-24 , 13:47
LEG_24_45 , AIR14 , 2000-01-24 , 20:45 , BASE2 , 2000-01-24 , 21:53
LEG_24_46 , BASE2 , 2000-01-24 , 22:58 , AIR10 , 2000-01-25 , 00:26
LEG_24_47 , BASE2 , 2000-01-24 , 01:00 , AIR10 , 2000-01-24 , 02:25
LEG_24_48 , BASE2 , 2000-01-24 , 00:58 , AIR18 , 2000-01-24 , 03:50
LEG_24_49 , BASE2 , 2000-01-24 , 17:31 , AIR14 , 2000-01-24 , 18:38
LEG_24_50 , AIR18 , 2000-01-24 , 13:40 , BASE2 , 2000-01-24 , 16:39
LEG_24_51 , BASE2 , 2000-01-24 , 11:00 , AIR18 , 2000-01-24 , 13:56
LEG_24_52 , AIR18 , 2000-01-24 , 15:15 , BASE2 , 2000-01-24 , 18:18
LEG_24_53 , AIR16 , 2000-01-24 , 16:00 , BASE2 , 2000-01-24 , 17:57
LEG_24_54 , BASE2 , 2000-01-24 , 19:41 , AIR2 , 2000-01-25 , 00:02
LEG_24_55 , AIR2 , 2000-01-24 , 06:00 , BASE2 , 2000-01-24 , 09:38
LEG_24_56 , BASE2 , 2000-01-24 , 16:26 , AIR2 , 2000-01-24 , 20:45
LEG_24_57 , AIR19 , 2000-01-24 , 21:05 , BASE3 , 2000-01-25 , 01:01
LEG_24_58 , BASE3 , 2000-01-24 , 02:05 , AIR10 , 2000-01-24 , 03:59
LEG_24_59 , BASE3 , 2000-01-24 , 14:00 , AIR19 , 2000-01-24 , 18:29
LEG_24_60 , BASE2 , 2000-01-24 , 14:30 , AIR20 , 2000-01-24 , 15:43
LEG_24_61 , AIR39 , 2000-01-24 , 12:20 , BASE2 , 2000-01-24 , 13:33
LEG_24_62 , AIR9 , 2000-01-24 , 05:15 , BASE2 , 2000-01-24 , 09:44
LEG_24_63 , BASE2 , 2000-01-24 , 21:19 , AIR41 , 2000-01-24 , 23:04
LEG_24_64 , AIR9 , 2000-01-24 , 15:30 , BASE2 , 2000-01-24 , 19:54
LEG_24_65 , BASE2 , 2000-01-24 , 19:15 , AIR9 , 2000-01-25 , 00:02
LEG_24_66 , AIR9 , 2000-01-24 , 19:40 , BASE2 , 2000-01-25 , 00:02
LEG_24_67 , BASE2 , 2000-01-24 , 12:55 , AIR9 , 2000-01-24 , 17:39
LEG_24_68 , BASE2 , 2000-01-24 , 23:17 , AIR9 , 2000-01-25 , 04:07
LEG_24_69 , AIR21 , 2000-01-24 , 21:00 , BASE2 , 2000-01-24 , 21:59
LEG_24_70 , AIR22 , 2000-01-24 , 07:35 , BASE1 , 2000-01-24 , 11:02
LEG_24_71 , BASE1 , 2000-01-24 , 12:02 , AIR12 , 2000-01-24 , 13:16
LEG_24_72 , AIR22 , 2000-01-24 , 13:55 , BASE1 , 2000-01-24 , 17:24
LEG_24_73 , BASE1 , 2000-01-24 , 18:42 , AIR23 , 2000-01-24 , 21:09
LEG_24_74 , BASE1 , 2000-01-24 , 00:05 , AIR22 , 2000-01-24 , 04:15
LEG_24_75 , BASE1 , 2000-01-24 , 23:49 , AIR23 , 2000-01-25 , 02:17
LEG_24_76 , AIR22 , 2000-01-24 , 19:05 , BASE1 , 2000-01-24 , 22:38
LEG_24_77 , BASE1 , 2000-01-24 , 15:50 , AIR22 , 2000-01-24 , 19:48
LEG_24_78 , BASE1 , 2000-01-24 , 12:25 , AIR10 , 2000-01-24 , 14:42
LEG_24_79 , AIR22 , 2000-01-24 , 22:40 , BASE2 , 2000-01-25 , 03:11
LEG_24_80 , BASE2 , 2000-01-24 , 11:00 , AIR22 , 2000-01-24 , 15:54
LEG_24_81 , BASE1 , 2000-01-24 , 23:40 , AIR10 , 2000-01-25 , 01:59
LEG_24_82 , BASE2 , 2000-01-24 , 19:40 , AIR22 , 2000-01-25 , 00:37
LEG_24_83 , AIR23 , 2000-01-24 , 16:05 , BASE2 , 2000-01-24 , 18:05
LEG_24_84 , AIR24 , 2000-01-24 , 23:55 , BASE2 , 2000-01-25 , 01:59
LEG_24_85 , AIR19 , 2000-01-24 , 07:50 , BASE1 , 2000-01-24 , 11:15
LEG_24_86 , BASE2 , 2000-01-24 , 16:25 , AIR19 , 2000-01-24 , 21:36
LEG_24_87 , BASE1 , 2000-01-24 , 00:03 , AIR14 , 2000-01-24 , 01:42
LEG_24_88 , AIR19 , 2000-01-24 , 19:25 , BASE1 , 2000-01-24 , 23:00
LEG_24_89 , AIR20 , 2000-01-24 , 16:50 , BASE2 , 2000-01-24 , 18:07
LEG_24_90 , BASE2 , 2000-01-24 , 19:42 , AIR19 , 2000-01-25 , 00:47
LEG_24_91 , AIR19 , 2000-01-24 , 22:45 , BASE1 , 2000-01-25 , 02:18
LEG_24_92 , BASE1 , 2000-01-24 , 15:15 , AIR19 , 2000-01-24 , 19:16
LEG_24_93 , BASE1 , 2000-01-24 , 20:24 , AIR26 , 2000-01-24 , 22:11
LEG_24_94 , AIR27 , 2000-01-24 , 16:05 , BASE1 , 2000-01-24 , 19:26
