#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_16_0 , BASE1 , 2000-01-16 , 21:50 , AIR1 , 2000-01-17 , 00:32
LEG_16_1 , AIR2 , 2000-01-16 , 23:25 , BASE1 , 2000-01-17 , 02:27
LEG_16_2 , BASE1 , 2000-01-16 , 03:18 , AIR39 , 2000-01-16 , 04:15
LEG_16_3 , AIR2 , 2000-01-16 , 17:45 , BASE1 , 2000-01-16 , 20:47
LEG_16_4 , BASE1 , 2000-01-16 , 18:14 , AIR3 , 2000-01-16 , 20:41
LEG_16_5 , AIR4 , 2000-01-16 , 13:45 , BASE1 , 2000-01-16 , 17:25
LEG_16_6 , AIR5 , 2000-01-16 , 19:55 , BASE1 , 2000-01-16 , 21:06
LEG_16_7 , BASE1 , 2000-01-16 , 22:22 , AIR4 , 2000-01-17 , 02:11
LEG_16_8 , AIR6 , 2000-01-16 , 19:35 , BASE1 , 2000-01-16 , 22:49
LEG_16_9 , BASE1 , 2000-01-16 , 00:13 , AIR15 , 2000-01-16 , 02:44
LEG_16_10 , AIR6 , 2000-01-16 , 08:00 , BASE1 , 2000-01-16 , 11:03
LEG_16_11 , BASE1 , 2000-01-16 , 15:45 , AIR6 , 2000-01-16 , 19:27
LEG_16_12 , AIR7 , 2000-01-16 , 13:15 , BASE1 , 2000-01-16 , 14:14
LEG_16_13 , BASE2 , 2000-01-16 , 01:10 , AIR8 , 2000-01-16 , 02:26
LEG_16_14 , AIR24 , 2000-01-16 , 10:20 , BASE1 , 2000-01-16 , 13:12
LEG_16_15 , BASE1 , 2000-01-16 , 14:11 , AIR9 , 2000-01-16 , 17:55
LEG_16_16 , AIR9 , 2000-01-16 , 13:30 , BASE1 , 2000-01-16 , 17:02
LEG_16_17 , AIR23 , 2000-01-16 , 12:45 , BASE1 , 2000-01-16 , 15:23
LEG_16_18 , BASE1 , 2000-01-16 , 16:37 , AIR9 , 2000-01-16 , 20:25
LEG_16_19 , BASE1 , 2000-01-16 , 20:08 , AIR10 , 2000-01-16 , 22:23
LEG_16_20 , AIR9 , 2000-01-16 , 15:45 , BASE1 , 2000-01-16 , 19:18
LEG_16_21 , BASE1 , 2000-01-16 , 22:31 , AIR9 , 2000-01-17 , 02:19
LEG_16_22 , AIR9 , 2000-01-16 , 19:05 , BASE1 , 2000-01-16 , 22:37
LEG_16_23 , AIR11 , 2000-01-16 , 21:05 , BASE1 , 2000-01-17 , 00:21
LEG_16_24 , BASE1 , 2000-01-16 , 02:10 , AIR9 , 2000-01-16 , 05:52
LEG_16_25 , AIR9 , 2000-01-16 , 22:35 , BASE1 , 2000-01-17 , 02:05
LEG_16_26 , AIR12 , 2000-01-16 , 11:40 , BASE1 , 2000-01-16 , 13:07
LEG_16_27 , BASE1 , 2000-01-16 , 14:05 , AIR13 , 2000-01-16 , 18:11
LEG_16_28 , BASE1 , 2000-01-16 , 00:15 , AIR21 , 2000-01-16 , 02:14
LEG_16_29 , AIR13 , 2000-01-16 , 19:15 , BASE1 , 2000-01-16 , 22:55
LEG_16_30 , AIR14 , 2000-01-16 , 19:20 , BASE1 , 2000-01-16 , 21:04
LEG_16_31 , BASE1 , 2000-01-16 , 22:23 , AIR13 , 2000-01-17 , 02:25
LEG_16_32 , AIR13 , 2000-01-16 , 13:35 , BASE1 , 2000-01-16 , 17:14
LEG_16_33 , BASE1 , 2000-01-16 , 01:54 , AIR13 , 2000-01-16 , 05:50
LEG_16_34 , AIR14 , 2000-01-16 , 23:15 , BASE1 , 2000-01-17 , 01:03
LEG_16_35 , BASE1 , 2000-01-16 , 03:02 , AIR45 , 2000-01-16 , 04:04
LEG_16_36 , AIR13 , 2000-01-16 , 22:35 , BASE1 , 2000-01-17 , 02:12
LEG_16_37 , BASE2 , 2000-01-16 , 23:10 , AIR4 , 2000-01-17 , 04:02
LEG_16_38 , AIR15 , 2000-01-16 , 20:10 , BASE2 , 2000-01-16 , 21:58
LEG_16_39 , AIR13 , 2000-01-16 , 05:20 , BASE2 , 2000-01-16 , 09:52
LEG_16_40 , AIR16 , 2000-01-16 , 13:05 , BASE2 , 2000-01-16 , 15:03
LEG_16_41 , BASE2 , 2000-01-16 , 16:17 , AIR13 , 2000-01-16 , 21:22
LEG_16_42 , AIR4 , 2000-01-16 , 15:30 , BASE2 , 2000-01-16 , 19:50
LEG_16_43 , BASE2 , 2000-01-16 , 21:07 , AIR14 , 2000-01-16 , 22:11
LEG_16_44 , BASE1 , 2000-01-16 , 12:18 , AIR17 , 2000-01-16 , 13:47
LEG_16_45 , AIR14 , 2000-01-16 , 20:45 , BASE2 , 2000-01-16 , 21:53
LEG_16_46 , BASE2 , 2000-01-16 , 22:58 , AIR10 , 2000-01-17 , 00:26
LEG_16_47 , BASE2 , 2000-01-16 , 01:00 , AIR10 , 2000-01-16 , 02:25
LEG_16_48 , BASE2 , 2000-01-16 , 00:58 , AIR18 , 2000-01-16 , 03:50
LEG_16_49 , BASE2 , 2000-01-16 , 17:31 , AIR14 , 2000-01-16 , 18:38
LEG_16_50 , AIR18 , 2000-01-16 , 13:40 , BASE2 , 2000-01-16 , 16:39
LEG_16_51 , BASE2 , 2000-01-16 , 11:00 , AIR18 , 2000-01-16 , 13:56
LEG_16_52 , AIR18 , 2000-01-16 , 15:15 , BASE2 , 2000-01-16 , 18:18
LEG_16_53 , AIR16 , 2000-01-16 , 16:00 , BASE2 , 2000-01-16 , 17:57
LEG_16_54 , BASE2 , 2000-01-16 , 19:41 , AIR2 , 2000-01-17 , 00:02
LEG_16_55 , AIR2 , 2000-01-16 , 06:00 , BASE2 , 2000-01-16 , 09:38
LEG_16_56 , BASE2 , 2000-01-16 , 16:26 , AIR2 , 2000-01-16 , 20:45
LEG_16_57 , AIR19 , 2000-01-16 , 21:05 , BASE3 , 2000-01-17 , 01:01
