#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_28_0 , BASE3 , 2000-01-28 , 15:05 , AIR7 , 2000-01-28 , 15:59
LEG_28_1 , AIR8 , 2000-01-28 , 12:30 , BASE3 , 2000-01-28 , 13:48
LEG_28_2 , BASE3 , 2000-01-28 , 03:25 , AIR8 , 2000-01-28 , 04:35
LEG_28_3 , AIR17 , 2000-01-28 , 21:05 , BASE2 , 2000-01-28 , 21:56
LEG_28_4 , BASE2 , 2000-01-28 , 23:05 , BASE3 , 2000-01-29 , 01:16
LEG_28_5 , AIR13 , 2000-01-28 , 20:40 , BASE3 , 2000-01-28 , 22:00
LEG_28_6 , BASE3 , 2000-01-28 , 23:10 , AIR16 , 2000-01-29 , 00:21
LEG_28_7 , BASE3 , 2000-01-28 , 03:30 , AIR2 , 2000-01-28 , 04:36
LEG_28_8 , AIR16 , 2000-01-28 , 01:10 , BASE3 , 2000-01-28 , 02:21
LEG_28_9 , AIR2 , 2000-01-28 , 12:30 , BASE3 , 2000-01-28 , 13:42
LEG_28_10 , BASE2 , 2000-01-28 , 19:11 , AIR9 , 2000-01-28 , 21:06
LEG_28_11 , AIR19 , 2000-01-28 , 12:00 , BASE3 , 2000-01-28 , 13:45
LEG_28_12 , BASE3 , 2000-01-28 , 14:35 , AIR2 , 2000-01-28 , 15:44
LEG_28_13 , BASE3 , 2000-01-28 , 03:20 , AIR19 , 2000-01-28 , 04:58
LEG_28_14 , AIR4 , 2000-01-28 , 01:05 , BASE3 , 2000-01-28 , 02:02
LEG_28_15 , AIR8 , 2000-01-28 , 12:00 , BASE2 , 2000-01-28 , 14:00
LEG_28_16 , BASE2 , 2000-01-28 , 15:25 , AIR29 , 2000-01-28 , 17:06
LEG_28_17 , BASE2 , 2000-01-28 , 21:17 , AIR10 , 2000-01-28 , 22:42
LEG_28_18 , AIR29 , 2000-01-28 , 18:45 , BASE2 , 2000-01-28 , 20:11
LEG_28_19 , AIR2 , 2000-01-28 , 16:35 , BASE2 , 2000-01-28 , 18:13
LEG_28_20 , BASE2 , 2000-01-28 , 13:20 , AIR31 , 2000-01-28 , 14:23
LEG_28_21 , BASE3 , 2000-01-28 , 18:40 , AIR13 , 2000-01-28 , 19:48
LEG_28_22 , BASE3 , 2000-01-28 , 15:05 , AIR4 , 2000-01-28 , 15:59
LEG_28_23 , BASE2 , 2000-01-28 , 19:32 , AIR17 , 2000-01-28 , 20:19
LEG_28_24 , AIR10 , 2000-01-28 , 23:50 , BASE2 , 2000-01-29 , 01:23
LEG_28_25 , AIR31 , 2000-01-28 , 15:20 , BASE2 , 2000-01-28 , 16:19
LEG_28_26 , BASE1 , 2000-01-28 , 22:03 , AIR32 , 2000-01-28 , 22:53
LEG_28_27 , AIR32 , 2000-01-28 , 23:40 , BASE1 , 2000-01-29 , 00:38
LEG_28_28 , BASE1 , 2000-01-28 , 02:05 , AIR32 , 2000-01-28 , 02:52
LEG_28_29 , BASE1 , 2000-01-28 , 14:07 , AIR21 , 2000-01-28 , 14:46
LEG_28_30 , AIR32 , 2000-01-28 , 12:00 , BASE1 , 2000-01-28 , 12:51
LEG_28_31 , AIR21 , 2000-01-28 , 15:32 , BASE1 , 2000-01-28 , 16:15
LEG_28_32 , AIR7 , 2000-01-28 , 16:45 , BASE3 , 2000-01-28 , 17:48
LEG_28_33 , BASE1 , 2000-01-28 , 18:54 , AIR30 , 2000-01-28 , 20:16
LEG_28_34 , BASE1 , 2000-01-28 , 11:36 , AIR19 , 2000-01-28 , 12:27
LEG_28_35 , AIR30 , 2000-01-28 , 21:15 , BASE1 , 2000-01-28 , 22:45
LEG_28_36 , BASE1 , 2000-01-28 , 00:14 , AIR8 , 2000-01-28 , 01:33
LEG_28_37 , AIR19 , 2000-01-28 , 13:10 , BASE1 , 2000-01-28 , 14:16
LEG_28_38 , BASE1 , 2000-01-28 , 15:11 , AIR14 , 2000-01-28 , 16:48
LEG_28_39 , AIR14 , 2000-01-28 , 17:35 , BASE1 , 2000-01-28 , 19:19
LEG_28_40 , AIR9 , 2000-01-28 , 22:00 , BASE1 , 2000-01-28 , 23:09
LEG_28_41 , AIR4 , 2000-01-28 , 16:55 , BASE3 , 2000-01-28 , 17:50
LEG_28_42 , BASE3 , 2000-01-28 , 18:45 , AIR15 , 2000-01-28 , 20:04
LEG_28_43 , AIR15 , 2000-01-28 , 20:50 , BASE3 , 2000-01-28 , 22:16
LEG_28_44 , BASE3 , 2000-01-28 , 23:15 , AIR4 , 2000-01-29 , 00:10
