#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_15_0 , BASE2 , 2000-01-15 , 22:32 , AIR2 , 2000-01-16 , 00:12
LEG_15_1 , AIR2 , 2000-01-15 , 15:30 , BASE2 , 2000-01-15 , 17:14
LEG_15_2 , BASE2 , 2000-01-15 , 15:22 , AIR3 , 2000-01-15 , 17:40
LEG_15_3 , AIR3 , 2000-01-15 , 18:25 , BASE2 , 2000-01-15 , 21:03
LEG_15_4 , BASE3 , 2000-01-15 , 22:15 , AIR4 , 2000-01-15 , 23:11
LEG_15_5 , AIR4 , 2000-01-15 , 00:05 , BASE3 , 2000-01-15 , 01:03
LEG_15_6 , BASE3 , 2000-01-15 , 13:35 , AIR2 , 2000-01-15 , 14:46
LEG_15_7 , AIR2 , 2000-01-15 , 11:30 , BASE3 , 2000-01-15 , 12:43
LEG_15_8 , BASE3 , 2000-01-15 , 14:05 , AIR4 , 2000-01-15 , 14:59
LEG_15_9 , AIR5 , 2000-01-15 , 12:30 , BASE2 , 2000-01-15 , 14:29
LEG_15_10 , BASE2 , 2000-01-15 , 15:23 , AIR6 , 2000-01-15 , 16:20
LEG_15_11 , BASE2 , 2000-01-15 , 01:54 , AIR5 , 2000-01-15 , 03:59
LEG_15_12 , AIR7 , 2000-01-15 , 15:45 , BASE3 , 2000-01-15 , 16:46
LEG_15_13 , AIR8 , 2000-01-15 , 11:30 , BASE3 , 2000-01-15 , 12:47
LEG_15_14 , BASE3 , 2000-01-15 , 14:00 , AIR7 , 2000-01-15 , 14:58
LEG_15_15 , BASE3 , 2000-01-15 , 02:25 , AIR8 , 2000-01-15 , 03:34
LEG_15_16 , AIR16 , 2000-01-15 , 00:10 , BASE3 , 2000-01-15 , 01:20
LEG_15_17 , BASE1 , 2000-01-15 , 10:57 , AIR9 , 2000-01-15 , 12:03
LEG_15_18 , AIR9 , 2000-01-15 , 13:30 , BASE1 , 2000-01-15 , 14:43
LEG_15_19 , BASE1 , 2000-01-15 , 17:54 , AIR10 , 2000-01-15 , 18:40
LEG_15_20 , AIR6 , 2000-01-15 , 17:20 , BASE2 , 2000-01-15 , 18:29
LEG_15_21 , AIR20 , 2000-01-15 , 16:42 , BASE1 , 2000-01-15 , 18:31
LEG_15_22 , BASE1 , 2000-01-15 , 19:19 , AIR11 , 2000-01-15 , 20:22
LEG_15_23 , AIR12 , 2000-01-15 , 10:45 , BASE1 , 2000-01-15 , 11:45
LEG_15_24 , BASE1 , 2000-01-15 , 13:11 , AIR21 , 2000-01-15 , 13:52
LEG_15_25 , BASE2 , 2000-01-15 , 20:17 , AIR10 , 2000-01-15 , 21:38
LEG_15_26 , AIR10 , 2000-01-15 , 22:50 , BASE2 , 2000-01-16 , 00:21
LEG_15_27 , BASE1 , 2000-01-15 , 23:20 , AIR8 , 2000-01-16 , 00:42
LEG_15_28 , BASE1 , 2000-01-15 , 21:27 , AIR10 , 2000-01-15 , 22:13
LEG_15_29 , AIR21 , 2000-01-15 , 14:32 , BASE1 , 2000-01-15 , 15:13
LEG_15_30 , AIR13 , 2000-01-15 , 19:40 , BASE3 , 2000-01-15 , 20:58
LEG_15_31 , AIR8 , 2000-01-15 , 12:05 , BASE1 , 2000-01-15 , 13:31
LEG_15_32 , BASE1 , 2000-01-15 , 14:18 , AIR20 , 2000-01-15 , 16:02
LEG_15_33 , AIR10 , 2000-01-15 , 23:30 , BASE1 , 2000-01-16 , 00:16
LEG_15_34 , BASE1 , 2000-01-15 , 17:58 , AIR14 , 2000-01-15 , 19:36
LEG_15_35 , AIR14 , 2000-01-15 , 20:20 , BASE1 , 2000-01-15 , 22:08
LEG_15_36 , AIR4 , 2000-01-15 , 15:55 , BASE3 , 2000-01-15 , 16:52
LEG_15_37 , BASE3 , 2000-01-15 , 17:45 , AIR15 , 2000-01-15 , 19:06
LEG_15_38 , AIR15 , 2000-01-15 , 19:50 , BASE3 , 2000-01-15 , 21:13
LEG_15_39 , BASE3 , 2000-01-15 , 22:10 , AIR16 , 2000-01-15 , 23:23
LEG_15_40 , AIR10 , 2000-01-15 , 19:35 , BASE1 , 2000-01-15 , 20:23
LEG_15_41 , BASE3 , 2000-01-15 , 17:40 , AIR13 , 2000-01-15 , 18:53
LEG_15_42 , AIR17 , 2000-01-15 , 23:30 , BASE2 , 2000-01-16 , 00:20
LEG_15_43 , AIR18 , 2000-01-15 , 13:41 , BASE2 , 2000-01-15 , 14:42
LEG_15_44 , BASE2 , 2000-01-15 , 12:00 , AIR18 , 2000-01-15 , 13:04
LEG_15_45 , AIR18 , 2000-01-15 , 19:49 , BASE2 , 2000-01-15 , 20:49
LEG_15_46 , BASE2 , 2000-01-15 , 21:53 , AIR17 , 2000-01-15 , 22:38
LEG_15_47 , BASE2 , 2000-01-15 , 18:05 , AIR18 , 2000-01-15 , 19:05
LEG_15_48 , AIR19 , 2000-01-15 , 11:00 , BASE3 , 2000-01-15 , 12:46
LEG_15_49 , BASE3 , 2000-01-15 , 02:20 , AIR19 , 2000-01-15 , 03:51
LEG_15_50 , BASE1 , 2000-01-15 , 22:57 , AIR12 , 2000-01-15 , 23:51
LEG_15_51 , AIR11 , 2000-01-15 , 21:05 , BASE1 , 2000-01-15 , 22:02
