#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_30_0 , BASE3 , 2000-01-30 , 15:05 , AIR7 , 2000-01-30 , 15:59
LEG_30_1 , AIR8 , 2000-01-30 , 12:30 , BASE3 , 2000-01-30 , 13:48
LEG_30_2 , BASE3 , 2000-01-30 , 03:25 , AIR8 , 2000-01-30 , 04:35
LEG_30_3 , AIR17 , 2000-01-30 , 21:05 , BASE2 , 2000-01-30 , 21:56
LEG_30_4 , BASE2 , 2000-01-30 , 23:05 , BASE3 , 2000-01-31 , 01:16
LEG_30_5 , AIR13 , 2000-01-30 , 20:40 , BASE3 , 2000-01-30 , 22:00
LEG_30_6 , BASE3 , 2000-01-30 , 23:10 , AIR16 , 2000-01-31 , 00:21
LEG_30_7 , BASE3 , 2000-01-30 , 03:30 , AIR2 , 2000-01-30 , 04:36
LEG_30_8 , AIR16 , 2000-01-30 , 01:10 , BASE3 , 2000-01-30 , 02:21
LEG_30_9 , AIR2 , 2000-01-30 , 12:30 , BASE3 , 2000-01-30 , 13:42
LEG_30_10 , BASE2 , 2000-01-30 , 19:11 , AIR9 , 2000-01-30 , 21:06
LEG_30_11 , AIR19 , 2000-01-30 , 12:00 , BASE3 , 2000-01-30 , 13:45
LEG_30_12 , BASE3 , 2000-01-30 , 14:35 , AIR2 , 2000-01-30 , 15:44
LEG_30_13 , BASE3 , 2000-01-30 , 03:20 , AIR19 , 2000-01-30 , 04:58
LEG_30_14 , AIR4 , 2000-01-30 , 01:05 , BASE3 , 2000-01-30 , 02:02
LEG_30_15 , AIR8 , 2000-01-30 , 12:00 , BASE2 , 2000-01-30 , 14:00
LEG_30_16 , BASE2 , 2000-01-30 , 15:25 , AIR29 , 2000-01-30 , 17:06
LEG_30_17 , BASE2 , 2000-01-30 , 21:17 , AIR10 , 2000-01-30 , 22:42
LEG_30_18 , AIR29 , 2000-01-30 , 18:45 , BASE2 , 2000-01-30 , 20:11
LEG_30_19 , AIR2 , 2000-01-30 , 16:35 , BASE2 , 2000-01-30 , 18:13
LEG_30_20 , BASE2 , 2000-01-30 , 13:20 , AIR31 , 2000-01-30 , 14:23
LEG_30_21 , BASE3 , 2000-01-30 , 18:40 , AIR13 , 2000-01-30 , 19:48
LEG_30_22 , BASE3 , 2000-01-30 , 15:05 , AIR4 , 2000-01-30 , 15:59
LEG_30_23 , BASE2 , 2000-01-30 , 19:32 , AIR17 , 2000-01-30 , 20:19
LEG_30_24 , AIR10 , 2000-01-30 , 23:50 , BASE2 , 2000-01-31 , 01:23
LEG_30_25 , AIR31 , 2000-01-30 , 15:20 , BASE2 , 2000-01-30 , 16:19
LEG_30_26 , BASE1 , 2000-01-30 , 22:03 , AIR32 , 2000-01-30 , 22:53
LEG_30_27 , AIR32 , 2000-01-30 , 23:40 , BASE1 , 2000-01-31 , 00:38
LEG_30_28 , BASE1 , 2000-01-30 , 02:05 , AIR32 , 2000-01-30 , 02:52
LEG_30_29 , BASE1 , 2000-01-30 , 14:07 , AIR21 , 2000-01-30 , 14:46
LEG_30_30 , AIR32 , 2000-01-30 , 12:00 , BASE1 , 2000-01-30 , 12:51
LEG_30_31 , AIR21 , 2000-01-30 , 15:32 , BASE1 , 2000-01-30 , 16:15
LEG_30_32 , AIR7 , 2000-01-30 , 16:45 , BASE3 , 2000-01-30 , 17:48
LEG_30_33 , BASE1 , 2000-01-30 , 18:54 , AIR30 , 2000-01-30 , 20:16
LEG_30_34 , BASE1 , 2000-01-30 , 11:36 , AIR19 , 2000-01-30 , 12:27
LEG_30_35 , AIR30 , 2000-01-30 , 21:15 , BASE1 , 2000-01-30 , 22:45
LEG_30_36 , BASE1 , 2000-01-30 , 00:14 , AIR8 , 2000-01-30 , 01:33
LEG_30_37 , AIR19 , 2000-01-30 , 13:10 , BASE1 , 2000-01-30 , 14:16
LEG_30_38 , BASE1 , 2000-01-30 , 15:11 , AIR14 , 2000-01-30 , 16:48
LEG_30_39 , AIR14 , 2000-01-30 , 17:35 , BASE1 , 2000-01-30 , 19:19
LEG_30_40 , AIR9 , 2000-01-30 , 22:00 , BASE1 , 2000-01-30 , 23:09
LEG_30_41 , AIR4 , 2000-01-30 , 16:55 , BASE3 , 2000-01-30 , 17:50
LEG_30_42 , BASE3 , 2000-01-30 , 18:45 , AIR15 , 2000-01-30 , 20:04
LEG_30_43 , AIR15 , 2000-01-30 , 20:50 , BASE3 , 2000-01-30 , 22:16
LEG_30_44 , BASE3 , 2000-01-30 , 23:15 , AIR4 , 2000-01-31 , 00:10
