#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_29_0 , BASE3 , 2000-01-29 , 15:05 , AIR7 , 2000-01-29 , 15:59
LEG_29_1 , AIR8 , 2000-01-29 , 12:30 , BASE3 , 2000-01-29 , 13:48
LEG_29_2 , BASE3 , 2000-01-29 , 03:25 , AIR8 , 2000-01-29 , 04:35
LEG_29_3 , AIR17 , 2000-01-29 , 21:05 , BASE2 , 2000-01-29 , 21:56
LEG_29_4 , BASE2 , 2000-01-29 , 23:05 , BASE3 , 2000-01-30 , 01:16
LEG_29_5 , AIR13 , 2000-01-29 , 20:40 , BASE3 , 2000-01-29 , 22:00
LEG_29_6 , BASE3 , 2000-01-29 , 23:10 , AIR16 , 2000-01-30 , 00:21
LEG_29_7 , BASE3 , 2000-01-29 , 03:30 , AIR2 , 2000-01-29 , 04:36
LEG_29_8 , AIR16 , 2000-01-29 , 01:10 , BASE3 , 2000-01-29 , 02:21
LEG_29_9 , AIR2 , 2000-01-29 , 12:30 , BASE3 , 2000-01-29 , 13:42
LEG_29_10 , BASE2 , 2000-01-29 , 19:11 , AIR9 , 2000-01-29 , 21:06
LEG_29_11 , AIR19 , 2000-01-29 , 12:00 , BASE3 , 2000-01-29 , 13:45
LEG_29_12 , BASE3 , 2000-01-29 , 14:35 , AIR2 , 2000-01-29 , 15:44
LEG_29_13 , BASE3 , 2000-01-29 , 03:20 , AIR19 , 2000-01-29 , 04:58
LEG_29_14 , AIR4 , 2000-01-29 , 01:05 , BASE3 , 2000-01-29 , 02:02
LEG_29_15 , AIR8 , 2000-01-29 , 12:00 , BASE2 , 2000-01-29 , 14:00
LEG_29_16 , BASE2 , 2000-01-29 , 15:25 , AIR29 , 2000-01-29 , 17:06
LEG_29_17 , BASE2 , 2000-01-29 , 21:17 , AIR10 , 2000-01-29 , 22:42
LEG_29_18 , AIR29 , 2000-01-29 , 18:45 , BASE2 , 2000-01-29 , 20:11
LEG_29_19 , AIR2 , 2000-01-29 , 16:35 , BASE2 , 2000-01-29 , 18:13
LEG_29_20 , BASE2 , 2000-01-29 , 13:20 , AIR31 , 2000-01-29 , 14:23
LEG_29_21 , BASE3 , 2000-01-29 , 18:40 , AIR13 , 2000-01-29 , 19:48
LEG_29_22 , BASE3 , 2000-01-29 , 15:05 , AIR4 , 2000-01-29 , 15:59
LEG_29_23 , BASE2 , 2000-01-29 , 19:32 , AIR17 , 2000-01-29 , 20:19
LEG_29_24 , AIR10 , 2000-01-29 , 23:50 , BASE2 , 2000-01-30 , 01:23
LEG_29_25 , AIR31 , 2000-01-29 , 15:20 , BASE2 , 2000-01-29 , 16:19
LEG_29_26 , BASE1 , 2000-01-29 , 22:03 , AIR32 , 2000-01-29 , 22:53
LEG_29_27 , AIR32 , 2000-01-29 , 23:40 , BASE1 , 2000-01-30 , 00:38
LEG_29_28 , BASE1 , 2000-01-29 , 02:05 , AIR32 , 2000-01-29 , 02:52
LEG_29_29 , BASE1 , 2000-01-29 , 14:07 , AIR21 , 2000-01-29 , 14:46
LEG_29_30 , AIR32 , 2000-01-29 , 12:00 , BASE1 , 2000-01-29 , 12:51
LEG_29_31 , AIR21 , 2000-01-29 , 15:32 , BASE1 , 2000-01-29 , 16:15
LEG_29_32 , AIR7 , 2000-01-29 , 16:45 , BASE3 , 2000-01-29 , 17:48
LEG_29_33 , BASE1 , 2000-01-29 , 18:54 , AIR30 , 2000-01-29 , 20:16
LEG_29_34 , BASE1 , 2000-01-29 , 11:36 , AIR19 , 2000-01-29 , 12:27
LEG_29_35 , AIR30 , 2000-01-29 , 21:15 , BASE1 , 2000-01-29 , 22:45
LEG_29_36 , BASE1 , 2000-01-29 , 00:14 , AIR8 , 2000-01-29 , 01:33
LEG_29_37 , AIR19 , 2000-01-29 , 13:10 , BASE1 , 2000-01-29 , 14:16
LEG_29_38 , BASE1 , 2000-01-29 , 15:11 , AIR14 , 2000-01-29 , 16:48
LEG_29_39 , AIR14 , 2000-01-29 , 17:35 , BASE1 , 2000-01-29 , 19:19
LEG_29_40 , AIR9 , 2000-01-29 , 22:00 , BASE1 , 2000-01-29 , 23:09
LEG_29_41 , AIR4 , 2000-01-29 , 16:55 , BASE3 , 2000-01-29 , 17:50
LEG_29_42 , BASE3 , 2000-01-29 , 18:45 , AIR15 , 2000-01-29 , 20:04
LEG_29_43 , AIR15 , 2000-01-29 , 20:50 , BASE3 , 2000-01-29 , 22:16
LEG_29_44 , BASE3 , 2000-01-29 , 23:15 , AIR4 , 2000-01-30 , 00:10
