#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_23_0 , BASE2 , 2000-01-23 , 22:32 , AIR2 , 2000-01-24 , 00:12
LEG_23_1 , AIR2 , 2000-01-23 , 15:30 , BASE2 , 2000-01-23 , 17:14
LEG_23_2 , BASE2 , 2000-01-23 , 15:22 , AIR3 , 2000-01-23 , 17:40
LEG_23_3 , AIR3 , 2000-01-23 , 18:25 , BASE2 , 2000-01-23 , 21:03
LEG_23_4 , BASE3 , 2000-01-23 , 22:15 , AIR4 , 2000-01-23 , 23:11
LEG_23_5 , AIR4 , 2000-01-23 , 00:05 , BASE3 , 2000-01-23 , 01:03
LEG_23_6 , BASE3 , 2000-01-23 , 13:35 , AIR2 , 2000-01-23 , 14:46
LEG_23_7 , AIR2 , 2000-01-23 , 11:30 , BASE3 , 2000-01-23 , 12:43
LEG_23_8 , BASE3 , 2000-01-23 , 14:05 , AIR4 , 2000-01-23 , 14:59
LEG_23_9 , AIR5 , 2000-01-23 , 12:30 , BASE2 , 2000-01-23 , 14:29
LEG_23_10 , BASE2 , 2000-01-23 , 15:23 , AIR6 , 2000-01-23 , 16:20
LEG_23_11 , BASE2 , 2000-01-23 , 01:54 , AIR5 , 2000-01-23 , 03:59
LEG_23_12 , AIR7 , 2000-01-23 , 15:45 , BASE3 , 2000-01-23 , 16:46
LEG_23_13 , AIR8 , 2000-01-23 , 11:30 , BASE3 , 2000-01-23 , 12:47
LEG_23_14 , BASE3 , 2000-01-23 , 14:00 , AIR7 , 2000-01-23 , 14:58
LEG_23_15 , BASE3 , 2000-01-23 , 02:25 , AIR8 , 2000-01-23 , 03:34
LEG_23_16 , AIR16 , 2000-01-23 , 00:10 , BASE3 , 2000-01-23 , 01:20
LEG_23_17 , BASE1 , 2000-01-23 , 10:57 , AIR9 , 2000-01-23 , 12:03
LEG_23_18 , AIR9 , 2000-01-23 , 13:30 , BASE1 , 2000-01-23 , 14:43
LEG_23_19 , BASE1 , 2000-01-23 , 17:54 , AIR10 , 2000-01-23 , 18:40
LEG_23_20 , AIR6 , 2000-01-23 , 17:20 , BASE2 , 2000-01-23 , 18:29
LEG_23_21 , AIR20 , 2000-01-23 , 16:42 , BASE1 , 2000-01-23 , 18:31
LEG_23_22 , BASE1 , 2000-01-23 , 19:19 , AIR11 , 2000-01-23 , 20:22
LEG_23_23 , AIR12 , 2000-01-23 , 10:45 , BASE1 , 2000-01-23 , 11:45
LEG_23_24 , BASE1 , 2000-01-23 , 13:11 , AIR21 , 2000-01-23 , 13:52
LEG_23_25 , BASE2 , 2000-01-23 , 20:17 , AIR10 , 2000-01-23 , 21:38
LEG_23_26 , AIR10 , 2000-01-23 , 22:50 , BASE2 , 2000-01-24 , 00:21
LEG_23_27 , BASE1 , 2000-01-23 , 23:20 , AIR8 , 2000-01-24 , 00:42
LEG_23_28 , BASE1 , 2000-01-23 , 21:27 , AIR10 , 2000-01-23 , 22:13
LEG_23_29 , AIR21 , 2000-01-23 , 14:32 , BASE1 , 2000-01-23 , 15:13
LEG_23_30 , AIR13 , 2000-01-23 , 19:40 , BASE3 , 2000-01-23 , 20:58
LEG_23_31 , AIR8 , 2000-01-23 , 12:05 , BASE1 , 2000-01-23 , 13:31
LEG_23_32 , BASE1 , 2000-01-23 , 14:18 , AIR20 , 2000-01-23 , 16:02
LEG_23_33 , AIR10 , 2000-01-23 , 23:30 , BASE1 , 2000-01-24 , 00:16
LEG_23_34 , BASE1 , 2000-01-23 , 17:58 , AIR14 , 2000-01-23 , 19:36
LEG_23_35 , AIR14 , 2000-01-23 , 20:20 , BASE1 , 2000-01-23 , 22:08
LEG_23_36 , AIR4 , 2000-01-23 , 15:55 , BASE3 , 2000-01-23 , 16:52
LEG_23_37 , BASE3 , 2000-01-23 , 17:45 , AIR15 , 2000-01-23 , 19:06
LEG_23_38 , AIR15 , 2000-01-23 , 19:50 , BASE3 , 2000-01-23 , 21:13
LEG_23_39 , BASE3 , 2000-01-23 , 22:10 , AIR16 , 2000-01-23 , 23:23
LEG_23_40 , AIR10 , 2000-01-23 , 19:35 , BASE1 , 2000-01-23 , 20:23
LEG_23_41 , BASE3 , 2000-01-23 , 17:40 , AIR13 , 2000-01-23 , 18:53
LEG_23_42 , AIR17 , 2000-01-23 , 23:30 , BASE2 , 2000-01-24 , 00:20
LEG_23_43 , AIR18 , 2000-01-23 , 13:41 , BASE2 , 2000-01-23 , 14:42
LEG_23_44 , BASE2 , 2000-01-23 , 12:00 , AIR18 , 2000-01-23 , 13:04
LEG_23_45 , AIR18 , 2000-01-23 , 19:49 , BASE2 , 2000-01-23 , 20:49
LEG_23_46 , BASE2 , 2000-01-23 , 21:53 , AIR17 , 2000-01-23 , 22:38
LEG_23_47 , BASE2 , 2000-01-23 , 18:05 , AIR18 , 2000-01-23 , 19:05
LEG_23_48 , AIR19 , 2000-01-23 , 11:00 , BASE3 , 2000-01-23 , 12:46
LEG_23_49 , BASE3 , 2000-01-23 , 02:20 , AIR19 , 2000-01-23 , 03:51
LEG_23_50 , BASE1 , 2000-01-23 , 22:57 , AIR12 , 2000-01-23 , 23:51
LEG_23_51 , AIR11 , 2000-01-23 , 21:05 , BASE1 , 2000-01-23 , 22:02
