#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_02_0 , BASE2 , 2000-01-02 , 22:32 , AIR2 , 2000-01-03 , 00:12
LEG_02_1 , AIR2 , 2000-01-02 , 15:30 , BASE2 , 2000-01-02 , 17:14
LEG_02_2 , BASE2 , 2000-01-02 , 15:22 , AIR3 , 2000-01-02 , 17:40
LEG_02_3 , AIR3 , 2000-01-02 , 18:25 , BASE2 , 2000-01-02 , 21:03
LEG_02_4 , BASE3 , 2000-01-02 , 22:15 , AIR4 , 2000-01-02 , 23:11
LEG_02_5 , AIR4 , 2000-01-02 , 00:05 , BASE3 , 2000-01-02 , 01:03
LEG_02_6 , BASE3 , 2000-01-02 , 13:35 , AIR2 , 2000-01-02 , 14:46
LEG_02_7 , AIR2 , 2000-01-02 , 11:30 , BASE3 , 2000-01-02 , 12:43
LEG_02_8 , BASE3 , 2000-01-02 , 14:05 , AIR4 , 2000-01-02 , 14:59
LEG_02_9 , BASE2 , 2000-01-02 , 15:23 , AIR6 , 2000-01-02 , 16:20
LEG_02_10 , BASE2 , 2000-01-02 , 01:54 , AIR5 , 2000-01-02 , 03:59
LEG_02_11 , AIR7 , 2000-01-02 , 15:45 , BASE3 , 2000-01-02 , 16:46
LEG_02_12 , AIR8 , 2000-01-02 , 11:30 , BASE3 , 2000-01-02 , 12:47
LEG_02_13 , BASE3 , 2000-01-02 , 14:00 , AIR7 , 2000-01-02 , 14:58
LEG_02_14 , BASE3 , 2000-01-02 , 02:25 , AIR8 , 2000-01-02 , 03:34
LEG_02_15 , AIR16 , 2000-01-02 , 00:10 , BASE3 , 2000-01-02 , 01:20
LEG_02_16 , BASE1 , 2000-01-02 , 10:57 , AIR9 , 2000-01-02 , 12:03
LEG_02_17 , AIR9 , 2000-01-02 , 13:30 , BASE1 , 2000-01-02 , 14:43
LEG_02_18 , BASE1 , 2000-01-02 , 17:54 , AIR10 , 2000-01-02 , 18:40
LEG_02_19 , AIR6 , 2000-01-02 , 17:20 , BASE2 , 2000-01-02 , 18:29
LEG_02_20 , AIR20 , 2000-01-02 , 16:42 , BASE1 , 2000-01-02 , 18:31
LEG_02_21 , BASE1 , 2000-01-02 , 19:19 , AIR11 , 2000-01-02 , 20:22
LEG_02_22 , AIR12 , 2000-01-02 , 10:45 , BASE1 , 2000-01-02 , 11:45
LEG_02_23 , BASE1 , 2000-01-02 , 13:11 , AIR21 , 2000-01-02 , 13:52
LEG_02_24 , BASE2 , 2000-01-02 , 20:17 , AIR10 , 2000-01-02 , 21:38
LEG_02_25 , AIR10 , 2000-01-02 , 22:50 , BASE2 , 2000-01-03 , 00:21
LEG_02_26 , BASE1 , 2000-01-02 , 23:20 , AIR8 , 2000-01-03 , 00:42
LEG_02_27 , BASE1 , 2000-01-02 , 21:27 , AIR10 , 2000-01-02 , 22:13
LEG_02_28 , AIR21 , 2000-01-02 , 14:32 , BASE1 , 2000-01-02 , 15:13
LEG_02_29 , AIR13 , 2000-01-02 , 19:40 , BASE3 , 2000-01-02 , 20:58
LEG_02_30 , AIR8 , 2000-01-02 , 12:05 , BASE1 , 2000-01-02 , 13:31
LEG_02_31 , BASE1 , 2000-01-02 , 14:18 , AIR20 , 2000-01-02 , 16:02
LEG_02_32 , AIR10 , 2000-01-02 , 23:30 , BASE1 , 2000-01-03 , 00:16
LEG_02_33 , BASE1 , 2000-01-02 , 17:58 , AIR14 , 2000-01-02 , 19:36
LEG_02_34 , AIR14 , 2000-01-02 , 20:20 , BASE1 , 2000-01-02 , 22:08
LEG_02_35 , AIR4 , 2000-01-02 , 15:55 , BASE3 , 2000-01-02 , 16:52
LEG_02_36 , BASE3 , 2000-01-02 , 17:45 , AIR15 , 2000-01-02 , 19:06
LEG_02_37 , AIR15 , 2000-01-02 , 19:50 , BASE3 , 2000-01-02 , 21:13
LEG_02_38 , BASE3 , 2000-01-02 , 22:10 , AIR16 , 2000-01-02 , 23:23
LEG_02_39 , AIR10 , 2000-01-02 , 19:35 , BASE1 , 2000-01-02 , 20:23
LEG_02_40 , BASE3 , 2000-01-02 , 17:40 , AIR13 , 2000-01-02 , 18:53
LEG_02_41 , AIR17 , 2000-01-02 , 23:30 , BASE2 , 2000-01-03 , 00:20
LEG_02_42 , AIR18 , 2000-01-02 , 13:41 , BASE2 , 2000-01-02 , 14:42
LEG_02_43 , BASE2 , 2000-01-02 , 12:00 , AIR18 , 2000-01-02 , 13:04
LEG_02_44 , AIR18 , 2000-01-02 , 19:49 , BASE2 , 2000-01-02 , 20:49
LEG_02_45 , BASE2 , 2000-01-02 , 21:53 , AIR17 , 2000-01-02 , 22:38
LEG_02_46 , BASE2 , 2000-01-02 , 18:05 , AIR18 , 2000-01-02 , 19:05
LEG_02_47 , AIR19 , 2000-01-02 , 11:00 , BASE3 , 2000-01-02 , 12:46
LEG_02_48 , BASE3 , 2000-01-02 , 02:20 , AIR19 , 2000-01-02 , 03:51
LEG_02_49 , BASE1 , 2000-01-02 , 22:57 , AIR12 , 2000-01-02 , 23:51
LEG_02_50 , AIR11 , 2000-01-02 , 21:05 , BASE1 , 2000-01-02 , 22:02
