#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_12_0 , BASE1 , 2000-01-12 , 14:11 , AIR26 , 2000-01-12 , 15:51
LEG_12_1 , AIR22 , 2000-01-12 , 23:50 , BASE2 , 2000-01-13 , 01:02
LEG_12_2 , AIR2 , 2000-01-12 , 15:30 , BASE2 , 2000-01-12 , 17:14
LEG_12_3 , BASE3 , 2000-01-12 , 22:15 , AIR7 , 2000-01-12 , 23:12
LEG_12_4 , AIR4 , 2000-01-12 , 00:05 , BASE3 , 2000-01-12 , 01:03
LEG_12_5 , BASE2 , 2000-01-12 , 12:03 , AIR23 , 2000-01-12 , 14:29
LEG_12_6 , BASE3 , 2000-01-12 , 13:35 , AIR2 , 2000-01-12 , 14:46
LEG_12_7 , AIR2 , 2000-01-12 , 11:30 , BASE3 , 2000-01-12 , 12:43
LEG_12_8 , BASE3 , 2000-01-12 , 14:05 , AIR4 , 2000-01-12 , 14:59
LEG_12_9 , AIR5 , 2000-01-12 , 12:30 , BASE2 , 2000-01-12 , 14:29
LEG_12_10 , BASE2 , 2000-01-12 , 15:23 , AIR6 , 2000-01-12 , 16:20
LEG_12_11 , BASE2 , 2000-01-12 , 01:54 , AIR5 , 2000-01-12 , 03:59
LEG_12_12 , BASE2 , 2000-01-12 , 21:59 , AIR22 , 2000-01-12 , 22:54
LEG_12_13 , AIR27 , 2000-01-12 , 15:30 , BASE1 , 2000-01-12 , 16:41
LEG_12_14 , AIR7 , 2000-01-12 , 15:45 , BASE3 , 2000-01-12 , 16:46
LEG_12_15 , AIR8 , 2000-01-12 , 11:30 , BASE3 , 2000-01-12 , 12:47
LEG_12_16 , BASE3 , 2000-01-12 , 14:00 , AIR7 , 2000-01-12 , 14:58
LEG_12_17 , BASE3 , 2000-01-12 , 02:25 , AIR8 , 2000-01-12 , 03:34
LEG_12_18 , AIR16 , 2000-01-12 , 00:10 , BASE3 , 2000-01-12 , 01:20
LEG_12_19 , BASE1 , 2000-01-12 , 19:29 , AIR6 , 2000-01-12 , 20:46
LEG_12_20 , BASE1 , 2000-01-12 , 13:16 , AIR27 , 2000-01-12 , 14:25
LEG_12_21 , BASE1 , 2000-01-12 , 17:54 , AIR10 , 2000-01-12 , 18:40
LEG_12_22 , AIR6 , 2000-01-12 , 17:20 , BASE2 , 2000-01-12 , 18:29
LEG_12_23 , AIR26 , 2000-01-12 , 16:35 , BASE1 , 2000-01-12 , 18:19
LEG_12_24 , AIR12 , 2000-01-12 , 10:45 , BASE1 , 2000-01-12 , 11:45
LEG_12_25 , BASE1 , 2000-01-12 , 13:11 , AIR21 , 2000-01-12 , 13:52
LEG_12_26 , AIR23 , 2000-01-12 , 15:10 , BASE3 , 2000-01-12 , 17:06
LEG_12_27 , BASE2 , 2000-01-12 , 20:17 , AIR10 , 2000-01-12 , 21:38
LEG_12_28 , AIR10 , 2000-01-12 , 22:50 , BASE2 , 2000-01-13 , 00:21
LEG_12_29 , BASE3 , 2000-01-12 , 22:10 , BASE1 , 2000-01-13 , 00:03
LEG_12_30 , AIR21 , 2000-01-12 , 14:32 , BASE1 , 2000-01-12 , 15:13
LEG_12_31 , AIR6 , 2000-01-12 , 22:30 , BASE1 , 2000-01-12 , 23:47
LEG_12_32 , AIR8 , 2000-01-12 , 12:05 , BASE1 , 2000-01-12 , 13:31
LEG_12_33 , BASE1 , 2000-01-12 , 17:58 , AIR14 , 2000-01-12 , 19:36
LEG_12_34 , AIR14 , 2000-01-12 , 20:20 , BASE1 , 2000-01-12 , 22:08
LEG_12_35 , BASE1 , 2000-01-12 , 21:25 , AIR14 , 2000-01-12 , 23:03
LEG_12_36 , AIR4 , 2000-01-12 , 15:55 , BASE3 , 2000-01-12 , 16:52
LEG_12_37 , BASE3 , 2000-01-12 , 17:45 , AIR15 , 2000-01-12 , 19:06
LEG_12_38 , AIR15 , 2000-01-12 , 19:50 , BASE3 , 2000-01-12 , 21:13
LEG_12_39 , BASE3 , 2000-01-12 , 22:10 , AIR16 , 2000-01-12 , 23:23
LEG_12_40 , AIR10 , 2000-01-12 , 19:35 , BASE1 , 2000-01-12 , 20:23
LEG_12_41 , BASE1 , 2000-01-12 , 23:25 , AIR10 , 2000-01-13 , 00:11
LEG_12_42 , AIR18 , 2000-01-12 , 19:49 , BASE2 , 2000-01-12 , 20:49
LEG_12_43 , BASE2 , 2000-01-12 , 18:05 , AIR18 , 2000-01-12 , 19:05
LEG_12_44 , AIR19 , 2000-01-12 , 11:00 , BASE3 , 2000-01-12 , 12:46
LEG_12_45 , BASE3 , 2000-01-12 , 02:20 , AIR19 , 2000-01-12 , 03:51
