#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_16_0 , BASE2 , 2000-01-16 , 22:32 , AIR2 , 2000-01-17 , 00:12
LEG_16_1 , AIR2 , 2000-01-16 , 15:30 , BASE2 , 2000-01-16 , 17:14
LEG_16_2 , BASE2 , 2000-01-16 , 15:22 , AIR3 , 2000-01-16 , 17:40
LEG_16_3 , AIR3 , 2000-01-16 , 18:25 , BASE2 , 2000-01-16 , 21:03
LEG_16_4 , BASE3 , 2000-01-16 , 22:15 , AIR4 , 2000-01-16 , 23:11
LEG_16_5 , AIR4 , 2000-01-16 , 00:05 , BASE3 , 2000-01-16 , 01:03
LEG_16_6 , BASE3 , 2000-01-16 , 13:35 , AIR2 , 2000-01-16 , 14:46
LEG_16_7 , AIR2 , 2000-01-16 , 11:30 , BASE3 , 2000-01-16 , 12:43
LEG_16_8 , BASE3 , 2000-01-16 , 14:05 , AIR4 , 2000-01-16 , 14:59
LEG_16_9 , AIR5 , 2000-01-16 , 12:30 , BASE2 , 2000-01-16 , 14:29
LEG_16_10 , BASE2 , 2000-01-16 , 15:23 , AIR6 , 2000-01-16 , 16:20
LEG_16_11 , BASE2 , 2000-01-16 , 01:54 , AIR5 , 2000-01-16 , 03:59
LEG_16_12 , AIR7 , 2000-01-16 , 15:45 , BASE3 , 2000-01-16 , 16:46
LEG_16_13 , AIR8 , 2000-01-16 , 11:30 , BASE3 , 2000-01-16 , 12:47
LEG_16_14 , BASE3 , 2000-01-16 , 14:00 , AIR7 , 2000-01-16 , 14:58
LEG_16_15 , BASE3 , 2000-01-16 , 02:25 , AIR8 , 2000-01-16 , 03:34
LEG_16_16 , AIR16 , 2000-01-16 , 00:10 , BASE3 , 2000-01-16 , 01:20
LEG_16_17 , BASE1 , 2000-01-16 , 10:57 , AIR9 , 2000-01-16 , 12:03
LEG_16_18 , AIR9 , 2000-01-16 , 13:30 , BASE1 , 2000-01-16 , 14:43
LEG_16_19 , BASE1 , 2000-01-16 , 17:54 , AIR10 , 2000-01-16 , 18:40
LEG_16_20 , AIR6 , 2000-01-16 , 17:20 , BASE2 , 2000-01-16 , 18:29
LEG_16_21 , AIR20 , 2000-01-16 , 16:42 , BASE1 , 2000-01-16 , 18:31
LEG_16_22 , BASE1 , 2000-01-16 , 19:19 , AIR11 , 2000-01-16 , 20:22
LEG_16_23 , AIR12 , 2000-01-16 , 10:45 , BASE1 , 2000-01-16 , 11:45
LEG_16_24 , BASE1 , 2000-01-16 , 13:11 , AIR21 , 2000-01-16 , 13:52
LEG_16_25 , BASE2 , 2000-01-16 , 20:17 , AIR10 , 2000-01-16 , 21:38
LEG_16_26 , AIR10 , 2000-01-16 , 22:50 , BASE2 , 2000-01-17 , 00:21
LEG_16_27 , BASE1 , 2000-01-16 , 23:20 , AIR8 , 2000-01-17 , 00:42
LEG_16_28 , BASE1 , 2000-01-16 , 21:27 , AIR10 , 2000-01-16 , 22:13
LEG_16_29 , AIR21 , 2000-01-16 , 14:32 , BASE1 , 2000-01-16 , 15:13
LEG_16_30 , AIR13 , 2000-01-16 , 19:40 , BASE3 , 2000-01-16 , 20:58
LEG_16_31 , AIR8 , 2000-01-16 , 12:05 , BASE1 , 2000-01-16 , 13:31
LEG_16_32 , BASE1 , 2000-01-16 , 14:18 , AIR20 , 2000-01-16 , 16:02
LEG_16_33 , AIR10 , 2000-01-16 , 23:30 , BASE1 , 2000-01-17 , 00:16
LEG_16_34 , BASE1 , 2000-01-16 , 17:58 , AIR14 , 2000-01-16 , 19:36
LEG_16_35 , AIR14 , 2000-01-16 , 20:20 , BASE1 , 2000-01-16 , 22:08
LEG_16_36 , AIR4 , 2000-01-16 , 15:55 , BASE3 , 2000-01-16 , 16:52
LEG_16_37 , BASE3 , 2000-01-16 , 17:45 , AIR15 , 2000-01-16 , 19:06
LEG_16_38 , AIR15 , 2000-01-16 , 19:50 , BASE3 , 2000-01-16 , 21:13
LEG_16_39 , BASE3 , 2000-01-16 , 22:10 , AIR16 , 2000-01-16 , 23:23
LEG_16_40 , AIR10 , 2000-01-16 , 19:35 , BASE1 , 2000-01-16 , 20:23
LEG_16_41 , BASE3 , 2000-01-16 , 17:40 , AIR13 , 2000-01-16 , 18:53
LEG_16_42 , AIR17 , 2000-01-16 , 23:30 , BASE2 , 2000-01-17 , 00:20
LEG_16_43 , AIR18 , 2000-01-16 , 13:41 , BASE2 , 2000-01-16 , 14:42
LEG_16_44 , BASE2 , 2000-01-16 , 12:00 , AIR18 , 2000-01-16 , 13:04
LEG_16_45 , AIR18 , 2000-01-16 , 19:49 , BASE2 , 2000-01-16 , 20:49
LEG_16_46 , BASE2 , 2000-01-16 , 21:53 , AIR17 , 2000-01-16 , 22:38
LEG_16_47 , BASE2 , 2000-01-16 , 18:05 , AIR18 , 2000-01-16 , 19:05
LEG_16_48 , AIR19 , 2000-01-16 , 11:00 , BASE3 , 2000-01-16 , 12:46
LEG_16_49 , BASE3 , 2000-01-16 , 02:20 , AIR19 , 2000-01-16 , 03:51
LEG_16_50 , BASE1 , 2000-01-16 , 22:57 , AIR12 , 2000-01-16 , 23:51
LEG_16_51 , AIR11 , 2000-01-16 , 21:05 , BASE1 , 2000-01-16 , 22:02
