#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_10_0 , BASE2 , 2000-01-10 , 22:32 , AIR2 , 2000-01-11 , 00:12
LEG_10_1 , AIR2 , 2000-01-10 , 15:30 , BASE2 , 2000-01-10 , 17:14
LEG_10_2 , BASE2 , 2000-01-10 , 15:22 , AIR3 , 2000-01-10 , 17:40
LEG_10_3 , AIR3 , 2000-01-10 , 18:25 , BASE2 , 2000-01-10 , 21:03
LEG_10_4 , BASE3 , 2000-01-10 , 22:15 , AIR4 , 2000-01-10 , 23:11
LEG_10_5 , AIR4 , 2000-01-10 , 00:05 , BASE3 , 2000-01-10 , 01:03
LEG_10_6 , BASE3 , 2000-01-10 , 13:35 , AIR2 , 2000-01-10 , 14:46
LEG_10_7 , AIR2 , 2000-01-10 , 11:30 , BASE3 , 2000-01-10 , 12:43
LEG_10_8 , BASE3 , 2000-01-10 , 14:05 , AIR4 , 2000-01-10 , 14:59
LEG_10_9 , AIR5 , 2000-01-10 , 12:30 , BASE2 , 2000-01-10 , 14:29
LEG_10_10 , BASE2 , 2000-01-10 , 15:23 , AIR6 , 2000-01-10 , 16:20
LEG_10_11 , BASE2 , 2000-01-10 , 01:54 , AIR5 , 2000-01-10 , 03:59
LEG_10_12 , AIR7 , 2000-01-10 , 15:45 , BASE3 , 2000-01-10 , 16:46
LEG_10_13 , AIR8 , 2000-01-10 , 11:30 , BASE3 , 2000-01-10 , 12:47
LEG_10_14 , BASE3 , 2000-01-10 , 14:00 , AIR7 , 2000-01-10 , 14:58
LEG_10_15 , BASE3 , 2000-01-10 , 02:25 , AIR8 , 2000-01-10 , 03:34
LEG_10_16 , AIR16 , 2000-01-10 , 00:10 , BASE3 , 2000-01-10 , 01:20
LEG_10_17 , BASE1 , 2000-01-10 , 10:57 , AIR9 , 2000-01-10 , 12:03
LEG_10_18 , AIR9 , 2000-01-10 , 13:30 , BASE1 , 2000-01-10 , 14:43
LEG_10_19 , BASE1 , 2000-01-10 , 17:54 , AIR10 , 2000-01-10 , 18:40
LEG_10_20 , AIR6 , 2000-01-10 , 17:20 , BASE2 , 2000-01-10 , 18:29
LEG_10_21 , AIR20 , 2000-01-10 , 16:42 , BASE1 , 2000-01-10 , 18:31
LEG_10_22 , BASE1 , 2000-01-10 , 19:19 , AIR11 , 2000-01-10 , 20:22
LEG_10_23 , AIR12 , 2000-01-10 , 10:45 , BASE1 , 2000-01-10 , 11:45
LEG_10_24 , BASE1 , 2000-01-10 , 13:11 , AIR21 , 2000-01-10 , 13:52
LEG_10_25 , BASE2 , 2000-01-10 , 20:17 , AIR10 , 2000-01-10 , 21:38
LEG_10_26 , AIR10 , 2000-01-10 , 22:50 , BASE2 , 2000-01-11 , 00:21
LEG_10_27 , BASE1 , 2000-01-10 , 23:20 , AIR8 , 2000-01-11 , 00:42
LEG_10_28 , BASE1 , 2000-01-10 , 21:27 , AIR10 , 2000-01-10 , 22:13
LEG_10_29 , AIR21 , 2000-01-10 , 14:32 , BASE1 , 2000-01-10 , 15:13
LEG_10_30 , AIR13 , 2000-01-10 , 19:40 , BASE3 , 2000-01-10 , 20:58
LEG_10_31 , AIR8 , 2000-01-10 , 12:05 , BASE1 , 2000-01-10 , 13:31
LEG_10_32 , BASE1 , 2000-01-10 , 14:18 , AIR20 , 2000-01-10 , 16:02
LEG_10_33 , AIR10 , 2000-01-10 , 23:30 , BASE1 , 2000-01-11 , 00:16
LEG_10_34 , BASE1 , 2000-01-10 , 17:58 , AIR14 , 2000-01-10 , 19:36
LEG_10_35 , AIR14 , 2000-01-10 , 20:20 , BASE1 , 2000-01-10 , 22:08
LEG_10_36 , AIR4 , 2000-01-10 , 15:55 , BASE3 , 2000-01-10 , 16:52
LEG_10_37 , BASE3 , 2000-01-10 , 17:45 , AIR15 , 2000-01-10 , 19:06
LEG_10_38 , AIR15 , 2000-01-10 , 19:50 , BASE3 , 2000-01-10 , 21:13
LEG_10_39 , BASE3 , 2000-01-10 , 22:10 , AIR16 , 2000-01-10 , 23:23
LEG_10_40 , AIR10 , 2000-01-10 , 19:35 , BASE1 , 2000-01-10 , 20:23
LEG_10_41 , BASE3 , 2000-01-10 , 17:40 , AIR13 , 2000-01-10 , 18:53
LEG_10_42 , AIR17 , 2000-01-10 , 23:30 , BASE2 , 2000-01-11 , 00:20
LEG_10_43 , AIR18 , 2000-01-10 , 13:41 , BASE2 , 2000-01-10 , 14:42
LEG_10_44 , BASE2 , 2000-01-10 , 12:00 , AIR18 , 2000-01-10 , 13:04
LEG_10_45 , AIR18 , 2000-01-10 , 19:49 , BASE2 , 2000-01-10 , 20:49
LEG_10_46 , BASE2 , 2000-01-10 , 21:53 , AIR17 , 2000-01-10 , 22:38
LEG_10_47 , BASE2 , 2000-01-10 , 18:05 , AIR18 , 2000-01-10 , 19:05
LEG_10_48 , AIR19 , 2000-01-10 , 11:00 , BASE3 , 2000-01-10 , 12:46
LEG_10_49 , BASE3 , 2000-01-10 , 02:20 , AIR19 , 2000-01-10 , 03:51
LEG_10_50 , BASE1 , 2000-01-10 , 22:57 , AIR12 , 2000-01-10 , 23:51
LEG_10_51 , AIR11 , 2000-01-10 , 21:05 , BASE1 , 2000-01-10 , 22:02
