#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_22_0 , BASE2 , 2000-01-22 , 22:32 , AIR2 , 2000-01-23 , 00:12
LEG_22_1 , AIR2 , 2000-01-22 , 15:30 , BASE2 , 2000-01-22 , 17:14
LEG_22_2 , BASE2 , 2000-01-22 , 15:22 , AIR3 , 2000-01-22 , 17:40
LEG_22_3 , AIR3 , 2000-01-22 , 18:25 , BASE2 , 2000-01-22 , 21:03
LEG_22_4 , BASE3 , 2000-01-22 , 22:15 , AIR4 , 2000-01-22 , 23:11
LEG_22_5 , AIR4 , 2000-01-22 , 00:05 , BASE3 , 2000-01-22 , 01:03
LEG_22_6 , BASE3 , 2000-01-22 , 13:35 , AIR2 , 2000-01-22 , 14:46
LEG_22_7 , AIR2 , 2000-01-22 , 11:30 , BASE3 , 2000-01-22 , 12:43
LEG_22_8 , BASE3 , 2000-01-22 , 14:05 , AIR4 , 2000-01-22 , 14:59
LEG_22_9 , AIR5 , 2000-01-22 , 12:30 , BASE2 , 2000-01-22 , 14:29
LEG_22_10 , BASE2 , 2000-01-22 , 15:23 , AIR6 , 2000-01-22 , 16:20
LEG_22_11 , BASE2 , 2000-01-22 , 01:54 , AIR5 , 2000-01-22 , 03:59
LEG_22_12 , AIR7 , 2000-01-22 , 15:45 , BASE3 , 2000-01-22 , 16:46
LEG_22_13 , AIR8 , 2000-01-22 , 11:30 , BASE3 , 2000-01-22 , 12:47
LEG_22_14 , BASE3 , 2000-01-22 , 14:00 , AIR7 , 2000-01-22 , 14:58
LEG_22_15 , BASE3 , 2000-01-22 , 02:25 , AIR8 , 2000-01-22 , 03:34
LEG_22_16 , AIR16 , 2000-01-22 , 00:10 , BASE3 , 2000-01-22 , 01:20
LEG_22_17 , BASE1 , 2000-01-22 , 10:57 , AIR9 , 2000-01-22 , 12:03
LEG_22_18 , AIR9 , 2000-01-22 , 13:30 , BASE1 , 2000-01-22 , 14:43
LEG_22_19 , BASE1 , 2000-01-22 , 17:54 , AIR10 , 2000-01-22 , 18:40
LEG_22_20 , AIR6 , 2000-01-22 , 17:20 , BASE2 , 2000-01-22 , 18:29
LEG_22_21 , AIR20 , 2000-01-22 , 16:42 , BASE1 , 2000-01-22 , 18:31
LEG_22_22 , BASE1 , 2000-01-22 , 19:19 , AIR11 , 2000-01-22 , 20:22
LEG_22_23 , AIR12 , 2000-01-22 , 10:45 , BASE1 , 2000-01-22 , 11:45
LEG_22_24 , BASE1 , 2000-01-22 , 13:11 , AIR21 , 2000-01-22 , 13:52
LEG_22_25 , BASE2 , 2000-01-22 , 20:17 , AIR10 , 2000-01-22 , 21:38
LEG_22_26 , AIR10 , 2000-01-22 , 22:50 , BASE2 , 2000-01-23 , 00:21
LEG_22_27 , BASE1 , 2000-01-22 , 23:20 , AIR8 , 2000-01-23 , 00:42
LEG_22_28 , BASE1 , 2000-01-22 , 21:27 , AIR10 , 2000-01-22 , 22:13
LEG_22_29 , AIR21 , 2000-01-22 , 14:32 , BASE1 , 2000-01-22 , 15:13
LEG_22_30 , AIR13 , 2000-01-22 , 19:40 , BASE3 , 2000-01-22 , 20:58
LEG_22_31 , AIR8 , 2000-01-22 , 12:05 , BASE1 , 2000-01-22 , 13:31
LEG_22_32 , BASE1 , 2000-01-22 , 14:18 , AIR20 , 2000-01-22 , 16:02
LEG_22_33 , AIR10 , 2000-01-22 , 23:30 , BASE1 , 2000-01-23 , 00:16
LEG_22_34 , BASE1 , 2000-01-22 , 17:58 , AIR14 , 2000-01-22 , 19:36
LEG_22_35 , AIR14 , 2000-01-22 , 20:20 , BASE1 , 2000-01-22 , 22:08
LEG_22_36 , AIR4 , 2000-01-22 , 15:55 , BASE3 , 2000-01-22 , 16:52
LEG_22_37 , BASE3 , 2000-01-22 , 17:45 , AIR15 , 2000-01-22 , 19:06
LEG_22_38 , AIR15 , 2000-01-22 , 19:50 , BASE3 , 2000-01-22 , 21:13
LEG_22_39 , BASE3 , 2000-01-22 , 22:10 , AIR16 , 2000-01-22 , 23:23
LEG_22_40 , AIR10 , 2000-01-22 , 19:35 , BASE1 , 2000-01-22 , 20:23
LEG_22_41 , BASE3 , 2000-01-22 , 17:40 , AIR13 , 2000-01-22 , 18:53
LEG_22_42 , AIR17 , 2000-01-22 , 23:30 , BASE2 , 2000-01-23 , 00:20
LEG_22_43 , AIR18 , 2000-01-22 , 13:41 , BASE2 , 2000-01-22 , 14:42
LEG_22_44 , BASE2 , 2000-01-22 , 12:00 , AIR18 , 2000-01-22 , 13:04
LEG_22_45 , AIR18 , 2000-01-22 , 19:49 , BASE2 , 2000-01-22 , 20:49
LEG_22_46 , BASE2 , 2000-01-22 , 21:53 , AIR17 , 2000-01-22 , 22:38
LEG_22_47 , BASE2 , 2000-01-22 , 18:05 , AIR18 , 2000-01-22 , 19:05
LEG_22_48 , AIR19 , 2000-01-22 , 11:00 , BASE3 , 2000-01-22 , 12:46
LEG_22_49 , BASE3 , 2000-01-22 , 02:20 , AIR19 , 2000-01-22 , 03:51
LEG_22_50 , BASE1 , 2000-01-22 , 22:57 , AIR12 , 2000-01-22 , 23:51
LEG_22_51 , AIR11 , 2000-01-22 , 21:05 , BASE1 , 2000-01-22 , 22:02
