#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_24_0 , BASE2 , 2000-01-24 , 22:32 , AIR2 , 2000-01-25 , 00:12
LEG_24_1 , AIR2 , 2000-01-24 , 15:30 , BASE2 , 2000-01-24 , 17:14
LEG_24_2 , BASE2 , 2000-01-24 , 15:22 , AIR3 , 2000-01-24 , 17:40
LEG_24_3 , AIR3 , 2000-01-24 , 18:25 , BASE2 , 2000-01-24 , 21:03
LEG_24_4 , BASE3 , 2000-01-24 , 22:15 , AIR4 , 2000-01-24 , 23:11
LEG_24_5 , AIR4 , 2000-01-24 , 00:05 , BASE3 , 2000-01-24 , 01:03
LEG_24_6 , BASE3 , 2000-01-24 , 13:35 , AIR2 , 2000-01-24 , 14:46
LEG_24_7 , AIR2 , 2000-01-24 , 11:30 , BASE3 , 2000-01-24 , 12:43
LEG_24_8 , BASE3 , 2000-01-24 , 14:05 , AIR4 , 2000-01-24 , 14:59
LEG_24_9 , AIR5 , 2000-01-24 , 12:30 , BASE2 , 2000-01-24 , 14:29
LEG_24_10 , BASE2 , 2000-01-24 , 15:23 , AIR6 , 2000-01-24 , 16:20
LEG_24_11 , BASE2 , 2000-01-24 , 01:54 , AIR5 , 2000-01-24 , 03:59
LEG_24_12 , AIR7 , 2000-01-24 , 15:45 , BASE3 , 2000-01-24 , 16:46
LEG_24_13 , AIR8 , 2000-01-24 , 11:30 , BASE3 , 2000-01-24 , 12:47
LEG_24_14 , BASE3 , 2000-01-24 , 14:00 , AIR7 , 2000-01-24 , 14:58
LEG_24_15 , BASE3 , 2000-01-24 , 02:25 , AIR8 , 2000-01-24 , 03:34
LEG_24_16 , AIR16 , 2000-01-24 , 00:10 , BASE3 , 2000-01-24 , 01:20
LEG_24_17 , BASE1 , 2000-01-24 , 10:57 , AIR9 , 2000-01-24 , 12:03
LEG_24_18 , AIR9 , 2000-01-24 , 13:30 , BASE1 , 2000-01-24 , 14:43
LEG_24_19 , BASE1 , 2000-01-24 , 17:54 , AIR10 , 2000-01-24 , 18:40
LEG_24_20 , AIR6 , 2000-01-24 , 17:20 , BASE2 , 2000-01-24 , 18:29
LEG_24_21 , AIR20 , 2000-01-24 , 16:42 , BASE1 , 2000-01-24 , 18:31
LEG_24_22 , BASE1 , 2000-01-24 , 19:19 , AIR11 , 2000-01-24 , 20:22
LEG_24_23 , AIR12 , 2000-01-24 , 10:45 , BASE1 , 2000-01-24 , 11:45
LEG_24_24 , BASE1 , 2000-01-24 , 13:11 , AIR21 , 2000-01-24 , 13:52
LEG_24_25 , BASE2 , 2000-01-24 , 20:17 , AIR10 , 2000-01-24 , 21:38
LEG_24_26 , AIR10 , 2000-01-24 , 22:50 , BASE2 , 2000-01-25 , 00:21
LEG_24_27 , BASE1 , 2000-01-24 , 23:20 , AIR8 , 2000-01-25 , 00:42
LEG_24_28 , BASE1 , 2000-01-24 , 21:27 , AIR10 , 2000-01-24 , 22:13
LEG_24_29 , AIR21 , 2000-01-24 , 14:32 , BASE1 , 2000-01-24 , 15:13
LEG_24_30 , AIR13 , 2000-01-24 , 19:40 , BASE3 , 2000-01-24 , 20:58
LEG_24_31 , AIR8 , 2000-01-24 , 12:05 , BASE1 , 2000-01-24 , 13:31
LEG_24_32 , BASE1 , 2000-01-24 , 14:18 , AIR20 , 2000-01-24 , 16:02
LEG_24_33 , AIR10 , 2000-01-24 , 23:30 , BASE1 , 2000-01-25 , 00:16
LEG_24_34 , BASE1 , 2000-01-24 , 17:58 , AIR14 , 2000-01-24 , 19:36
LEG_24_35 , AIR14 , 2000-01-24 , 20:20 , BASE1 , 2000-01-24 , 22:08
LEG_24_36 , AIR4 , 2000-01-24 , 15:55 , BASE3 , 2000-01-24 , 16:52
LEG_24_37 , BASE3 , 2000-01-24 , 17:45 , AIR15 , 2000-01-24 , 19:06
LEG_24_38 , AIR15 , 2000-01-24 , 19:50 , BASE3 , 2000-01-24 , 21:13
LEG_24_39 , BASE3 , 2000-01-24 , 22:10 , AIR16 , 2000-01-24 , 23:23
LEG_24_40 , AIR10 , 2000-01-24 , 19:35 , BASE1 , 2000-01-24 , 20:23
LEG_24_41 , BASE3 , 2000-01-24 , 17:40 , AIR13 , 2000-01-24 , 18:53
LEG_24_42 , AIR17 , 2000-01-24 , 23:30 , BASE2 , 2000-01-25 , 00:20
LEG_24_43 , AIR18 , 2000-01-24 , 13:41 , BASE2 , 2000-01-24 , 14:42
LEG_24_44 , BASE2 , 2000-01-24 , 12:00 , AIR18 , 2000-01-24 , 13:04
LEG_24_45 , AIR18 , 2000-01-24 , 19:49 , BASE2 , 2000-01-24 , 20:49
LEG_24_46 , BASE2 , 2000-01-24 , 21:53 , AIR17 , 2000-01-24 , 22:38
LEG_24_47 , BASE2 , 2000-01-24 , 18:05 , AIR18 , 2000-01-24 , 19:05
LEG_24_48 , AIR19 , 2000-01-24 , 11:00 , BASE3 , 2000-01-24 , 12:46
LEG_24_49 , BASE3 , 2000-01-24 , 02:20 , AIR19 , 2000-01-24 , 03:51
LEG_24_50 , BASE1 , 2000-01-24 , 22:57 , AIR12 , 2000-01-24 , 23:51
LEG_24_51 , AIR11 , 2000-01-24 , 21:05 , BASE1 , 2000-01-24 , 22:02
