#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_18_0 , BASE2 , 2000-01-18 , 22:32 , AIR2 , 2000-01-19 , 00:12
LEG_18_1 , AIR2 , 2000-01-18 , 15:30 , BASE2 , 2000-01-18 , 17:14
LEG_18_2 , BASE2 , 2000-01-18 , 15:22 , AIR3 , 2000-01-18 , 17:40
LEG_18_3 , AIR3 , 2000-01-18 , 18:25 , BASE2 , 2000-01-18 , 21:03
LEG_18_4 , BASE3 , 2000-01-18 , 22:15 , AIR4 , 2000-01-18 , 23:11
LEG_18_5 , AIR4 , 2000-01-18 , 00:05 , BASE3 , 2000-01-18 , 01:03
LEG_18_6 , BASE3 , 2000-01-18 , 13:35 , AIR2 , 2000-01-18 , 14:46
LEG_18_7 , AIR2 , 2000-01-18 , 11:30 , BASE3 , 2000-01-18 , 12:43
LEG_18_8 , BASE3 , 2000-01-18 , 14:05 , AIR4 , 2000-01-18 , 14:59
LEG_18_9 , AIR5 , 2000-01-18 , 12:30 , BASE2 , 2000-01-18 , 14:29
LEG_18_10 , BASE2 , 2000-01-18 , 15:23 , AIR6 , 2000-01-18 , 16:20
LEG_18_11 , BASE2 , 2000-01-18 , 01:54 , AIR5 , 2000-01-18 , 03:59
LEG_18_12 , AIR7 , 2000-01-18 , 15:45 , BASE3 , 2000-01-18 , 16:46
LEG_18_13 , AIR8 , 2000-01-18 , 11:30 , BASE3 , 2000-01-18 , 12:47
LEG_18_14 , BASE3 , 2000-01-18 , 14:00 , AIR7 , 2000-01-18 , 14:58
LEG_18_15 , BASE3 , 2000-01-18 , 02:25 , AIR8 , 2000-01-18 , 03:34
LEG_18_16 , AIR16 , 2000-01-18 , 00:10 , BASE3 , 2000-01-18 , 01:20
LEG_18_17 , BASE1 , 2000-01-18 , 10:57 , AIR9 , 2000-01-18 , 12:03
LEG_18_18 , AIR9 , 2000-01-18 , 13:30 , BASE1 , 2000-01-18 , 14:43
LEG_18_19 , BASE1 , 2000-01-18 , 17:54 , AIR10 , 2000-01-18 , 18:40
LEG_18_20 , AIR6 , 2000-01-18 , 17:20 , BASE2 , 2000-01-18 , 18:29
LEG_18_21 , AIR20 , 2000-01-18 , 16:42 , BASE1 , 2000-01-18 , 18:31
LEG_18_22 , BASE1 , 2000-01-18 , 19:19 , AIR11 , 2000-01-18 , 20:22
LEG_18_23 , AIR12 , 2000-01-18 , 10:45 , BASE1 , 2000-01-18 , 11:45
LEG_18_24 , BASE1 , 2000-01-18 , 13:11 , AIR21 , 2000-01-18 , 13:52
LEG_18_25 , BASE2 , 2000-01-18 , 20:17 , AIR10 , 2000-01-18 , 21:38
LEG_18_26 , AIR10 , 2000-01-18 , 22:50 , BASE2 , 2000-01-19 , 00:21
LEG_18_27 , BASE1 , 2000-01-18 , 23:20 , AIR8 , 2000-01-19 , 00:42
LEG_18_28 , BASE1 , 2000-01-18 , 21:27 , AIR10 , 2000-01-18 , 22:13
LEG_18_29 , AIR21 , 2000-01-18 , 14:32 , BASE1 , 2000-01-18 , 15:13
LEG_18_30 , AIR13 , 2000-01-18 , 19:40 , BASE3 , 2000-01-18 , 20:58
LEG_18_31 , AIR8 , 2000-01-18 , 12:05 , BASE1 , 2000-01-18 , 13:31
LEG_18_32 , BASE1 , 2000-01-18 , 14:18 , AIR20 , 2000-01-18 , 16:02
LEG_18_33 , AIR10 , 2000-01-18 , 23:30 , BASE1 , 2000-01-19 , 00:16
LEG_18_34 , BASE1 , 2000-01-18 , 17:58 , AIR14 , 2000-01-18 , 19:36
LEG_18_35 , AIR14 , 2000-01-18 , 20:20 , BASE1 , 2000-01-18 , 22:08
LEG_18_36 , AIR4 , 2000-01-18 , 15:55 , BASE3 , 2000-01-18 , 16:52
LEG_18_37 , BASE3 , 2000-01-18 , 17:45 , AIR15 , 2000-01-18 , 19:06
LEG_18_38 , AIR15 , 2000-01-18 , 19:50 , BASE3 , 2000-01-18 , 21:13
LEG_18_39 , BASE3 , 2000-01-18 , 22:10 , AIR16 , 2000-01-18 , 23:23
LEG_18_40 , AIR10 , 2000-01-18 , 19:35 , BASE1 , 2000-01-18 , 20:23
LEG_18_41 , BASE3 , 2000-01-18 , 17:40 , AIR13 , 2000-01-18 , 18:53
LEG_18_42 , AIR17 , 2000-01-18 , 23:30 , BASE2 , 2000-01-19 , 00:20
LEG_18_43 , AIR18 , 2000-01-18 , 13:41 , BASE2 , 2000-01-18 , 14:42
LEG_18_44 , BASE2 , 2000-01-18 , 12:00 , AIR18 , 2000-01-18 , 13:04
LEG_18_45 , AIR18 , 2000-01-18 , 19:49 , BASE2 , 2000-01-18 , 20:49
LEG_18_46 , BASE2 , 2000-01-18 , 21:53 , AIR17 , 2000-01-18 , 22:38
LEG_18_47 , BASE2 , 2000-01-18 , 18:05 , AIR18 , 2000-01-18 , 19:05
LEG_18_48 , AIR19 , 2000-01-18 , 11:00 , BASE3 , 2000-01-18 , 12:46
LEG_18_49 , BASE3 , 2000-01-18 , 02:20 , AIR19 , 2000-01-18 , 03:51
LEG_18_50 , BASE1 , 2000-01-18 , 22:57 , AIR12 , 2000-01-18 , 23:51
LEG_18_51 , AIR11 , 2000-01-18 , 21:05 , BASE1 , 2000-01-18 , 22:02
