#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_06_0 , BASE1 , 2000-01-06 , 00:57 , AIR19 , 2000-01-06 , 01:51
LEG_06_1 , BASE2 , 2000-01-06 , 22:32 , AIR2 , 2000-01-07 , 00:12
LEG_06_2 , AIR2 , 2000-01-06 , 15:30 , BASE2 , 2000-01-06 , 17:14
LEG_06_3 , BASE2 , 2000-01-06 , 15:22 , AIR3 , 2000-01-06 , 17:40
LEG_06_4 , AIR3 , 2000-01-06 , 18:25 , BASE2 , 2000-01-06 , 21:03
LEG_06_5 , BASE3 , 2000-01-06 , 22:15 , AIR7 , 2000-01-06 , 23:12
LEG_06_6 , BASE3 , 2000-01-06 , 13:35 , AIR2 , 2000-01-06 , 14:46
LEG_06_7 , BASE3 , 2000-01-06 , 14:05 , AIR4 , 2000-01-06 , 14:59
LEG_06_8 , BASE3 , 2000-01-06 , 17:35 , AIR24 , 2000-01-06 , 18:57
LEG_06_9 , AIR24 , 2000-01-06 , 20:00 , BASE3 , 2000-01-06 , 21:21
LEG_06_10 , AIR5 , 2000-01-06 , 12:30 , BASE2 , 2000-01-06 , 14:29
LEG_06_11 , BASE2 , 2000-01-06 , 15:23 , AIR6 , 2000-01-06 , 16:20
LEG_06_12 , BASE2 , 2000-01-06 , 01:54 , AIR5 , 2000-01-06 , 03:59
LEG_06_13 , AIR7 , 2000-01-06 , 15:45 , BASE3 , 2000-01-06 , 16:46
LEG_06_14 , BASE3 , 2000-01-06 , 14:00 , AIR7 , 2000-01-06 , 14:58
LEG_06_15 , AIR7 , 2000-01-06 , 00:10 , BASE3 , 2000-01-06 , 01:11
LEG_06_16 , AIR16 , 2000-01-06 , 00:10 , BASE3 , 2000-01-06 , 01:20
LEG_06_17 , BASE1 , 2000-01-06 , 17:54 , AIR10 , 2000-01-06 , 18:40
LEG_06_18 , AIR6 , 2000-01-06 , 17:20 , BASE2 , 2000-01-06 , 18:29
LEG_06_19 , AIR20 , 2000-01-06 , 16:42 , BASE1 , 2000-01-06 , 18:31
LEG_06_20 , BASE1 , 2000-01-06 , 19:19 , AIR11 , 2000-01-06 , 20:22
LEG_06_21 , BASE2 , 2000-01-06 , 20:17 , AIR10 , 2000-01-06 , 21:38
LEG_06_22 , AIR10 , 2000-01-06 , 22:50 , BASE2 , 2000-01-07 , 00:21
LEG_06_23 , BASE1 , 2000-01-06 , 23:20 , AIR8 , 2000-01-07 , 00:42
LEG_06_24 , BASE1 , 2000-01-06 , 21:27 , AIR10 , 2000-01-06 , 22:13
LEG_06_25 , AIR25 , 2000-01-06 , 11:05 , BASE3 , 2000-01-06 , 12:43
LEG_06_26 , BASE3 , 2000-01-06 , 02:20 , AIR25 , 2000-01-06 , 03:55
LEG_06_27 , BASE1 , 2000-01-06 , 14:18 , AIR20 , 2000-01-06 , 16:02
LEG_06_28 , AIR10 , 2000-01-06 , 23:30 , BASE1 , 2000-01-07 , 00:16
LEG_06_29 , AIR14 , 2000-01-06 , 13:15 , BASE1 , 2000-01-06 , 15:04
LEG_06_30 , BASE1 , 2000-01-06 , 17:58 , AIR14 , 2000-01-06 , 19:36
LEG_06_31 , AIR14 , 2000-01-06 , 20:20 , BASE1 , 2000-01-06 , 22:08
LEG_06_32 , AIR4 , 2000-01-06 , 15:55 , BASE3 , 2000-01-06 , 16:52
LEG_06_33 , BASE3 , 2000-01-06 , 17:45 , AIR15 , 2000-01-06 , 19:06
LEG_06_34 , AIR15 , 2000-01-06 , 19:50 , BASE3 , 2000-01-06 , 21:13
LEG_06_35 , BASE3 , 2000-01-06 , 22:10 , AIR16 , 2000-01-06 , 23:23
LEG_06_36 , AIR10 , 2000-01-06 , 19:35 , BASE1 , 2000-01-06 , 20:23
LEG_06_37 , AIR10 , 2000-01-06 , 14:30 , BASE1 , 2000-01-06 , 15:12
LEG_06_38 , AIR17 , 2000-01-06 , 23:30 , BASE2 , 2000-01-07 , 00:20
LEG_06_39 , AIR18 , 2000-01-06 , 13:41 , BASE2 , 2000-01-06 , 14:42
LEG_06_40 , BASE2 , 2000-01-06 , 12:00 , AIR18 , 2000-01-06 , 13:04
LEG_06_41 , AIR18 , 2000-01-06 , 19:49 , BASE2 , 2000-01-06 , 20:49
LEG_06_42 , BASE2 , 2000-01-06 , 21:53 , AIR17 , 2000-01-06 , 22:38
LEG_06_43 , BASE2 , 2000-01-06 , 18:05 , AIR18 , 2000-01-06 , 19:05
LEG_06_44 , AIR19 , 2000-01-06 , 11:00 , BASE3 , 2000-01-06 , 12:46
LEG_06_45 , BASE1 , 2000-01-06 , 22:57 , AIR12 , 2000-01-06 , 23:51
LEG_06_46 , AIR11 , 2000-01-06 , 21:05 , BASE1 , 2000-01-06 , 22:02
