#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_01_1 , BASE2 , 2000-01-01 , 22:32 , AIR2 , 2000-01-02 , 00:12
LEG_01_2 , AIR2 , 2000-01-01 , 15:30 , BASE2 , 2000-01-01 , 17:14
LEG_01_3 , BASE2 , 2000-01-01 , 15:22 , AIR3 , 2000-01-01 , 17:40
LEG_01_4 , AIR3 , 2000-01-01 , 18:25 , BASE2 , 2000-01-01 , 21:03
LEG_01_5 , BASE3 , 2000-01-01 , 22:15 , AIR4 , 2000-01-01 , 23:11
LEG_01_6 , BASE3 , 2000-01-01 , 13:35 , AIR2 , 2000-01-01 , 14:46
LEG_01_8 , BASE3 , 2000-01-01 , 14:05 , AIR4 , 2000-01-01 , 14:59
LEG_01_10 , BASE2 , 2000-01-01 , 15:23 , AIR6 , 2000-01-01 , 16:20
LEG_01_11 , AIR7 , 2000-01-01 , 15:45 , BASE3 , 2000-01-01 , 16:46
LEG_01_13 , BASE3 , 2000-01-01 , 14:00 , AIR7 , 2000-01-01 , 14:58
LEG_01_14 , BASE1 , 2000-01-01 , 10:57 , AIR9 , 2000-01-01 , 12:03
LEG_01_15 , AIR9 , 2000-01-01 , 13:30 , BASE1 , 2000-01-01 , 14:43
LEG_01_16 , BASE1 , 2000-01-01 , 17:54 , AIR10 , 2000-01-01 , 18:40
LEG_01_17 , AIR6 , 2000-01-01 , 17:20 , BASE2 , 2000-01-01 , 18:29
LEG_01_18 , BASE1 , 2000-01-01 , 19:19 , AIR11 , 2000-01-01 , 20:22
LEG_01_20 , BASE2 , 2000-01-01 , 20:17 , AIR10 , 2000-01-01 , 21:38
LEG_01_21 , AIR10 , 2000-01-01 , 22:50 , BASE2 , 2000-01-02 , 00:21
LEG_01_22 , BASE1 , 2000-01-01 , 23:20 , AIR8 , 2000-01-02 , 00:42
LEG_01_23 , BASE1 , 2000-01-01 , 21:27 , AIR10 , 2000-01-01 , 22:13
LEG_01_24 , AIR13 , 2000-01-01 , 19:40 , BASE3 , 2000-01-01 , 20:58
LEG_01_25 , AIR14 , 2000-01-01 , 16:36 , BASE1 , 2000-01-01 , 18:24
LEG_01_26 , AIR10 , 2000-01-01 , 23:30 , BASE1 , 2000-01-02 , 00:16
LEG_01_27 , BASE1 , 2000-01-01 , 17:58 , AIR14 , 2000-01-01 , 19:36
LEG_01_28 , AIR14 , 2000-01-01 , 20:20 , BASE1 , 2000-01-01 , 22:08
LEG_01_29 , BASE1 , 2000-01-01 , 14:16 , AIR14 , 2000-01-01 , 15:54
LEG_01_30 , AIR4 , 2000-01-01 , 15:55 , BASE3 , 2000-01-01 , 16:52
LEG_01_31 , BASE3 , 2000-01-01 , 17:45 , AIR15 , 2000-01-01 , 19:06
LEG_01_32 , AIR15 , 2000-01-01 , 19:50 , BASE3 , 2000-01-01 , 21:13
LEG_01_33 , BASE3 , 2000-01-01 , 22:10 , AIR16 , 2000-01-01 , 23:23
LEG_01_34 , AIR10 , 2000-01-01 , 19:35 , BASE1 , 2000-01-01 , 20:23
LEG_01_35 , BASE3 , 2000-01-01 , 17:40 , AIR13 , 2000-01-01 , 18:53
LEG_01_36 , AIR17 , 2000-01-01 , 23:30 , BASE2 , 2000-01-02 , 00:20
LEG_01_37 , AIR18 , 2000-01-01 , 13:41 , BASE2 , 2000-01-01 , 14:42
LEG_01_38 , BASE2 , 2000-01-01 , 12:00 , AIR18 , 2000-01-01 , 13:04
LEG_01_39 , AIR18 , 2000-01-01 , 19:49 , BASE2 , 2000-01-01 , 20:49
LEG_01_40 , BASE2 , 2000-01-01 , 21:53 , AIR17 , 2000-01-01 , 22:38
LEG_01_41 , BASE2 , 2000-01-01 , 18:05 , AIR18 , 2000-01-01 , 19:05
LEG_01_43 , BASE1 , 2000-01-01 , 22:57 , AIR12 , 2000-01-01 , 23:51
LEG_01_44 , AIR11 , 2000-01-01 , 21:05 , BASE1 , 2000-01-01 , 22:02
