#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_12_0 , BASE1 , 2000-01-12 , 14:00 , AIR7 , 2000-01-12 , 15:13
LEG_12_1 , BASE1 , 2000-01-12 , 18:00 , AIR7 , 2000-01-12 , 19:15
LEG_12_2 , BASE1 , 2000-01-12 , 00:00 , AIR7 , 2000-01-12 , 01:27
LEG_12_3 , BASE1 , 2000-01-12 , 03:15 , AIR1 , 2000-01-12 , 04:35
LEG_12_4 , AIR7 , 2000-01-12 , 01:00 , BASE1 , 2000-01-12 , 02:32
LEG_12_5 , BASE2 , 2000-01-12 , 19:16 , AIR18 , 2000-01-12 , 21:17
LEG_12_6 , AIR7 , 2000-01-12 , 17:05 , BASE2 , 2000-01-12 , 18:25
LEG_12_7 , BASE2 , 2000-01-12 , 23:12 , BASE3 , 2000-01-13 , 01:12
LEG_12_8 , AIR1 , 2000-01-12 , 16:09 , BASE1 , 2000-01-12 , 17:30
LEG_12_9 , AIR2 , 2000-01-12 , 23:10 , BASE1 , 2000-01-13 , 00:31
LEG_12_10 , BASE1 , 2000-01-12 , 01:52 , AIR24 , 2000-01-12 , 02:53
LEG_12_11 , AIR2 , 2000-01-12 , 19:25 , BASE1 , 2000-01-12 , 20:44
LEG_12_12 , BASE1 , 2000-01-12 , 03:11 , AIR3 , 2000-01-12 , 04:08
LEG_12_13 , AIR2 , 2000-01-12 , 00:55 , BASE1 , 2000-01-12 , 02:20
LEG_12_14 , AIR3 , 2000-01-12 , 13:20 , BASE1 , 2000-01-12 , 14:19
LEG_12_15 , BASE1 , 2000-01-12 , 20:26 , AIR2 , 2000-01-12 , 21:56
LEG_12_16 , AIR5 , 2000-01-12 , 20:10 , BASE2 , 2000-01-12 , 22:08
LEG_12_17 , BASE2 , 2000-01-12 , 23:00 , BASE3 , 2000-01-13 , 01:00
LEG_12_18 , BASE2 , 2000-01-12 , 17:41 , AIR5 , 2000-01-12 , 19:23
LEG_12_19 , BASE3 , 2000-01-12 , 15:00 , BASE2 , 2000-01-12 , 16:54
