#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_05_0 , BASE1 , 2000-01-05 , 14:00 , AIR7 , 2000-01-05 , 15:13
LEG_05_1 , BASE1 , 2000-01-05 , 18:00 , AIR7 , 2000-01-05 , 19:15
LEG_05_2 , BASE1 , 2000-01-05 , 00:00 , AIR7 , 2000-01-05 , 01:27
LEG_05_3 , BASE1 , 2000-01-05 , 03:15 , AIR1 , 2000-01-05 , 04:35
LEG_05_4 , AIR7 , 2000-01-05 , 01:00 , BASE1 , 2000-01-05 , 02:32
LEG_05_5 , BASE2 , 2000-01-05 , 19:16 , AIR18 , 2000-01-05 , 21:17
LEG_05_6 , AIR7 , 2000-01-05 , 17:05 , BASE2 , 2000-01-05 , 18:25
LEG_05_7 , BASE2 , 2000-01-05 , 23:12 , BASE3 , 2000-01-06 , 01:12
LEG_05_8 , AIR1 , 2000-01-05 , 16:09 , BASE1 , 2000-01-05 , 17:30
LEG_05_9 , AIR2 , 2000-01-05 , 23:10 , BASE1 , 2000-01-06 , 00:31
LEG_05_10 , BASE1 , 2000-01-05 , 01:52 , AIR24 , 2000-01-05 , 02:53
LEG_05_11 , AIR2 , 2000-01-05 , 19:25 , BASE1 , 2000-01-05 , 20:44
LEG_05_12 , BASE1 , 2000-01-05 , 03:11 , AIR3 , 2000-01-05 , 04:08
LEG_05_13 , AIR2 , 2000-01-05 , 00:55 , BASE1 , 2000-01-05 , 02:20
LEG_05_14 , AIR3 , 2000-01-05 , 13:20 , BASE1 , 2000-01-05 , 14:19
LEG_05_15 , BASE1 , 2000-01-05 , 20:26 , AIR2 , 2000-01-05 , 21:56
LEG_05_16 , AIR5 , 2000-01-05 , 20:10 , BASE2 , 2000-01-05 , 22:08
LEG_05_17 , BASE2 , 2000-01-05 , 23:00 , BASE3 , 2000-01-06 , 01:00
LEG_05_18 , BASE2 , 2000-01-05 , 17:41 , AIR5 , 2000-01-05 , 19:23
LEG_05_19 , BASE3 , 2000-01-05 , 15:00 , BASE2 , 2000-01-05 , 16:54
LEG_05_20 , BASE2 , 2000-01-05 , 19:10 , BASE3 , 2000-01-05 , 21:09
LEG_05_21 , BASE3 , 2000-01-05 , 02:10 , BASE2 , 2000-01-05 , 03:59
LEG_05_22 , BASE2 , 2000-01-05 , 19:07 , BASE3 , 2000-01-05 , 21:06
LEG_05_23 , AIR6 , 2000-01-05 , 16:45 , BASE2 , 2000-01-05 , 18:20
LEG_05_24 , BASE2 , 2000-01-05 , 19:13 , AIR7 , 2000-01-05 , 20:30
LEG_05_25 , AIR8 , 2000-01-05 , 16:35 , BASE2 , 2000-01-05 , 18:25
LEG_05_26 , AIR9 , 2000-01-05 , 11:00 , BASE2 , 2000-01-05 , 11:39
LEG_05_27 , BASE2 , 2000-01-05 , 12:46 , AIR8 , 2000-01-05 , 14:20
LEG_05_28 , AIR8 , 2000-01-05 , 15:05 , BASE2 , 2000-01-05 , 16:56
LEG_05_29 , AIR10 , 2000-01-05 , 12:10 , BASE2 , 2000-01-05 , 13:26
LEG_05_30 , BASE2 , 2000-01-05 , 14:14 , AIR8 , 2000-01-05 , 15:51
LEG_05_31 , AIR11 , 2000-01-05 , 16:55 , BASE2 , 2000-01-05 , 18:12
LEG_05_32 , BASE2 , 2000-01-05 , 19:32 , AIR12 , 2000-01-05 , 20:42
LEG_05_33 , BASE2 , 2000-01-05 , 19:38 , AIR14 , 2000-01-05 , 22:20
LEG_05_34 , AIR14 , 2000-01-05 , 21:25 , BASE2 , 2000-01-06 , 00:06
LEG_05_35 , BASE2 , 2000-01-05 , 21:19 , AIR5 , 2000-01-05 , 23:04
LEG_05_36 , BASE3 , 2000-01-05 , 13:36 , BASE1 , 2000-01-05 , 15:45
LEG_05_37 , AIR15 , 2000-01-05 , 11:25 , BASE3 , 2000-01-05 , 12:50
LEG_05_38 , BASE3 , 2000-01-05 , 17:35 , BASE1 , 2000-01-05 , 19:40
LEG_05_39 , AIR7 , 2000-01-05 , 21:15 , BASE2 , 2000-01-05 , 22:26
LEG_05_40 , BASE2 , 2000-01-05 , 23:14 , AIR16 , 2000-01-06 , 01:33
LEG_05_41 , AIR16 , 2000-01-05 , 12:45 , BASE2 , 2000-01-05 , 15:06
LEG_05_42 , BASE2 , 2000-01-05 , 16:11 , AIR17 , 2000-01-05 , 17:25
LEG_05_43 , AIR7 , 2000-01-05 , 11:20 , BASE3 , 2000-01-05 , 13:03
LEG_05_44 , BASE3 , 2000-01-05 , 22:20 , AIR7 , 2000-01-06 , 00:05
LEG_05_45 , BASE2 , 2000-01-05 , 17:33 , AIR19 , 2000-01-05 , 20:16
LEG_05_46 , AIR19 , 2000-01-05 , 21:00 , BASE2 , 2000-01-05 , 23:44
LEG_05_47 , BASE2 , 2000-01-05 , 00:57 , AIR38 , 2000-01-05 , 02:00
LEG_05_48 , AIR18 , 2000-01-05 , 14:30 , BASE2 , 2000-01-05 , 16:35
LEG_05_49 , BASE2 , 2000-01-05 , 23:13 , AIR4 , 2000-01-06 , 00:28
LEG_05_50 , AIR18 , 2000-01-05 , 20:20 , BASE2 , 2000-01-05 , 22:16
LEG_05_51 , BASE2 , 2000-01-05 , 16:14 , AIR18 , 2000-01-05 , 18:22
LEG_05_52 , AIR20 , 2000-01-05 , 14:40 , BASE2 , 2000-01-05 , 15:24
LEG_05_53 , AIR18 , 2000-01-05 , 22:05 , BASE2 , 2000-01-06 , 00:04
LEG_05_54 , BASE2 , 2000-01-05 , 22:56 , AIR18 , 2000-01-06 , 00:59
LEG_05_55 , BASE2 , 2000-01-05 , 17:34 , AIR18 , 2000-01-05 , 19:29
LEG_05_56 , AIR22 , 2000-01-05 , 16:20 , BASE1 , 2000-01-05 , 18:26
LEG_05_57 , BASE1 , 2000-01-05 , 23:37 , AIR23 , 2000-01-06 , 02:02
LEG_05_58 , BASE2 , 2000-01-05 , 16:15 , AIR2 , 2000-01-05 , 18:22
LEG_05_59 , AIR12 , 2000-01-05 , 21:30 , BASE1 , 2000-01-05 , 22:50
LEG_05_60 , BASE2 , 2000-01-05 , 14:10 , BASE1 , 2000-01-05 , 16:02
LEG_05_61 , BASE1 , 2000-01-05 , 13:45 , BASE2 , 2000-01-05 , 15:22
LEG_05_62 , BASE2 , 2000-01-05 , 16:21 , BASE1 , 2000-01-05 , 18:20
LEG_05_63 , BASE1 , 2000-01-05 , 19:31 , AIR3 , 2000-01-05 , 20:23
LEG_05_64 , BASE1 , 2000-01-05 , 15:10 , BASE2 , 2000-01-05 , 16:52
LEG_05_65 , BASE2 , 2000-01-05 , 17:45 , BASE1 , 2000-01-05 , 19:31
LEG_05_66 , BASE1 , 2000-01-05 , 16:25 , BASE2 , 2000-01-05 , 18:09
LEG_05_67 , BASE2 , 2000-01-05 , 01:05 , BASE1 , 2000-01-05 , 02:43
LEG_05_68 , AIR24 , 2000-01-05 , 11:50 , BASE1 , 2000-01-05 , 12:50
LEG_05_69 , BASE1 , 2000-01-05 , 14:01 , AIR25 , 2000-01-05 , 15:25
LEG_05_70 , AIR25 , 2000-01-05 , 21:35 , BASE1 , 2000-01-05 , 22:59
LEG_05_71 , BASE1 , 2000-01-05 , 19:27 , AIR25 , 2000-01-05 , 20:53
LEG_05_72 , AIR18 , 2000-01-05 , 19:35 , BASE3 , 2000-01-05 , 20:51
LEG_05_73 , BASE3 , 2000-01-05 , 22:05 , AIR26 , 2000-01-05 , 23:19
LEG_05_74 , BASE3 , 2000-01-05 , 02:40 , AIR26 , 2000-01-05 , 03:51
LEG_05_75 , AIR26 , 2000-01-05 , 11:25 , BASE3 , 2000-01-05 , 12:43
LEG_05_76 , BASE3 , 2000-01-05 , 13:30 , AIR12 , 2000-01-05 , 15:08
LEG_05_77 , AIR3 , 2000-01-05 , 21:25 , BASE1 , 2000-01-05 , 22:26
LEG_05_78 , BASE1 , 2000-01-05 , 23:50 , BASE2 , 2000-01-06 , 01:49
LEG_05_79 , AIR26 , 2000-01-05 , 00:05 , BASE3 , 2000-01-05 , 01:22
LEG_05_80 , BASE2 , 2000-01-05 , 21:25 , AIR41 , 2000-01-05 , 23:14
LEG_05_81 , BASE3 , 2000-01-05 , 22:15 , AIR39 , 2000-01-05 , 23:11
LEG_05_82 , BASE3 , 2000-01-05 , 02:30 , AIR39 , 2000-01-05 , 03:24
LEG_05_83 , AIR12 , 2000-01-05 , 11:20 , BASE3 , 2000-01-05 , 13:09
LEG_05_84 , BASE3 , 2000-01-05 , 14:10 , AIR14 , 2000-01-05 , 16:08
LEG_05_85 , AIR14 , 2000-01-05 , 23:15 , BASE3 , 2000-01-06 , 01:18
LEG_05_86 , BASE1 , 2000-01-05 , 20:11 , AIR27 , 2000-01-05 , 22:07
LEG_05_87 , BASE1 , 2000-01-05 , 02:03 , AIR3 , 2000-01-05 , 02:58
LEG_05_88 , AIR27 , 2000-01-05 , 22:55 , BASE1 , 2000-01-06 , 01:12
LEG_05_89 , BASE2 , 2000-01-05 , 21:08 , AIR8 , 2000-01-05 , 22:59
LEG_05_90 , AIR17 , 2000-01-05 , 18:50 , BASE2 , 2000-01-05 , 20:02
LEG_05_91 , BASE2 , 2000-01-05 , 13:05 , AIR20 , 2000-01-05 , 13:58
LEG_05_92 , AIR8 , 2000-01-05 , 10:10 , BASE2 , 2000-01-05 , 12:11
LEG_05_93 , AIR3 , 2000-01-05 , 18:15 , BASE1 , 2000-01-05 , 19:13
LEG_05_94 , BASE1 , 2000-01-05 , 20:35 , AIR6 , 2000-01-05 , 23:05
LEG_05_95 , AIR28 , 2000-01-05 , 13:15 , BASE2 , 2000-01-05 , 15:11
LEG_05_96 , AIR29 , 2000-01-05 , 12:15 , BASE2 , 2000-01-05 , 13:12
LEG_05_97 , BASE2 , 2000-01-05 , 14:15 , AIR28 , 2000-01-05 , 16:00
LEG_05_98 , AIR28 , 2000-01-05 , 16:43 , BASE2 , 2000-01-05 , 18:39
LEG_05_99 , BASE2 , 2000-01-05 , 19:28 , AIR21 , 2000-01-05 , 21:15
LEG_05_100 , BASE2 , 2000-01-05 , 17:50 , AIR28 , 2000-01-05 , 19:36
LEG_05_101 , AIR12 , 2000-01-05 , 15:50 , BASE2 , 2000-01-05 , 16:59
LEG_05_102 , AIR28 , 2000-01-05 , 20:28 , BASE2 , 2000-01-05 , 22:22
LEG_05_103 , BASE2 , 2000-01-05 , 21:15 , AIR28 , 2000-01-05 , 23:01
LEG_05_104 , AIR12 , 2000-01-05 , 18:40 , BASE2 , 2000-01-05 , 19:53
LEG_05_105 , BASE2 , 2000-01-05 , 10:49 , AIR11 , 2000-01-05 , 11:57
LEG_05_106 , AIR11 , 2000-01-05 , 10:35 , BASE2 , 2000-01-05 , 11:48
LEG_05_107 , BASE2 , 2000-01-05 , 12:50 , AIR29 , 2000-01-05 , 13:40
LEG_05_108 , BASE2 , 2000-01-05 , 00:52 , AIR11 , 2000-01-05 , 01:58
LEG_05_109 , AIR21 , 2000-01-05 , 22:00 , BASE2 , 2000-01-05 , 23:41
LEG_05_110 , AIR11 , 2000-01-05 , 14:05 , BASE2 , 2000-01-05 , 15:17
LEG_05_111 , BASE2 , 2000-01-05 , 14:39 , AIR11 , 2000-01-05 , 15:45
LEG_05_112 , BASE2 , 2000-01-05 , 01:22 , AIR9 , 2000-01-05 , 02:05
LEG_05_113 , AIR6 , 2000-01-05 , 00:15 , BASE2 , 2000-01-05 , 01:50
LEG_05_114 , AIR2 , 2000-01-05 , 11:10 , BASE2 , 2000-01-05 , 13:11
LEG_05_115 , BASE2 , 2000-01-05 , 14:28 , AIR6 , 2000-01-05 , 15:56
LEG_05_116 , BASE2 , 2000-01-05 , 01:17 , AIR8 , 2000-01-05 , 02:57
LEG_05_117 , AIR5 , 2000-01-05 , 13:20 , BASE2 , 2000-01-05 , 15:19
LEG_05_118 , BASE2 , 2000-01-05 , 16:07 , AIR21 , 2000-01-05 , 17:50
LEG_05_119 , AIR21 , 2000-01-05 , 18:35 , BASE2 , 2000-01-05 , 20:16
LEG_05_120 , BASE1 , 2000-01-05 , 00:20 , AIR10 , 2000-01-05 , 01:30
LEG_05_121 , BASE1 , 2000-01-05 , 20:34 , AIR29 , 2000-01-05 , 21:53
LEG_05_122 , AIR29 , 2000-01-05 , 22:45 , BASE1 , 2000-01-06 , 00:12
LEG_05_123 , BASE3 , 2000-01-05 , 02:30 , AIR15 , 2000-01-05 , 03:48
LEG_05_124 , BASE2 , 2000-01-05 , 16:01 , AIR20 , 2000-01-05 , 16:54
LEG_05_125 , AIR23 , 2000-01-05 , 13:20 , BASE2 , 2000-01-05 , 14:58
LEG_05_126 , BASE3 , 2000-01-05 , 02:25 , AIR31 , 2000-01-05 , 03:21
LEG_05_127 , AIR3 , 2000-01-05 , 15:50 , BASE1 , 2000-01-05 , 16:46
LEG_05_128 , BASE1 , 2000-01-05 , 18:01 , AIR31 , 2000-01-05 , 19:56
LEG_05_129 , BASE2 , 2000-01-05 , 01:15 , AIR5 , 2000-01-05 , 02:59
LEG_05_130 , BASE2 , 2000-01-05 , 13:02 , AIR26 , 2000-01-05 , 15:37
LEG_05_131 , BASE2 , 2000-01-05 , 20:56 , AIR34 , 2000-01-05 , 22:35
