#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_19_0 , BASE1 , 2000-01-19 , 14:00 , AIR7 , 2000-01-19 , 15:13
LEG_19_1 , BASE1 , 2000-01-19 , 18:00 , AIR7 , 2000-01-19 , 19:15
LEG_19_2 , BASE1 , 2000-01-19 , 00:00 , AIR7 , 2000-01-19 , 01:27
LEG_19_3 , BASE1 , 2000-01-19 , 03:15 , AIR1 , 2000-01-19 , 04:35
LEG_19_4 , AIR7 , 2000-01-19 , 01:00 , BASE1 , 2000-01-19 , 02:32
LEG_19_5 , BASE2 , 2000-01-19 , 19:16 , AIR18 , 2000-01-19 , 21:17
LEG_19_6 , AIR7 , 2000-01-19 , 17:05 , BASE2 , 2000-01-19 , 18:25
LEG_19_7 , BASE2 , 2000-01-19 , 23:12 , BASE3 , 2000-01-20 , 01:12
LEG_19_8 , AIR1 , 2000-01-19 , 16:09 , BASE1 , 2000-01-19 , 17:30
LEG_19_9 , AIR2 , 2000-01-19 , 23:10 , BASE1 , 2000-01-20 , 00:31
LEG_19_10 , BASE1 , 2000-01-19 , 01:52 , AIR24 , 2000-01-19 , 02:53
LEG_19_11 , AIR2 , 2000-01-19 , 19:25 , BASE1 , 2000-01-19 , 20:44
LEG_19_12 , BASE1 , 2000-01-19 , 03:11 , AIR3 , 2000-01-19 , 04:08
LEG_19_13 , AIR2 , 2000-01-19 , 00:55 , BASE1 , 2000-01-19 , 02:20
LEG_19_14 , AIR3 , 2000-01-19 , 13:20 , BASE1 , 2000-01-19 , 14:19
LEG_19_15 , BASE1 , 2000-01-19 , 20:26 , AIR2 , 2000-01-19 , 21:56
LEG_19_16 , BASE2 , 2000-01-19 , 21:19 , AIR5 , 2000-01-19 , 23:04
LEG_19_17 , AIR5 , 2000-01-19 , 20:10 , BASE2 , 2000-01-19 , 22:08
LEG_19_18 , BASE2 , 2000-01-19 , 23:00 , BASE3 , 2000-01-20 , 01:00
LEG_19_19 , BASE2 , 2000-01-19 , 17:41 , AIR5 , 2000-01-19 , 19:23
LEG_19_20 , BASE3 , 2000-01-19 , 15:00 , BASE2 , 2000-01-19 , 16:54
LEG_19_21 , BASE2 , 2000-01-19 , 19:10 , BASE3 , 2000-01-19 , 21:09
LEG_19_22 , BASE3 , 2000-01-19 , 02:10 , BASE2 , 2000-01-19 , 03:59
LEG_19_23 , BASE2 , 2000-01-19 , 19:07 , BASE3 , 2000-01-19 , 21:06
LEG_19_24 , AIR6 , 2000-01-19 , 16:45 , BASE2 , 2000-01-19 , 18:20
LEG_19_25 , BASE2 , 2000-01-19 , 19:13 , AIR7 , 2000-01-19 , 20:30
LEG_19_26 , AIR8 , 2000-01-19 , 16:35 , BASE2 , 2000-01-19 , 18:25
LEG_19_27 , AIR9 , 2000-01-19 , 11:00 , BASE2 , 2000-01-19 , 11:39
LEG_19_28 , BASE2 , 2000-01-19 , 12:46 , AIR8 , 2000-01-19 , 14:20
LEG_19_29 , AIR8 , 2000-01-19 , 15:05 , BASE2 , 2000-01-19 , 16:56
LEG_19_30 , AIR10 , 2000-01-19 , 12:10 , BASE2 , 2000-01-19 , 13:26
LEG_19_31 , BASE2 , 2000-01-19 , 14:14 , AIR8 , 2000-01-19 , 15:51
LEG_19_32 , AIR11 , 2000-01-19 , 16:55 , BASE2 , 2000-01-19 , 18:12
LEG_19_33 , BASE2 , 2000-01-19 , 19:32 , AIR12 , 2000-01-19 , 20:42
LEG_19_34 , BASE2 , 2000-01-19 , 19:38 , AIR14 , 2000-01-19 , 22:20
LEG_19_35 , AIR14 , 2000-01-19 , 21:25 , BASE2 , 2000-01-20 , 00:06
LEG_19_36 , BASE3 , 2000-01-19 , 13:36 , BASE1 , 2000-01-19 , 15:45
LEG_19_37 , AIR15 , 2000-01-19 , 11:25 , BASE3 , 2000-01-19 , 12:50
LEG_19_38 , BASE3 , 2000-01-19 , 17:35 , BASE1 , 2000-01-19 , 19:40
LEG_19_39 , AIR7 , 2000-01-19 , 21:15 , BASE2 , 2000-01-19 , 22:26
LEG_19_40 , BASE2 , 2000-01-19 , 23:14 , AIR16 , 2000-01-20 , 01:33
LEG_19_41 , AIR16 , 2000-01-19 , 12:45 , BASE2 , 2000-01-19 , 15:06
LEG_19_42 , BASE2 , 2000-01-19 , 16:11 , AIR17 , 2000-01-19 , 17:25
LEG_19_43 , AIR7 , 2000-01-19 , 11:20 , BASE3 , 2000-01-19 , 13:03
