#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_24_0 , BASE1 , 2000-01-24 , 11:00 , AIR7 , 2000-01-24 , 12:12
LEG_24_1 , BASE1 , 2000-01-24 , 12:00 , AIR7 , 2000-01-24 , 13:13
LEG_24_2 , AIR7 , 2000-01-24 , 13:00 , BASE1 , 2000-01-24 , 14:24
LEG_24_3 , BASE1 , 2000-01-24 , 00:00 , AIR7 , 2000-01-24 , 01:27
LEG_24_4 , AIR1 , 2000-01-24 , 21:40 , BASE1 , 2000-01-24 , 23:00
LEG_24_5 , BASE1 , 2000-01-24 , 03:15 , AIR1 , 2000-01-24 , 04:35
LEG_24_6 , AIR7 , 2000-01-24 , 01:00 , BASE1 , 2000-01-24 , 02:32
LEG_24_7 , AIR7 , 2000-01-24 , 14:05 , BASE2 , 2000-01-24 , 15:19
LEG_24_8 , BASE2 , 2000-01-24 , 23:12 , BASE3 , 2000-01-25 , 01:12
LEG_24_9 , AIR1 , 2000-01-24 , 16:09 , BASE1 , 2000-01-24 , 17:30
LEG_24_10 , BASE1 , 2000-01-24 , 18:40 , AIR2 , 2000-01-24 , 20:09
LEG_24_11 , AIR2 , 2000-01-24 , 23:10 , BASE1 , 2000-01-25 , 00:31
LEG_24_12 , BASE1 , 2000-01-24 , 01:52 , AIR24 , 2000-01-24 , 02:53
LEG_24_13 , AIR2 , 2000-01-24 , 19:25 , BASE1 , 2000-01-24 , 20:44
LEG_24_14 , BASE1 , 2000-01-24 , 03:11 , AIR3 , 2000-01-24 , 04:08
LEG_24_15 , AIR2 , 2000-01-24 , 00:55 , BASE1 , 2000-01-24 , 02:20
LEG_24_16 , AIR3 , 2000-01-24 , 13:20 , BASE1 , 2000-01-24 , 14:19
LEG_24_17 , BASE1 , 2000-01-24 , 15:11 , AIR2 , 2000-01-24 , 16:40
LEG_24_18 , BASE1 , 2000-01-24 , 16:18 , AIR2 , 2000-01-24 , 17:39
LEG_24_19 , BASE1 , 2000-01-24 , 20:26 , AIR2 , 2000-01-24 , 21:56
