#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_17_0 , BASE1 , 2000-01-17 , 11:00 , AIR7 , 2000-01-17 , 12:12
LEG_17_1 , BASE1 , 2000-01-17 , 12:00 , AIR7 , 2000-01-17 , 13:13
LEG_17_2 , AIR7 , 2000-01-17 , 13:00 , BASE1 , 2000-01-17 , 14:24
LEG_17_3 , BASE1 , 2000-01-17 , 00:00 , AIR7 , 2000-01-17 , 01:27
LEG_17_4 , AIR1 , 2000-01-17 , 21:40 , BASE1 , 2000-01-17 , 23:00
LEG_17_5 , BASE1 , 2000-01-17 , 03:15 , AIR1 , 2000-01-17 , 04:35
LEG_17_6 , AIR7 , 2000-01-17 , 01:00 , BASE1 , 2000-01-17 , 02:32
LEG_17_7 , AIR7 , 2000-01-17 , 14:05 , BASE2 , 2000-01-17 , 15:19
LEG_17_8 , BASE2 , 2000-01-17 , 23:12 , BASE3 , 2000-01-18 , 01:12
LEG_17_9 , AIR1 , 2000-01-17 , 16:09 , BASE1 , 2000-01-17 , 17:30
LEG_17_10 , BASE1 , 2000-01-17 , 18:40 , AIR2 , 2000-01-17 , 20:09
LEG_17_11 , AIR2 , 2000-01-17 , 23:10 , BASE1 , 2000-01-18 , 00:31
LEG_17_12 , BASE1 , 2000-01-17 , 01:52 , AIR24 , 2000-01-17 , 02:53
LEG_17_13 , AIR2 , 2000-01-17 , 19:25 , BASE1 , 2000-01-17 , 20:44
LEG_17_14 , BASE1 , 2000-01-17 , 03:11 , AIR3 , 2000-01-17 , 04:08
LEG_17_15 , AIR2 , 2000-01-17 , 00:55 , BASE1 , 2000-01-17 , 02:20
LEG_17_16 , AIR3 , 2000-01-17 , 13:20 , BASE1 , 2000-01-17 , 14:19
LEG_17_17 , BASE1 , 2000-01-17 , 15:11 , AIR2 , 2000-01-17 , 16:40
LEG_17_18 , BASE1 , 2000-01-17 , 16:18 , AIR2 , 2000-01-17 , 17:39
LEG_17_19 , BASE1 , 2000-01-17 , 20:26 , AIR2 , 2000-01-17 , 21:56
LEG_17_20 , BASE1 , 2000-01-17 , 22:24 , AIR2 , 2000-01-17 , 23:52
LEG_17_21 , AIR5 , 2000-01-17 , 20:10 , BASE2 , 2000-01-17 , 22:08
LEG_17_22 , BASE2 , 2000-01-17 , 23:00 , BASE3 , 2000-01-18 , 01:00
LEG_17_23 , BASE2 , 2000-01-17 , 17:41 , AIR5 , 2000-01-17 , 19:23
LEG_17_24 , BASE3 , 2000-01-17 , 15:00 , BASE2 , 2000-01-17 , 16:54
LEG_17_25 , BASE2 , 2000-01-17 , 19:10 , BASE3 , 2000-01-17 , 21:09
LEG_17_26 , BASE3 , 2000-01-17 , 02:10 , BASE2 , 2000-01-17 , 03:59
LEG_17_27 , BASE2 , 2000-01-17 , 19:07 , BASE3 , 2000-01-17 , 21:06
LEG_17_28 , AIR6 , 2000-01-17 , 16:45 , BASE2 , 2000-01-17 , 18:20
LEG_17_29 , BASE2 , 2000-01-17 , 19:13 , AIR7 , 2000-01-17 , 20:30
LEG_17_30 , AIR8 , 2000-01-17 , 16:35 , BASE2 , 2000-01-17 , 18:25
LEG_17_31 , AIR9 , 2000-01-17 , 11:00 , BASE2 , 2000-01-17 , 11:39
LEG_17_32 , BASE2 , 2000-01-17 , 12:46 , AIR8 , 2000-01-17 , 14:20
LEG_17_33 , AIR8 , 2000-01-17 , 15:05 , BASE2 , 2000-01-17 , 16:56
LEG_17_34 , AIR10 , 2000-01-17 , 12:10 , BASE2 , 2000-01-17 , 13:26
LEG_17_35 , BASE2 , 2000-01-17 , 14:14 , AIR8 , 2000-01-17 , 15:51
LEG_17_36 , AIR11 , 2000-01-17 , 16:55 , BASE2 , 2000-01-17 , 18:12
LEG_17_37 , BASE2 , 2000-01-17 , 19:32 , AIR12 , 2000-01-17 , 20:42
LEG_17_38 , BASE2 , 2000-01-17 , 21:11 , AIR11 , 2000-01-17 , 22:19
LEG_17_39 , AIR4 , 2000-01-17 , 18:45 , BASE2 , 2000-01-17 , 20:01
LEG_17_40 , AIR13 , 2000-01-17 , 17:35 , BASE2 , 2000-01-17 , 18:21
LEG_17_41 , BASE2 , 2000-01-17 , 19:38 , AIR14 , 2000-01-17 , 22:20
LEG_17_42 , AIR14 , 2000-01-17 , 21:25 , BASE2 , 2000-01-18 , 00:06
LEG_17_43 , BASE3 , 2000-01-17 , 13:36 , BASE1 , 2000-01-17 , 15:45
LEG_17_44 , AIR15 , 2000-01-17 , 11:25 , BASE3 , 2000-01-17 , 12:50
LEG_17_45 , BASE3 , 2000-01-17 , 17:35 , BASE1 , 2000-01-17 , 19:40
LEG_17_46 , AIR7 , 2000-01-17 , 21:15 , BASE2 , 2000-01-17 , 22:26
LEG_17_47 , BASE2 , 2000-01-17 , 23:14 , AIR16 , 2000-01-18 , 01:33
LEG_17_48 , AIR16 , 2000-01-17 , 12:45 , BASE2 , 2000-01-17 , 15:06
LEG_17_49 , BASE2 , 2000-01-17 , 16:11 , AIR17 , 2000-01-17 , 17:25
LEG_17_50 , AIR7 , 2000-01-17 , 11:20 , BASE3 , 2000-01-17 , 13:03
LEG_17_51 , AIR18 , 2000-01-17 , 13:05 , BASE2 , 2000-01-17 , 14:57
LEG_17_52 , BASE2 , 2000-01-17 , 17:33 , AIR19 , 2000-01-17 , 20:16
LEG_17_53 , AIR19 , 2000-01-17 , 21:00 , BASE2 , 2000-01-17 , 23:44
LEG_17_54 , BASE2 , 2000-01-17 , 00:57 , AIR38 , 2000-01-17 , 02:00
LEG_17_55 , BASE2 , 2000-01-17 , 23:13 , AIR4 , 2000-01-18 , 00:28
LEG_17_56 , AIR18 , 2000-01-17 , 20:20 , BASE2 , 2000-01-17 , 22:16
LEG_17_57 , BASE2 , 2000-01-17 , 16:14 , AIR18 , 2000-01-17 , 18:22
LEG_17_58 , AIR20 , 2000-01-17 , 14:40 , BASE2 , 2000-01-17 , 15:24
LEG_17_59 , BASE2 , 2000-01-17 , 21:01 , AIR18 , 2000-01-17 , 23:05
LEG_17_60 , AIR2 , 2000-01-17 , 18:25 , BASE2 , 2000-01-17 , 20:20
LEG_17_61 , BASE2 , 2000-01-17 , 17:34 , AIR18 , 2000-01-17 , 19:29
LEG_17_62 , BASE1 , 2000-01-17 , 12:17 , AIR21 , 2000-01-17 , 13:52
