#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_03_0 , BASE1 , 2000-01-03 , 11:00 , AIR7 , 2000-01-03 , 12:12
LEG_03_1 , BASE1 , 2000-01-03 , 12:00 , AIR7 , 2000-01-03 , 13:13
LEG_03_2 , AIR7 , 2000-01-03 , 13:00 , BASE1 , 2000-01-03 , 14:24
LEG_03_3 , BASE1 , 2000-01-03 , 00:00 , AIR7 , 2000-01-03 , 01:27
LEG_03_4 , AIR1 , 2000-01-03 , 21:40 , BASE1 , 2000-01-03 , 23:00
LEG_03_5 , BASE1 , 2000-01-03 , 03:15 , AIR1 , 2000-01-03 , 04:35
LEG_03_6 , AIR7 , 2000-01-03 , 01:00 , BASE1 , 2000-01-03 , 02:32
LEG_03_7 , AIR7 , 2000-01-03 , 14:05 , BASE2 , 2000-01-03 , 15:19
LEG_03_8 , BASE2 , 2000-01-03 , 23:12 , BASE3 , 2000-01-04 , 01:12
LEG_03_9 , AIR1 , 2000-01-03 , 16:09 , BASE1 , 2000-01-03 , 17:30
LEG_03_10 , BASE1 , 2000-01-03 , 18:40 , AIR2 , 2000-01-03 , 20:09
LEG_03_11 , AIR2 , 2000-01-03 , 23:10 , BASE1 , 2000-01-04 , 00:31
LEG_03_12 , BASE1 , 2000-01-03 , 01:52 , AIR24 , 2000-01-03 , 02:53
LEG_03_13 , AIR2 , 2000-01-03 , 19:25 , BASE1 , 2000-01-03 , 20:44
LEG_03_14 , BASE1 , 2000-01-03 , 03:11 , AIR3 , 2000-01-03 , 04:08
LEG_03_15 , AIR2 , 2000-01-03 , 00:55 , BASE1 , 2000-01-03 , 02:20
LEG_03_16 , AIR3 , 2000-01-03 , 13:20 , BASE1 , 2000-01-03 , 14:19
LEG_03_17 , BASE1 , 2000-01-03 , 15:11 , AIR2 , 2000-01-03 , 16:40
LEG_03_18 , BASE1 , 2000-01-03 , 16:18 , AIR2 , 2000-01-03 , 17:39
LEG_03_19 , BASE1 , 2000-01-03 , 20:26 , AIR2 , 2000-01-03 , 21:56
LEG_03_20 , BASE1 , 2000-01-03 , 22:24 , AIR2 , 2000-01-03 , 23:52
LEG_03_21 , AIR5 , 2000-01-03 , 20:10 , BASE2 , 2000-01-03 , 22:08
LEG_03_22 , BASE2 , 2000-01-03 , 23:00 , BASE3 , 2000-01-04 , 01:00
LEG_03_23 , BASE2 , 2000-01-03 , 17:41 , AIR5 , 2000-01-03 , 19:23
LEG_03_24 , BASE3 , 2000-01-03 , 15:00 , BASE2 , 2000-01-03 , 16:54
LEG_03_25 , BASE2 , 2000-01-03 , 19:10 , BASE3 , 2000-01-03 , 21:09
LEG_03_26 , BASE3 , 2000-01-03 , 02:10 , BASE2 , 2000-01-03 , 03:59
LEG_03_27 , BASE2 , 2000-01-03 , 19:07 , BASE3 , 2000-01-03 , 21:06
LEG_03_28 , AIR6 , 2000-01-03 , 16:45 , BASE2 , 2000-01-03 , 18:20
LEG_03_29 , BASE2 , 2000-01-03 , 19:13 , AIR7 , 2000-01-03 , 20:30
LEG_03_30 , AIR8 , 2000-01-03 , 16:35 , BASE2 , 2000-01-03 , 18:25
LEG_03_31 , AIR9 , 2000-01-03 , 11:00 , BASE2 , 2000-01-03 , 11:39
LEG_03_32 , BASE2 , 2000-01-03 , 12:46 , AIR8 , 2000-01-03 , 14:20
LEG_03_33 , AIR8 , 2000-01-03 , 15:05 , BASE2 , 2000-01-03 , 16:56
LEG_03_34 , AIR10 , 2000-01-03 , 12:10 , BASE2 , 2000-01-03 , 13:26
LEG_03_35 , BASE2 , 2000-01-03 , 14:14 , AIR8 , 2000-01-03 , 15:51
LEG_03_36 , AIR11 , 2000-01-03 , 16:55 , BASE2 , 2000-01-03 , 18:12
LEG_03_37 , BASE2 , 2000-01-03 , 19:32 , AIR12 , 2000-01-03 , 20:42
LEG_03_38 , BASE2 , 2000-01-03 , 21:11 , AIR11 , 2000-01-03 , 22:19
LEG_03_39 , AIR4 , 2000-01-03 , 18:45 , BASE2 , 2000-01-03 , 20:01
LEG_03_40 , AIR13 , 2000-01-03 , 17:35 , BASE2 , 2000-01-03 , 18:21
LEG_03_41 , BASE2 , 2000-01-03 , 19:38 , AIR14 , 2000-01-03 , 22:20
LEG_03_42 , AIR14 , 2000-01-03 , 21:25 , BASE2 , 2000-01-04 , 00:06
LEG_03_43 , BASE3 , 2000-01-03 , 13:36 , BASE1 , 2000-01-03 , 15:45
LEG_03_44 , AIR15 , 2000-01-03 , 11:25 , BASE3 , 2000-01-03 , 12:50
LEG_03_45 , BASE3 , 2000-01-03 , 17:35 , BASE1 , 2000-01-03 , 19:40
LEG_03_46 , AIR7 , 2000-01-03 , 21:15 , BASE2 , 2000-01-03 , 22:26
LEG_03_47 , BASE2 , 2000-01-03 , 23:14 , AIR16 , 2000-01-04 , 01:33
LEG_03_48 , AIR16 , 2000-01-03 , 12:45 , BASE2 , 2000-01-03 , 15:06
LEG_03_49 , BASE2 , 2000-01-03 , 16:11 , AIR17 , 2000-01-03 , 17:25
LEG_03_50 , AIR7 , 2000-01-03 , 11:20 , BASE3 , 2000-01-03 , 13:03
LEG_03_51 , AIR18 , 2000-01-03 , 13:05 , BASE2 , 2000-01-03 , 14:57
LEG_03_52 , BASE2 , 2000-01-03 , 17:33 , AIR19 , 2000-01-03 , 20:16
LEG_03_53 , AIR19 , 2000-01-03 , 21:00 , BASE2 , 2000-01-03 , 23:44
LEG_03_54 , BASE2 , 2000-01-03 , 00:57 , AIR38 , 2000-01-03 , 02:00
LEG_03_55 , BASE2 , 2000-01-03 , 23:13 , AIR4 , 2000-01-04 , 00:28
