#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_18_0 , BASE1 , 2000-01-18 , 11:00 , AIR7 , 2000-01-18 , 12:12
LEG_18_1 , BASE1 , 2000-01-18 , 12:00 , AIR7 , 2000-01-18 , 13:13
LEG_18_2 , AIR7 , 2000-01-18 , 13:00 , BASE1 , 2000-01-18 , 14:24
LEG_18_3 , BASE1 , 2000-01-18 , 00:00 , AIR7 , 2000-01-18 , 01:27
LEG_18_4 , AIR1 , 2000-01-18 , 21:40 , BASE1 , 2000-01-18 , 23:00
LEG_18_5 , BASE1 , 2000-01-18 , 03:15 , AIR1 , 2000-01-18 , 04:35
LEG_18_6 , AIR7 , 2000-01-18 , 01:00 , BASE1 , 2000-01-18 , 02:32
LEG_18_7 , AIR7 , 2000-01-18 , 14:05 , BASE2 , 2000-01-18 , 15:19
LEG_18_8 , BASE2 , 2000-01-18 , 23:12 , BASE3 , 2000-01-19 , 01:12
LEG_18_9 , AIR1 , 2000-01-18 , 16:09 , BASE1 , 2000-01-18 , 17:30
LEG_18_10 , BASE1 , 2000-01-18 , 18:40 , AIR2 , 2000-01-18 , 20:09
LEG_18_11 , AIR2 , 2000-01-18 , 23:10 , BASE1 , 2000-01-19 , 00:31
LEG_18_12 , BASE1 , 2000-01-18 , 01:52 , AIR24 , 2000-01-18 , 02:53
LEG_18_13 , AIR2 , 2000-01-18 , 19:25 , BASE1 , 2000-01-18 , 20:44
LEG_18_14 , BASE1 , 2000-01-18 , 03:11 , AIR3 , 2000-01-18 , 04:08
LEG_18_15 , AIR2 , 2000-01-18 , 00:55 , BASE1 , 2000-01-18 , 02:20
LEG_18_16 , AIR3 , 2000-01-18 , 13:20 , BASE1 , 2000-01-18 , 14:19
LEG_18_17 , BASE1 , 2000-01-18 , 15:11 , AIR2 , 2000-01-18 , 16:40
LEG_18_18 , BASE1 , 2000-01-18 , 16:18 , AIR2 , 2000-01-18 , 17:39
LEG_18_19 , BASE1 , 2000-01-18 , 20:26 , AIR2 , 2000-01-18 , 21:56
LEG_18_20 , BASE1 , 2000-01-18 , 22:24 , AIR2 , 2000-01-18 , 23:52
LEG_18_21 , AIR5 , 2000-01-18 , 20:10 , BASE2 , 2000-01-18 , 22:08
LEG_18_22 , BASE2 , 2000-01-18 , 23:00 , BASE3 , 2000-01-19 , 01:00
