#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_26_0 , BASE1 , 2000-01-26 , 14:00 , AIR7 , 2000-01-26 , 15:13
LEG_26_1 , BASE1 , 2000-01-26 , 18:00 , AIR7 , 2000-01-26 , 19:15
LEG_26_2 , BASE1 , 2000-01-26 , 00:00 , AIR7 , 2000-01-26 , 01:27
LEG_26_3 , BASE1 , 2000-01-26 , 03:15 , AIR1 , 2000-01-26 , 04:35
LEG_26_4 , AIR7 , 2000-01-26 , 01:00 , BASE1 , 2000-01-26 , 02:32
LEG_26_5 , BASE2 , 2000-01-26 , 19:16 , AIR18 , 2000-01-26 , 21:17
LEG_26_6 , AIR7 , 2000-01-26 , 17:05 , BASE2 , 2000-01-26 , 18:25
LEG_26_7 , BASE2 , 2000-01-26 , 23:12 , BASE3 , 2000-01-27 , 01:12
LEG_26_8 , AIR1 , 2000-01-26 , 16:09 , BASE1 , 2000-01-26 , 17:30
LEG_26_9 , AIR2 , 2000-01-26 , 23:10 , BASE1 , 2000-01-27 , 00:31
LEG_26_10 , BASE1 , 2000-01-26 , 01:52 , AIR24 , 2000-01-26 , 02:53
LEG_26_11 , AIR2 , 2000-01-26 , 19:25 , BASE1 , 2000-01-26 , 20:44
LEG_26_12 , BASE1 , 2000-01-26 , 03:11 , AIR3 , 2000-01-26 , 04:08
LEG_26_13 , AIR2 , 2000-01-26 , 00:55 , BASE1 , 2000-01-26 , 02:20
LEG_26_14 , AIR3 , 2000-01-26 , 13:20 , BASE1 , 2000-01-26 , 14:19
LEG_26_15 , BASE1 , 2000-01-26 , 20:26 , AIR2 , 2000-01-26 , 21:56
LEG_26_16 , BASE2 , 2000-01-26 , 17:52 , AIR6 , 2000-01-26 , 19:25
LEG_26_17 , AIR5 , 2000-01-26 , 20:10 , BASE2 , 2000-01-26 , 22:08
LEG_26_18 , BASE2 , 2000-01-26 , 23:00 , BASE3 , 2000-01-27 , 01:00
LEG_26_19 , BASE2 , 2000-01-26 , 17:41 , AIR5 , 2000-01-26 , 19:23
LEG_26_20 , BASE3 , 2000-01-26 , 15:00 , BASE2 , 2000-01-26 , 16:54
LEG_26_21 , BASE2 , 2000-01-26 , 19:10 , BASE3 , 2000-01-26 , 21:09
LEG_26_22 , BASE3 , 2000-01-26 , 02:10 , BASE2 , 2000-01-26 , 03:59
LEG_26_23 , BASE2 , 2000-01-26 , 19:07 , BASE3 , 2000-01-26 , 21:06
LEG_26_24 , AIR6 , 2000-01-26 , 16:45 , BASE2 , 2000-01-26 , 18:20
LEG_26_25 , AIR6 , 2000-01-26 , 20:20 , BASE2 , 2000-01-26 , 21:57
LEG_26_26 , BASE2 , 2000-01-26 , 19:13 , AIR7 , 2000-01-26 , 20:30
LEG_26_27 , AIR8 , 2000-01-26 , 16:35 , BASE2 , 2000-01-26 , 18:25
LEG_26_28 , BASE2 , 2000-01-26 , 21:21 , AIR9 , 2000-01-26 , 22:04
LEG_26_29 , AIR9 , 2000-01-26 , 11:00 , BASE2 , 2000-01-26 , 11:39
LEG_26_30 , BASE2 , 2000-01-26 , 12:46 , AIR8 , 2000-01-26 , 14:20
LEG_26_31 , AIR8 , 2000-01-26 , 15:05 , BASE2 , 2000-01-26 , 16:56
LEG_26_32 , AIR10 , 2000-01-26 , 12:10 , BASE2 , 2000-01-26 , 13:26
LEG_26_33 , BASE2 , 2000-01-26 , 14:14 , AIR8 , 2000-01-26 , 15:51
LEG_26_34 , AIR11 , 2000-01-26 , 16:55 , BASE2 , 2000-01-26 , 18:12
LEG_26_35 , BASE2 , 2000-01-26 , 19:32 , AIR12 , 2000-01-26 , 20:42
LEG_26_36 , BASE2 , 2000-01-26 , 19:38 , AIR14 , 2000-01-26 , 22:20
LEG_26_37 , AIR14 , 2000-01-26 , 21:25 , BASE2 , 2000-01-27 , 00:06
LEG_26_38 , BASE3 , 2000-01-26 , 13:36 , BASE1 , 2000-01-26 , 15:45
LEG_26_39 , AIR15 , 2000-01-26 , 11:25 , BASE3 , 2000-01-26 , 12:50
LEG_26_40 , BASE3 , 2000-01-26 , 17:35 , BASE1 , 2000-01-26 , 19:40
LEG_26_41 , AIR7 , 2000-01-26 , 21:15 , BASE2 , 2000-01-26 , 22:26
LEG_26_42 , AIR16 , 2000-01-26 , 12:45 , BASE2 , 2000-01-26 , 15:06
LEG_26_43 , BASE2 , 2000-01-26 , 16:11 , AIR17 , 2000-01-26 , 17:25
LEG_26_44 , AIR7 , 2000-01-26 , 11:20 , BASE3 , 2000-01-26 , 13:03
LEG_26_45 , BASE3 , 2000-01-26 , 22:20 , AIR7 , 2000-01-27 , 00:05
LEG_26_46 , BASE2 , 2000-01-26 , 17:33 , AIR19 , 2000-01-26 , 20:16
LEG_26_47 , AIR19 , 2000-01-26 , 21:00 , BASE2 , 2000-01-26 , 23:44
LEG_26_48 , BASE2 , 2000-01-26 , 00:57 , AIR38 , 2000-01-26 , 02:00
LEG_26_49 , AIR18 , 2000-01-26 , 14:30 , BASE2 , 2000-01-26 , 16:35
LEG_26_50 , BASE2 , 2000-01-26 , 23:13 , AIR4 , 2000-01-27 , 00:28
LEG_26_51 , AIR18 , 2000-01-26 , 20:20 , BASE2 , 2000-01-26 , 22:16
LEG_26_52 , BASE2 , 2000-01-26 , 16:14 , AIR18 , 2000-01-26 , 18:22
LEG_26_53 , AIR20 , 2000-01-26 , 14:40 , BASE2 , 2000-01-26 , 15:24
LEG_26_54 , AIR18 , 2000-01-26 , 22:05 , BASE2 , 2000-01-27 , 00:04
LEG_26_55 , BASE2 , 2000-01-26 , 22:56 , AIR18 , 2000-01-27 , 00:59
LEG_26_56 , BASE2 , 2000-01-26 , 17:34 , AIR18 , 2000-01-26 , 19:29
LEG_26_57 , AIR22 , 2000-01-26 , 16:20 , BASE1 , 2000-01-26 , 18:26
LEG_26_58 , BASE1 , 2000-01-26 , 23:37 , AIR23 , 2000-01-27 , 02:02
LEG_26_59 , BASE2 , 2000-01-26 , 16:15 , AIR2 , 2000-01-26 , 18:22
LEG_26_60 , AIR12 , 2000-01-26 , 21:30 , BASE1 , 2000-01-26 , 22:50
LEG_26_61 , BASE2 , 2000-01-26 , 14:10 , BASE1 , 2000-01-26 , 16:02
LEG_26_62 , BASE1 , 2000-01-26 , 13:45 , BASE2 , 2000-01-26 , 15:22
LEG_26_63 , BASE2 , 2000-01-26 , 16:21 , BASE1 , 2000-01-26 , 18:20
LEG_26_64 , BASE1 , 2000-01-26 , 19:31 , AIR3 , 2000-01-26 , 20:23
LEG_26_65 , BASE1 , 2000-01-26 , 15:10 , BASE2 , 2000-01-26 , 16:52
LEG_26_66 , BASE2 , 2000-01-26 , 17:45 , BASE1 , 2000-01-26 , 19:31
LEG_26_67 , BASE1 , 2000-01-26 , 16:25 , BASE2 , 2000-01-26 , 18:09
LEG_26_68 , BASE2 , 2000-01-26 , 01:05 , BASE1 , 2000-01-26 , 02:43
