#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_25_0 , AIR1 , 2000-01-25 , 12:00 , BASE1 , 2000-01-25 , 13:21
LEG_25_1 , BASE1 , 2000-01-25 , 14:13 , AIR2 , 2000-01-25 , 18:00
LEG_25_2 , AIR2 , 2000-01-25 , 22:35 , BASE1 , 2000-01-26 , 02:02
LEG_25_3 , BASE1 , 2000-01-25 , 03:01 , BASE3 , 2000-01-25 , 04:50
LEG_25_4 , BASE1 , 2000-01-25 , 23:38 , AIR3 , 2000-01-26 , 02:21
LEG_25_5 , AIR2 , 2000-01-25 , 19:05 , BASE1 , 2000-01-25 , 22:33
LEG_25_6 , BASE1 , 2000-01-25 , 16:32 , AIR2 , 2000-01-25 , 20:26
LEG_25_7 , AIR3 , 2000-01-25 , 12:15 , BASE1 , 2000-01-25 , 15:20
LEG_25_8 , BASE1 , 2000-01-25 , 01:00 , AIR28 , 2000-01-25 , 02:12
LEG_25_9 , AIR5 , 2000-01-25 , 20:15 , BASE2 , 2000-01-25 , 22:18
LEG_25_10 , BASE2 , 2000-01-25 , 23:09 , AIR4 , 2000-01-26 , 04:19
LEG_25_11 , BASE2 , 2000-01-25 , 21:31 , AIR6 , 2000-01-25 , 22:51
LEG_25_12 , AIR4 , 2000-01-25 , 15:35 , BASE2 , 2000-01-25 , 20:12
LEG_25_13 , BASE1 , 2000-01-25 , 00:12 , AIR1 , 2000-01-25 , 01:47
LEG_25_14 , AIR20 , 2000-01-25 , 20:10 , BASE1 , 2000-01-25 , 22:53
LEG_25_15 , BASE1 , 2000-01-25 , 12:10 , AIR7 , 2000-01-25 , 14:45
LEG_25_16 , AIR7 , 2000-01-25 , 18:15 , BASE1 , 2000-01-25 , 20:43
LEG_25_17 , BASE1 , 2000-01-25 , 22:20 , AIR7 , 2000-01-26 , 00:50
LEG_25_18 , AIR7 , 2000-01-25 , 21:55 , BASE1 , 2000-01-26 , 00:14
LEG_25_19 , BASE1 , 2000-01-25 , 18:41 , AIR7 , 2000-01-25 , 21:05
LEG_25_20 , AIR7 , 2000-01-25 , 11:10 , BASE1 , 2000-01-25 , 13:30
LEG_25_21 , BASE1 , 2000-01-25 , 14:29 , AIR7 , 2000-01-25 , 16:57
LEG_25_22 , BASE1 , 2000-01-25 , 23:57 , AIR7 , 2000-01-26 , 02:31
LEG_25_23 , AIR8 , 2000-01-25 , 20:50 , BASE2 , 2000-01-25 , 21:52
LEG_25_24 , BASE3 , 2000-01-25 , 11:00 , BASE1 , 2000-01-25 , 13:02
LEG_25_25 , BASE3 , 2000-01-25 , 02:05 , BASE1 , 2000-01-25 , 03:58
LEG_25_26 , AIR9 , 2000-01-25 , 19:35 , BASE1 , 2000-01-25 , 22:48
LEG_25_27 , BASE1 , 2000-01-25 , 23:43 , AIR10 , 2000-01-26 , 01:08
LEG_25_28 , BASE1 , 2000-01-25 , 19:38 , AIR11 , 2000-01-25 , 21:33
LEG_25_29 , BASE1 , 2000-01-25 , 23:36 , AIR12 , 2000-01-26 , 02:14
LEG_25_30 , AIR13 , 2000-01-25 , 19:10 , BASE1 , 2000-01-25 , 22:14
LEG_25_31 , BASE1 , 2000-01-25 , 14:30 , AIR13 , 2000-01-25 , 17:53
LEG_25_32 , AIR14 , 2000-01-25 , 10:15 , BASE1 , 2000-01-25 , 13:03
LEG_25_33 , BASE1 , 2000-01-25 , 02:21 , AIR11 , 2000-01-25 , 04:16
LEG_25_34 , AIR15 , 2000-01-25 , 12:50 , BASE1 , 2000-01-25 , 15:31
LEG_25_35 , BASE3 , 2000-01-25 , 13:58 , AIR9 , 2000-01-25 , 16:29
LEG_25_36 , BASE3 , 2000-01-25 , 02:10 , AIR15 , 2000-01-25 , 03:52
LEG_25_37 , AIR9 , 2000-01-25 , 21:55 , BASE3 , 2000-01-26 , 00:55
LEG_25_38 , AIR7 , 2000-01-25 , 15:30 , BASE3 , 2000-01-25 , 16:54
LEG_25_39 , BASE3 , 2000-01-25 , 17:45 , AIR9 , 2000-01-25 , 20:26
LEG_25_40 , AIR9 , 2000-01-25 , 18:29 , BASE3 , 2000-01-25 , 21:28
LEG_25_41 , BASE2 , 2000-01-25 , 13:03 , AIR1 , 2000-01-25 , 15:05
LEG_25_42 , AIR3 , 2000-01-25 , 10:00 , BASE2 , 2000-01-25 , 12:04
LEG_25_43 , AIR7 , 2000-01-25 , 14:10 , BASE2 , 2000-01-25 , 16:51
LEG_25_44 , BASE2 , 2000-01-25 , 17:38 , AIR3 , 2000-01-25 , 19:23
LEG_25_45 , BASE2 , 2000-01-25 , 12:58 , AIR7 , 2000-01-25 , 15:41
LEG_25_46 , AIR5 , 2000-01-25 , 10:05 , BASE2 , 2000-01-25 , 12:07
LEG_25_47 , AIR7 , 2000-01-25 , 17:30 , BASE2 , 2000-01-25 , 20:08
LEG_25_48 , BASE2 , 2000-01-25 , 21:13 , AIR3 , 2000-01-25 , 23:06
LEG_25_49 , AIR16 , 2000-01-25 , 13:00 , BASE2 , 2000-01-25 , 14:43
LEG_25_50 , BASE2 , 2000-01-25 , 16:27 , AIR7 , 2000-01-25 , 19:22
LEG_25_51 , AIR7 , 2000-01-25 , 23:20 , BASE2 , 2000-01-26 , 01:55
LEG_25_52 , AIR3 , 2000-01-25 , 20:10 , BASE2 , 2000-01-25 , 22:17
