#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_11_0 , AIR1 , 2000-01-11 , 12:00 , BASE1 , 2000-01-11 , 13:21
LEG_11_1 , BASE1 , 2000-01-11 , 14:13 , AIR2 , 2000-01-11 , 18:00
LEG_11_2 , AIR2 , 2000-01-11 , 22:35 , BASE1 , 2000-01-12 , 02:02
LEG_11_3 , BASE1 , 2000-01-11 , 03:01 , BASE3 , 2000-01-11 , 04:50
LEG_11_4 , BASE1 , 2000-01-11 , 23:38 , AIR3 , 2000-01-12 , 02:21
LEG_11_5 , AIR2 , 2000-01-11 , 19:05 , BASE1 , 2000-01-11 , 22:33
LEG_11_6 , BASE1 , 2000-01-11 , 16:32 , AIR2 , 2000-01-11 , 20:26
LEG_11_7 , AIR3 , 2000-01-11 , 12:15 , BASE1 , 2000-01-11 , 15:20
LEG_11_8 , BASE1 , 2000-01-11 , 01:00 , AIR28 , 2000-01-11 , 02:12
LEG_11_9 , AIR5 , 2000-01-11 , 20:15 , BASE2 , 2000-01-11 , 22:18
LEG_11_10 , BASE2 , 2000-01-11 , 23:09 , AIR4 , 2000-01-12 , 04:19
LEG_11_11 , BASE2 , 2000-01-11 , 21:31 , AIR6 , 2000-01-11 , 22:51
LEG_11_12 , AIR4 , 2000-01-11 , 15:35 , BASE2 , 2000-01-11 , 20:12
LEG_11_13 , BASE1 , 2000-01-11 , 00:12 , AIR1 , 2000-01-11 , 01:47
LEG_11_14 , BASE1 , 2000-01-11 , 12:10 , AIR7 , 2000-01-11 , 14:45
LEG_11_15 , AIR7 , 2000-01-11 , 18:15 , BASE1 , 2000-01-11 , 20:43
LEG_11_16 , BASE1 , 2000-01-11 , 22:20 , AIR7 , 2000-01-12 , 00:50
LEG_11_17 , AIR7 , 2000-01-11 , 21:55 , BASE1 , 2000-01-12 , 00:14
LEG_11_18 , BASE1 , 2000-01-11 , 18:41 , AIR7 , 2000-01-11 , 21:05
LEG_11_19 , AIR7 , 2000-01-11 , 11:10 , BASE1 , 2000-01-11 , 13:30
LEG_11_20 , BASE1 , 2000-01-11 , 14:29 , AIR7 , 2000-01-11 , 16:57
LEG_11_21 , BASE1 , 2000-01-11 , 23:57 , AIR7 , 2000-01-12 , 02:31
LEG_11_22 , AIR8 , 2000-01-11 , 20:50 , BASE2 , 2000-01-11 , 21:52
