#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_01_1 , BASE1 , 2000-01-01 , 14:13 , AIR2 , 2000-01-01 , 18:00
LEG_01_2 , AIR2 , 2000-01-01 , 22:35 , BASE1 , 2000-01-02 , 02:02
LEG_01_3 , BASE1 , 2000-01-01 , 23:38 , AIR3 , 2000-01-02 , 02:21
LEG_01_4 , AIR2 , 2000-01-01 , 19:05 , BASE1 , 2000-01-01 , 22:33
LEG_01_5 , BASE1 , 2000-01-01 , 16:32 , AIR2 , 2000-01-01 , 20:26
LEG_01_7 , AIR5 , 2000-01-01 , 20:15 , BASE2 , 2000-01-01 , 22:18
LEG_01_8 , BASE2 , 2000-01-01 , 23:09 , AIR4 , 2000-01-02 , 04:19
LEG_01_9 , BASE2 , 2000-01-01 , 21:31 , AIR6 , 2000-01-01 , 22:51
LEG_01_11 , BASE1 , 2000-01-01 , 12:10 , AIR7 , 2000-01-01 , 14:45
LEG_01_12 , AIR7 , 2000-01-01 , 18:15 , BASE1 , 2000-01-01 , 20:43
LEG_01_13 , BASE1 , 2000-01-01 , 22:20 , AIR7 , 2000-01-02 , 00:50
LEG_01_14 , AIR7 , 2000-01-01 , 21:55 , BASE1 , 2000-01-02 , 00:14
LEG_01_15 , BASE1 , 2000-01-01 , 18:41 , AIR7 , 2000-01-01 , 21:05
LEG_01_17 , BASE1 , 2000-01-01 , 14:29 , AIR7 , 2000-01-01 , 16:57
LEG_01_18 , BASE1 , 2000-01-01 , 23:57 , AIR7 , 2000-01-02 , 02:31
LEG_01_19 , AIR8 , 2000-01-01 , 20:50 , BASE2 , 2000-01-01 , 21:52
LEG_01_20 , BASE3 , 2000-01-01 , 11:00 , BASE1 , 2000-01-01 , 13:02
LEG_01_21 , AIR9 , 2000-01-01 , 19:35 , BASE1 , 2000-01-01 , 22:48
LEG_01_22 , BASE1 , 2000-01-01 , 23:43 , AIR10 , 2000-01-02 , 01:08
LEG_01_23 , BASE1 , 2000-01-01 , 19:38 , AIR11 , 2000-01-01 , 21:33
