#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_29_0 , AIR12 , 2000-01-29 , 12:55 , BASE1 , 2000-01-29 , 15:55
LEG_29_1 , BASE1 , 2000-01-29 , 17:32 , AIR2 , 2000-01-29 , 21:28
LEG_29_2 , BASE1 , 2000-01-29 , 04:01 , BASE3 , 2000-01-29 , 05:54
LEG_29_3 , AIR2 , 2000-01-29 , 23:35 , BASE1 , 2000-01-30 , 03:08
LEG_29_4 , BASE1 , 2000-01-29 , 02:00 , AIR28 , 2000-01-29 , 03:16
LEG_29_5 , BASE2 , 2000-01-29 , 00:15 , AIR4 , 2000-01-29 , 05:16
LEG_29_6 , AIR3 , 2000-01-29 , 21:10 , BASE2 , 2000-01-29 , 23:12
LEG_29_7 , BASE2 , 2000-01-29 , 22:10 , AIR3 , 2000-01-29 , 23:54
LEG_29_8 , AIR4 , 2000-01-29 , 16:35 , BASE2 , 2000-01-29 , 21:06
LEG_29_9 , AIR20 , 2000-01-29 , 14:25 , BASE2 , 2000-01-29 , 15:58
LEG_29_10 , BASE2 , 2000-01-29 , 17:08 , AIR17 , 2000-01-29 , 17:53
LEG_29_11 , BASE2 , 2000-01-29 , 11:47 , AIR20 , 2000-01-29 , 13:08
LEG_29_12 , AIR45 , 2000-01-29 , 18:11 , BASE2 , 2000-01-29 , 21:11
LEG_29_13 , AIR28 , 2000-01-29 , 13:10 , BASE2 , 2000-01-29 , 14:21
LEG_29_14 , BASE2 , 2000-01-29 , 15:22 , AIR45 , 2000-01-29 , 18:20
LEG_29_15 , BASE2 , 2000-01-29 , 11:50 , AIR19 , 2000-01-29 , 13:33
LEG_29_16 , AIR42 , 2000-01-29 , 06:15 , BASE2 , 2000-01-29 , 10:36
LEG_29_17 , AIR22 , 2000-01-29 , 18:35 , BASE2 , 2000-01-29 , 19:28
LEG_29_18 , BASE2 , 2000-01-29 , 20:22 , AIR42 , 2000-01-30 , 01:10
LEG_29_19 , BASE1 , 2000-01-29 , 13:07 , AIR7 , 2000-01-29 , 15:35
LEG_29_20 , AIR7 , 2000-01-29 , 23:00 , BASE1 , 2000-01-30 , 01:13
LEG_29_21 , AIR7 , 2000-01-29 , 12:15 , BASE1 , 2000-01-29 , 14:30
LEG_29_22 , BASE1 , 2000-01-29 , 19:41 , AIR7 , 2000-01-29 , 22:08
