#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_02_0 , AIR1 , 2000-01-02 , 12:00 , BASE1 , 2000-01-02 , 13:21
LEG_02_1 , BASE1 , 2000-01-02 , 14:13 , AIR2 , 2000-01-02 , 18:00
LEG_02_2 , AIR2 , 2000-01-02 , 22:35 , BASE1 , 2000-01-03 , 02:02
LEG_02_3 , BASE1 , 2000-01-02 , 03:01 , BASE3 , 2000-01-02 , 04:50
LEG_02_4 , BASE1 , 2000-01-02 , 23:38 , AIR3 , 2000-01-03 , 02:21
LEG_02_5 , AIR2 , 2000-01-02 , 19:05 , BASE1 , 2000-01-02 , 22:33
LEG_02_6 , BASE1 , 2000-01-02 , 16:32 , AIR2 , 2000-01-02 , 20:26
LEG_02_7 , AIR3 , 2000-01-02 , 12:15 , BASE1 , 2000-01-02 , 15:20
LEG_02_8 , BASE1 , 2000-01-02 , 01:00 , AIR28 , 2000-01-02 , 02:12
LEG_02_9 , AIR5 , 2000-01-02 , 20:15 , BASE2 , 2000-01-02 , 22:18
LEG_02_10 , BASE2 , 2000-01-02 , 23:09 , AIR4 , 2000-01-03 , 04:19
LEG_02_11 , BASE2 , 2000-01-02 , 21:31 , AIR6 , 2000-01-02 , 22:51
LEG_02_12 , AIR4 , 2000-01-02 , 15:35 , BASE2 , 2000-01-02 , 20:12
LEG_02_13 , BASE1 , 2000-01-02 , 00:12 , AIR1 , 2000-01-02 , 01:47
LEG_02_14 , BASE1 , 2000-01-02 , 12:10 , AIR7 , 2000-01-02 , 14:45
LEG_02_15 , AIR7 , 2000-01-02 , 18:15 , BASE1 , 2000-01-02 , 20:43
LEG_02_16 , BASE1 , 2000-01-02 , 22:20 , AIR7 , 2000-01-03 , 00:50
LEG_02_17 , AIR7 , 2000-01-02 , 21:55 , BASE1 , 2000-01-03 , 00:14
LEG_02_18 , BASE1 , 2000-01-02 , 18:41 , AIR7 , 2000-01-02 , 21:05
LEG_02_19 , AIR7 , 2000-01-02 , 11:10 , BASE1 , 2000-01-02 , 13:30
LEG_02_20 , BASE1 , 2000-01-02 , 14:29 , AIR7 , 2000-01-02 , 16:57
LEG_02_21 , BASE1 , 2000-01-02 , 23:57 , AIR7 , 2000-01-03 , 02:31
LEG_02_22 , AIR8 , 2000-01-02 , 20:50 , BASE2 , 2000-01-02 , 21:52
LEG_02_23 , BASE3 , 2000-01-02 , 11:00 , BASE1 , 2000-01-02 , 13:02
LEG_02_24 , BASE3 , 2000-01-02 , 02:05 , BASE1 , 2000-01-02 , 03:58
LEG_02_25 , AIR9 , 2000-01-02 , 19:35 , BASE1 , 2000-01-02 , 22:48
LEG_02_26 , BASE1 , 2000-01-02 , 23:43 , AIR10 , 2000-01-03 , 01:08
LEG_02_27 , BASE1 , 2000-01-02 , 19:38 , AIR11 , 2000-01-02 , 21:33
LEG_02_28 , BASE1 , 2000-01-02 , 23:36 , AIR12 , 2000-01-03 , 02:14
LEG_02_29 , AIR13 , 2000-01-02 , 19:10 , BASE1 , 2000-01-02 , 22:14
LEG_02_30 , BASE1 , 2000-01-02 , 14:30 , AIR13 , 2000-01-02 , 17:53
LEG_02_31 , AIR14 , 2000-01-02 , 10:15 , BASE1 , 2000-01-02 , 13:03
LEG_02_32 , AIR15 , 2000-01-02 , 12:50 , BASE1 , 2000-01-02 , 15:31
LEG_02_33 , BASE3 , 2000-01-02 , 13:58 , AIR9 , 2000-01-02 , 16:29
LEG_02_34 , BASE3 , 2000-01-02 , 02:10 , AIR15 , 2000-01-02 , 03:52
LEG_02_35 , AIR9 , 2000-01-02 , 21:55 , BASE3 , 2000-01-03 , 00:55
LEG_02_36 , AIR7 , 2000-01-02 , 15:30 , BASE3 , 2000-01-02 , 16:54
LEG_02_37 , BASE3 , 2000-01-02 , 17:45 , AIR9 , 2000-01-02 , 20:26
LEG_02_38 , AIR9 , 2000-01-02 , 18:29 , BASE3 , 2000-01-02 , 21:28
LEG_02_39 , BASE2 , 2000-01-02 , 13:03 , AIR1 , 2000-01-02 , 15:05
LEG_02_40 , AIR3 , 2000-01-02 , 10:00 , BASE2 , 2000-01-02 , 12:04
LEG_02_41 , AIR7 , 2000-01-02 , 14:10 , BASE2 , 2000-01-02 , 16:51
LEG_02_42 , BASE2 , 2000-01-02 , 17:38 , AIR3 , 2000-01-02 , 19:23
LEG_02_43 , BASE2 , 2000-01-02 , 12:58 , AIR7 , 2000-01-02 , 15:41
LEG_02_44 , AIR5 , 2000-01-02 , 10:05 , BASE2 , 2000-01-02 , 12:07
LEG_02_45 , AIR7 , 2000-01-02 , 17:30 , BASE2 , 2000-01-02 , 20:08
LEG_02_46 , BASE2 , 2000-01-02 , 21:13 , AIR3 , 2000-01-02 , 23:06
LEG_02_47 , AIR16 , 2000-01-02 , 13:00 , BASE2 , 2000-01-02 , 14:43
LEG_02_48 , BASE2 , 2000-01-02 , 16:27 , AIR7 , 2000-01-02 , 19:22
LEG_02_49 , AIR7 , 2000-01-02 , 23:20 , BASE2 , 2000-01-03 , 01:55
LEG_02_50 , AIR3 , 2000-01-02 , 20:10 , BASE2 , 2000-01-02 , 22:17
LEG_02_51 , BASE2 , 2000-01-02 , 23:05 , AIR7 , 2000-01-03 , 02:01
LEG_02_52 , BASE2 , 2000-01-02 , 00:52 , AIR5 , 2000-01-02 , 02:33
LEG_02_53 , AIR7 , 2000-01-02 , 21:00 , BASE2 , 2000-01-02 , 23:43
LEG_02_54 , BASE2 , 2000-01-02 , 19:43 , AIR7 , 2000-01-02 , 22:29
