#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_09_0 , BASE1 , 2000-01-09 , 18:00 , AIR1 , 2000-01-09 , 19:15
LEG_09_1 , AIR1 , 2000-01-09 , 01:00 , BASE2 , 2000-01-09 , 02:11
LEG_09_2 , AIR2 , 2000-01-09 , 11:15 , BASE2 , 2000-01-09 , 13:17
LEG_09_3 , BASE2 , 2000-01-09 , 23:01 , AIR2 , 2000-01-10 , 00:52
LEG_09_4 , BASE2 , 2000-01-09 , 19:12 , AIR3 , 2000-01-09 , 21:11
LEG_09_5 , BASE2 , 2000-01-09 , 01:16 , AIR25 , 2000-01-09 , 02:05
LEG_09_6 , AIR3 , 2000-01-09 , 22:00 , BASE2 , 2000-01-10 , 00:22
LEG_09_7 , BASE1 , 2000-01-09 , 16:17 , AIR4 , 2000-01-09 , 18:47
LEG_09_8 , AIR24 , 2000-01-09 , 11:00 , BASE2 , 2000-01-09 , 11:45
LEG_09_9 , BASE2 , 2000-01-09 , 13:08 , AIR6 , 2000-01-09 , 15:26
LEG_09_10 , AIR6 , 2000-01-09 , 16:12 , BASE2 , 2000-01-09 , 18:34
LEG_09_11 , AIR4 , 2000-01-09 , 19:35 , BASE3 , 2000-01-09 , 21:10
LEG_09_12 , BASE3 , 2000-01-09 , 22:20 , AIR1 , 2000-01-10 , 00:05
LEG_09_13 , BASE3 , 2000-01-09 , 22:25 , AIR7 , 2000-01-09 , 23:13
LEG_09_14 , AIR1 , 2000-01-09 , 19:55 , BASE3 , 2000-01-09 , 21:35
LEG_09_15 , BASE2 , 2000-01-09 , 22:56 , AIR8 , 2000-01-10 , 00:59
LEG_09_16 , BASE1 , 2000-01-09 , 16:25 , AIR9 , 2000-01-09 , 17:14
LEG_09_17 , AIR10 , 2000-01-09 , 13:45 , BASE1 , 2000-01-09 , 15:23
LEG_09_18 , AIR11 , 2000-01-09 , 12:20 , BASE2 , 2000-01-09 , 13:16
LEG_09_19 , BASE2 , 2000-01-09 , 14:17 , AIR12 , 2000-01-09 , 15:58
LEG_09_20 , AIR12 , 2000-01-09 , 16:45 , BASE2 , 2000-01-09 , 18:28
LEG_09_21 , BASE2 , 2000-01-09 , 14:10 , BASE1 , 2000-01-09 , 16:02
LEG_09_22 , BASE2 , 2000-01-09 , 16:21 , BASE1 , 2000-01-09 , 18:20
LEG_09_23 , BASE1 , 2000-01-09 , 19:31 , AIR13 , 2000-01-09 , 20:23
LEG_09_24 , AIR14 , 2000-01-09 , 21:35 , BASE1 , 2000-01-09 , 22:59
LEG_09_25 , AIR9 , 2000-01-09 , 17:55 , BASE1 , 2000-01-09 , 18:42
LEG_09_26 , BASE1 , 2000-01-09 , 19:27 , AIR14 , 2000-01-09 , 20:53
LEG_09_27 , AIR8 , 2000-01-09 , 10:00 , BASE2 , 2000-01-09 , 11:52
LEG_09_28 , BASE2 , 2000-01-09 , 12:54 , AIR15 , 2000-01-09 , 13:59
LEG_09_29 , BASE1 , 2000-01-09 , 23:50 , BASE2 , 2000-01-10 , 01:49
LEG_09_30 , AIR13 , 2000-01-09 , 21:25 , BASE1 , 2000-01-09 , 22:26
LEG_09_31 , BASE3 , 2000-01-09 , 18:08 , BASE2 , 2000-01-09 , 20:02
LEG_09_32 , BASE2 , 2000-01-09 , 21:25 , AIR16 , 2000-01-09 , 23:14
LEG_09_33 , AIR15 , 2000-01-09 , 15:00 , BASE3 , 2000-01-09 , 16:44
LEG_09_34 , BASE3 , 2000-01-09 , 02:30 , AIR10 , 2000-01-09 , 03:34
LEG_09_35 , AIR7 , 2000-01-09 , 00:10 , BASE3 , 2000-01-09 , 00:56
LEG_09_36 , BASE1 , 2000-01-09 , 23:48 , AIR17 , 2000-01-10 , 01:52
LEG_09_37 , AIR17 , 2000-01-09 , 13:00 , BASE1 , 2000-01-09 , 15:10
LEG_09_38 , BASE2 , 2000-01-09 , 10:36 , AIR19 , 2000-01-09 , 11:29
LEG_09_39 , AIR19 , 2000-01-09 , 12:10 , BASE2 , 2000-01-09 , 13:18
LEG_09_40 , BASE2 , 2000-01-09 , 19:35 , AIR20 , 2000-01-09 , 21:12
LEG_09_41 , AIR20 , 2000-01-09 , 22:15 , BASE2 , 2000-01-09 , 23:53
LEG_09_42 , BASE2 , 2000-01-09 , 21:20 , AIR19 , 2000-01-09 , 22:25
LEG_09_43 , AIR21 , 2000-01-09 , 10:20 , BASE2 , 2000-01-09 , 11:53
LEG_09_44 , BASE2 , 2000-01-09 , 12:52 , AIR22 , 2000-01-09 , 14:25
LEG_09_45 , AIR22 , 2000-01-09 , 22:05 , BASE2 , 2000-01-09 , 23:44
LEG_09_46 , BASE2 , 2000-01-09 , 01:01 , AIR21 , 2000-01-09 , 02:29
LEG_09_47 , AIR16 , 2000-01-09 , 20:05 , BASE2 , 2000-01-09 , 22:01
LEG_09_48 , AIR16 , 2000-01-09 , 13:10 , BASE2 , 2000-01-09 , 15:05
LEG_09_49 , AIR22 , 2000-01-09 , 15:10 , BASE2 , 2000-01-09 , 16:47
LEG_09_50 , BASE2 , 2000-01-09 , 17:37 , AIR16 , 2000-01-09 , 19:17
LEG_09_51 , AIR23 , 2000-01-09 , 10:10 , BASE2 , 2000-01-09 , 11:55
LEG_09_52 , BASE2 , 2000-01-09 , 12:56 , AIR24 , 2000-01-09 , 13:43
LEG_09_53 , BASE2 , 2000-01-09 , 14:20 , AIR23 , 2000-01-09 , 15:47
LEG_09_54 , BASE2 , 2000-01-09 , 00:50 , AIR23 , 2000-01-09 , 02:18
LEG_09_55 , AIR23 , 2000-01-09 , 16:30 , BASE2 , 2000-01-09 , 18:18
LEG_09_56 , BASE2 , 2000-01-09 , 17:48 , AIR23 , 2000-01-09 , 19:19
LEG_09_57 , AIR23 , 2000-01-09 , 20:05 , BASE2 , 2000-01-09 , 21:50
LEG_09_58 , BASE2 , 2000-01-09 , 10:44 , AIR11 , 2000-01-09 , 11:39
LEG_09_59 , BASE2 , 2000-01-09 , 19:27 , AIR22 , 2000-01-09 , 21:08
LEG_09_60 , AIR24 , 2000-01-09 , 14:30 , BASE2 , 2000-01-09 , 15:12
LEG_09_61 , AIR25 , 2000-01-09 , 11:00 , BASE2 , 2000-01-09 , 11:44
LEG_09_62 , AIR19 , 2000-01-09 , 23:15 , BASE2 , 2000-01-10 , 00:20
LEG_09_63 , BASE2 , 2000-01-09 , 01:20 , AIR24 , 2000-01-09 , 02:02
