#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_28_0 , BASE1 , 2000-01-28 , 19:00 , AIR1 , 2000-01-28 , 20:16
LEG_28_1 , BASE1 , 2000-01-28 , 20:00 , AIR1 , 2000-01-28 , 21:17
LEG_28_2 , AIR1 , 2000-01-28 , 22:00 , BASE1 , 2000-01-28 , 23:36
LEG_28_3 , AIR3 , 2000-01-28 , 12:10 , BASE2 , 2000-01-28 , 14:25
LEG_28_4 , BASE2 , 2000-01-28 , 20:20 , AIR2 , 2000-01-28 , 22:10
LEG_28_5 , AIR2 , 2000-01-28 , 23:05 , BASE2 , 2000-01-29 , 01:09
LEG_28_6 , BASE1 , 2000-01-28 , 23:11 , AIR3 , 2000-01-29 , 01:55
LEG_28_7 , BASE2 , 2000-01-28 , 15:12 , BASE1 , 2000-01-28 , 17:07
LEG_28_8 , BASE2 , 2000-01-28 , 18:40 , BASE1 , 2000-01-28 , 20:29
LEG_28_9 , BASE2 , 2000-01-28 , 17:29 , BASE1 , 2000-01-28 , 19:26
LEG_28_10 , BASE1 , 2000-01-28 , 04:05 , AIR14 , 2000-01-28 , 05:28
LEG_28_11 , BASE3 , 2000-01-28 , 03:30 , AIR22 , 2000-01-28 , 04:24
LEG_28_12 , AIR8 , 2000-01-28 , 01:00 , BASE3 , 2000-01-28 , 02:20
LEG_28_13 , BASE3 , 2000-01-28 , 23:20 , AIR22 , 2000-01-29 , 00:15
LEG_28_14 , AIR1 , 2000-01-28 , 20:56 , BASE3 , 2000-01-28 , 22:35
LEG_28_15 , AIR32 , 2000-01-28 , 22:10 , BASE2 , 2000-01-28 , 23:16
LEG_28_16 , AIR35 , 2000-01-28 , 14:15 , BASE2 , 2000-01-28 , 16:15
LEG_28_17 , BASE2 , 2000-01-28 , 17:10 , AIR22 , 2000-01-28 , 18:49
LEG_28_18 , BASE2 , 2000-01-28 , 22:15 , AIR35 , 2000-01-28 , 23:58
LEG_28_19 , AIR10 , 2000-01-28 , 19:35 , BASE2 , 2000-01-28 , 21:14
LEG_28_20 , AIR38 , 2000-01-28 , 12:55 , BASE3 , 2000-01-28 , 13:56
LEG_28_21 , BASE3 , 2000-01-28 , 14:50 , AIR36 , 2000-01-28 , 16:15
LEG_28_22 , BASE1 , 2000-01-28 , 21:08 , AIR22 , 2000-01-28 , 23:14
LEG_28_23 , AIR22 , 2000-01-28 , 00:00 , BASE1 , 2000-01-28 , 02:10
LEG_28_24 , BASE1 , 2000-01-28 , 16:35 , AIR22 , 2000-01-28 , 18:44
LEG_28_25 , AIR14 , 2000-01-28 , 14:15 , BASE1 , 2000-01-28 , 15:49
LEG_28_26 , AIR22 , 2000-01-28 , 19:25 , BASE1 , 2000-01-28 , 21:30
LEG_28_27 , AIR22 , 2000-01-28 , 14:40 , BASE2 , 2000-01-28 , 16:14
LEG_28_28 , BASE2 , 2000-01-28 , 17:20 , AIR1 , 2000-01-28 , 18:36
LEG_28_29 , AIR22 , 2000-01-28 , 01:10 , BASE3 , 2000-01-28 , 02:13
LEG_28_30 , BASE3 , 2000-01-28 , 03:35 , AIR38 , 2000-01-28 , 04:27
LEG_28_31 , BASE1 , 2000-01-28 , 21:40 , AIR8 , 2000-01-29 , 00:14
LEG_28_32 , AIR30 , 2000-01-28 , 12:00 , BASE2 , 2000-01-28 , 13:14
LEG_28_33 , BASE2 , 2000-01-28 , 14:19 , AIR16 , 2000-01-28 , 16:00
LEG_28_34 , BASE2 , 2000-01-28 , 20:18 , AIR32 , 2000-01-28 , 21:26
LEG_28_35 , AIR16 , 2000-01-28 , 17:00 , BASE2 , 2000-01-28 , 18:59
LEG_28_36 , AIR22 , 2000-01-28 , 12:50 , BASE2 , 2000-01-28 , 14:26
LEG_28_37 , BASE2 , 2000-01-28 , 15:26 , AIR17 , 2000-01-28 , 16:32
LEG_28_38 , BASE1 , 2000-01-28 , 01:20 , AIR30 , 2000-01-28 , 02:33
LEG_28_39 , AIR17 , 2000-01-28 , 17:40 , BASE2 , 2000-01-28 , 18:55
LEG_28_40 , BASE2 , 2000-01-28 , 01:50 , AIR23 , 2000-01-28 , 03:13
LEG_28_41 , AIR10 , 2000-01-28 , 23:00 , BASE2 , 2000-01-29 , 00:36
LEG_28_42 , AIR23 , 2000-01-28 , 17:35 , BASE2 , 2000-01-28 , 19:22
LEG_28_43 , BASE2 , 2000-01-28 , 20:28 , AIR10 , 2000-01-28 , 22:10
LEG_28_44 , AIR23 , 2000-01-28 , 11:10 , BASE2 , 2000-01-28 , 12:58
LEG_28_45 , BASE2 , 2000-01-28 , 13:52 , AIR22 , 2000-01-28 , 15:26
LEG_28_46 , BASE2 , 2000-01-28 , 21:58 , AIR23 , 2000-01-28 , 23:30
LEG_28_47 , AIR1 , 2000-01-28 , 19:45 , BASE2 , 2000-01-28 , 21:02
LEG_28_48 , AIR23 , 2000-01-28 , 13:55 , BASE2 , 2000-01-28 , 15:41
LEG_28_49 , BASE2 , 2000-01-28 , 17:07 , AIR10 , 2000-01-28 , 18:50
LEG_28_50 , AIR10 , 2000-01-28 , 13:00 , BASE2 , 2000-01-28 , 14:36
LEG_28_51 , BASE2 , 2000-01-28 , 15:25 , AIR23 , 2000-01-28 , 16:52
LEG_28_52 , AIR36 , 2000-01-28 , 17:00 , BASE1 , 2000-01-28 , 18:21
LEG_28_53 , BASE2 , 2000-01-28 , 00:06 , AIR10 , 2000-01-28 , 01:50
LEG_28_54 , AIR22 , 2000-01-28 , 16:15 , BASE2 , 2000-01-28 , 17:49
LEG_28_55 , BASE2 , 2000-01-28 , 11:45 , AIR22 , 2000-01-28 , 13:24
