#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_22_0 , BASE1 , 2000-01-22 , 18:00 , AIR1 , 2000-01-22 , 19:15
LEG_22_1 , AIR1 , 2000-01-22 , 01:00 , BASE2 , 2000-01-22 , 02:11
LEG_22_2 , AIR2 , 2000-01-22 , 11:15 , BASE2 , 2000-01-22 , 13:17
LEG_22_3 , BASE2 , 2000-01-22 , 23:01 , AIR2 , 2000-01-23 , 00:52
LEG_22_4 , BASE2 , 2000-01-22 , 19:12 , AIR3 , 2000-01-22 , 21:11
LEG_22_5 , BASE2 , 2000-01-22 , 01:16 , AIR25 , 2000-01-22 , 02:05
LEG_22_6 , AIR3 , 2000-01-22 , 22:00 , BASE2 , 2000-01-23 , 00:22
LEG_22_7 , BASE1 , 2000-01-22 , 16:17 , AIR4 , 2000-01-22 , 18:47
LEG_22_8 , AIR24 , 2000-01-22 , 11:00 , BASE2 , 2000-01-22 , 11:45
LEG_22_9 , BASE2 , 2000-01-22 , 13:08 , AIR6 , 2000-01-22 , 15:26
LEG_22_10 , AIR6 , 2000-01-22 , 16:12 , BASE2 , 2000-01-22 , 18:34
LEG_22_11 , AIR4 , 2000-01-22 , 19:35 , BASE3 , 2000-01-22 , 21:10
LEG_22_12 , BASE3 , 2000-01-22 , 22:20 , AIR1 , 2000-01-23 , 00:05
LEG_22_13 , BASE3 , 2000-01-22 , 22:25 , AIR7 , 2000-01-22 , 23:13
LEG_22_14 , AIR1 , 2000-01-22 , 19:55 , BASE3 , 2000-01-22 , 21:35
LEG_22_15 , BASE2 , 2000-01-22 , 22:56 , AIR8 , 2000-01-23 , 00:59
LEG_22_16 , BASE1 , 2000-01-22 , 16:25 , AIR9 , 2000-01-22 , 17:14
LEG_22_17 , AIR11 , 2000-01-22 , 12:20 , BASE2 , 2000-01-22 , 13:16
LEG_22_18 , BASE2 , 2000-01-22 , 14:17 , AIR12 , 2000-01-22 , 15:58
LEG_22_19 , AIR12 , 2000-01-22 , 16:45 , BASE2 , 2000-01-22 , 18:28
LEG_22_20 , BASE2 , 2000-01-22 , 14:10 , BASE1 , 2000-01-22 , 16:02
LEG_22_21 , BASE2 , 2000-01-22 , 16:21 , BASE1 , 2000-01-22 , 18:20
LEG_22_22 , BASE1 , 2000-01-22 , 19:31 , AIR13 , 2000-01-22 , 20:23
LEG_22_23 , AIR14 , 2000-01-22 , 21:35 , BASE1 , 2000-01-22 , 22:59
LEG_22_24 , AIR9 , 2000-01-22 , 17:55 , BASE1 , 2000-01-22 , 18:42
LEG_22_25 , BASE1 , 2000-01-22 , 19:27 , AIR14 , 2000-01-22 , 20:53
LEG_22_26 , BASE2 , 2000-01-22 , 12:54 , AIR15 , 2000-01-22 , 13:59
LEG_22_27 , BASE1 , 2000-01-22 , 23:50 , BASE2 , 2000-01-23 , 01:49
LEG_22_28 , AIR13 , 2000-01-22 , 21:25 , BASE1 , 2000-01-22 , 22:26
LEG_22_29 , BASE3 , 2000-01-22 , 18:08 , BASE2 , 2000-01-22 , 20:02
LEG_22_30 , BASE2 , 2000-01-22 , 21:25 , AIR16 , 2000-01-22 , 23:14
LEG_22_31 , AIR15 , 2000-01-22 , 15:00 , BASE3 , 2000-01-22 , 16:44
LEG_22_32 , BASE3 , 2000-01-22 , 02:30 , AIR10 , 2000-01-22 , 03:34
LEG_22_33 , AIR7 , 2000-01-22 , 00:10 , BASE3 , 2000-01-22 , 00:56
LEG_22_34 , BASE1 , 2000-01-22 , 23:48 , AIR17 , 2000-01-23 , 01:52
LEG_22_35 , AIR17 , 2000-01-22 , 13:00 , BASE1 , 2000-01-22 , 15:10
LEG_22_36 , BASE2 , 2000-01-22 , 10:36 , AIR19 , 2000-01-22 , 11:29
LEG_22_37 , AIR19 , 2000-01-22 , 12:10 , BASE2 , 2000-01-22 , 13:18
LEG_22_38 , BASE2 , 2000-01-22 , 19:35 , AIR20 , 2000-01-22 , 21:12
LEG_22_39 , AIR20 , 2000-01-22 , 22:15 , BASE2 , 2000-01-22 , 23:53
LEG_22_40 , BASE2 , 2000-01-22 , 21:20 , AIR19 , 2000-01-22 , 22:25
LEG_22_41 , AIR21 , 2000-01-22 , 10:20 , BASE2 , 2000-01-22 , 11:53
LEG_22_42 , BASE2 , 2000-01-22 , 12:52 , AIR22 , 2000-01-22 , 14:25
LEG_22_43 , AIR22 , 2000-01-22 , 22:05 , BASE2 , 2000-01-22 , 23:44
LEG_22_44 , BASE2 , 2000-01-22 , 01:01 , AIR21 , 2000-01-22 , 02:29
LEG_22_45 , AIR16 , 2000-01-22 , 20:05 , BASE2 , 2000-01-22 , 22:01
LEG_22_46 , AIR16 , 2000-01-22 , 13:10 , BASE2 , 2000-01-22 , 15:05
LEG_22_47 , AIR22 , 2000-01-22 , 15:10 , BASE2 , 2000-01-22 , 16:47
LEG_22_48 , BASE2 , 2000-01-22 , 17:37 , AIR16 , 2000-01-22 , 19:17
LEG_22_49 , AIR23 , 2000-01-22 , 10:10 , BASE2 , 2000-01-22 , 11:55
LEG_22_50 , BASE2 , 2000-01-22 , 12:56 , AIR24 , 2000-01-22 , 13:43
LEG_22_51 , BASE2 , 2000-01-22 , 14:20 , AIR23 , 2000-01-22 , 15:47
LEG_22_52 , BASE2 , 2000-01-22 , 00:50 , AIR23 , 2000-01-22 , 02:18
LEG_22_53 , AIR23 , 2000-01-22 , 16:30 , BASE2 , 2000-01-22 , 18:18
LEG_22_54 , BASE2 , 2000-01-22 , 17:48 , AIR23 , 2000-01-22 , 19:19
