#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_24_0 , BASE1 , 2000-01-24 , 18:00 , AIR1 , 2000-01-24 , 19:15
LEG_24_1 , AIR1 , 2000-01-24 , 01:00 , BASE2 , 2000-01-24 , 02:11
LEG_24_2 , AIR2 , 2000-01-24 , 11:15 , BASE2 , 2000-01-24 , 13:17
LEG_24_3 , BASE2 , 2000-01-24 , 23:01 , AIR2 , 2000-01-25 , 00:52
LEG_24_4 , BASE2 , 2000-01-24 , 19:12 , AIR3 , 2000-01-24 , 21:11
LEG_24_5 , BASE2 , 2000-01-24 , 01:16 , AIR25 , 2000-01-24 , 02:05
LEG_24_6 , AIR3 , 2000-01-24 , 22:00 , BASE2 , 2000-01-25 , 00:22
LEG_24_7 , BASE1 , 2000-01-24 , 16:17 , AIR4 , 2000-01-24 , 18:47
LEG_24_8 , AIR24 , 2000-01-24 , 11:00 , BASE2 , 2000-01-24 , 11:45
LEG_24_9 , BASE2 , 2000-01-24 , 13:08 , AIR6 , 2000-01-24 , 15:26
LEG_24_10 , AIR6 , 2000-01-24 , 16:12 , BASE2 , 2000-01-24 , 18:34
LEG_24_11 , AIR4 , 2000-01-24 , 19:35 , BASE3 , 2000-01-24 , 21:10
LEG_24_12 , BASE3 , 2000-01-24 , 22:20 , AIR1 , 2000-01-25 , 00:05
LEG_24_13 , BASE3 , 2000-01-24 , 22:25 , AIR7 , 2000-01-24 , 23:13
LEG_24_14 , AIR1 , 2000-01-24 , 19:55 , BASE3 , 2000-01-24 , 21:35
LEG_24_15 , BASE2 , 2000-01-24 , 22:56 , AIR8 , 2000-01-25 , 00:59
LEG_24_16 , BASE1 , 2000-01-24 , 16:25 , AIR9 , 2000-01-24 , 17:14
LEG_24_17 , AIR10 , 2000-01-24 , 13:45 , BASE1 , 2000-01-24 , 15:23
LEG_24_18 , AIR11 , 2000-01-24 , 12:20 , BASE2 , 2000-01-24 , 13:16
LEG_24_19 , BASE2 , 2000-01-24 , 14:17 , AIR12 , 2000-01-24 , 15:58
LEG_24_20 , AIR12 , 2000-01-24 , 16:45 , BASE2 , 2000-01-24 , 18:28
LEG_24_21 , BASE2 , 2000-01-24 , 14:10 , BASE1 , 2000-01-24 , 16:02
LEG_24_22 , BASE2 , 2000-01-24 , 16:21 , BASE1 , 2000-01-24 , 18:20
LEG_24_23 , BASE1 , 2000-01-24 , 19:31 , AIR13 , 2000-01-24 , 20:23
LEG_24_24 , AIR14 , 2000-01-24 , 21:35 , BASE1 , 2000-01-24 , 22:59
LEG_24_25 , AIR9 , 2000-01-24 , 17:55 , BASE1 , 2000-01-24 , 18:42
LEG_24_26 , BASE1 , 2000-01-24 , 19:27 , AIR14 , 2000-01-24 , 20:53
LEG_24_27 , AIR8 , 2000-01-24 , 10:00 , BASE2 , 2000-01-24 , 11:52
LEG_24_28 , BASE2 , 2000-01-24 , 12:54 , AIR15 , 2000-01-24 , 13:59
LEG_24_29 , BASE1 , 2000-01-24 , 23:50 , BASE2 , 2000-01-25 , 01:49
LEG_24_30 , AIR13 , 2000-01-24 , 21:25 , BASE1 , 2000-01-24 , 22:26
LEG_24_31 , BASE3 , 2000-01-24 , 18:08 , BASE2 , 2000-01-24 , 20:02
LEG_24_32 , BASE2 , 2000-01-24 , 21:25 , AIR16 , 2000-01-24 , 23:14
LEG_24_33 , AIR15 , 2000-01-24 , 15:00 , BASE3 , 2000-01-24 , 16:44
LEG_24_34 , BASE3 , 2000-01-24 , 02:30 , AIR10 , 2000-01-24 , 03:34
LEG_24_35 , AIR7 , 2000-01-24 , 00:10 , BASE3 , 2000-01-24 , 00:56
LEG_24_36 , BASE1 , 2000-01-24 , 23:48 , AIR17 , 2000-01-25 , 01:52
LEG_24_37 , AIR17 , 2000-01-24 , 13:00 , BASE1 , 2000-01-24 , 15:10
LEG_24_38 , BASE2 , 2000-01-24 , 10:36 , AIR19 , 2000-01-24 , 11:29
LEG_24_39 , AIR19 , 2000-01-24 , 12:10 , BASE2 , 2000-01-24 , 13:18
LEG_24_40 , BASE2 , 2000-01-24 , 19:35 , AIR20 , 2000-01-24 , 21:12
LEG_24_41 , AIR20 , 2000-01-24 , 22:15 , BASE2 , 2000-01-24 , 23:53
LEG_24_42 , BASE2 , 2000-01-24 , 21:20 , AIR19 , 2000-01-24 , 22:25
LEG_24_43 , AIR21 , 2000-01-24 , 10:20 , BASE2 , 2000-01-24 , 11:53
LEG_24_44 , BASE2 , 2000-01-24 , 12:52 , AIR22 , 2000-01-24 , 14:25
LEG_24_45 , AIR22 , 2000-01-24 , 22:05 , BASE2 , 2000-01-24 , 23:44
LEG_24_46 , BASE2 , 2000-01-24 , 01:01 , AIR21 , 2000-01-24 , 02:29
LEG_24_47 , AIR16 , 2000-01-24 , 20:05 , BASE2 , 2000-01-24 , 22:01
LEG_24_48 , AIR16 , 2000-01-24 , 13:10 , BASE2 , 2000-01-24 , 15:05
LEG_24_49 , AIR22 , 2000-01-24 , 15:10 , BASE2 , 2000-01-24 , 16:47
LEG_24_50 , BASE2 , 2000-01-24 , 17:37 , AIR16 , 2000-01-24 , 19:17
LEG_24_51 , AIR23 , 2000-01-24 , 10:10 , BASE2 , 2000-01-24 , 11:55
LEG_24_52 , BASE2 , 2000-01-24 , 12:56 , AIR24 , 2000-01-24 , 13:43
LEG_24_53 , BASE2 , 2000-01-24 , 14:20 , AIR23 , 2000-01-24 , 15:47
LEG_24_54 , BASE2 , 2000-01-24 , 00:50 , AIR23 , 2000-01-24 , 02:18
LEG_24_55 , AIR23 , 2000-01-24 , 16:30 , BASE2 , 2000-01-24 , 18:18
LEG_24_56 , BASE2 , 2000-01-24 , 17:48 , AIR23 , 2000-01-24 , 19:19
LEG_24_57 , AIR23 , 2000-01-24 , 20:05 , BASE2 , 2000-01-24 , 21:50
LEG_24_58 , BASE2 , 2000-01-24 , 10:44 , AIR11 , 2000-01-24 , 11:39
LEG_24_59 , BASE2 , 2000-01-24 , 19:27 , AIR22 , 2000-01-24 , 21:08
LEG_24_60 , AIR24 , 2000-01-24 , 14:30 , BASE2 , 2000-01-24 , 15:12
LEG_24_61 , AIR25 , 2000-01-24 , 11:00 , BASE2 , 2000-01-24 , 11:44
LEG_24_62 , AIR19 , 2000-01-24 , 23:15 , BASE2 , 2000-01-25 , 00:20
LEG_24_63 , BASE2 , 2000-01-24 , 01:20 , AIR24 , 2000-01-24 , 02:02
