#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_13_0 , BASE1 , 2000-01-13 , 18:00 , AIR1 , 2000-01-13 , 19:15
LEG_13_1 , AIR30 , 2000-01-13 , 12:10 , BASE2 , 2000-01-13 , 13:26
LEG_13_2 , BASE2 , 2000-01-13 , 23:01 , AIR2 , 2000-01-14 , 00:52
LEG_13_3 , BASE2 , 2000-01-13 , 19:12 , AIR3 , 2000-01-13 , 21:11
LEG_13_4 , BASE2 , 2000-01-13 , 01:16 , AIR25 , 2000-01-13 , 02:05
LEG_13_5 , AIR3 , 2000-01-13 , 22:00 , BASE2 , 2000-01-14 , 00:22
LEG_13_6 , BASE1 , 2000-01-13 , 16:17 , AIR4 , 2000-01-13 , 18:47
LEG_13_7 , AIR15 , 2000-01-13 , 12:20 , BASE2 , 2000-01-13 , 13:26
LEG_13_8 , BASE2 , 2000-01-13 , 21:11 , AIR18 , 2000-01-13 , 22:19
LEG_13_9 , BASE2 , 2000-01-13 , 13:08 , AIR6 , 2000-01-13 , 15:26
LEG_13_10 , AIR6 , 2000-01-13 , 16:12 , BASE2 , 2000-01-13 , 18:34
LEG_13_11 , AIR4 , 2000-01-13 , 19:35 , BASE3 , 2000-01-13 , 21:10
LEG_13_12 , BASE3 , 2000-01-13 , 22:20 , AIR1 , 2000-01-14 , 00:05
LEG_13_13 , BASE3 , 2000-01-13 , 22:25 , AIR7 , 2000-01-13 , 23:13
LEG_13_14 , AIR1 , 2000-01-13 , 19:55 , BASE3 , 2000-01-13 , 21:35
LEG_13_15 , AIR25 , 2000-01-13 , 14:40 , BASE2 , 2000-01-13 , 15:24
LEG_13_16 , BASE2 , 2000-01-13 , 22:56 , AIR8 , 2000-01-14 , 00:59
LEG_13_17 , BASE2 , 2000-01-13 , 14:10 , BASE1 , 2000-01-13 , 16:02
LEG_13_18 , BASE2 , 2000-01-13 , 16:21 , BASE1 , 2000-01-13 , 18:20
LEG_13_19 , BASE1 , 2000-01-13 , 19:31 , AIR13 , 2000-01-13 , 20:23
LEG_13_20 , AIR14 , 2000-01-13 , 21:35 , BASE1 , 2000-01-13 , 22:59
LEG_13_21 , BASE1 , 2000-01-13 , 19:27 , AIR14 , 2000-01-13 , 20:53
LEG_13_22 , BASE2 , 2000-01-13 , 12:54 , AIR15 , 2000-01-13 , 13:59
LEG_13_23 , BASE1 , 2000-01-13 , 23:50 , BASE2 , 2000-01-14 , 01:49
LEG_13_24 , AIR13 , 2000-01-13 , 21:25 , BASE1 , 2000-01-13 , 22:26
LEG_13_25 , BASE3 , 2000-01-13 , 18:08 , BASE2 , 2000-01-13 , 20:02
LEG_13_26 , BASE2 , 2000-01-13 , 21:25 , AIR16 , 2000-01-13 , 23:14
LEG_13_27 , AIR15 , 2000-01-13 , 15:00 , BASE3 , 2000-01-13 , 16:44
LEG_13_28 , AIR2 , 2000-01-13 , 10:10 , BASE2 , 2000-01-13 , 12:11
LEG_13_29 , BASE1 , 2000-01-13 , 23:48 , AIR17 , 2000-01-14 , 01:52
LEG_13_30 , AIR18 , 2000-01-13 , 14:05 , BASE2 , 2000-01-13 , 15:17
LEG_13_31 , AIR18 , 2000-01-13 , 23:12 , BASE2 , 2000-01-14 , 00:23
LEG_13_32 , BASE2 , 2000-01-13 , 19:35 , AIR20 , 2000-01-13 , 21:12
LEG_13_33 , AIR20 , 2000-01-13 , 22:15 , BASE2 , 2000-01-13 , 23:53
LEG_13_34 , BASE2 , 2000-01-13 , 01:17 , AIR2 , 2000-01-13 , 02:57
LEG_13_35 , AIR10 , 2000-01-13 , 11:50 , BASE2 , 2000-01-13 , 13:28
LEG_13_36 , BASE1 , 2000-01-13 , 00:20 , AIR30 , 2000-01-13 , 01:30
LEG_13_37 , BASE2 , 2000-01-13 , 12:52 , AIR22 , 2000-01-13 , 14:25
LEG_13_38 , AIR22 , 2000-01-13 , 22:05 , BASE2 , 2000-01-13 , 23:44
LEG_13_39 , BASE2 , 2000-01-13 , 13:19 , AIR16 , 2000-01-13 , 15:06
LEG_13_40 , AIR16 , 2000-01-13 , 20:05 , BASE2 , 2000-01-13 , 22:01
LEG_13_41 , AIR22 , 2000-01-13 , 15:10 , BASE2 , 2000-01-13 , 16:47
LEG_13_42 , BASE2 , 2000-01-13 , 17:37 , AIR16 , 2000-01-13 , 19:17
LEG_13_43 , AIR16 , 2000-01-13 , 16:00 , BASE2 , 2000-01-13 , 17:55
LEG_13_44 , AIR22 , 2000-01-13 , 16:35 , BASE1 , 2000-01-13 , 18:40
LEG_13_45 , AIR29 , 2000-01-13 , 14:00 , BASE2 , 2000-01-13 , 16:34
LEG_13_46 , AIR23 , 2000-01-13 , 10:10 , BASE2 , 2000-01-13 , 11:55
LEG_13_47 , BASE2 , 2000-01-13 , 14:20 , AIR23 , 2000-01-13 , 15:47
LEG_13_48 , BASE2 , 2000-01-13 , 00:50 , AIR23 , 2000-01-13 , 02:18
LEG_13_49 , AIR23 , 2000-01-13 , 16:30 , BASE2 , 2000-01-13 , 18:18
LEG_13_50 , BASE2 , 2000-01-13 , 17:48 , AIR23 , 2000-01-13 , 19:19
LEG_13_51 , AIR4 , 2000-01-13 , 12:45 , BASE1 , 2000-01-13 , 15:05
LEG_13_52 , AIR23 , 2000-01-13 , 20:05 , BASE2 , 2000-01-13 , 21:50
LEG_13_53 , BASE2 , 2000-01-13 , 19:27 , AIR22 , 2000-01-13 , 21:08
LEG_13_54 , BASE2 , 2000-01-13 , 14:13 , AIR22 , 2000-01-13 , 15:53
