#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_08_0 , BASE1 , 2000-01-08 , 18:00 , AIR1 , 2000-01-08 , 19:15
LEG_08_1 , AIR1 , 2000-01-08 , 01:00 , BASE2 , 2000-01-08 , 02:11
LEG_08_2 , AIR2 , 2000-01-08 , 11:15 , BASE2 , 2000-01-08 , 13:17
LEG_08_3 , BASE2 , 2000-01-08 , 23:01 , AIR2 , 2000-01-09 , 00:52
LEG_08_4 , BASE2 , 2000-01-08 , 19:12 , AIR3 , 2000-01-08 , 21:11
LEG_08_5 , BASE2 , 2000-01-08 , 01:16 , AIR25 , 2000-01-08 , 02:05
LEG_08_6 , AIR3 , 2000-01-08 , 22:00 , BASE2 , 2000-01-09 , 00:22
LEG_08_7 , BASE1 , 2000-01-08 , 16:17 , AIR4 , 2000-01-08 , 18:47
LEG_08_8 , AIR24 , 2000-01-08 , 11:00 , BASE2 , 2000-01-08 , 11:45
LEG_08_9 , BASE2 , 2000-01-08 , 13:08 , AIR6 , 2000-01-08 , 15:26
LEG_08_10 , AIR6 , 2000-01-08 , 16:12 , BASE2 , 2000-01-08 , 18:34
LEG_08_11 , AIR4 , 2000-01-08 , 19:35 , BASE3 , 2000-01-08 , 21:10
LEG_08_12 , BASE3 , 2000-01-08 , 22:20 , AIR1 , 2000-01-09 , 00:05
LEG_08_13 , BASE3 , 2000-01-08 , 22:25 , AIR7 , 2000-01-08 , 23:13
LEG_08_14 , AIR1 , 2000-01-08 , 19:55 , BASE3 , 2000-01-08 , 21:35
LEG_08_15 , BASE2 , 2000-01-08 , 22:56 , AIR8 , 2000-01-09 , 00:59
LEG_08_16 , BASE1 , 2000-01-08 , 16:25 , AIR9 , 2000-01-08 , 17:14
LEG_08_17 , AIR10 , 2000-01-08 , 13:45 , BASE1 , 2000-01-08 , 15:23
LEG_08_18 , AIR11 , 2000-01-08 , 12:20 , BASE2 , 2000-01-08 , 13:16
LEG_08_19 , BASE2 , 2000-01-08 , 14:17 , AIR12 , 2000-01-08 , 15:58
LEG_08_20 , AIR12 , 2000-01-08 , 16:45 , BASE2 , 2000-01-08 , 18:28
LEG_08_21 , BASE2 , 2000-01-08 , 14:10 , BASE1 , 2000-01-08 , 16:02
LEG_08_22 , BASE2 , 2000-01-08 , 16:21 , BASE1 , 2000-01-08 , 18:20
