#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_30_0 , BASE1 , 2000-01-30 , 19:00 , AIR1 , 2000-01-30 , 20:16
LEG_30_1 , BASE1 , 2000-01-30 , 20:00 , AIR1 , 2000-01-30 , 21:17
LEG_30_2 , AIR1 , 2000-01-30 , 22:00 , BASE1 , 2000-01-30 , 23:36
LEG_30_3 , AIR3 , 2000-01-30 , 12:10 , BASE2 , 2000-01-30 , 14:25
LEG_30_4 , BASE2 , 2000-01-30 , 20:20 , AIR2 , 2000-01-30 , 22:10
LEG_30_5 , AIR2 , 2000-01-30 , 23:05 , BASE2 , 2000-01-31 , 01:09
LEG_30_6 , BASE1 , 2000-01-30 , 23:11 , AIR3 , 2000-01-31 , 01:55
LEG_30_7 , BASE2 , 2000-01-30 , 15:12 , BASE1 , 2000-01-30 , 17:07
LEG_30_8 , BASE2 , 2000-01-30 , 18:40 , BASE1 , 2000-01-30 , 20:29
LEG_30_9 , BASE2 , 2000-01-30 , 17:29 , BASE1 , 2000-01-30 , 19:26
LEG_30_10 , BASE1 , 2000-01-30 , 04:05 , AIR14 , 2000-01-30 , 05:28
LEG_30_11 , BASE3 , 2000-01-30 , 03:30 , AIR22 , 2000-01-30 , 04:24
LEG_30_12 , AIR8 , 2000-01-30 , 01:00 , BASE3 , 2000-01-30 , 02:20
LEG_30_13 , BASE3 , 2000-01-30 , 23:20 , AIR22 , 2000-01-31 , 00:15
LEG_30_14 , AIR1 , 2000-01-30 , 20:56 , BASE3 , 2000-01-30 , 22:35
LEG_30_15 , AIR32 , 2000-01-30 , 22:10 , BASE2 , 2000-01-30 , 23:16
LEG_30_16 , AIR35 , 2000-01-30 , 14:15 , BASE2 , 2000-01-30 , 16:15
LEG_30_17 , BASE2 , 2000-01-30 , 17:10 , AIR22 , 2000-01-30 , 18:49
LEG_30_18 , BASE2 , 2000-01-30 , 22:15 , AIR35 , 2000-01-30 , 23:58
LEG_30_19 , AIR10 , 2000-01-30 , 19:35 , BASE2 , 2000-01-30 , 21:14
LEG_30_20 , AIR38 , 2000-01-30 , 12:55 , BASE3 , 2000-01-30 , 13:56
LEG_30_21 , BASE3 , 2000-01-30 , 14:50 , AIR36 , 2000-01-30 , 16:15
LEG_30_22 , BASE1 , 2000-01-30 , 21:08 , AIR22 , 2000-01-30 , 23:14
LEG_30_23 , AIR22 , 2000-01-30 , 00:00 , BASE1 , 2000-01-30 , 02:10
LEG_30_24 , BASE1 , 2000-01-30 , 16:35 , AIR22 , 2000-01-30 , 18:44
LEG_30_25 , AIR14 , 2000-01-30 , 14:15 , BASE1 , 2000-01-30 , 15:49
LEG_30_26 , AIR22 , 2000-01-30 , 19:25 , BASE1 , 2000-01-30 , 21:30
LEG_30_27 , AIR22 , 2000-01-30 , 14:40 , BASE2 , 2000-01-30 , 16:14
LEG_30_28 , BASE2 , 2000-01-30 , 17:20 , AIR1 , 2000-01-30 , 18:36
LEG_30_29 , AIR22 , 2000-01-30 , 01:10 , BASE3 , 2000-01-30 , 02:13
LEG_30_30 , BASE3 , 2000-01-30 , 03:35 , AIR38 , 2000-01-30 , 04:27
LEG_30_31 , BASE1 , 2000-01-30 , 21:40 , AIR8 , 2000-01-31 , 00:14
LEG_30_32 , AIR30 , 2000-01-30 , 12:00 , BASE2 , 2000-01-30 , 13:14
