#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_20_0 , BASE1 , 2000-01-20 , 18:00 , AIR1 , 2000-01-20 , 19:15
LEG_20_1 , AIR30 , 2000-01-20 , 12:10 , BASE2 , 2000-01-20 , 13:26
LEG_20_2 , BASE2 , 2000-01-20 , 23:01 , AIR2 , 2000-01-21 , 00:52
LEG_20_3 , BASE2 , 2000-01-20 , 19:12 , AIR3 , 2000-01-20 , 21:11
LEG_20_4 , BASE2 , 2000-01-20 , 01:16 , AIR25 , 2000-01-20 , 02:05
LEG_20_5 , AIR3 , 2000-01-20 , 22:00 , BASE2 , 2000-01-21 , 00:22
LEG_20_6 , BASE1 , 2000-01-20 , 16:17 , AIR4 , 2000-01-20 , 18:47
LEG_20_7 , AIR15 , 2000-01-20 , 12:20 , BASE2 , 2000-01-20 , 13:26
LEG_20_8 , BASE2 , 2000-01-20 , 21:11 , AIR18 , 2000-01-20 , 22:19
LEG_20_9 , BASE2 , 2000-01-20 , 13:08 , AIR6 , 2000-01-20 , 15:26
LEG_20_10 , AIR6 , 2000-01-20 , 16:12 , BASE2 , 2000-01-20 , 18:34
LEG_20_11 , AIR4 , 2000-01-20 , 19:35 , BASE3 , 2000-01-20 , 21:10
LEG_20_12 , BASE3 , 2000-01-20 , 22:20 , AIR1 , 2000-01-21 , 00:05
LEG_20_13 , BASE3 , 2000-01-20 , 22:25 , AIR7 , 2000-01-20 , 23:13
LEG_20_14 , AIR1 , 2000-01-20 , 19:55 , BASE3 , 2000-01-20 , 21:35
LEG_20_15 , AIR25 , 2000-01-20 , 14:40 , BASE2 , 2000-01-20 , 15:24
LEG_20_16 , BASE2 , 2000-01-20 , 22:56 , AIR8 , 2000-01-21 , 00:59
LEG_20_17 , BASE2 , 2000-01-20 , 14:10 , BASE1 , 2000-01-20 , 16:02
LEG_20_18 , BASE2 , 2000-01-20 , 16:21 , BASE1 , 2000-01-20 , 18:20
LEG_20_19 , BASE1 , 2000-01-20 , 19:31 , AIR13 , 2000-01-20 , 20:23
LEG_20_20 , AIR14 , 2000-01-20 , 21:35 , BASE1 , 2000-01-20 , 22:59
LEG_20_21 , BASE1 , 2000-01-20 , 19:27 , AIR14 , 2000-01-20 , 20:53
LEG_20_22 , BASE2 , 2000-01-20 , 12:54 , AIR15 , 2000-01-20 , 13:59
LEG_20_23 , BASE1 , 2000-01-20 , 23:50 , BASE2 , 2000-01-21 , 01:49
LEG_20_24 , AIR13 , 2000-01-20 , 21:25 , BASE1 , 2000-01-20 , 22:26
LEG_20_25 , BASE3 , 2000-01-20 , 18:08 , BASE2 , 2000-01-20 , 20:02
LEG_20_26 , BASE2 , 2000-01-20 , 21:25 , AIR16 , 2000-01-20 , 23:14
LEG_20_27 , AIR15 , 2000-01-20 , 15:00 , BASE3 , 2000-01-20 , 16:44
LEG_20_28 , AIR2 , 2000-01-20 , 10:10 , BASE2 , 2000-01-20 , 12:11
LEG_20_29 , BASE1 , 2000-01-20 , 23:48 , AIR17 , 2000-01-21 , 01:52
LEG_20_30 , AIR18 , 2000-01-20 , 14:05 , BASE2 , 2000-01-20 , 15:17
LEG_20_31 , AIR18 , 2000-01-20 , 23:12 , BASE2 , 2000-01-21 , 00:23
LEG_20_32 , BASE2 , 2000-01-20 , 19:35 , AIR20 , 2000-01-20 , 21:12
LEG_20_33 , AIR20 , 2000-01-20 , 22:15 , BASE2 , 2000-01-20 , 23:53
LEG_20_34 , BASE2 , 2000-01-20 , 01:17 , AIR2 , 2000-01-20 , 02:57
LEG_20_35 , AIR10 , 2000-01-20 , 11:50 , BASE2 , 2000-01-20 , 13:28
LEG_20_36 , BASE1 , 2000-01-20 , 00:20 , AIR30 , 2000-01-20 , 01:30
LEG_20_37 , BASE2 , 2000-01-20 , 12:52 , AIR22 , 2000-01-20 , 14:25
LEG_20_38 , AIR22 , 2000-01-20 , 22:05 , BASE2 , 2000-01-20 , 23:44
LEG_20_39 , BASE2 , 2000-01-20 , 13:19 , AIR16 , 2000-01-20 , 15:06
LEG_20_40 , AIR16 , 2000-01-20 , 20:05 , BASE2 , 2000-01-20 , 22:01
LEG_20_41 , AIR22 , 2000-01-20 , 15:10 , BASE2 , 2000-01-20 , 16:47
LEG_20_42 , BASE2 , 2000-01-20 , 17:37 , AIR16 , 2000-01-20 , 19:17
LEG_20_43 , AIR16 , 2000-01-20 , 16:00 , BASE2 , 2000-01-20 , 17:55
LEG_20_44 , AIR22 , 2000-01-20 , 16:35 , BASE1 , 2000-01-20 , 18:40
LEG_20_45 , AIR29 , 2000-01-20 , 14:00 , BASE2 , 2000-01-20 , 16:34
LEG_20_46 , AIR23 , 2000-01-20 , 10:10 , BASE2 , 2000-01-20 , 11:55
LEG_20_47 , BASE2 , 2000-01-20 , 14:20 , AIR23 , 2000-01-20 , 15:47
LEG_20_48 , BASE2 , 2000-01-20 , 00:50 , AIR23 , 2000-01-20 , 02:18
LEG_20_49 , AIR23 , 2000-01-20 , 16:30 , BASE2 , 2000-01-20 , 18:18
LEG_20_50 , BASE2 , 2000-01-20 , 17:48 , AIR23 , 2000-01-20 , 19:19
LEG_20_51 , AIR4 , 2000-01-20 , 12:45 , BASE1 , 2000-01-20 , 15:05
LEG_20_52 , AIR23 , 2000-01-20 , 20:05 , BASE2 , 2000-01-20 , 21:50
LEG_20_53 , BASE2 , 2000-01-20 , 19:27 , AIR22 , 2000-01-20 , 21:08
LEG_20_54 , BASE2 , 2000-01-20 , 14:13 , AIR22 , 2000-01-20 , 15:53
