#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_25_0 , BASE1 , 2000-01-25 , 18:00 , AIR1 , 2000-01-25 , 19:15
LEG_25_1 , AIR1 , 2000-01-25 , 01:00 , BASE2 , 2000-01-25 , 02:11
LEG_25_2 , AIR2 , 2000-01-25 , 11:15 , BASE2 , 2000-01-25 , 13:17
LEG_25_3 , BASE2 , 2000-01-25 , 23:01 , AIR2 , 2000-01-26 , 00:52
LEG_25_4 , BASE2 , 2000-01-25 , 19:12 , AIR3 , 2000-01-25 , 21:11
LEG_25_5 , BASE2 , 2000-01-25 , 01:16 , AIR25 , 2000-01-25 , 02:05
LEG_25_6 , AIR3 , 2000-01-25 , 22:00 , BASE2 , 2000-01-26 , 00:22
LEG_25_7 , BASE1 , 2000-01-25 , 16:17 , AIR4 , 2000-01-25 , 18:47
LEG_25_8 , AIR24 , 2000-01-25 , 11:00 , BASE2 , 2000-01-25 , 11:45
LEG_25_9 , BASE2 , 2000-01-25 , 13:08 , AIR6 , 2000-01-25 , 15:26
LEG_25_10 , AIR6 , 2000-01-25 , 16:12 , BASE2 , 2000-01-25 , 18:34
LEG_25_11 , AIR4 , 2000-01-25 , 19:35 , BASE3 , 2000-01-25 , 21:10
LEG_25_12 , BASE3 , 2000-01-25 , 22:20 , AIR1 , 2000-01-26 , 00:05
LEG_25_13 , BASE3 , 2000-01-25 , 22:25 , AIR7 , 2000-01-25 , 23:13
LEG_25_14 , AIR1 , 2000-01-25 , 19:55 , BASE3 , 2000-01-25 , 21:35
LEG_25_15 , BASE2 , 2000-01-25 , 22:56 , AIR8 , 2000-01-26 , 00:59
LEG_25_16 , BASE1 , 2000-01-25 , 16:25 , AIR9 , 2000-01-25 , 17:14
LEG_25_17 , AIR10 , 2000-01-25 , 13:45 , BASE1 , 2000-01-25 , 15:23
LEG_25_18 , AIR11 , 2000-01-25 , 12:20 , BASE2 , 2000-01-25 , 13:16
LEG_25_19 , BASE2 , 2000-01-25 , 14:17 , AIR12 , 2000-01-25 , 15:58
LEG_25_20 , AIR12 , 2000-01-25 , 16:45 , BASE2 , 2000-01-25 , 18:28
LEG_25_21 , BASE2 , 2000-01-25 , 14:10 , BASE1 , 2000-01-25 , 16:02
LEG_25_22 , BASE2 , 2000-01-25 , 16:21 , BASE1 , 2000-01-25 , 18:20
LEG_25_23 , BASE1 , 2000-01-25 , 19:31 , AIR13 , 2000-01-25 , 20:23
LEG_25_24 , AIR14 , 2000-01-25 , 21:35 , BASE1 , 2000-01-25 , 22:59
LEG_25_25 , AIR9 , 2000-01-25 , 17:55 , BASE1 , 2000-01-25 , 18:42
LEG_25_26 , BASE1 , 2000-01-25 , 19:27 , AIR14 , 2000-01-25 , 20:53
LEG_25_27 , AIR8 , 2000-01-25 , 10:00 , BASE2 , 2000-01-25 , 11:52
LEG_25_28 , BASE2 , 2000-01-25 , 12:54 , AIR15 , 2000-01-25 , 13:59
LEG_25_29 , BASE1 , 2000-01-25 , 23:50 , BASE2 , 2000-01-26 , 01:49
LEG_25_30 , AIR13 , 2000-01-25 , 21:25 , BASE1 , 2000-01-25 , 22:26
LEG_25_31 , BASE3 , 2000-01-25 , 18:08 , BASE2 , 2000-01-25 , 20:02
LEG_25_32 , BASE2 , 2000-01-25 , 21:25 , AIR16 , 2000-01-25 , 23:14
LEG_25_33 , AIR15 , 2000-01-25 , 15:00 , BASE3 , 2000-01-25 , 16:44
LEG_25_34 , BASE3 , 2000-01-25 , 02:30 , AIR10 , 2000-01-25 , 03:34
