#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_03_0 , BASE1 , 2000-01-03 , 18:00 , AIR1 , 2000-01-03 , 19:15
LEG_03_1 , AIR1 , 2000-01-03 , 01:00 , BASE2 , 2000-01-03 , 02:11
LEG_03_2 , AIR2 , 2000-01-03 , 11:15 , BASE2 , 2000-01-03 , 13:17
LEG_03_3 , BASE2 , 2000-01-03 , 23:01 , AIR2 , 2000-01-04 , 00:52
LEG_03_4 , BASE2 , 2000-01-03 , 19:12 , AIR3 , 2000-01-03 , 21:11
LEG_03_5 , BASE2 , 2000-01-03 , 01:16 , AIR25 , 2000-01-03 , 02:05
LEG_03_6 , AIR3 , 2000-01-03 , 22:00 , BASE2 , 2000-01-04 , 00:22
LEG_03_7 , BASE1 , 2000-01-03 , 16:17 , AIR4 , 2000-01-03 , 18:47
LEG_03_8 , AIR24 , 2000-01-03 , 11:00 , BASE2 , 2000-01-03 , 11:45
LEG_03_9 , BASE2 , 2000-01-03 , 13:08 , AIR6 , 2000-01-03 , 15:26
LEG_03_10 , AIR6 , 2000-01-03 , 16:12 , BASE2 , 2000-01-03 , 18:34
LEG_03_11 , AIR4 , 2000-01-03 , 19:35 , BASE3 , 2000-01-03 , 21:10
LEG_03_12 , BASE3 , 2000-01-03 , 22:20 , AIR1 , 2000-01-04 , 00:05
LEG_03_13 , BASE3 , 2000-01-03 , 22:25 , AIR7 , 2000-01-03 , 23:13
LEG_03_14 , AIR1 , 2000-01-03 , 19:55 , BASE3 , 2000-01-03 , 21:35
LEG_03_15 , BASE2 , 2000-01-03 , 22:56 , AIR8 , 2000-01-04 , 00:59
LEG_03_16 , BASE1 , 2000-01-03 , 16:25 , AIR9 , 2000-01-03 , 17:14
LEG_03_17 , AIR10 , 2000-01-03 , 13:45 , BASE1 , 2000-01-03 , 15:23
LEG_03_18 , AIR11 , 2000-01-03 , 12:20 , BASE2 , 2000-01-03 , 13:16
LEG_03_19 , BASE2 , 2000-01-03 , 14:17 , AIR12 , 2000-01-03 , 15:58
LEG_03_20 , AIR12 , 2000-01-03 , 16:45 , BASE2 , 2000-01-03 , 18:28
LEG_03_21 , BASE2 , 2000-01-03 , 14:10 , BASE1 , 2000-01-03 , 16:02
LEG_03_22 , BASE2 , 2000-01-03 , 16:21 , BASE1 , 2000-01-03 , 18:20
LEG_03_23 , BASE1 , 2000-01-03 , 19:31 , AIR13 , 2000-01-03 , 20:23
LEG_03_24 , AIR14 , 2000-01-03 , 21:35 , BASE1 , 2000-01-03 , 22:59
LEG_03_25 , AIR9 , 2000-01-03 , 17:55 , BASE1 , 2000-01-03 , 18:42
LEG_03_26 , BASE1 , 2000-01-03 , 19:27 , AIR14 , 2000-01-03 , 20:53
LEG_03_27 , AIR8 , 2000-01-03 , 10:00 , BASE2 , 2000-01-03 , 11:52
LEG_03_28 , BASE2 , 2000-01-03 , 12:54 , AIR15 , 2000-01-03 , 13:59
LEG_03_29 , BASE1 , 2000-01-03 , 23:50 , BASE2 , 2000-01-04 , 01:49
LEG_03_30 , AIR13 , 2000-01-03 , 21:25 , BASE1 , 2000-01-03 , 22:26
LEG_03_31 , BASE3 , 2000-01-03 , 18:08 , BASE2 , 2000-01-03 , 20:02
LEG_03_32 , BASE2 , 2000-01-03 , 21:25 , AIR16 , 2000-01-03 , 23:14
LEG_03_33 , AIR15 , 2000-01-03 , 15:00 , BASE3 , 2000-01-03 , 16:44
LEG_03_34 , BASE3 , 2000-01-03 , 02:30 , AIR10 , 2000-01-03 , 03:34
LEG_03_35 , AIR7 , 2000-01-03 , 00:10 , BASE3 , 2000-01-03 , 00:56
LEG_03_36 , BASE1 , 2000-01-03 , 23:48 , AIR17 , 2000-01-04 , 01:52
LEG_03_37 , AIR17 , 2000-01-03 , 13:00 , BASE1 , 2000-01-03 , 15:10
LEG_03_38 , BASE2 , 2000-01-03 , 10:36 , AIR19 , 2000-01-03 , 11:29
LEG_03_39 , AIR19 , 2000-01-03 , 12:10 , BASE2 , 2000-01-03 , 13:18
LEG_03_40 , BASE2 , 2000-01-03 , 19:35 , AIR20 , 2000-01-03 , 21:12
LEG_03_41 , AIR20 , 2000-01-03 , 22:15 , BASE2 , 2000-01-03 , 23:53
LEG_03_42 , BASE2 , 2000-01-03 , 21:20 , AIR19 , 2000-01-03 , 22:25
LEG_03_43 , AIR21 , 2000-01-03 , 10:20 , BASE2 , 2000-01-03 , 11:53
LEG_03_44 , BASE2 , 2000-01-03 , 12:52 , AIR22 , 2000-01-03 , 14:25
LEG_03_45 , AIR22 , 2000-01-03 , 22:05 , BASE2 , 2000-01-03 , 23:44
LEG_03_46 , BASE2 , 2000-01-03 , 01:01 , AIR21 , 2000-01-03 , 02:29
LEG_03_47 , AIR16 , 2000-01-03 , 20:05 , BASE2 , 2000-01-03 , 22:01
LEG_03_48 , AIR16 , 2000-01-03 , 13:10 , BASE2 , 2000-01-03 , 15:05
LEG_03_49 , AIR22 , 2000-01-03 , 15:10 , BASE2 , 2000-01-03 , 16:47
LEG_03_50 , BASE2 , 2000-01-03 , 17:37 , AIR16 , 2000-01-03 , 19:17
LEG_03_51 , AIR23 , 2000-01-03 , 10:10 , BASE2 , 2000-01-03 , 11:55
LEG_03_52 , BASE2 , 2000-01-03 , 12:56 , AIR24 , 2000-01-03 , 13:43
LEG_03_53 , BASE2 , 2000-01-03 , 14:20 , AIR23 , 2000-01-03 , 15:47
LEG_03_54 , BASE2 , 2000-01-03 , 00:50 , AIR23 , 2000-01-03 , 02:18
LEG_03_55 , AIR23 , 2000-01-03 , 16:30 , BASE2 , 2000-01-03 , 18:18
LEG_03_56 , BASE2 , 2000-01-03 , 17:48 , AIR23 , 2000-01-03 , 19:19
LEG_03_57 , AIR23 , 2000-01-03 , 20:05 , BASE2 , 2000-01-03 , 21:50
LEG_03_58 , BASE2 , 2000-01-03 , 10:44 , AIR11 , 2000-01-03 , 11:39
LEG_03_59 , BASE2 , 2000-01-03 , 19:27 , AIR22 , 2000-01-03 , 21:08
LEG_03_60 , AIR24 , 2000-01-03 , 14:30 , BASE2 , 2000-01-03 , 15:12
LEG_03_61 , AIR25 , 2000-01-03 , 11:00 , BASE2 , 2000-01-03 , 11:44
LEG_03_62 , AIR19 , 2000-01-03 , 23:15 , BASE2 , 2000-01-04 , 00:20
LEG_03_63 , BASE2 , 2000-01-03 , 01:20 , AIR24 , 2000-01-03 , 02:02
