#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_21_0 , BASE1 , 2000-01-21 , 18:00 , AIR1 , 2000-01-21 , 19:15
LEG_21_1 , AIR1 , 2000-01-21 , 01:00 , BASE2 , 2000-01-21 , 02:11
LEG_21_2 , AIR2 , 2000-01-21 , 11:15 , BASE2 , 2000-01-21 , 13:17
LEG_21_3 , BASE2 , 2000-01-21 , 23:01 , AIR2 , 2000-01-22 , 00:52
LEG_21_4 , BASE2 , 2000-01-21 , 19:12 , AIR3 , 2000-01-21 , 21:11
LEG_21_5 , BASE2 , 2000-01-21 , 01:16 , AIR25 , 2000-01-21 , 02:05
LEG_21_6 , AIR3 , 2000-01-21 , 22:00 , BASE2 , 2000-01-22 , 00:22
LEG_21_7 , BASE1 , 2000-01-21 , 16:17 , AIR4 , 2000-01-21 , 18:47
LEG_21_8 , AIR24 , 2000-01-21 , 11:00 , BASE2 , 2000-01-21 , 11:45
LEG_21_9 , BASE2 , 2000-01-21 , 13:08 , AIR6 , 2000-01-21 , 15:26
LEG_21_10 , AIR6 , 2000-01-21 , 16:12 , BASE2 , 2000-01-21 , 18:34
LEG_21_11 , AIR4 , 2000-01-21 , 19:35 , BASE3 , 2000-01-21 , 21:10
LEG_21_12 , BASE3 , 2000-01-21 , 22:20 , AIR1 , 2000-01-22 , 00:05
LEG_21_13 , BASE3 , 2000-01-21 , 22:25 , AIR7 , 2000-01-21 , 23:13
LEG_21_14 , AIR1 , 2000-01-21 , 19:55 , BASE3 , 2000-01-21 , 21:35
LEG_21_15 , BASE2 , 2000-01-21 , 22:56 , AIR8 , 2000-01-22 , 00:59
LEG_21_16 , BASE1 , 2000-01-21 , 16:25 , AIR9 , 2000-01-21 , 17:14
LEG_21_17 , AIR10 , 2000-01-21 , 13:45 , BASE1 , 2000-01-21 , 15:23
LEG_21_18 , AIR11 , 2000-01-21 , 12:20 , BASE2 , 2000-01-21 , 13:16
LEG_21_19 , BASE2 , 2000-01-21 , 14:17 , AIR12 , 2000-01-21 , 15:58
LEG_21_20 , AIR12 , 2000-01-21 , 16:45 , BASE2 , 2000-01-21 , 18:28
LEG_21_21 , BASE2 , 2000-01-21 , 14:10 , BASE1 , 2000-01-21 , 16:02
LEG_21_22 , BASE2 , 2000-01-21 , 16:21 , BASE1 , 2000-01-21 , 18:20
LEG_21_23 , BASE1 , 2000-01-21 , 19:31 , AIR13 , 2000-01-21 , 20:23
LEG_21_24 , AIR14 , 2000-01-21 , 21:35 , BASE1 , 2000-01-21 , 22:59
LEG_21_25 , AIR9 , 2000-01-21 , 17:55 , BASE1 , 2000-01-21 , 18:42
LEG_21_26 , BASE1 , 2000-01-21 , 19:27 , AIR14 , 2000-01-21 , 20:53
LEG_21_27 , AIR8 , 2000-01-21 , 10:00 , BASE2 , 2000-01-21 , 11:52
LEG_21_28 , BASE2 , 2000-01-21 , 12:54 , AIR15 , 2000-01-21 , 13:59
LEG_21_29 , BASE1 , 2000-01-21 , 23:50 , BASE2 , 2000-01-22 , 01:49
LEG_21_30 , AIR13 , 2000-01-21 , 21:25 , BASE1 , 2000-01-21 , 22:26
LEG_21_31 , BASE3 , 2000-01-21 , 18:08 , BASE2 , 2000-01-21 , 20:02
LEG_21_32 , BASE2 , 2000-01-21 , 21:25 , AIR16 , 2000-01-21 , 23:14
LEG_21_33 , AIR15 , 2000-01-21 , 15:00 , BASE3 , 2000-01-21 , 16:44
LEG_21_34 , BASE3 , 2000-01-21 , 02:30 , AIR10 , 2000-01-21 , 03:34
LEG_21_35 , AIR7 , 2000-01-21 , 00:10 , BASE3 , 2000-01-21 , 00:56
LEG_21_36 , BASE1 , 2000-01-21 , 23:48 , AIR17 , 2000-01-22 , 01:52
LEG_21_37 , AIR17 , 2000-01-21 , 13:00 , BASE1 , 2000-01-21 , 15:10
LEG_21_38 , BASE2 , 2000-01-21 , 10:36 , AIR19 , 2000-01-21 , 11:29
LEG_21_39 , AIR19 , 2000-01-21 , 12:10 , BASE2 , 2000-01-21 , 13:18
LEG_21_40 , BASE2 , 2000-01-21 , 19:35 , AIR20 , 2000-01-21 , 21:12
LEG_21_41 , AIR20 , 2000-01-21 , 22:15 , BASE2 , 2000-01-21 , 23:53
LEG_21_42 , BASE2 , 2000-01-21 , 21:20 , AIR19 , 2000-01-21 , 22:25
LEG_21_43 , AIR21 , 2000-01-21 , 10:20 , BASE2 , 2000-01-21 , 11:53
LEG_21_44 , BASE2 , 2000-01-21 , 12:52 , AIR22 , 2000-01-21 , 14:25
LEG_21_45 , AIR22 , 2000-01-21 , 22:05 , BASE2 , 2000-01-21 , 23:44
LEG_21_46 , BASE2 , 2000-01-21 , 01:01 , AIR21 , 2000-01-21 , 02:29
LEG_21_47 , AIR16 , 2000-01-21 , 20:05 , BASE2 , 2000-01-21 , 22:01
LEG_21_48 , AIR16 , 2000-01-21 , 13:10 , BASE2 , 2000-01-21 , 15:05
LEG_21_49 , AIR22 , 2000-01-21 , 15:10 , BASE2 , 2000-01-21 , 16:47
LEG_21_50 , BASE2 , 2000-01-21 , 17:37 , AIR16 , 2000-01-21 , 19:17
LEG_21_51 , AIR23 , 2000-01-21 , 10:10 , BASE2 , 2000-01-21 , 11:55
LEG_21_52 , BASE2 , 2000-01-21 , 12:56 , AIR24 , 2000-01-21 , 13:43
LEG_21_53 , BASE2 , 2000-01-21 , 14:20 , AIR23 , 2000-01-21 , 15:47
LEG_21_54 , BASE2 , 2000-01-21 , 00:50 , AIR23 , 2000-01-21 , 02:18
LEG_21_55 , AIR23 , 2000-01-21 , 16:30 , BASE2 , 2000-01-21 , 18:18
LEG_21_56 , BASE2 , 2000-01-21 , 17:48 , AIR23 , 2000-01-21 , 19:19
LEG_21_57 , AIR23 , 2000-01-21 , 20:05 , BASE2 , 2000-01-21 , 21:50
LEG_21_58 , BASE2 , 2000-01-21 , 10:44 , AIR11 , 2000-01-21 , 11:39
LEG_21_59 , BASE2 , 2000-01-21 , 19:27 , AIR22 , 2000-01-21 , 21:08
LEG_21_60 , AIR24 , 2000-01-21 , 14:30 , BASE2 , 2000-01-21 , 15:12
LEG_21_61 , AIR25 , 2000-01-21 , 11:00 , BASE2 , 2000-01-21 , 11:44
LEG_21_62 , AIR19 , 2000-01-21 , 23:15 , BASE2 , 2000-01-22 , 00:20
LEG_21_63 , BASE2 , 2000-01-21 , 01:20 , AIR24 , 2000-01-21 , 02:02
