#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_23_0 , BASE1 , 2000-01-23 , 18:00 , AIR1 , 2000-01-23 , 19:15
LEG_23_1 , AIR1 , 2000-01-23 , 01:00 , BASE2 , 2000-01-23 , 02:11
LEG_23_2 , AIR2 , 2000-01-23 , 11:15 , BASE2 , 2000-01-23 , 13:17
LEG_23_3 , BASE2 , 2000-01-23 , 23:01 , AIR2 , 2000-01-24 , 00:52
LEG_23_4 , BASE2 , 2000-01-23 , 19:12 , AIR3 , 2000-01-23 , 21:11
LEG_23_5 , BASE2 , 2000-01-23 , 01:16 , AIR25 , 2000-01-23 , 02:05
LEG_23_6 , AIR3 , 2000-01-23 , 22:00 , BASE2 , 2000-01-24 , 00:22
LEG_23_7 , BASE1 , 2000-01-23 , 16:17 , AIR4 , 2000-01-23 , 18:47
LEG_23_8 , AIR24 , 2000-01-23 , 11:00 , BASE2 , 2000-01-23 , 11:45
LEG_23_9 , BASE2 , 2000-01-23 , 13:08 , AIR6 , 2000-01-23 , 15:26
LEG_23_10 , AIR6 , 2000-01-23 , 16:12 , BASE2 , 2000-01-23 , 18:34
LEG_23_11 , AIR4 , 2000-01-23 , 19:35 , BASE3 , 2000-01-23 , 21:10
LEG_23_12 , BASE3 , 2000-01-23 , 22:20 , AIR1 , 2000-01-24 , 00:05
LEG_23_13 , BASE3 , 2000-01-23 , 22:25 , AIR7 , 2000-01-23 , 23:13
LEG_23_14 , AIR1 , 2000-01-23 , 19:55 , BASE3 , 2000-01-23 , 21:35
LEG_23_15 , BASE2 , 2000-01-23 , 22:56 , AIR8 , 2000-01-24 , 00:59
LEG_23_16 , BASE1 , 2000-01-23 , 16:25 , AIR9 , 2000-01-23 , 17:14
LEG_23_17 , AIR10 , 2000-01-23 , 13:45 , BASE1 , 2000-01-23 , 15:23
LEG_23_18 , AIR11 , 2000-01-23 , 12:20 , BASE2 , 2000-01-23 , 13:16
LEG_23_19 , BASE2 , 2000-01-23 , 14:17 , AIR12 , 2000-01-23 , 15:58
LEG_23_20 , AIR12 , 2000-01-23 , 16:45 , BASE2 , 2000-01-23 , 18:28
LEG_23_21 , BASE2 , 2000-01-23 , 14:10 , BASE1 , 2000-01-23 , 16:02
LEG_23_22 , BASE2 , 2000-01-23 , 16:21 , BASE1 , 2000-01-23 , 18:20
LEG_23_23 , BASE1 , 2000-01-23 , 19:31 , AIR13 , 2000-01-23 , 20:23
LEG_23_24 , AIR14 , 2000-01-23 , 21:35 , BASE1 , 2000-01-23 , 22:59
LEG_23_25 , AIR9 , 2000-01-23 , 17:55 , BASE1 , 2000-01-23 , 18:42
LEG_23_26 , BASE1 , 2000-01-23 , 19:27 , AIR14 , 2000-01-23 , 20:53
LEG_23_27 , AIR8 , 2000-01-23 , 10:00 , BASE2 , 2000-01-23 , 11:52
LEG_23_28 , BASE2 , 2000-01-23 , 12:54 , AIR15 , 2000-01-23 , 13:59
LEG_23_29 , BASE1 , 2000-01-23 , 23:50 , BASE2 , 2000-01-24 , 01:49
LEG_23_30 , AIR13 , 2000-01-23 , 21:25 , BASE1 , 2000-01-23 , 22:26
LEG_23_31 , BASE3 , 2000-01-23 , 18:08 , BASE2 , 2000-01-23 , 20:02
LEG_23_32 , BASE2 , 2000-01-23 , 21:25 , AIR16 , 2000-01-23 , 23:14
LEG_23_33 , AIR15 , 2000-01-23 , 15:00 , BASE3 , 2000-01-23 , 16:44
LEG_23_34 , BASE3 , 2000-01-23 , 02:30 , AIR10 , 2000-01-23 , 03:34
LEG_23_35 , AIR7 , 2000-01-23 , 00:10 , BASE3 , 2000-01-23 , 00:56
LEG_23_36 , BASE1 , 2000-01-23 , 23:48 , AIR17 , 2000-01-24 , 01:52
LEG_23_37 , AIR17 , 2000-01-23 , 13:00 , BASE1 , 2000-01-23 , 15:10
LEG_23_38 , BASE2 , 2000-01-23 , 10:36 , AIR19 , 2000-01-23 , 11:29
LEG_23_39 , AIR19 , 2000-01-23 , 12:10 , BASE2 , 2000-01-23 , 13:18
LEG_23_40 , BASE2 , 2000-01-23 , 19:35 , AIR20 , 2000-01-23 , 21:12
LEG_23_41 , AIR20 , 2000-01-23 , 22:15 , BASE2 , 2000-01-23 , 23:53
LEG_23_42 , BASE2 , 2000-01-23 , 21:20 , AIR19 , 2000-01-23 , 22:25
LEG_23_43 , AIR21 , 2000-01-23 , 10:20 , BASE2 , 2000-01-23 , 11:53
