#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_11_0 , BASE1 , 2000-01-11 , 18:00 , AIR1 , 2000-01-11 , 19:15
LEG_11_1 , AIR1 , 2000-01-11 , 01:00 , BASE2 , 2000-01-11 , 02:11
LEG_11_2 , AIR2 , 2000-01-11 , 11:15 , BASE2 , 2000-01-11 , 13:17
LEG_11_3 , BASE2 , 2000-01-11 , 23:01 , AIR2 , 2000-01-12 , 00:52
LEG_11_4 , BASE2 , 2000-01-11 , 19:12 , AIR3 , 2000-01-11 , 21:11
LEG_11_5 , BASE2 , 2000-01-11 , 01:16 , AIR25 , 2000-01-11 , 02:05
LEG_11_6 , AIR3 , 2000-01-11 , 22:00 , BASE2 , 2000-01-12 , 00:22
LEG_11_7 , BASE1 , 2000-01-11 , 16:17 , AIR4 , 2000-01-11 , 18:47
LEG_11_8 , AIR24 , 2000-01-11 , 11:00 , BASE2 , 2000-01-11 , 11:45
LEG_11_9 , BASE2 , 2000-01-11 , 13:08 , AIR6 , 2000-01-11 , 15:26
LEG_11_10 , AIR6 , 2000-01-11 , 16:12 , BASE2 , 2000-01-11 , 18:34
LEG_11_11 , AIR4 , 2000-01-11 , 19:35 , BASE3 , 2000-01-11 , 21:10
LEG_11_12 , BASE3 , 2000-01-11 , 22:20 , AIR1 , 2000-01-12 , 00:05
LEG_11_13 , BASE3 , 2000-01-11 , 22:25 , AIR7 , 2000-01-11 , 23:13
LEG_11_14 , AIR1 , 2000-01-11 , 19:55 , BASE3 , 2000-01-11 , 21:35
LEG_11_15 , BASE2 , 2000-01-11 , 22:56 , AIR8 , 2000-01-12 , 00:59
LEG_11_16 , BASE1 , 2000-01-11 , 16:25 , AIR9 , 2000-01-11 , 17:14
LEG_11_17 , AIR10 , 2000-01-11 , 13:45 , BASE1 , 2000-01-11 , 15:23
LEG_11_18 , AIR11 , 2000-01-11 , 12:20 , BASE2 , 2000-01-11 , 13:16
LEG_11_19 , BASE2 , 2000-01-11 , 14:17 , AIR12 , 2000-01-11 , 15:58
LEG_11_20 , AIR12 , 2000-01-11 , 16:45 , BASE2 , 2000-01-11 , 18:28
