#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_16_0 , BASE1 , 2000-01-16 , 18:00 , AIR1 , 2000-01-16 , 19:15
LEG_16_1 , AIR1 , 2000-01-16 , 01:00 , BASE2 , 2000-01-16 , 02:11
LEG_16_2 , AIR2 , 2000-01-16 , 11:15 , BASE2 , 2000-01-16 , 13:17
LEG_16_3 , BASE2 , 2000-01-16 , 23:01 , AIR2 , 2000-01-17 , 00:52
LEG_16_4 , BASE2 , 2000-01-16 , 19:12 , AIR3 , 2000-01-16 , 21:11
LEG_16_5 , BASE2 , 2000-01-16 , 01:16 , AIR25 , 2000-01-16 , 02:05
LEG_16_6 , AIR3 , 2000-01-16 , 22:00 , BASE2 , 2000-01-17 , 00:22
LEG_16_7 , BASE1 , 2000-01-16 , 16:17 , AIR4 , 2000-01-16 , 18:47
LEG_16_8 , AIR24 , 2000-01-16 , 11:00 , BASE2 , 2000-01-16 , 11:45
LEG_16_9 , BASE2 , 2000-01-16 , 13:08 , AIR6 , 2000-01-16 , 15:26
LEG_16_10 , AIR6 , 2000-01-16 , 16:12 , BASE2 , 2000-01-16 , 18:34
LEG_16_11 , AIR4 , 2000-01-16 , 19:35 , BASE3 , 2000-01-16 , 21:10
LEG_16_12 , BASE3 , 2000-01-16 , 22:20 , AIR1 , 2000-01-17 , 00:05
LEG_16_13 , BASE3 , 2000-01-16 , 22:25 , AIR7 , 2000-01-16 , 23:13
LEG_16_14 , AIR1 , 2000-01-16 , 19:55 , BASE3 , 2000-01-16 , 21:35
LEG_16_15 , BASE2 , 2000-01-16 , 22:56 , AIR8 , 2000-01-17 , 00:59
LEG_16_16 , BASE1 , 2000-01-16 , 16:25 , AIR9 , 2000-01-16 , 17:14
LEG_16_17 , AIR10 , 2000-01-16 , 13:45 , BASE1 , 2000-01-16 , 15:23
LEG_16_18 , AIR11 , 2000-01-16 , 12:20 , BASE2 , 2000-01-16 , 13:16
LEG_16_19 , BASE2 , 2000-01-16 , 14:17 , AIR12 , 2000-01-16 , 15:58
LEG_16_20 , AIR12 , 2000-01-16 , 16:45 , BASE2 , 2000-01-16 , 18:28
LEG_16_21 , BASE2 , 2000-01-16 , 14:10 , BASE1 , 2000-01-16 , 16:02
LEG_16_22 , BASE2 , 2000-01-16 , 16:21 , BASE1 , 2000-01-16 , 18:20
LEG_16_23 , BASE1 , 2000-01-16 , 19:31 , AIR13 , 2000-01-16 , 20:23
LEG_16_24 , AIR14 , 2000-01-16 , 21:35 , BASE1 , 2000-01-16 , 22:59
LEG_16_25 , AIR9 , 2000-01-16 , 17:55 , BASE1 , 2000-01-16 , 18:42
LEG_16_26 , BASE1 , 2000-01-16 , 19:27 , AIR14 , 2000-01-16 , 20:53
LEG_16_27 , AIR8 , 2000-01-16 , 10:00 , BASE2 , 2000-01-16 , 11:52
LEG_16_28 , BASE2 , 2000-01-16 , 12:54 , AIR15 , 2000-01-16 , 13:59
LEG_16_29 , BASE1 , 2000-01-16 , 23:50 , BASE2 , 2000-01-17 , 01:49
LEG_16_30 , AIR13 , 2000-01-16 , 21:25 , BASE1 , 2000-01-16 , 22:26
LEG_16_31 , BASE3 , 2000-01-16 , 18:08 , BASE2 , 2000-01-16 , 20:02
LEG_16_32 , BASE2 , 2000-01-16 , 21:25 , AIR16 , 2000-01-16 , 23:14
LEG_16_33 , AIR15 , 2000-01-16 , 15:00 , BASE3 , 2000-01-16 , 16:44
LEG_16_34 , BASE3 , 2000-01-16 , 02:30 , AIR10 , 2000-01-16 , 03:34
LEG_16_35 , AIR7 , 2000-01-16 , 00:10 , BASE3 , 2000-01-16 , 00:56
LEG_16_36 , BASE1 , 2000-01-16 , 23:48 , AIR17 , 2000-01-17 , 01:52
LEG_16_37 , AIR17 , 2000-01-16 , 13:00 , BASE1 , 2000-01-16 , 15:10
LEG_16_38 , BASE2 , 2000-01-16 , 10:36 , AIR19 , 2000-01-16 , 11:29
LEG_16_39 , AIR19 , 2000-01-16 , 12:10 , BASE2 , 2000-01-16 , 13:18
LEG_16_40 , BASE2 , 2000-01-16 , 19:35 , AIR20 , 2000-01-16 , 21:12
LEG_16_41 , AIR20 , 2000-01-16 , 22:15 , BASE2 , 2000-01-16 , 23:53
LEG_16_42 , BASE2 , 2000-01-16 , 21:20 , AIR19 , 2000-01-16 , 22:25
LEG_16_43 , AIR21 , 2000-01-16 , 10:20 , BASE2 , 2000-01-16 , 11:53
LEG_16_44 , BASE2 , 2000-01-16 , 12:52 , AIR22 , 2000-01-16 , 14:25
LEG_16_45 , AIR22 , 2000-01-16 , 22:05 , BASE2 , 2000-01-16 , 23:44
LEG_16_46 , BASE2 , 2000-01-16 , 01:01 , AIR21 , 2000-01-16 , 02:29
LEG_16_47 , AIR16 , 2000-01-16 , 20:05 , BASE2 , 2000-01-16 , 22:01
LEG_16_48 , AIR16 , 2000-01-16 , 13:10 , BASE2 , 2000-01-16 , 15:05
LEG_16_49 , AIR22 , 2000-01-16 , 15:10 , BASE2 , 2000-01-16 , 16:47
LEG_16_50 , BASE2 , 2000-01-16 , 17:37 , AIR16 , 2000-01-16 , 19:17
LEG_16_51 , AIR23 , 2000-01-16 , 10:10 , BASE2 , 2000-01-16 , 11:55
LEG_16_52 , BASE2 , 2000-01-16 , 12:56 , AIR24 , 2000-01-16 , 13:43
LEG_16_53 , BASE2 , 2000-01-16 , 14:20 , AIR23 , 2000-01-16 , 15:47
LEG_16_54 , BASE2 , 2000-01-16 , 00:50 , AIR23 , 2000-01-16 , 02:18
LEG_16_55 , AIR23 , 2000-01-16 , 16:30 , BASE2 , 2000-01-16 , 18:18
LEG_16_56 , BASE2 , 2000-01-16 , 17:48 , AIR23 , 2000-01-16 , 19:19
LEG_16_57 , AIR23 , 2000-01-16 , 20:05 , BASE2 , 2000-01-16 , 21:50
LEG_16_58 , BASE2 , 2000-01-16 , 10:44 , AIR11 , 2000-01-16 , 11:39
LEG_16_59 , BASE2 , 2000-01-16 , 19:27 , AIR22 , 2000-01-16 , 21:08
LEG_16_60 , AIR24 , 2000-01-16 , 14:30 , BASE2 , 2000-01-16 , 15:12
LEG_16_61 , AIR25 , 2000-01-16 , 11:00 , BASE2 , 2000-01-16 , 11:44
LEG_16_62 , AIR19 , 2000-01-16 , 23:15 , BASE2 , 2000-01-17 , 00:20
LEG_16_63 , BASE2 , 2000-01-16 , 01:20 , AIR24 , 2000-01-16 , 02:02
