#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_20_0 , BASE1 , 2000-01-20 , 12:06 , AIR1 , 2000-01-20 , 15:22
LEG_20_1 , AIR1 , 2000-01-20 , 13:55 , BASE1 , 2000-01-20 , 16:57
LEG_20_2 , BASE1 , 2000-01-20 , 14:31 , AIR1 , 2000-01-20 , 17:52
LEG_20_3 , BASE1 , 2000-01-20 , 22:34 , AIR1 , 2000-01-21 , 01:51
LEG_20_4 , AIR1 , 2000-01-20 , 19:15 , BASE1 , 2000-01-20 , 22:18
LEG_20_5 , BASE1 , 2000-01-20 , 00:02 , AIR19 , 2000-01-20 , 01:28
LEG_20_6 , BASE1 , 2000-01-20 , 16:43 , AIR1 , 2000-01-20 , 20:05
LEG_20_7 , BASE1 , 2000-01-20 , 02:22 , AIR1 , 2000-01-20 , 05:37
LEG_20_8 , AIR2 , 2000-01-20 , 21:50 , BASE1 , 2000-01-21 , 01:06
LEG_20_9 , AIR1 , 2000-01-20 , 21:20 , BASE1 , 2000-01-21 , 00:19
LEG_20_10 , BASE1 , 2000-01-20 , 20:43 , AIR3 , 2000-01-20 , 21:47
LEG_20_11 , AIR1 , 2000-01-20 , 16:25 , BASE1 , 2000-01-20 , 19:26
LEG_20_12 , BASE1 , 2000-01-20 , 18:11 , BASE2 , 2000-01-20 , 19:58
LEG_20_13 , AIR4 , 2000-01-20 , 13:40 , BASE1 , 2000-01-20 , 16:57
LEG_20_14 , BASE1 , 2000-01-20 , 19:35 , AIR5 , 2000-01-20 , 23:31
LEG_20_15 , AIR6 , 2000-01-20 , 15:38 , BASE1 , 2000-01-20 , 18:45
LEG_20_16 , AIR4 , 2000-01-20 , 17:30 , BASE1 , 2000-01-20 , 20:40
LEG_20_17 , BASE1 , 2000-01-20 , 22:21 , AIR4 , 2000-01-21 , 02:05
LEG_20_18 , BASE1 , 2000-01-20 , 23:47 , AIR4 , 2000-01-21 , 03:35
LEG_20_19 , AIR4 , 2000-01-20 , 22:00 , BASE1 , 2000-01-21 , 01:13
LEG_20_20 , BASE1 , 2000-01-20 , 23:46 , AIR8 , 2000-01-21 , 02:14
LEG_20_21 , AIR4 , 2000-01-20 , 19:10 , BASE1 , 2000-01-20 , 22:24
LEG_20_22 , BASE2 , 2000-01-20 , 10:47 , AIR10 , 2000-01-20 , 12:19
LEG_20_23 , AIR28 , 2000-01-20 , 13:40 , BASE2 , 2000-01-20 , 16:39
LEG_20_24 , BASE2 , 2000-01-20 , 14:25 , AIR28 , 2000-01-20 , 17:34
LEG_20_25 , AIR1 , 2000-01-20 , 20:05 , BASE2 , 2000-01-20 , 23:55
LEG_20_26 , BASE2 , 2000-01-20 , 23:15 , AIR1 , 2000-01-21 , 03:37
LEG_20_27 , AIR9 , 2000-01-20 , 20:15 , BASE2 , 2000-01-20 , 22:13
LEG_20_28 , AIR1 , 2000-01-20 , 16:00 , BASE2 , 2000-01-20 , 19:53
LEG_20_29 , BASE2 , 2000-01-20 , 21:22 , AIR10 , 2000-01-20 , 22:47
LEG_20_30 , BASE2 , 2000-01-20 , 12:57 , AIR1 , 2000-01-20 , 17:15
LEG_20_31 , BASE2 , 2000-01-20 , 10:37 , AIR6 , 2000-01-20 , 12:24
LEG_20_32 , AIR4 , 2000-01-20 , 05:35 , BASE2 , 2000-01-20 , 09:43
LEG_20_33 , BASE2 , 2000-01-20 , 19:37 , AIR4 , 2000-01-21 , 00:27
LEG_20_34 , AIR2 , 2000-01-20 , 16:05 , BASE2 , 2000-01-20 , 18:17
LEG_20_35 , AIR4 , 2000-01-20 , 16:00 , BASE2 , 2000-01-20 , 20:15
LEG_20_36 , BASE2 , 2000-01-20 , 16:18 , AIR4 , 2000-01-20 , 21:13
LEG_20_37 , BASE2 , 2000-01-20 , 13:05 , AIR4 , 2000-01-20 , 17:57
LEG_20_38 , BASE2 , 2000-01-20 , 17:52 , AIR8 , 2000-01-20 , 19:25
LEG_20_39 , BASE3 , 2000-01-20 , 13:30 , BASE2 , 2000-01-20 , 15:23
LEG_20_40 , BASE2 , 2000-01-20 , 10:35 , BASE3 , 2000-01-20 , 12:34
LEG_20_41 , BASE2 , 2000-01-20 , 14:40 , BASE3 , 2000-01-20 , 16:33
LEG_20_42 , BASE3 , 2000-01-20 , 18:00 , BASE2 , 2000-01-20 , 19:49
LEG_20_43 , AIR2 , 2000-01-20 , 17:25 , BASE1 , 2000-01-20 , 20:33
LEG_20_44 , BASE1 , 2000-01-20 , 22:00 , AIR11 , 2000-01-21 , 01:58
LEG_20_45 , AIR11 , 2000-01-20 , 15:50 , BASE1 , 2000-01-20 , 19:16
LEG_20_46 , BASE1 , 2000-01-20 , 20:12 , AIR12 , 2000-01-20 , 21:49
LEG_20_47 , AIR6 , 2000-01-20 , 12:15 , BASE1 , 2000-01-20 , 15:22
LEG_20_48 , BASE1 , 2000-01-20 , 16:21 , AIR11 , 2000-01-20 , 20:19
LEG_20_49 , AIR11 , 2000-01-20 , 17:15 , BASE1 , 2000-01-20 , 20:39
LEG_20_50 , BASE1 , 2000-01-20 , 02:24 , AIR11 , 2000-01-20 , 06:22
LEG_20_51 , AIR11 , 2000-01-20 , 22:50 , BASE1 , 2000-01-21 , 02:24
LEG_20_52 , AIR11 , 2000-01-20 , 19:15 , BASE1 , 2000-01-20 , 22:46
LEG_20_53 , BASE1 , 2000-01-20 , 19:39 , AIR11 , 2000-01-20 , 23:27
LEG_20_54 , AIR2 , 2000-01-20 , 15:15 , BASE1 , 2000-01-20 , 18:26
LEG_20_55 , AIR11 , 2000-01-20 , 21:40 , BASE1 , 2000-01-21 , 01:10
LEG_20_56 , AIR8 , 2000-01-20 , 20:20 , BASE2 , 2000-01-20 , 21:57
LEG_20_57 , BASE2 , 2000-01-20 , 23:25 , AIR11 , 2000-01-21 , 04:29
LEG_20_58 , AIR11 , 2000-01-20 , 15:20 , BASE2 , 2000-01-20 , 19:48
LEG_20_59 , BASE2 , 2000-01-20 , 21:22 , AIR11 , 2000-01-21 , 02:17
LEG_20_60 , AIR11 , 2000-01-20 , 05:30 , BASE2 , 2000-01-20 , 09:47
LEG_20_61 , BASE2 , 2000-01-20 , 21:02 , AIR2 , 2000-01-20 , 23:01
LEG_20_62 , AIR5 , 2000-01-20 , 15:10 , BASE2 , 2000-01-20 , 19:48
LEG_20_63 , BASE1 , 2000-01-20 , 20:33 , AIR2 , 2000-01-20 , 23:23
LEG_20_64 , AIR5 , 2000-01-20 , 15:40 , BASE1 , 2000-01-20 , 19:17
LEG_20_65 , AIR5 , 2000-01-20 , 05:25 , BASE2 , 2000-01-20 , 09:54
LEG_20_66 , AIR2 , 2000-01-20 , 19:40 , BASE2 , 2000-01-20 , 21:53
LEG_20_67 , BASE2 , 2000-01-20 , 23:23 , AIR5 , 2000-01-21 , 04:32
LEG_20_68 , AIR5 , 2000-01-20 , 21:36 , BASE1 , 2000-01-21 , 01:10
LEG_20_69 , AIR12 , 2000-01-20 , 11:20 , BASE1 , 2000-01-20 , 13:05
LEG_20_70 , BASE1 , 2000-01-20 , 14:10 , AIR5 , 2000-01-20 , 18:19
LEG_20_71 , BASE1 , 2000-01-20 , 00:04 , AIR6 , 2000-01-20 , 02:49
LEG_20_72 , BASE1 , 2000-01-20 , 02:23 , AIR5 , 2000-01-20 , 06:17
LEG_20_73 , BASE1 , 2000-01-20 , 18:04 , AIR2 , 2000-01-20 , 20:54
LEG_20_74 , AIR5 , 2000-01-20 , 13:30 , BASE1 , 2000-01-20 , 17:13
LEG_20_75 , BASE1 , 2000-01-20 , 22:30 , AIR5 , 2000-01-21 , 02:33
LEG_20_76 , AIR13 , 2000-01-20 , 14:00 , BASE1 , 2000-01-20 , 17:20
LEG_20_77 , BASE1 , 2000-01-20 , 22:33 , AIR13 , 2000-01-21 , 02:07
LEG_20_78 , BASE2 , 2000-01-20 , 19:05 , BASE1 , 2000-01-20 , 20:57
LEG_20_79 , BASE1 , 2000-01-20 , 20:31 , AIR6 , 2000-01-20 , 23:12
LEG_20_80 , AIR13 , 2000-01-20 , 16:00 , BASE1 , 2000-01-20 , 19:16
LEG_20_81 , AIR2 , 2000-01-20 , 10:10 , BASE1 , 2000-01-20 , 13:21
LEG_20_82 , BASE1 , 2000-01-20 , 14:21 , AIR13 , 2000-01-20 , 18:00
LEG_20_83 , BASE1 , 2000-01-20 , 23:52 , AIR2 , 2000-01-21 , 02:45
LEG_20_84 , AIR13 , 2000-01-20 , 19:05 , BASE1 , 2000-01-20 , 22:26
LEG_20_85 , BASE1 , 2000-01-20 , 02:20 , AIR13 , 2000-01-20 , 05:57
LEG_20_86 , BASE1 , 2000-01-20 , 03:04 , BASE2 , 2000-01-20 , 04:35
LEG_20_87 , AIR13 , 2000-01-20 , 22:50 , BASE1 , 2000-01-21 , 02:03
LEG_20_88 , AIR19 , 2000-01-20 , 14:17 , BASE1 , 2000-01-20 , 15:41
LEG_20_89 , BASE1 , 2000-01-20 , 16:43 , AIR13 , 2000-01-20 , 20:16
LEG_20_90 , BASE2 , 2000-01-20 , 10:50 , AIR2 , 2000-01-20 , 12:46
LEG_20_91 , BASE2 , 2000-01-20 , 01:07 , AIR14 , 2000-01-20 , 03:41
LEG_20_92 , AIR5 , 2000-01-20 , 19:35 , BASE2 , 2000-01-21 , 00:05
LEG_20_93 , BASE2 , 2000-01-20 , 23:22 , AIR4 , 2000-01-21 , 04:16
LEG_20_94 , AIR14 , 2000-01-20 , 19:30 , BASE2 , 2000-01-20 , 22:07
LEG_20_95 , BASE2 , 2000-01-20 , 21:28 , AIR14 , 2000-01-21 , 00:04
LEG_20_96 , BASE2 , 2000-01-20 , 10:58 , AIR14 , 2000-01-20 , 13:31
LEG_20_97 , BASE2 , 2000-01-20 , 16:05 , AIR10 , 2000-01-20 , 17:33
LEG_20_98 , AIR14 , 2000-01-20 , 12:15 , BASE2 , 2000-01-20 , 14:56
LEG_20_99 , AIR14 , 2000-01-20 , 15:20 , BASE2 , 2000-01-20 , 18:01
LEG_20_100 , AIR2 , 2000-01-20 , 12:40 , BASE2 , 2000-01-20 , 14:53
LEG_20_101 , BASE2 , 2000-01-20 , 16:06 , AIR14 , 2000-01-20 , 18:39
LEG_20_102 , BASE1 , 2000-01-20 , 14:33 , BASE3 , 2000-01-20 , 16:40
LEG_20_103 , BASE2 , 2000-01-20 , 23:08 , AIR2 , 2000-01-21 , 01:07
LEG_20_104 , AIR15 , 2000-01-20 , 19:35 , BASE2 , 2000-01-20 , 22:13
LEG_20_105 , BASE2 , 2000-01-20 , 16:02 , AIR15 , 2000-01-20 , 18:39
LEG_20_106 , AIR3 , 2000-01-20 , 14:05 , BASE2 , 2000-01-20 , 15:10
LEG_20_107 , BASE1 , 2000-01-20 , 16:15 , AIR6 , 2000-01-20 , 18:55
LEG_20_108 , BASE1 , 2000-01-20 , 19:40 , AIR17 , 2000-01-20 , 22:55
LEG_20_109 , AIR14 , 2000-01-20 , 15:00 , BASE1 , 2000-01-20 , 18:23
LEG_20_110 , AIR14 , 2000-01-20 , 11:30 , BASE1 , 2000-01-20 , 14:53
LEG_20_111 , BASE1 , 2000-01-20 , 16:22 , AIR5 , 2000-01-20 , 20:25
LEG_20_112 , BASE1 , 2000-01-20 , 12:24 , AIR14 , 2000-01-20 , 15:35
LEG_20_113 , AIR14 , 2000-01-20 , 17:20 , BASE1 , 2000-01-20 , 20:41
LEG_20_114 , BASE1 , 2000-01-20 , 18:00 , AIR9 , 2000-01-20 , 20:45
LEG_20_115 , BASE1 , 2000-01-20 , 12:05 , AIR3 , 2000-01-20 , 13:10
LEG_20_116 , AIR3 , 2000-01-20 , 23:25 , BASE1 , 2000-01-21 , 00:42
LEG_20_117 , BASE1 , 2000-01-20 , 00:17 , AIR3 , 2000-01-20 , 01:35
LEG_20_118 , AIR3 , 2000-01-20 , 13:45 , BASE1 , 2000-01-20 , 14:59
LEG_20_119 , AIR17 , 2000-01-20 , 08:10 , BASE1 , 2000-01-20 , 11:02
LEG_20_120 , BASE1 , 2000-01-20 , 12:00 , AIR6 , 2000-01-20 , 14:46
LEG_20_121 , BASE1 , 2000-01-20 , 02:55 , AIR17 , 2000-01-20 , 06:13
LEG_20_122 , AIR17 , 2000-01-20 , 19:10 , BASE1 , 2000-01-20 , 22:17
LEG_20_123 , AIR17 , 2000-01-20 , 22:50 , BASE1 , 2000-01-21 , 01:53
LEG_20_124 , BASE3 , 2000-01-20 , 18:15 , BASE1 , 2000-01-20 , 20:15
LEG_20_125 , BASE1 , 2000-01-20 , 22:02 , AIR17 , 2000-01-21 , 01:27
LEG_20_126 , AIR17 , 2000-01-20 , 16:20 , BASE1 , 2000-01-20 , 19:27
LEG_20_127 , AIR3 , 2000-01-20 , 11:50 , BASE1 , 2000-01-20 , 13:10
LEG_20_128 , BASE1 , 2000-01-20 , 14:22 , AIR17 , 2000-01-20 , 17:48
LEG_20_129 , BASE1 , 2000-01-20 , 15:40 , AIR2 , 2000-01-20 , 18:22
LEG_20_130 , BASE2 , 2000-01-20 , 10:55 , BASE1 , 2000-01-20 , 12:45
LEG_20_131 , BASE1 , 2000-01-20 , 11:00 , BASE2 , 2000-01-20 , 12:38
LEG_20_132 , BASE1 , 2000-01-20 , 11:50 , BASE2 , 2000-01-20 , 13:33
LEG_20_133 , BASE2 , 2000-01-20 , 21:14 , BASE1 , 2000-01-20 , 23:11
LEG_20_134 , BASE1 , 2000-01-20 , 18:10 , BASE2 , 2000-01-20 , 19:57
LEG_20_135 , BASE1 , 2000-01-20 , 16:42 , AIR17 , 2000-01-20 , 20:08
LEG_20_136 , AIR10 , 2000-01-20 , 10:30 , BASE2 , 2000-01-20 , 12:08
LEG_20_137 , BASE1 , 2000-01-20 , 20:42 , AIR14 , 2000-01-20 , 23:48
LEG_20_138 , AIR8 , 2000-01-20 , 12:45 , BASE1 , 2000-01-20 , 15:21
LEG_20_139 , BASE1 , 2000-01-20 , 16:44 , AIR18 , 2000-01-20 , 22:38
LEG_20_140 , AIR18 , 2000-01-20 , 05:55 , BASE1 , 2000-01-20 , 11:05
LEG_20_141 , BASE1 , 2000-01-20 , 12:21 , AIR2 , 2000-01-20 , 15:06
LEG_20_142 , AIR10 , 2000-01-20 , 18:29 , BASE1 , 2000-01-20 , 21:07
LEG_20_143 , BASE1 , 2000-01-20 , 22:25 , AIR18 , 2000-01-21 , 04:17
LEG_20_144 , BASE1 , 2000-01-20 , 23:30 , BASE3 , 2000-01-21 , 01:33
LEG_20_145 , AIR18 , 2000-01-20 , 17:00 , BASE1 , 2000-01-20 , 22:22
LEG_20_146 , AIR4 , 2000-01-20 , 05:50 , BASE2 , 2000-01-20 , 09:58
LEG_20_147 , BASE3 , 2000-01-20 , 13:30 , BASE1 , 2000-01-20 , 15:35
LEG_20_148 , AIR10 , 2000-01-20 , 13:20 , BASE2 , 2000-01-20 , 14:57
LEG_20_149 , BASE2 , 2000-01-20 , 16:10 , AIR11 , 2000-01-20 , 21:12
LEG_20_150 , AIR6 , 2000-01-20 , 10:20 , BASE1 , 2000-01-20 , 13:17
LEG_20_151 , BASE1 , 2000-01-20 , 14:19 , AIR11 , 2000-01-20 , 18:15
LEG_20_152 , BASE2 , 2000-01-20 , 14:24 , AIR2 , 2000-01-20 , 16:19
LEG_20_153 , AIR11 , 2000-01-20 , 09:00 , BASE2 , 2000-01-20 , 13:21
LEG_20_154 , AIR2 , 2000-01-20 , 12:00 , BASE1 , 2000-01-20 , 15:12
LEG_20_155 , BASE1 , 2000-01-20 , 16:39 , AIR4 , 2000-01-20 , 20:26
LEG_20_156 , BASE1 , 2000-01-20 , 12:01 , AIR19 , 2000-01-20 , 13:26
LEG_20_157 , AIR19 , 2000-01-20 , 12:00 , BASE1 , 2000-01-20 , 13:34
LEG_20_158 , AIR8 , 2000-01-20 , 10:45 , BASE1 , 2000-01-20 , 13:22
LEG_20_159 , BASE2 , 2000-01-20 , 21:12 , AIR8 , 2000-01-20 , 22:49
LEG_20_160 , AIR17 , 2000-01-20 , 16:00 , BASE2 , 2000-01-20 , 19:58
LEG_20_161 , BASE2 , 2000-01-20 , 21:04 , AIR6 , 2000-01-20 , 22:59
LEG_20_162 , AIR17 , 2000-01-20 , 19:50 , BASE2 , 2000-01-20 , 23:48
LEG_20_163 , BASE2 , 2000-01-20 , 01:06 , AIR12 , 2000-01-20 , 02:12
LEG_20_164 , BASE2 , 2000-01-20 , 13:49 , AIR17 , 2000-01-20 , 18:14
LEG_20_165 , AIR17 , 2000-01-20 , 22:00 , BASE2 , 2000-01-21 , 01:57
LEG_20_166 , BASE2 , 2000-01-20 , 10:42 , AIR17 , 2000-01-20 , 14:59
LEG_20_167 , AIR17 , 2000-01-20 , 05:55 , BASE2 , 2000-01-20 , 09:40
LEG_20_168 , AIR6 , 2000-01-20 , 20:10 , BASE2 , 2000-01-20 , 22:17
LEG_20_169 , BASE2 , 2000-01-20 , 23:19 , AIR17 , 2000-01-21 , 03:48
LEG_20_170 , AIR12 , 2000-01-20 , 22:45 , BASE2 , 2000-01-21 , 00:00
LEG_20_171 , BASE2 , 2000-01-20 , 16:16 , AIR17 , 2000-01-20 , 20:39
LEG_20_172 , AIR6 , 2000-01-20 , 13:17 , BASE2 , 2000-01-20 , 15:26
LEG_20_173 , BASE2 , 2000-01-20 , 17:36 , AIR9 , 2000-01-20 , 19:23
LEG_20_174 , AIR29 , 2000-01-20 , 22:40 , BASE2 , 2000-01-20 , 23:54
LEG_20_175 , BASE2 , 2000-01-20 , 22:30 , BASE1 , 2000-01-21 , 00:23
LEG_20_176 , AIR17 , 2000-01-20 , 06:05 , BASE2 , 2000-01-20 , 09:50
LEG_20_177 , BASE2 , 2000-01-20 , 16:15 , AIR12 , 2000-01-20 , 17:29
LEG_20_178 , AIR12 , 2000-01-20 , 19:00 , AIR29 , 2000-01-20 , 20:01
LEG_20_179 , AIR9 , 2000-01-20 , 22:00 , BASE1 , 2000-01-21 , 00:50
LEG_20_180 , AIR28 , 2000-01-20 , 21:30 , AIR24 , 2000-01-21 , 00:30
