#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_26_0 , BASE1 , 2000-01-26 , 12:06 , AIR1 , 2000-01-26 , 15:22
LEG_26_1 , AIR1 , 2000-01-26 , 13:55 , BASE1 , 2000-01-26 , 16:57
LEG_26_2 , BASE1 , 2000-01-26 , 22:34 , AIR1 , 2000-01-27 , 01:51
LEG_26_3 , AIR1 , 2000-01-26 , 19:15 , BASE1 , 2000-01-26 , 22:18
LEG_26_4 , BASE1 , 2000-01-26 , 00:02 , AIR19 , 2000-01-26 , 01:28
LEG_26_5 , BASE1 , 2000-01-26 , 16:43 , AIR1 , 2000-01-26 , 20:05
LEG_26_6 , BASE1 , 2000-01-26 , 02:22 , AIR1 , 2000-01-26 , 05:37
LEG_26_7 , AIR2 , 2000-01-26 , 21:50 , BASE1 , 2000-01-27 , 01:06
LEG_26_8 , AIR1 , 2000-01-26 , 21:20 , BASE1 , 2000-01-27 , 00:19
LEG_26_9 , BASE1 , 2000-01-26 , 20:43 , AIR3 , 2000-01-26 , 21:47
LEG_26_10 , AIR1 , 2000-01-26 , 16:25 , BASE1 , 2000-01-26 , 19:26
LEG_26_11 , BASE1 , 2000-01-26 , 18:11 , BASE2 , 2000-01-26 , 19:58
LEG_26_12 , AIR4 , 2000-01-26 , 13:40 , BASE1 , 2000-01-26 , 16:57
LEG_26_13 , BASE1 , 2000-01-26 , 19:35 , AIR5 , 2000-01-26 , 23:31
LEG_26_14 , AIR6 , 2000-01-26 , 15:38 , BASE1 , 2000-01-26 , 18:45
LEG_26_15 , AIR4 , 2000-01-26 , 17:30 , BASE1 , 2000-01-26 , 20:40
LEG_26_16 , BASE1 , 2000-01-26 , 22:21 , AIR4 , 2000-01-27 , 02:05
LEG_26_17 , BASE1 , 2000-01-26 , 23:47 , AIR4 , 2000-01-27 , 03:35
LEG_26_18 , AIR4 , 2000-01-26 , 22:00 , BASE1 , 2000-01-27 , 01:13
LEG_26_19 , BASE1 , 2000-01-26 , 23:46 , AIR8 , 2000-01-27 , 02:14
LEG_26_20 , AIR4 , 2000-01-26 , 19:10 , BASE1 , 2000-01-26 , 22:24
LEG_26_21 , BASE2 , 2000-01-26 , 10:47 , AIR10 , 2000-01-26 , 12:19
LEG_26_22 , AIR10 , 2000-01-26 , 00:15 , BASE2 , 2000-01-26 , 01:52
LEG_26_23 , BASE2 , 2000-01-26 , 01:11 , AIR2 , 2000-01-26 , 03:00
LEG_26_24 , BASE2 , 2000-01-26 , 23:15 , AIR1 , 2000-01-27 , 03:37
LEG_26_25 , AIR9 , 2000-01-26 , 20:15 , BASE2 , 2000-01-26 , 22:13
LEG_26_26 , AIR1 , 2000-01-26 , 16:00 , BASE2 , 2000-01-26 , 19:53
LEG_26_27 , BASE2 , 2000-01-26 , 21:22 , AIR10 , 2000-01-26 , 22:47
LEG_26_28 , AIR8 , 2000-01-26 , 10:20 , BASE2 , 2000-01-26 , 11:55
LEG_26_29 , BASE2 , 2000-01-26 , 12:57 , AIR1 , 2000-01-26 , 17:15
LEG_26_30 , BASE2 , 2000-01-26 , 10:37 , AIR6 , 2000-01-26 , 12:24
LEG_26_31 , AIR4 , 2000-01-26 , 05:35 , BASE2 , 2000-01-26 , 09:43
LEG_26_32 , BASE2 , 2000-01-26 , 19:37 , AIR4 , 2000-01-27 , 00:27
LEG_26_33 , AIR2 , 2000-01-26 , 16:05 , BASE2 , 2000-01-26 , 18:17
LEG_26_34 , AIR4 , 2000-01-26 , 16:00 , BASE2 , 2000-01-26 , 20:15
LEG_26_35 , BASE2 , 2000-01-26 , 16:18 , AIR4 , 2000-01-26 , 21:13
LEG_26_36 , BASE2 , 2000-01-26 , 13:05 , AIR4 , 2000-01-26 , 17:57
LEG_26_37 , AIR1 , 2000-01-26 , 13:00 , BASE2 , 2000-01-26 , 16:51
LEG_26_38 , BASE3 , 2000-01-26 , 13:30 , BASE2 , 2000-01-26 , 15:23
LEG_26_39 , BASE2 , 2000-01-26 , 10:35 , BASE3 , 2000-01-26 , 12:34
LEG_26_40 , BASE2 , 2000-01-26 , 14:40 , BASE3 , 2000-01-26 , 16:33
LEG_26_41 , BASE3 , 2000-01-26 , 18:00 , BASE2 , 2000-01-26 , 19:49
LEG_26_42 , AIR11 , 2000-01-26 , 07:35 , BASE1 , 2000-01-26 , 11:02
LEG_26_43 , AIR2 , 2000-01-26 , 17:25 , BASE1 , 2000-01-26 , 20:33
LEG_26_44 , BASE1 , 2000-01-26 , 22:00 , AIR11 , 2000-01-27 , 01:58
LEG_26_45 , AIR11 , 2000-01-26 , 15:50 , BASE1 , 2000-01-26 , 19:16
LEG_26_46 , BASE1 , 2000-01-26 , 20:12 , AIR12 , 2000-01-26 , 21:49
LEG_26_47 , AIR6 , 2000-01-26 , 12:15 , BASE1 , 2000-01-26 , 15:22
LEG_26_48 , BASE1 , 2000-01-26 , 16:21 , AIR11 , 2000-01-26 , 20:19
LEG_26_49 , AIR11 , 2000-01-26 , 17:15 , BASE1 , 2000-01-26 , 20:39
LEG_26_50 , BASE1 , 2000-01-26 , 02:24 , AIR11 , 2000-01-26 , 06:22
LEG_26_51 , AIR11 , 2000-01-26 , 22:50 , BASE1 , 2000-01-27 , 02:24
LEG_26_52 , AIR11 , 2000-01-26 , 19:15 , BASE1 , 2000-01-26 , 22:46
LEG_26_53 , BASE1 , 2000-01-26 , 19:39 , AIR11 , 2000-01-26 , 23:27
LEG_26_54 , AIR2 , 2000-01-26 , 15:15 , BASE1 , 2000-01-26 , 18:26
LEG_26_55 , AIR11 , 2000-01-26 , 21:40 , BASE1 , 2000-01-27 , 01:10
LEG_26_56 , BASE2 , 2000-01-26 , 11:00 , AIR11 , 2000-01-26 , 15:54
LEG_26_57 , AIR10 , 2000-01-26 , 21:45 , BASE1 , 2000-01-27 , 00:30
LEG_26_58 , BASE2 , 2000-01-26 , 23:25 , AIR11 , 2000-01-27 , 04:29
LEG_26_59 , AIR11 , 2000-01-26 , 15:20 , BASE2 , 2000-01-26 , 19:48
LEG_26_60 , BASE2 , 2000-01-26 , 21:22 , AIR11 , 2000-01-27 , 02:17
LEG_26_61 , AIR11 , 2000-01-26 , 19:25 , BASE2 , 2000-01-26 , 23:54
LEG_26_62 , BASE2 , 2000-01-26 , 01:09 , AIR8 , 2000-01-26 , 02:39
LEG_26_63 , BASE2 , 2000-01-26 , 13:04 , AIR11 , 2000-01-26 , 18:11
LEG_26_64 , AIR11 , 2000-01-26 , 05:30 , BASE2 , 2000-01-26 , 09:47
LEG_26_65 , BASE2 , 2000-01-26 , 21:02 , AIR2 , 2000-01-26 , 23:01
LEG_26_66 , AIR5 , 2000-01-26 , 15:10 , BASE2 , 2000-01-26 , 19:48
LEG_26_67 , AIR2 , 2000-01-26 , 10:00 , BASE2 , 2000-01-26 , 12:09
LEG_26_68 , BASE2 , 2000-01-26 , 13:07 , AIR5 , 2000-01-26 , 18:14
LEG_26_69 , BASE1 , 2000-01-26 , 20:33 , AIR2 , 2000-01-26 , 23:23
LEG_26_70 , AIR5 , 2000-01-26 , 15:40 , BASE1 , 2000-01-26 , 19:17
LEG_26_71 , AIR5 , 2000-01-26 , 05:25 , BASE2 , 2000-01-26 , 09:54
LEG_26_72 , AIR2 , 2000-01-26 , 19:40 , BASE2 , 2000-01-26 , 21:53
LEG_26_73 , BASE2 , 2000-01-26 , 23:23 , AIR5 , 2000-01-27 , 04:32
LEG_26_74 , AIR5 , 2000-01-26 , 21:36 , BASE1 , 2000-01-27 , 01:10
LEG_26_75 , AIR12 , 2000-01-26 , 11:20 , BASE1 , 2000-01-26 , 13:05
LEG_26_76 , BASE1 , 2000-01-26 , 14:10 , AIR5 , 2000-01-26 , 18:19
