#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_24_0 , BASE1 , 2000-01-24 , 12:06 , AIR1 , 2000-01-24 , 15:22
LEG_24_1 , AIR1 , 2000-01-24 , 13:55 , BASE1 , 2000-01-24 , 16:57
LEG_24_2 , BASE1 , 2000-01-24 , 14:31 , AIR1 , 2000-01-24 , 17:52
LEG_24_3 , BASE1 , 2000-01-24 , 22:34 , AIR1 , 2000-01-25 , 01:51
LEG_24_4 , AIR1 , 2000-01-24 , 19:15 , BASE1 , 2000-01-24 , 22:18
LEG_24_5 , BASE1 , 2000-01-24 , 00:02 , AIR19 , 2000-01-24 , 01:28
LEG_24_6 , BASE1 , 2000-01-24 , 16:43 , AIR1 , 2000-01-24 , 20:05
LEG_24_7 , BASE1 , 2000-01-24 , 02:22 , AIR1 , 2000-01-24 , 05:37
LEG_24_8 , AIR2 , 2000-01-24 , 21:50 , BASE1 , 2000-01-25 , 01:06
LEG_24_9 , AIR1 , 2000-01-24 , 21:20 , BASE1 , 2000-01-25 , 00:19
LEG_24_10 , BASE1 , 2000-01-24 , 20:43 , AIR3 , 2000-01-24 , 21:47
LEG_24_11 , AIR1 , 2000-01-24 , 16:25 , BASE1 , 2000-01-24 , 19:26
LEG_24_12 , BASE1 , 2000-01-24 , 18:11 , BASE2 , 2000-01-24 , 19:58
LEG_24_13 , AIR4 , 2000-01-24 , 13:40 , BASE1 , 2000-01-24 , 16:57
LEG_24_14 , BASE1 , 2000-01-24 , 19:35 , AIR5 , 2000-01-24 , 23:31
LEG_24_15 , AIR6 , 2000-01-24 , 15:38 , BASE1 , 2000-01-24 , 18:45
LEG_24_16 , AIR4 , 2000-01-24 , 17:30 , BASE1 , 2000-01-24 , 20:40
LEG_24_17 , BASE1 , 2000-01-24 , 22:21 , AIR4 , 2000-01-25 , 02:05
LEG_24_18 , BASE1 , 2000-01-24 , 23:47 , AIR4 , 2000-01-25 , 03:35
LEG_24_19 , AIR4 , 2000-01-24 , 22:00 , BASE1 , 2000-01-25 , 01:13
LEG_24_20 , BASE2 , 2000-01-24 , 10:54 , AIR7 , 2000-01-24 , 12:06
LEG_24_21 , BASE1 , 2000-01-24 , 23:46 , AIR8 , 2000-01-25 , 02:14
