#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_16_0 , BASE1 , 2000-01-16 , 12:06 , AIR1 , 2000-01-16 , 15:22
LEG_16_1 , AIR1 , 2000-01-16 , 13:55 , BASE1 , 2000-01-16 , 16:57
LEG_16_2 , BASE1 , 2000-01-16 , 14:31 , AIR1 , 2000-01-16 , 17:52
LEG_16_3 , BASE1 , 2000-01-16 , 22:34 , AIR1 , 2000-01-17 , 01:51
LEG_16_4 , AIR1 , 2000-01-16 , 19:15 , BASE1 , 2000-01-16 , 22:18
LEG_16_5 , BASE1 , 2000-01-16 , 00:02 , AIR19 , 2000-01-16 , 01:28
LEG_16_6 , BASE1 , 2000-01-16 , 16:43 , AIR1 , 2000-01-16 , 20:05
LEG_16_7 , BASE1 , 2000-01-16 , 02:22 , AIR1 , 2000-01-16 , 05:37
LEG_16_8 , AIR2 , 2000-01-16 , 21:50 , BASE1 , 2000-01-17 , 01:06
LEG_16_9 , AIR1 , 2000-01-16 , 21:20 , BASE1 , 2000-01-17 , 00:19
LEG_16_10 , BASE1 , 2000-01-16 , 20:43 , AIR3 , 2000-01-16 , 21:47
LEG_16_11 , AIR1 , 2000-01-16 , 16:25 , BASE1 , 2000-01-16 , 19:26
LEG_16_12 , BASE1 , 2000-01-16 , 18:11 , BASE2 , 2000-01-16 , 19:58
LEG_16_13 , AIR4 , 2000-01-16 , 13:40 , BASE1 , 2000-01-16 , 16:57
LEG_16_14 , BASE1 , 2000-01-16 , 19:35 , AIR5 , 2000-01-16 , 23:31
LEG_16_15 , AIR6 , 2000-01-16 , 15:38 , BASE1 , 2000-01-16 , 18:45
LEG_16_16 , AIR4 , 2000-01-16 , 17:30 , BASE1 , 2000-01-16 , 20:40
LEG_16_17 , BASE1 , 2000-01-16 , 22:21 , AIR4 , 2000-01-17 , 02:05
LEG_16_18 , BASE1 , 2000-01-16 , 23:47 , AIR4 , 2000-01-17 , 03:35
LEG_16_19 , AIR4 , 2000-01-16 , 22:00 , BASE1 , 2000-01-17 , 01:13
LEG_16_20 , BASE2 , 2000-01-16 , 10:54 , AIR7 , 2000-01-16 , 12:06
LEG_16_21 , BASE1 , 2000-01-16 , 23:46 , AIR8 , 2000-01-17 , 02:14
LEG_16_22 , AIR4 , 2000-01-16 , 19:10 , BASE1 , 2000-01-16 , 22:24
LEG_16_23 , BASE2 , 2000-01-16 , 10:47 , AIR10 , 2000-01-16 , 12:19
LEG_16_24 , AIR10 , 2000-01-16 , 00:15 , BASE2 , 2000-01-16 , 01:52
LEG_16_25 , AIR1 , 2000-01-16 , 20:05 , BASE2 , 2000-01-16 , 23:55
LEG_16_26 , BASE2 , 2000-01-16 , 01:11 , AIR2 , 2000-01-16 , 03:00
LEG_16_27 , BASE2 , 2000-01-16 , 23:15 , AIR1 , 2000-01-17 , 03:37
LEG_16_28 , AIR9 , 2000-01-16 , 20:15 , BASE2 , 2000-01-16 , 22:13
LEG_16_29 , AIR1 , 2000-01-16 , 16:00 , BASE2 , 2000-01-16 , 19:53
LEG_16_30 , BASE2 , 2000-01-16 , 21:22 , AIR10 , 2000-01-16 , 22:47
LEG_16_31 , AIR8 , 2000-01-16 , 10:20 , BASE2 , 2000-01-16 , 11:55
LEG_16_32 , BASE2 , 2000-01-16 , 12:57 , AIR1 , 2000-01-16 , 17:15
LEG_16_33 , BASE2 , 2000-01-16 , 10:37 , AIR6 , 2000-01-16 , 12:24
LEG_16_34 , AIR4 , 2000-01-16 , 05:35 , BASE2 , 2000-01-16 , 09:43
LEG_16_35 , BASE2 , 2000-01-16 , 19:37 , AIR4 , 2000-01-17 , 00:27
LEG_16_36 , AIR2 , 2000-01-16 , 16:05 , BASE2 , 2000-01-16 , 18:17
LEG_16_37 , AIR4 , 2000-01-16 , 16:00 , BASE2 , 2000-01-16 , 20:15
LEG_16_38 , BASE2 , 2000-01-16 , 16:18 , AIR4 , 2000-01-16 , 21:13
LEG_16_39 , BASE2 , 2000-01-16 , 13:05 , AIR4 , 2000-01-16 , 17:57
LEG_16_40 , AIR1 , 2000-01-16 , 13:00 , BASE2 , 2000-01-16 , 16:51
LEG_16_41 , BASE2 , 2000-01-16 , 17:52 , AIR8 , 2000-01-16 , 19:25
LEG_16_42 , BASE3 , 2000-01-16 , 13:30 , BASE2 , 2000-01-16 , 15:23
LEG_16_43 , BASE2 , 2000-01-16 , 10:35 , BASE3 , 2000-01-16 , 12:34
LEG_16_44 , BASE2 , 2000-01-16 , 14:40 , BASE3 , 2000-01-16 , 16:33
LEG_16_45 , BASE3 , 2000-01-16 , 18:00 , BASE2 , 2000-01-16 , 19:49
LEG_16_46 , AIR2 , 2000-01-16 , 17:25 , BASE1 , 2000-01-16 , 20:33
LEG_16_47 , BASE1 , 2000-01-16 , 22:00 , AIR11 , 2000-01-17 , 01:58
LEG_16_48 , AIR11 , 2000-01-16 , 15:50 , BASE1 , 2000-01-16 , 19:16
LEG_16_49 , BASE1 , 2000-01-16 , 20:12 , AIR12 , 2000-01-16 , 21:49
LEG_16_50 , AIR6 , 2000-01-16 , 12:15 , BASE1 , 2000-01-16 , 15:22
LEG_16_51 , BASE1 , 2000-01-16 , 16:21 , AIR11 , 2000-01-16 , 20:19
LEG_16_52 , AIR11 , 2000-01-16 , 17:15 , BASE1 , 2000-01-16 , 20:39
LEG_16_53 , BASE1 , 2000-01-16 , 02:24 , AIR11 , 2000-01-16 , 06:22
LEG_16_54 , AIR11 , 2000-01-16 , 22:50 , BASE1 , 2000-01-17 , 02:24
LEG_16_55 , AIR11 , 2000-01-16 , 19:15 , BASE1 , 2000-01-16 , 22:46
LEG_16_56 , BASE1 , 2000-01-16 , 19:39 , AIR11 , 2000-01-16 , 23:27
LEG_16_57 , AIR2 , 2000-01-16 , 15:15 , BASE1 , 2000-01-16 , 18:26
LEG_16_58 , AIR11 , 2000-01-16 , 21:40 , BASE1 , 2000-01-17 , 01:10
LEG_16_59 , AIR10 , 2000-01-16 , 21:45 , BASE1 , 2000-01-17 , 00:30
LEG_16_60 , AIR8 , 2000-01-16 , 20:20 , BASE2 , 2000-01-16 , 21:57
LEG_16_61 , BASE2 , 2000-01-16 , 23:25 , AIR11 , 2000-01-17 , 04:29
LEG_16_62 , AIR11 , 2000-01-16 , 15:20 , BASE2 , 2000-01-16 , 19:48
LEG_16_63 , BASE2 , 2000-01-16 , 21:22 , AIR11 , 2000-01-17 , 02:17
LEG_16_64 , AIR11 , 2000-01-16 , 19:25 , BASE2 , 2000-01-16 , 23:54
LEG_16_65 , BASE2 , 2000-01-16 , 01:09 , AIR8 , 2000-01-16 , 02:39
LEG_16_66 , BASE2 , 2000-01-16 , 13:04 , AIR11 , 2000-01-16 , 18:11
LEG_16_67 , AIR11 , 2000-01-16 , 05:30 , BASE2 , 2000-01-16 , 09:47
LEG_16_68 , BASE2 , 2000-01-16 , 21:02 , AIR2 , 2000-01-16 , 23:01
LEG_16_69 , AIR5 , 2000-01-16 , 15:10 , BASE2 , 2000-01-16 , 19:48
LEG_16_70 , AIR2 , 2000-01-16 , 10:00 , BASE2 , 2000-01-16 , 12:09
LEG_16_71 , BASE2 , 2000-01-16 , 13:07 , AIR5 , 2000-01-16 , 18:14
LEG_16_72 , BASE1 , 2000-01-16 , 20:33 , AIR2 , 2000-01-16 , 23:23
LEG_16_73 , AIR5 , 2000-01-16 , 15:40 , BASE1 , 2000-01-16 , 19:17
LEG_16_74 , AIR5 , 2000-01-16 , 05:25 , BASE2 , 2000-01-16 , 09:54
LEG_16_75 , AIR2 , 2000-01-16 , 19:40 , BASE2 , 2000-01-16 , 21:53
LEG_16_76 , BASE2 , 2000-01-16 , 23:23 , AIR5 , 2000-01-17 , 04:32
LEG_16_77 , AIR5 , 2000-01-16 , 21:36 , BASE1 , 2000-01-17 , 01:10
LEG_16_78 , AIR12 , 2000-01-16 , 11:20 , BASE1 , 2000-01-16 , 13:05
LEG_16_79 , BASE1 , 2000-01-16 , 14:10 , AIR5 , 2000-01-16 , 18:19
LEG_16_80 , BASE1 , 2000-01-16 , 00:04 , AIR6 , 2000-01-16 , 02:49
LEG_16_81 , AIR5 , 2000-01-16 , 19:20 , BASE1 , 2000-01-16 , 22:55
LEG_16_82 , BASE1 , 2000-01-16 , 02:23 , AIR5 , 2000-01-16 , 06:17
LEG_16_83 , BASE1 , 2000-01-16 , 18:04 , AIR2 , 2000-01-16 , 20:54
LEG_16_84 , AIR5 , 2000-01-16 , 13:30 , BASE1 , 2000-01-16 , 17:13
LEG_16_85 , BASE1 , 2000-01-16 , 22:30 , AIR5 , 2000-01-17 , 02:33
LEG_16_86 , AIR13 , 2000-01-16 , 14:00 , BASE1 , 2000-01-16 , 17:20
LEG_16_87 , BASE1 , 2000-01-16 , 18:20 , AIR10 , 2000-01-16 , 20:42
LEG_16_88 , BASE1 , 2000-01-16 , 22:33 , AIR13 , 2000-01-17 , 02:07
LEG_16_89 , BASE2 , 2000-01-16 , 19:05 , BASE1 , 2000-01-16 , 20:57
LEG_16_90 , BASE1 , 2000-01-16 , 20:31 , AIR6 , 2000-01-16 , 23:12
LEG_16_91 , AIR13 , 2000-01-16 , 16:00 , BASE1 , 2000-01-16 , 19:16
LEG_16_92 , AIR2 , 2000-01-16 , 10:10 , BASE1 , 2000-01-16 , 13:21
LEG_16_93 , BASE1 , 2000-01-16 , 14:21 , AIR13 , 2000-01-16 , 18:00
LEG_16_94 , BASE1 , 2000-01-16 , 23:52 , AIR2 , 2000-01-17 , 02:45
LEG_16_95 , AIR13 , 2000-01-16 , 19:05 , BASE1 , 2000-01-16 , 22:26
LEG_16_96 , BASE1 , 2000-01-16 , 02:20 , AIR13 , 2000-01-16 , 05:57
LEG_16_97 , BASE1 , 2000-01-16 , 03:04 , BASE2 , 2000-01-16 , 04:35
LEG_16_98 , AIR13 , 2000-01-16 , 22:50 , BASE1 , 2000-01-17 , 02:03
LEG_16_99 , AIR19 , 2000-01-16 , 14:17 , BASE1 , 2000-01-16 , 15:41
LEG_16_100 , BASE1 , 2000-01-16 , 16:43 , AIR13 , 2000-01-16 , 20:16
LEG_16_101 , BASE2 , 2000-01-16 , 10:50 , AIR2 , 2000-01-16 , 12:46
LEG_16_102 , BASE2 , 2000-01-16 , 01:07 , AIR14 , 2000-01-16 , 03:41
LEG_16_103 , AIR5 , 2000-01-16 , 19:35 , BASE2 , 2000-01-17 , 00:05
LEG_16_104 , BASE2 , 2000-01-16 , 23:22 , AIR4 , 2000-01-17 , 04:16
LEG_16_105 , AIR14 , 2000-01-16 , 19:30 , BASE2 , 2000-01-16 , 22:07
LEG_16_106 , BASE2 , 2000-01-16 , 21:28 , AIR14 , 2000-01-17 , 00:04
LEG_16_107 , BASE2 , 2000-01-16 , 10:58 , AIR14 , 2000-01-16 , 13:31
LEG_16_108 , BASE2 , 2000-01-16 , 16:05 , AIR10 , 2000-01-16 , 17:33
LEG_16_109 , AIR14 , 2000-01-16 , 12:15 , BASE2 , 2000-01-16 , 14:56
LEG_16_110 , AIR14 , 2000-01-16 , 15:20 , BASE2 , 2000-01-16 , 18:01
LEG_16_111 , AIR2 , 2000-01-16 , 12:40 , BASE2 , 2000-01-16 , 14:53
LEG_16_112 , BASE2 , 2000-01-16 , 16:06 , AIR14 , 2000-01-16 , 18:39
LEG_16_113 , BASE1 , 2000-01-16 , 14:33 , BASE3 , 2000-01-16 , 16:40
LEG_16_114 , BASE2 , 2000-01-16 , 23:08 , AIR2 , 2000-01-17 , 01:07
LEG_16_115 , AIR15 , 2000-01-16 , 19:35 , BASE2 , 2000-01-16 , 22:13
LEG_16_116 , BASE2 , 2000-01-16 , 16:02 , AIR15 , 2000-01-16 , 18:39
LEG_16_117 , AIR3 , 2000-01-16 , 14:05 , BASE2 , 2000-01-16 , 15:10
LEG_16_118 , BASE1 , 2000-01-16 , 16:15 , AIR6 , 2000-01-16 , 18:55
LEG_16_119 , AIR6 , 2000-01-16 , 00:00 , BASE2 , 2000-01-16 , 02:05
LEG_16_120 , BASE1 , 2000-01-16 , 19:40 , AIR17 , 2000-01-16 , 22:55
LEG_16_121 , AIR14 , 2000-01-16 , 15:00 , BASE1 , 2000-01-16 , 18:23
LEG_16_122 , AIR14 , 2000-01-16 , 11:30 , BASE1 , 2000-01-16 , 14:53
LEG_16_123 , BASE1 , 2000-01-16 , 16:22 , AIR5 , 2000-01-16 , 20:25
