#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_01_0 , BASE1 , 2000-01-01 , 12:06 , AIR1 , 2000-01-01 , 15:22
LEG_01_2 , BASE1 , 2000-01-01 , 14:31 , AIR1 , 2000-01-01 , 17:52
LEG_01_3 , BASE1 , 2000-01-01 , 22:34 , AIR1 , 2000-01-02 , 01:51
LEG_01_4 , AIR1 , 2000-01-01 , 19:15 , BASE1 , 2000-01-01 , 22:18
LEG_01_5 , BASE1 , 2000-01-01 , 16:43 , AIR1 , 2000-01-01 , 20:05
LEG_01_6 , AIR2 , 2000-01-01 , 21:50 , BASE1 , 2000-01-02 , 01:06
LEG_01_7 , AIR1 , 2000-01-01 , 21:20 , BASE1 , 2000-01-02 , 00:19
LEG_01_8 , BASE1 , 2000-01-01 , 20:43 , AIR3 , 2000-01-01 , 21:47
LEG_01_9 , AIR1 , 2000-01-01 , 16:25 , BASE1 , 2000-01-01 , 19:26
LEG_01_10 , BASE1 , 2000-01-01 , 18:11 , BASE2 , 2000-01-01 , 19:58
LEG_01_12 , BASE1 , 2000-01-01 , 19:35 , AIR5 , 2000-01-01 , 23:31
LEG_01_13 , AIR6 , 2000-01-01 , 15:38 , BASE1 , 2000-01-01 , 18:45
LEG_01_14 , BASE1 , 2000-01-01 , 22:21 , AIR4 , 2000-01-02 , 02:05
LEG_01_15 , BASE1 , 2000-01-01 , 23:47 , AIR4 , 2000-01-02 , 03:35
LEG_01_16 , AIR4 , 2000-01-01 , 22:00 , BASE1 , 2000-01-02 , 01:13
LEG_01_17 , BASE2 , 2000-01-01 , 10:54 , AIR7 , 2000-01-01 , 12:06
LEG_01_18 , BASE1 , 2000-01-01 , 23:46 , AIR8 , 2000-01-02 , 02:14
LEG_01_19 , AIR4 , 2000-01-01 , 19:10 , BASE1 , 2000-01-01 , 22:24
LEG_01_21 , BASE2 , 2000-01-01 , 10:47 , AIR10 , 2000-01-01 , 12:19
LEG_01_22 , AIR1 , 2000-01-01 , 20:05 , BASE2 , 2000-01-01 , 23:55
LEG_01_23 , BASE2 , 2000-01-01 , 23:15 , AIR1 , 2000-01-02 , 03:37
LEG_01_24 , AIR9 , 2000-01-01 , 20:15 , BASE2 , 2000-01-01 , 22:13
LEG_01_25 , AIR1 , 2000-01-01 , 16:00 , BASE2 , 2000-01-01 , 19:53
LEG_01_26 , BASE2 , 2000-01-01 , 21:22 , AIR10 , 2000-01-01 , 22:47
LEG_01_28 , BASE2 , 2000-01-01 , 12:57 , AIR1 , 2000-01-01 , 17:15
LEG_01_29 , BASE2 , 2000-01-01 , 10:37 , AIR6 , 2000-01-01 , 12:24
LEG_01_30 , BASE2 , 2000-01-01 , 19:37 , AIR4 , 2000-01-02 , 00:27
LEG_01_31 , AIR2 , 2000-01-01 , 16:05 , BASE2 , 2000-01-01 , 18:17
LEG_01_33 , BASE2 , 2000-01-01 , 16:18 , AIR4 , 2000-01-01 , 21:13
LEG_01_34 , BASE2 , 2000-01-01 , 13:05 , AIR4 , 2000-01-01 , 17:57
LEG_01_36 , BASE2 , 2000-01-01 , 17:52 , AIR8 , 2000-01-01 , 19:25
LEG_01_37 , BASE3 , 2000-01-01 , 13:30 , BASE2 , 2000-01-01 , 15:23
LEG_01_38 , BASE2 , 2000-01-01 , 10:35 , BASE3 , 2000-01-01 , 12:34
LEG_01_39 , BASE2 , 2000-01-01 , 14:40 , BASE3 , 2000-01-01 , 16:33
LEG_01_40 , BASE3 , 2000-01-01 , 18:00 , BASE2 , 2000-01-01 , 19:49
LEG_01_41 , AIR2 , 2000-01-01 , 17:25 , BASE1 , 2000-01-01 , 20:33
LEG_01_42 , BASE1 , 2000-01-01 , 22:00 , AIR11 , 2000-01-02 , 01:58
LEG_01_44 , BASE1 , 2000-01-01 , 20:12 , AIR12 , 2000-01-01 , 21:49
LEG_01_46 , BASE1 , 2000-01-01 , 16:21 , AIR11 , 2000-01-01 , 20:19
LEG_01_47 , AIR11 , 2000-01-01 , 22:50 , BASE1 , 2000-01-02 , 02:24
LEG_01_48 , AIR11 , 2000-01-01 , 19:15 , BASE1 , 2000-01-01 , 22:46
LEG_01_49 , BASE1 , 2000-01-01 , 19:39 , AIR11 , 2000-01-01 , 23:27
LEG_01_50 , AIR2 , 2000-01-01 , 15:15 , BASE1 , 2000-01-01 , 18:26
LEG_01_51 , AIR11 , 2000-01-01 , 21:40 , BASE1 , 2000-01-02 , 01:10
LEG_01_52 , AIR10 , 2000-01-01 , 21:45 , BASE1 , 2000-01-02 , 00:30
LEG_01_53 , AIR8 , 2000-01-01 , 20:20 , BASE2 , 2000-01-01 , 21:57
LEG_01_54 , BASE2 , 2000-01-01 , 23:25 , AIR11 , 2000-01-02 , 04:29
LEG_01_56 , BASE2 , 2000-01-01 , 21:22 , AIR11 , 2000-01-02 , 02:17
LEG_01_57 , AIR11 , 2000-01-01 , 19:25 , BASE2 , 2000-01-01 , 23:54
LEG_01_58 , BASE2 , 2000-01-01 , 13:04 , AIR11 , 2000-01-01 , 18:11
LEG_01_59 , BASE2 , 2000-01-01 , 21:02 , AIR2 , 2000-01-01 , 23:01
LEG_01_62 , BASE2 , 2000-01-01 , 13:07 , AIR5 , 2000-01-01 , 18:14
LEG_01_63 , BASE1 , 2000-01-01 , 20:33 , AIR2 , 2000-01-01 , 23:23
LEG_01_65 , AIR2 , 2000-01-01 , 19:40 , BASE2 , 2000-01-01 , 21:53
LEG_01_66 , BASE2 , 2000-01-01 , 23:23 , AIR5 , 2000-01-02 , 04:32
LEG_01_67 , AIR5 , 2000-01-01 , 21:36 , BASE1 , 2000-01-02 , 01:10
LEG_01_69 , BASE1 , 2000-01-01 , 14:10 , AIR5 , 2000-01-01 , 18:19
LEG_01_70 , AIR5 , 2000-01-01 , 19:20 , BASE1 , 2000-01-01 , 22:55
