#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_23_0 , BASE1 , 2000-01-23 , 12:06 , AIR1 , 2000-01-23 , 15:22
LEG_23_1 , AIR1 , 2000-01-23 , 13:55 , BASE1 , 2000-01-23 , 16:57
LEG_23_2 , BASE1 , 2000-01-23 , 14:31 , AIR1 , 2000-01-23 , 17:52
LEG_23_3 , BASE1 , 2000-01-23 , 22:34 , AIR1 , 2000-01-24 , 01:51
LEG_23_4 , AIR1 , 2000-01-23 , 19:15 , BASE1 , 2000-01-23 , 22:18
LEG_23_5 , BASE1 , 2000-01-23 , 00:02 , AIR19 , 2000-01-23 , 01:28
LEG_23_6 , BASE1 , 2000-01-23 , 16:43 , AIR1 , 2000-01-23 , 20:05
LEG_23_7 , BASE1 , 2000-01-23 , 02:22 , AIR1 , 2000-01-23 , 05:37
LEG_23_8 , AIR2 , 2000-01-23 , 21:50 , BASE1 , 2000-01-24 , 01:06
LEG_23_9 , AIR1 , 2000-01-23 , 21:20 , BASE1 , 2000-01-24 , 00:19
LEG_23_10 , BASE1 , 2000-01-23 , 20:43 , AIR3 , 2000-01-23 , 21:47
LEG_23_11 , AIR1 , 2000-01-23 , 16:25 , BASE1 , 2000-01-23 , 19:26
LEG_23_12 , BASE1 , 2000-01-23 , 18:11 , BASE2 , 2000-01-23 , 19:58
LEG_23_13 , AIR4 , 2000-01-23 , 13:40 , BASE1 , 2000-01-23 , 16:57
LEG_23_14 , BASE1 , 2000-01-23 , 19:35 , AIR5 , 2000-01-23 , 23:31
LEG_23_15 , AIR6 , 2000-01-23 , 15:38 , BASE1 , 2000-01-23 , 18:45
LEG_23_16 , AIR4 , 2000-01-23 , 17:30 , BASE1 , 2000-01-23 , 20:40
LEG_23_17 , BASE1 , 2000-01-23 , 22:21 , AIR4 , 2000-01-24 , 02:05
LEG_23_18 , BASE1 , 2000-01-23 , 23:47 , AIR4 , 2000-01-24 , 03:35
LEG_23_19 , AIR4 , 2000-01-23 , 22:00 , BASE1 , 2000-01-24 , 01:13
LEG_23_20 , BASE2 , 2000-01-23 , 10:54 , AIR7 , 2000-01-23 , 12:06
LEG_23_21 , BASE1 , 2000-01-23 , 23:46 , AIR8 , 2000-01-24 , 02:14
LEG_23_22 , AIR4 , 2000-01-23 , 19:10 , BASE1 , 2000-01-23 , 22:24
