#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_03_0 , BASE1 , 2000-01-03 , 12:06 , AIR1 , 2000-01-03 , 15:22
LEG_03_1 , AIR1 , 2000-01-03 , 13:55 , BASE1 , 2000-01-03 , 16:57
LEG_03_2 , BASE1 , 2000-01-03 , 14:31 , AIR1 , 2000-01-03 , 17:52
LEG_03_3 , BASE1 , 2000-01-03 , 22:34 , AIR1 , 2000-01-04 , 01:51
LEG_03_4 , AIR1 , 2000-01-03 , 19:15 , BASE1 , 2000-01-03 , 22:18
LEG_03_5 , BASE1 , 2000-01-03 , 00:02 , AIR19 , 2000-01-03 , 01:28
LEG_03_6 , BASE1 , 2000-01-03 , 16:43 , AIR1 , 2000-01-03 , 20:05
LEG_03_7 , BASE1 , 2000-01-03 , 02:22 , AIR1 , 2000-01-03 , 05:37
LEG_03_8 , AIR2 , 2000-01-03 , 21:50 , BASE1 , 2000-01-04 , 01:06
LEG_03_9 , AIR1 , 2000-01-03 , 21:20 , BASE1 , 2000-01-04 , 00:19
LEG_03_10 , BASE1 , 2000-01-03 , 20:43 , AIR3 , 2000-01-03 , 21:47
LEG_03_11 , AIR1 , 2000-01-03 , 16:25 , BASE1 , 2000-01-03 , 19:26
LEG_03_12 , BASE1 , 2000-01-03 , 18:11 , BASE2 , 2000-01-03 , 19:58
LEG_03_13 , AIR4 , 2000-01-03 , 13:40 , BASE1 , 2000-01-03 , 16:57
LEG_03_14 , BASE1 , 2000-01-03 , 19:35 , AIR5 , 2000-01-03 , 23:31
LEG_03_15 , AIR6 , 2000-01-03 , 15:38 , BASE1 , 2000-01-03 , 18:45
LEG_03_16 , AIR4 , 2000-01-03 , 17:30 , BASE1 , 2000-01-03 , 20:40
LEG_03_17 , BASE1 , 2000-01-03 , 22:21 , AIR4 , 2000-01-04 , 02:05
LEG_03_18 , BASE1 , 2000-01-03 , 23:47 , AIR4 , 2000-01-04 , 03:35
LEG_03_19 , AIR4 , 2000-01-03 , 22:00 , BASE1 , 2000-01-04 , 01:13
LEG_03_20 , BASE2 , 2000-01-03 , 10:54 , AIR7 , 2000-01-03 , 12:06
LEG_03_21 , BASE1 , 2000-01-03 , 23:46 , AIR8 , 2000-01-04 , 02:14
LEG_03_22 , AIR4 , 2000-01-03 , 19:10 , BASE1 , 2000-01-03 , 22:24
LEG_03_23 , BASE2 , 2000-01-03 , 10:47 , AIR10 , 2000-01-03 , 12:19
LEG_03_24 , AIR10 , 2000-01-03 , 00:15 , BASE2 , 2000-01-03 , 01:52
LEG_03_25 , AIR1 , 2000-01-03 , 20:05 , BASE2 , 2000-01-03 , 23:55
LEG_03_26 , BASE2 , 2000-01-03 , 01:11 , AIR2 , 2000-01-03 , 03:00
LEG_03_27 , BASE2 , 2000-01-03 , 23:15 , AIR1 , 2000-01-04 , 03:37
LEG_03_28 , AIR9 , 2000-01-03 , 20:15 , BASE2 , 2000-01-03 , 22:13
LEG_03_29 , AIR1 , 2000-01-03 , 16:00 , BASE2 , 2000-01-03 , 19:53
LEG_03_30 , BASE2 , 2000-01-03 , 21:22 , AIR10 , 2000-01-03 , 22:47
LEG_03_31 , AIR8 , 2000-01-03 , 10:20 , BASE2 , 2000-01-03 , 11:55
LEG_03_32 , BASE2 , 2000-01-03 , 12:57 , AIR1 , 2000-01-03 , 17:15
LEG_03_33 , BASE2 , 2000-01-03 , 10:37 , AIR6 , 2000-01-03 , 12:24
LEG_03_34 , AIR4 , 2000-01-03 , 05:35 , BASE2 , 2000-01-03 , 09:43
LEG_03_35 , BASE2 , 2000-01-03 , 19:37 , AIR4 , 2000-01-04 , 00:27
LEG_03_36 , AIR2 , 2000-01-03 , 16:05 , BASE2 , 2000-01-03 , 18:17
LEG_03_37 , AIR4 , 2000-01-03 , 16:00 , BASE2 , 2000-01-03 , 20:15
LEG_03_38 , BASE2 , 2000-01-03 , 16:18 , AIR4 , 2000-01-03 , 21:13
LEG_03_39 , BASE2 , 2000-01-03 , 13:05 , AIR4 , 2000-01-03 , 17:57
LEG_03_40 , AIR1 , 2000-01-03 , 13:00 , BASE2 , 2000-01-03 , 16:51
LEG_03_41 , BASE2 , 2000-01-03 , 17:52 , AIR8 , 2000-01-03 , 19:25
LEG_03_42 , BASE3 , 2000-01-03 , 13:30 , BASE2 , 2000-01-03 , 15:23
LEG_03_43 , BASE2 , 2000-01-03 , 10:35 , BASE3 , 2000-01-03 , 12:34
LEG_03_44 , BASE2 , 2000-01-03 , 14:40 , BASE3 , 2000-01-03 , 16:33
LEG_03_45 , BASE3 , 2000-01-03 , 18:00 , BASE2 , 2000-01-03 , 19:49
LEG_03_46 , AIR2 , 2000-01-03 , 17:25 , BASE1 , 2000-01-03 , 20:33
LEG_03_47 , BASE1 , 2000-01-03 , 22:00 , AIR11 , 2000-01-04 , 01:58
LEG_03_48 , AIR11 , 2000-01-03 , 15:50 , BASE1 , 2000-01-03 , 19:16
LEG_03_49 , BASE1 , 2000-01-03 , 20:12 , AIR12 , 2000-01-03 , 21:49
LEG_03_50 , AIR6 , 2000-01-03 , 12:15 , BASE1 , 2000-01-03 , 15:22
LEG_03_51 , BASE1 , 2000-01-03 , 16:21 , AIR11 , 2000-01-03 , 20:19
LEG_03_52 , AIR11 , 2000-01-03 , 17:15 , BASE1 , 2000-01-03 , 20:39
LEG_03_53 , BASE1 , 2000-01-03 , 02:24 , AIR11 , 2000-01-03 , 06:22
LEG_03_54 , AIR11 , 2000-01-03 , 22:50 , BASE1 , 2000-01-04 , 02:24
LEG_03_55 , AIR11 , 2000-01-03 , 19:15 , BASE1 , 2000-01-03 , 22:46
LEG_03_56 , BASE1 , 2000-01-03 , 19:39 , AIR11 , 2000-01-03 , 23:27
LEG_03_57 , AIR2 , 2000-01-03 , 15:15 , BASE1 , 2000-01-03 , 18:26
LEG_03_58 , AIR11 , 2000-01-03 , 21:40 , BASE1 , 2000-01-04 , 01:10
LEG_03_59 , AIR10 , 2000-01-03 , 21:45 , BASE1 , 2000-01-04 , 00:30
LEG_03_60 , AIR8 , 2000-01-03 , 20:20 , BASE2 , 2000-01-03 , 21:57
LEG_03_61 , BASE2 , 2000-01-03 , 23:25 , AIR11 , 2000-01-04 , 04:29
LEG_03_62 , AIR11 , 2000-01-03 , 15:20 , BASE2 , 2000-01-03 , 19:48
LEG_03_63 , BASE2 , 2000-01-03 , 21:22 , AIR11 , 2000-01-04 , 02:17
LEG_03_64 , AIR11 , 2000-01-03 , 19:25 , BASE2 , 2000-01-03 , 23:54
LEG_03_65 , BASE2 , 2000-01-03 , 01:09 , AIR8 , 2000-01-03 , 02:39
LEG_03_66 , BASE2 , 2000-01-03 , 13:04 , AIR11 , 2000-01-03 , 18:11
LEG_03_67 , AIR11 , 2000-01-03 , 05:30 , BASE2 , 2000-01-03 , 09:47
LEG_03_68 , BASE2 , 2000-01-03 , 21:02 , AIR2 , 2000-01-03 , 23:01
LEG_03_69 , AIR5 , 2000-01-03 , 15:10 , BASE2 , 2000-01-03 , 19:48
LEG_03_70 , AIR2 , 2000-01-03 , 10:00 , BASE2 , 2000-01-03 , 12:09
LEG_03_71 , BASE2 , 2000-01-03 , 13:07 , AIR5 , 2000-01-03 , 18:14
LEG_03_72 , BASE1 , 2000-01-03 , 20:33 , AIR2 , 2000-01-03 , 23:23
LEG_03_73 , AIR5 , 2000-01-03 , 15:40 , BASE1 , 2000-01-03 , 19:17
LEG_03_74 , AIR5 , 2000-01-03 , 05:25 , BASE2 , 2000-01-03 , 09:54
LEG_03_75 , AIR2 , 2000-01-03 , 19:40 , BASE2 , 2000-01-03 , 21:53
LEG_03_76 , BASE2 , 2000-01-03 , 23:23 , AIR5 , 2000-01-04 , 04:32
LEG_03_77 , AIR5 , 2000-01-03 , 21:36 , BASE1 , 2000-01-04 , 01:10
LEG_03_78 , AIR12 , 2000-01-03 , 11:20 , BASE1 , 2000-01-03 , 13:05
LEG_03_79 , BASE1 , 2000-01-03 , 14:10 , AIR5 , 2000-01-03 , 18:19
LEG_03_80 , BASE1 , 2000-01-03 , 00:04 , AIR6 , 2000-01-03 , 02:49
LEG_03_81 , AIR5 , 2000-01-03 , 19:20 , BASE1 , 2000-01-03 , 22:55
LEG_03_82 , BASE1 , 2000-01-03 , 02:23 , AIR5 , 2000-01-03 , 06:17
LEG_03_83 , BASE1 , 2000-01-03 , 18:04 , AIR2 , 2000-01-03 , 20:54
LEG_03_84 , AIR5 , 2000-01-03 , 13:30 , BASE1 , 2000-01-03 , 17:13
LEG_03_85 , BASE1 , 2000-01-03 , 22:30 , AIR5 , 2000-01-04 , 02:33
LEG_03_86 , AIR13 , 2000-01-03 , 14:00 , BASE1 , 2000-01-03 , 17:20
LEG_03_87 , BASE1 , 2000-01-03 , 18:20 , AIR10 , 2000-01-03 , 20:42
LEG_03_88 , BASE1 , 2000-01-03 , 22:33 , AIR13 , 2000-01-04 , 02:07
LEG_03_89 , BASE2 , 2000-01-03 , 19:05 , BASE1 , 2000-01-03 , 20:57
LEG_03_90 , BASE1 , 2000-01-03 , 20:31 , AIR6 , 2000-01-03 , 23:12
LEG_03_91 , AIR13 , 2000-01-03 , 16:00 , BASE1 , 2000-01-03 , 19:16
LEG_03_92 , AIR2 , 2000-01-03 , 10:10 , BASE1 , 2000-01-03 , 13:21
LEG_03_93 , BASE1 , 2000-01-03 , 14:21 , AIR13 , 2000-01-03 , 18:00
LEG_03_94 , BASE1 , 2000-01-03 , 23:52 , AIR2 , 2000-01-04 , 02:45
LEG_03_95 , AIR13 , 2000-01-03 , 19:05 , BASE1 , 2000-01-03 , 22:26
LEG_03_96 , BASE1 , 2000-01-03 , 02:20 , AIR13 , 2000-01-03 , 05:57
LEG_03_97 , BASE1 , 2000-01-03 , 03:04 , BASE2 , 2000-01-03 , 04:35
LEG_03_98 , AIR13 , 2000-01-03 , 22:50 , BASE1 , 2000-01-04 , 02:03
LEG_03_99 , AIR19 , 2000-01-03 , 14:17 , BASE1 , 2000-01-03 , 15:41
LEG_03_100 , BASE1 , 2000-01-03 , 16:43 , AIR13 , 2000-01-03 , 20:16
LEG_03_101 , BASE2 , 2000-01-03 , 10:50 , AIR2 , 2000-01-03 , 12:46
LEG_03_102 , BASE2 , 2000-01-03 , 01:07 , AIR14 , 2000-01-03 , 03:41
LEG_03_103 , AIR5 , 2000-01-03 , 19:35 , BASE2 , 2000-01-04 , 00:05
LEG_03_104 , BASE2 , 2000-01-03 , 23:22 , AIR4 , 2000-01-04 , 04:16
LEG_03_105 , AIR14 , 2000-01-03 , 19:30 , BASE2 , 2000-01-03 , 22:07
LEG_03_106 , BASE2 , 2000-01-03 , 21:28 , AIR14 , 2000-01-04 , 00:04
LEG_03_107 , BASE2 , 2000-01-03 , 10:58 , AIR14 , 2000-01-03 , 13:31
LEG_03_108 , BASE2 , 2000-01-03 , 16:05 , AIR10 , 2000-01-03 , 17:33
LEG_03_109 , AIR14 , 2000-01-03 , 12:15 , BASE2 , 2000-01-03 , 14:56
LEG_03_110 , AIR14 , 2000-01-03 , 15:20 , BASE2 , 2000-01-03 , 18:01
LEG_03_111 , AIR2 , 2000-01-03 , 12:40 , BASE2 , 2000-01-03 , 14:53
LEG_03_112 , BASE2 , 2000-01-03 , 16:06 , AIR14 , 2000-01-03 , 18:39
LEG_03_113 , BASE1 , 2000-01-03 , 14:33 , BASE3 , 2000-01-03 , 16:40
LEG_03_114 , BASE2 , 2000-01-03 , 23:08 , AIR2 , 2000-01-04 , 01:07
LEG_03_115 , AIR15 , 2000-01-03 , 19:35 , BASE2 , 2000-01-03 , 22:13
LEG_03_116 , BASE2 , 2000-01-03 , 16:02 , AIR15 , 2000-01-03 , 18:39
LEG_03_117 , AIR3 , 2000-01-03 , 14:05 , BASE2 , 2000-01-03 , 15:10
LEG_03_118 , BASE1 , 2000-01-03 , 16:15 , AIR6 , 2000-01-03 , 18:55
LEG_03_119 , AIR6 , 2000-01-03 , 00:00 , BASE2 , 2000-01-03 , 02:05
LEG_03_120 , BASE1 , 2000-01-03 , 19:40 , AIR17 , 2000-01-03 , 22:55
LEG_03_121 , AIR14 , 2000-01-03 , 15:00 , BASE1 , 2000-01-03 , 18:23
LEG_03_122 , AIR14 , 2000-01-03 , 11:30 , BASE1 , 2000-01-03 , 14:53
LEG_03_123 , BASE1 , 2000-01-03 , 16:22 , AIR5 , 2000-01-03 , 20:25
LEG_03_124 , BASE1 , 2000-01-03 , 12:24 , AIR14 , 2000-01-03 , 15:35
LEG_03_125 , AIR14 , 2000-01-03 , 17:20 , BASE1 , 2000-01-03 , 20:41
LEG_03_126 , BASE1 , 2000-01-03 , 12:05 , AIR3 , 2000-01-03 , 13:10
LEG_03_127 , AIR3 , 2000-01-03 , 23:25 , BASE1 , 2000-01-04 , 00:42
LEG_03_128 , BASE1 , 2000-01-03 , 00:17 , AIR3 , 2000-01-03 , 01:35
LEG_03_129 , AIR3 , 2000-01-03 , 13:45 , BASE1 , 2000-01-03 , 14:59
LEG_03_130 , AIR17 , 2000-01-03 , 08:10 , BASE1 , 2000-01-03 , 11:02
LEG_03_131 , BASE1 , 2000-01-03 , 12:00 , AIR6 , 2000-01-03 , 14:46
LEG_03_132 , BASE1 , 2000-01-03 , 02:55 , AIR17 , 2000-01-03 , 06:13
LEG_03_133 , AIR17 , 2000-01-03 , 19:10 , BASE1 , 2000-01-03 , 22:17
LEG_03_134 , BASE1 , 2000-01-03 , 03:13 , AIR3 , 2000-01-03 , 04:17
LEG_03_135 , AIR17 , 2000-01-03 , 22:50 , BASE1 , 2000-01-04 , 01:53
LEG_03_136 , BASE3 , 2000-01-03 , 18:15 , BASE1 , 2000-01-03 , 20:15
LEG_03_137 , BASE1 , 2000-01-03 , 22:02 , AIR17 , 2000-01-04 , 01:27
