#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_15_0 , BASE1 , 2000-01-15 , 12:06 , AIR1 , 2000-01-15 , 15:22
LEG_15_1 , AIR1 , 2000-01-15 , 13:55 , BASE1 , 2000-01-15 , 16:57
LEG_15_2 , BASE1 , 2000-01-15 , 14:31 , AIR1 , 2000-01-15 , 17:52
LEG_15_3 , BASE1 , 2000-01-15 , 22:34 , AIR1 , 2000-01-16 , 01:51
LEG_15_4 , AIR1 , 2000-01-15 , 19:15 , BASE1 , 2000-01-15 , 22:18
LEG_15_5 , BASE1 , 2000-01-15 , 00:02 , AIR19 , 2000-01-15 , 01:28
LEG_15_6 , BASE1 , 2000-01-15 , 16:43 , AIR1 , 2000-01-15 , 20:05
LEG_15_7 , BASE1 , 2000-01-15 , 02:22 , AIR1 , 2000-01-15 , 05:37
LEG_15_8 , AIR2 , 2000-01-15 , 21:50 , BASE1 , 2000-01-16 , 01:06
LEG_15_9 , AIR1 , 2000-01-15 , 21:20 , BASE1 , 2000-01-16 , 00:19
LEG_15_10 , BASE1 , 2000-01-15 , 20:43 , AIR3 , 2000-01-15 , 21:47
LEG_15_11 , AIR1 , 2000-01-15 , 16:25 , BASE1 , 2000-01-15 , 19:26
LEG_15_12 , BASE1 , 2000-01-15 , 18:11 , BASE2 , 2000-01-15 , 19:58
LEG_15_13 , AIR4 , 2000-01-15 , 13:40 , BASE1 , 2000-01-15 , 16:57
LEG_15_14 , BASE1 , 2000-01-15 , 19:35 , AIR5 , 2000-01-15 , 23:31
LEG_15_15 , AIR6 , 2000-01-15 , 15:38 , BASE1 , 2000-01-15 , 18:45
LEG_15_16 , AIR4 , 2000-01-15 , 17:30 , BASE1 , 2000-01-15 , 20:40
LEG_15_17 , BASE1 , 2000-01-15 , 22:21 , AIR4 , 2000-01-16 , 02:05
LEG_15_18 , BASE1 , 2000-01-15 , 23:47 , AIR4 , 2000-01-16 , 03:35
LEG_15_19 , AIR4 , 2000-01-15 , 22:00 , BASE1 , 2000-01-16 , 01:13
LEG_15_20 , BASE2 , 2000-01-15 , 10:54 , AIR7 , 2000-01-15 , 12:06
LEG_15_21 , BASE1 , 2000-01-15 , 23:46 , AIR8 , 2000-01-16 , 02:14
LEG_15_22 , AIR4 , 2000-01-15 , 19:10 , BASE1 , 2000-01-15 , 22:24
LEG_15_23 , BASE2 , 2000-01-15 , 10:47 , AIR10 , 2000-01-15 , 12:19
LEG_15_24 , AIR10 , 2000-01-15 , 00:15 , BASE2 , 2000-01-15 , 01:52
LEG_15_25 , AIR1 , 2000-01-15 , 20:05 , BASE2 , 2000-01-15 , 23:55
LEG_15_26 , BASE2 , 2000-01-15 , 01:11 , AIR2 , 2000-01-15 , 03:00
LEG_15_27 , BASE2 , 2000-01-15 , 23:15 , AIR1 , 2000-01-16 , 03:37
LEG_15_28 , AIR9 , 2000-01-15 , 20:15 , BASE2 , 2000-01-15 , 22:13
LEG_15_29 , AIR1 , 2000-01-15 , 16:00 , BASE2 , 2000-01-15 , 19:53
LEG_15_30 , BASE2 , 2000-01-15 , 21:22 , AIR10 , 2000-01-15 , 22:47
LEG_15_31 , AIR8 , 2000-01-15 , 10:20 , BASE2 , 2000-01-15 , 11:55
LEG_15_32 , BASE2 , 2000-01-15 , 12:57 , AIR1 , 2000-01-15 , 17:15
LEG_15_33 , BASE2 , 2000-01-15 , 10:37 , AIR6 , 2000-01-15 , 12:24
LEG_15_34 , AIR4 , 2000-01-15 , 05:35 , BASE2 , 2000-01-15 , 09:43
LEG_15_35 , BASE2 , 2000-01-15 , 19:37 , AIR4 , 2000-01-16 , 00:27
LEG_15_36 , AIR2 , 2000-01-15 , 16:05 , BASE2 , 2000-01-15 , 18:17
LEG_15_37 , AIR4 , 2000-01-15 , 16:00 , BASE2 , 2000-01-15 , 20:15
LEG_15_38 , BASE2 , 2000-01-15 , 16:18 , AIR4 , 2000-01-15 , 21:13
LEG_15_39 , BASE2 , 2000-01-15 , 13:05 , AIR4 , 2000-01-15 , 17:57
LEG_15_40 , AIR1 , 2000-01-15 , 13:00 , BASE2 , 2000-01-15 , 16:51
LEG_15_41 , BASE2 , 2000-01-15 , 17:52 , AIR8 , 2000-01-15 , 19:25
LEG_15_42 , BASE3 , 2000-01-15 , 13:30 , BASE2 , 2000-01-15 , 15:23
LEG_15_43 , BASE2 , 2000-01-15 , 10:35 , BASE3 , 2000-01-15 , 12:34
LEG_15_44 , BASE2 , 2000-01-15 , 14:40 , BASE3 , 2000-01-15 , 16:33
LEG_15_45 , BASE3 , 2000-01-15 , 18:00 , BASE2 , 2000-01-15 , 19:49
LEG_15_46 , AIR2 , 2000-01-15 , 17:25 , BASE1 , 2000-01-15 , 20:33
LEG_15_47 , BASE1 , 2000-01-15 , 22:00 , AIR11 , 2000-01-16 , 01:58
