#leg_nb , airport_dep , date_dep , hour_dep , airport_arr , date_arr , hour_arr
LEG_19_0 , BASE1 , 2000-01-19 , 12:06 , AIR1 , 2000-01-19 , 15:22
LEG_19_1 , AIR1 , 2000-01-19 , 13:55 , BASE1 , 2000-01-19 , 16:57
LEG_19_2 , BASE1 , 2000-01-19 , 14:31 , AIR1 , 2000-01-19 , 17:52
LEG_19_3 , AIR1 , 2000-01-19 , 19:15 , BASE1 , 2000-01-19 , 22:18
LEG_19_4 , BASE1 , 2000-01-19 , 00:02 , AIR19 , 2000-01-19 , 01:28
LEG_19_5 , BASE1 , 2000-01-19 , 16:43 , AIR1 , 2000-01-19 , 20:05
LEG_19_6 , BASE1 , 2000-01-19 , 02:22 , AIR1 , 2000-01-19 , 05:37
LEG_19_7 , AIR2 , 2000-01-19 , 21:50 , BASE1 , 2000-01-20 , 01:06
LEG_19_8 , AIR1 , 2000-01-19 , 21:20 , BASE1 , 2000-01-20 , 00:19
LEG_19_9 , BASE1 , 2000-01-19 , 20:43 , AIR3 , 2000-01-19 , 21:47
LEG_19_10 , AIR1 , 2000-01-19 , 16:25 , BASE1 , 2000-01-19 , 19:26
LEG_19_11 , BASE1 , 2000-01-19 , 18:11 , BASE2 , 2000-01-19 , 19:58
LEG_19_12 , AIR4 , 2000-01-19 , 13:40 , BASE1 , 2000-01-19 , 16:57
LEG_19_13 , BASE1 , 2000-01-19 , 19:35 , AIR5 , 2000-01-19 , 23:31
LEG_19_14 , AIR6 , 2000-01-19 , 15:38 , BASE1 , 2000-01-19 , 18:45
LEG_19_15 , AIR4 , 2000-01-19 , 17:30 , BASE1 , 2000-01-19 , 20:40
LEG_19_16 , BASE1 , 2000-01-19 , 22:21 , AIR4 , 2000-01-20 , 02:05
LEG_19_17 , BASE1 , 2000-01-19 , 23:47 , AIR4 , 2000-01-20 , 03:35
LEG_19_18 , AIR4 , 2000-01-19 , 22:00 , BASE1 , 2000-01-20 , 01:13
LEG_19_19 , BASE1 , 2000-01-19 , 23:46 , AIR8 , 2000-01-20 , 02:14
LEG_19_20 , AIR4 , 2000-01-19 , 19:10 , BASE1 , 2000-01-19 , 22:24
LEG_19_21 , BASE2 , 2000-01-19 , 10:47 , AIR10 , 2000-01-19 , 12:19
LEG_19_22 , AIR10 , 2000-01-19 , 00:15 , BASE2 , 2000-01-19 , 01:52
LEG_19_23 , AIR1 , 2000-01-19 , 20:05 , BASE2 , 2000-01-19 , 23:55
LEG_19_24 , BASE2 , 2000-01-19 , 01:11 , AIR2 , 2000-01-19 , 03:00
LEG_19_25 , BASE2 , 2000-01-19 , 23:15 , AIR1 , 2000-01-20 , 03:37
LEG_19_26 , AIR9 , 2000-01-19 , 20:15 , BASE2 , 2000-01-19 , 22:13
LEG_19_27 , AIR1 , 2000-01-19 , 16:00 , BASE2 , 2000-01-19 , 19:53
LEG_19_28 , BASE2 , 2000-01-19 , 21:22 , AIR10 , 2000-01-19 , 22:47
LEG_19_29 , AIR8 , 2000-01-19 , 10:20 , BASE2 , 2000-01-19 , 11:55
LEG_19_30 , BASE2 , 2000-01-19 , 12:57 , AIR1 , 2000-01-19 , 17:15
LEG_19_31 , BASE2 , 2000-01-19 , 10:37 , AIR6 , 2000-01-19 , 12:24
LEG_19_32 , AIR4 , 2000-01-19 , 05:35 , BASE2 , 2000-01-19 , 09:43
LEG_19_33 , BASE2 , 2000-01-19 , 19:37 , AIR4 , 2000-01-20 , 00:27
LEG_19_34 , AIR2 , 2000-01-19 , 16:05 , BASE2 , 2000-01-19 , 18:17
LEG_19_35 , AIR4 , 2000-01-19 , 16:00 , BASE2 , 2000-01-19 , 20:15
LEG_19_36 , BASE2 , 2000-01-19 , 16:18 , AIR4 , 2000-01-19 , 21:13
LEG_19_37 , BASE2 , 2000-01-19 , 13:05 , AIR4 , 2000-01-19 , 17:57
LEG_19_38 , AIR1 , 2000-01-19 , 13:00 , BASE2 , 2000-01-19 , 16:51
LEG_19_39 , BASE2 , 2000-01-19 , 17:52 , AIR8 , 2000-01-19 , 19:25
LEG_19_40 , BASE3 , 2000-01-19 , 13:30 , BASE2 , 2000-01-19 , 15:23
LEG_19_41 , BASE2 , 2000-01-19 , 10:35 , BASE3 , 2000-01-19 , 12:34
LEG_19_42 , BASE2 , 2000-01-19 , 14:40 , BASE3 , 2000-01-19 , 16:33
LEG_19_43 , BASE3 , 2000-01-19 , 18:00 , BASE2 , 2000-01-19 , 19:49
LEG_19_44 , AIR11 , 2000-01-19 , 07:35 , BASE1 , 2000-01-19 , 11:02
LEG_19_45 , AIR2 , 2000-01-19 , 17:25 , BASE1 , 2000-01-19 , 20:33
LEG_19_46 , BASE1 , 2000-01-19 , 22:00 , AIR11 , 2000-01-20 , 01:58
LEG_19_47 , AIR11 , 2000-01-19 , 15:50 , BASE1 , 2000-01-19 , 19:16
LEG_19_48 , BASE1 , 2000-01-19 , 20:12 , AIR12 , 2000-01-19 , 21:49
LEG_19_49 , AIR6 , 2000-01-19 , 12:15 , BASE1 , 2000-01-19 , 15:22
LEG_19_50 , BASE1 , 2000-01-19 , 16:21 , AIR11 , 2000-01-19 , 20:19
LEG_19_51 , AIR11 , 2000-01-19 , 17:15 , BASE1 , 2000-01-19 , 20:39
LEG_19_52 , BASE1 , 2000-01-19 , 02:24 , AIR11 , 2000-01-19 , 06:22
LEG_19_53 , AIR11 , 2000-01-19 , 22:50 , BASE1 , 2000-01-20 , 02:24
LEG_19_54 , AIR11 , 2000-01-19 , 19:15 , BASE1 , 2000-01-19 , 22:46
LEG_19_55 , BASE1 , 2000-01-19 , 19:39 , AIR11 , 2000-01-19 , 23:27
